Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Qd Jh 2h,3d,Ks9d,0.911,17.60,2.11644,100.209,98.07,2.12,0.34,1.84,1.59,2.15
Qd Jh 2h,3d,KsTd,0.758,27.55,4.19078,126.774,96.08,4.20,2.46,4.03,1.46,4.12
Qd Jh 2h,3d,KsJd,0.293,66.98,8.29455,103.198,0.14,7.10,0.31,8.05,99.56,8.30
Qd Jh 2h,3d,KsKd,0.997,85.05,17.2384,168.896,95.32,17.24,4.60,17.18,0.08,14.79
Qd Jh 2h,3d,Ks7h,0.926,9.32,0.79174,70.8173,1.26,0.14,0.60,0.04,98.14,0.80
Qd Jh 2h,3d,Ks8h,0.880,9.30,0.66849,59.9146,22.85,0.14,2.14,0.04,75.01,0.85
Qd Jh 2h,3d,Ks9h,0.954,17.12,1.71576,83.5391,96.24,1.70,0.69,1.55,3.07,2.29
Qd Jh 2h,3d,KsTh,0.829,27.16,3.95786,121.434,95.39,3.96,2.40,3.83,2.21,4.17
Qd Jh 2h,3d,KsQh,0.989,84.41,15.3077,151.132,95.03,15.29,4.86,15.74,0.12,14.13
Qd Jh 2h,3d,KsKh,0.997,85.27,17.3865,169.924,98.60,17.39,1.33,17.24,0.07,14.96
Qd Jh 2h,3d,Ks2s,0.313,29.69,2.77535,77.8897,3.21,2.50,0.49,2.48,96.30,2.79
Qd Jh 2h,3d,Ks3s,0.656,35.28,3.38756,80.0272,5.71,3.19,2.14,3.13,92.16,3.41
Qd Jh 2h,3d,Ks4s,0.579,7.97,0.35619,37.2239,91.83,0.33,2.57,0.24,5.60,0.83
Qd Jh 2h,3d,Ks5s,0.673,8.30,0.37653,37.8102,88.35,0.34,4.11,0.26,7.54,0.84
Qd Jh 2h,3d,Ks6s,0.766,8.67,0.46584,44.7754,40.40,0.15,2.48,0.04,57.12,0.71
Qd Jh 2h,3d,Ks7s,0.841,9.25,0.67928,61.2271,5.71,0.14,1.38,0.01,92.91,0.72
Qd Jh 2h,3d,Ks8s,0.809,9.90,0.76957,64.7576,3.57,0.18,1.16,0.05,95.27,0.80
Qd Jh 2h,3d,Ks9s,0.892,17.49,1.98507,94.5557,45.09,1.77,4.10,1.61,50.81,2.21
Qd Jh 2h,3d,KsTs,0.798,27.37,3.82174,116.362,66.95,3.70,2.17,3.55,30.89,4.12
Qd Jh 2h,3d,KsJs,0.453,66.38,8.07055,101.313,0.14,6.19,0.33,7.82,99.53,8.07
Qd Jh 2h,3d,KsQs,0.982,83.95,14.8204,147.121,98.66,14.82,1.22,15.33,0.12,13.79
Qd Jh 2h,3d,As2c,0.525,31.58,2.78627,73.5306,1.20,2.64,0.31,2.46,98.49,2.79
Qd Jh 2h,3d,As3c,0.608,34.91,3.09415,73.8562,5.26,3.17,0.87,2.89,93.87,3.09
Qd Jh 2h,3d,As4c,0.593,22.82,2.48882,90.891,77.75,2.48,2.27,2.18,19.98,2.57
Qd Jh 2h,3d,As5c,0.527,23.13,2.51711,90.679,95.49,2.52,0.88,2.23,3.63,2.57
Qd Jh 2h,3d,As6c,0.061,15.96,0.68192,35.6083,2.69,0.46,0.86,0.38,96.45,0.69
Qd Jh 2h,3d,As7c,0.022,16.58,0.77374,38.8937,1.92,0.54,0.63,0.52,97.44,0.78
Qd Jh 2h,3d,As8c,0.018,17.71,1.17857,55.4651,4.53,0.81,1.01,0.71,94.46,1.20
