Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,6c5c,1.000,14.11,1.38671,163.773,93.69,1.42,6.31,0.90
Jh 9d 2h,7c6c,1.000,14.13,1.01853,120.1,41.01,1.36,58.99,0.78
Jh 9d 2h,8c7c,1.000,25.35,2.00275,131.668,62.09,2.19,37.91,1.70
Jh 9d 2h,9c8c,1.000,55.54,2.88338,86.5279,92.79,2.88,7.21,2.88
Jh 9d 2h,Tc8c,1.000,36.97,3.92555,176.993,80.14,3.95,19.86,3.81
Jh 9d 2h,Tc9c,1.000,58.90,3.32721,94.1425,59.34,3.50,40.66,3.08
Jh 9d 2h,Jc8c,1.000,62.23,3.55817,95.2893,59.73,3.54,40.27,3.59
Jh 9d 2h,Jc9c,1.000,83.41,8.8752,177.336,99.06,8.87,0.94,9.20
Jh 9d 2h,JcTc,1.000,63.40,3.69514,97.1369,35.54,3.86,64.46,3.60
Jh 9d 2h,JcTd,1.000,63.67,3.74429,98.0058,38.33,3.89,61.67,3.65
Jh 9d 2h,JcTh,1.000,66.09,4.0949,103.261,88.04,4.10,11.96,4.08
Jh 9d 2h,JcTs,1.000,63.52,3.72896,97.8363,38.91,3.92,61.09,3.61
Jh 9d 2h,Qc8c,1.000,25.03,2.07235,138.011,35.87,2.44,64.13,1.87
Jh 9d 2h,Qc9c,1.000,58.59,3.16846,90.1374,19.01,3.53,80.99,3.08
Jh 9d 2h,QcTc,1.000,38.69,3.72314,160.394,75.78,3.71,24.22,3.77
Jh 9d 2h,QcJc,1.000,67.66,4.30977,106.165,33.82,4.37,66.18,4.28
Jh 9d 2h,QcTd,1.000,38.67,3.80858,164.132,59.34,3.80,40.66,3.81
Jh 9d 2h,QcJd,1.000,67.94,4.36351,107.051,24.64,4.44,75.36,4.34
Jh 9d 2h,QcTh,1.000,41.24,4.337,175.283,93.55,4.33,6.45,4.42
Jh 9d 2h,QcTs,1.000,38.58,3.78279,163.41,80.45,3.78,19.55,3.79
Jh 9d 2h,QcJs,1.000,67.82,4.31372,106.002,34.60,4.36,65.40,4.29
Jh 9d 2h,Kc8c,1.000,17.21,1.39845,135.432,50.64,1.73,49.36,1.06
Jh 9d 2h,Kc9c,1.000,57.05,3.06144,89.4326,32.63,3.36,67.37,2.91
Jh 9d 2h,KcTc,1.000,28.67,2.1912,127.399,34.98,2.21,65.02,2.18
Jh 9d 2h,KcJc,1.000,67.22,4.323,107.183,37.20,4.39,62.80,4.28
Jh 9d 2h,KcQc,1.000,33.48,2.61986,130.416,72.01,2.67,27.99,2.50
Jh 9d 2h,KcTd,1.000,28.57,2.33142,136.016,43.73,2.50,56.27,2.20
Jh 9d 2h,KcJd,1.000,67.52,4.38167,108.158,22.81,4.49,77.19,4.35
Jh 9d 2h,KcQd,1.000,33.60,2.69917,133.901,73.24,2.74,26.76,2.59
Jh 9d 2h,KcTh,1.000,31.47,2.70311,143.166,83.21,2.71,16.79,2.68
Jh 9d 2h,KcQh,1.000,36.69,3.23649,147.027,88.63,3.25,11.37,3.15
Jh 9d 2h,KcTs,1.000,28.47,2.29752,134.486,57.28,2.39,42.72,2.17
Jh 9d 2h,KcJs,1.000,67.38,4.32512,106.984,35.99,4.38,64.01,4.30
Jh 9d 2h,KcQs,1.000,33.48,2.61871,130.358,72.10,2.66,27.90,2.50
Jh 9d 2h,Ac2c,1.000,44.26,2.04037,76.8245,1.64,1.79,98.36,2.04
Jh 9d 2h,Ac3c,1.000,21.40,1.13036,88.0198,52.90,1.32,47.10,0.91
Jh 9d 2h,Ac4c,1.000,21.40,1.13016,88.0046,52.89,1.32,47.11,0.91
Jh 9d 2h,Ac5c,1.000,21.40,1.14635,89.2652,60.54,1.30,39.46,0.90
Jh 9d 2h,Ac6c,1.000,20.37,0.72062,58.9714,2.46,0.97,97.54,0.71
Jh 9d 2h,Ac7c,1.000,21.66,0.77915,59.9469,4.55,1.06,95.45,0.77
Jh 9d 2h,Ac8c,1.000,23.23,1.00761,72.3045,65.08,1.09,34.92,0.86
Jh 9d 2h,Ac9c,1.000,56.14,2.72984,81.0393,3.85,2.72,96.15,2.73
Jh 9d 2h,AcTc,1.000,28.22,1.29725,76.6139,65.92,1.44,34.08,1.02
Jh 9d 2h,AcJc,1.000,70.26,5.13051,121.7,58.75,5.14,41.25,5.11
Jh 9d 2h,AcQc,1.000,36.69,1.65381,75.1178,41.72,1.92,58.28,1.46
Jh 9d 2h,AcKc,1.000,43.37,1.77082,68.0526,2.23,2.33,97.77,1.76
Jh 9d 2h,AcTd,1.000,28.33,1.30811,76.9519,84.53,1.35,15.47,1.05
Jh 9d 2h,AcJd,1.000,70.44,5.20402,123.13,53.93,5.22,46.07,5.18
Jh 9d 2h,AcQd,1.000,36.84,1.86655,84.4514,81.91,1.94,18.09,1.53
Jh 9d 2h,AcKd,1.000,43.51,1.8435,70.6184,8.81,2.30,91.19,1.80
Jh 9d 2h,Ac9h,1.000,58.33,3.05844,87.3947,73.72,3.05,26.28,3.07
Jh 9d 2h,AcTh,1.000,31.33,1.8288,97.2991,95.97,1.85,4.03,1.38
Jh 9d 2h,AcQh,1.000,39.96,2.32159,96.8344,78.30,2.42,21.70,1.95
Jh 9d 2h,AcKh,1.000,46.68,2.3647,84.4316,18.56,2.64,81.44,2.30
Jh 9d 2h,Ac9s,1.000,56.14,2.72986,81.0401,3.84,2.72,96.16,2.73
Jh 9d 2h,AcTs,1.000,28.22,1.29639,76.5632,65.90,1.44,34.10,1.02
Jh 9d 2h,AcJs,1.000,70.26,5.13054,121.701,58.81,5.14,41.19,5.11
Jh 9d 2h,AcQs,1.000,36.69,1.65379,75.1168,41.73,1.92,58.27,1.46
Jh 9d 2h,AcKs,1.000,43.37,1.77084,68.0531,2.23,2.33,97.77,1.76
Jh 9d 2h,2d2c,1.000,85.93,9.90553,192.118,99.45,9.90,0.55,10.31
Jh 9d 2h,3d3c,1.000,38.95,2.04423,87.4835,89.66,2.09,10.34,1.61
Jh 9d 2h,4d4c,1.000,38.95,2.04428,87.4855,89.66,2.09,10.34,1.61
Jh 9d 2h,5d5c,1.000,38.95,2.0088,85.9673,88.11,2.06,11.89,1.61
Jh 9d 2h,6d6c,1.000,40.53,1.59235,65.4803,11.14,1.78,88.86,1.57
Jh 9d 2h,6d5d,1.000,17.81,1.63402,152.919,90.47,1.68,9.53,1.23
Jh 9d 2h,7d7c,1.000,45.11,1.79978,66.5,16.63,2.09,83.37,1.74
Jh 9d 2h,7d6d,1.000,17.86,1.4028,130.875,56.04,1.63,43.96,1.11
Jh 9d 2h,8d8c,1.000,50.24,2.07454,68.8228,5.52,2.44,94.48,2.05
Jh 9d 2h,8d7d,1.000,28.53,2.06718,120.755,50.37,2.08,49.63,2.06
Jh 9d 2h,TdTc,1.000,57.29,2.74053,79.726,2.67,3.17,97.33,2.73
Jh 9d 2h,Td8d,1.000,39.57,4.34247,182.896,92.96,4.35,7.04,4.26
Jh 9d 2h,JdTc,1.000,63.60,3.75042,98.2802,35.04,3.93,64.96,3.65
Jh 9d 2h,JdJc,1.000,91.36,13.3205,243.014,99.35,13.32,0.65,13.60
Jh 9d 2h,Jd8d,1.000,64.01,4.08507,106.365,80.47,4.08,19.53,4.09
Jh 9d 2h,JdTd,1.000,65.13,4.3833,112.163,88.76,4.41,11.24,4.14
Jh 9d 2h,JdTh,1.000,66.17,4.11497,103.648,85.25,4.11,14.75,4.12
Jh 9d 2h,JdTs,1.000,63.60,3.75046,98.2814,35.04,3.93,64.96,3.65
Jh 9d 2h,QdTc,1.000,38.68,3.84385,165.613,63.91,3.83,36.09,3.86
Jh 9d 2h,QdJc,1.000,67.99,4.32286,105.976,19.18,4.40,80.82,4.30
Jh 9d 2h,QdQc,1.000,74.91,7.04783,156.812,98.88,7.05,1.12,6.87
Jh 9d 2h,Qd8d,1.000,28.39,2.56318,150.47,59.19,2.75,40.81,2.29
Jh 9d 2h,QdTd,1.000,41.35,4.26301,171.841,98.18,4.26,1.82,4.28
Jh 9d 2h,QdJd,1.000,69.26,4.842,116.525,79.71,4.87,20.29,4.75
Jh 9d 2h,QdTh,1.000,41.34,4.40098,177.428,93.86,4.39,6.14,4.49
Jh 9d 2h,QdTs,1.000,38.68,3.84375,165.608,63.86,3.83,36.14,3.86
Jh 9d 2h,QdJs,1.000,67.98,4.32287,105.976,19.19,4.40,80.81,4.30
Jh 9d 2h,KdTc,1.000,28.56,2.44441,142.669,55.62,2.58,44.38,2.27
Jh 9d 2h,KdJc,1.000,67.54,4.32064,106.614,26.75,4.36,73.25,4.31
Jh 9d 2h,KdQc,1.000,33.60,2.72951,135.384,72.02,2.78,27.98,2.59
Jh 9d 2h,KdKc,1.000,77.56,7.80805,167.779,97.84,7.81,2.16,7.80
Jh 9d 2h,Kd8d,1.000,21.04,2.03843,161.501,82.51,2.14,17.49,1.54
Jh 9d 2h,KdTd,1.000,31.89,2.83367,148.116,91.31,2.84,8.69,2.77
Jh 9d 2h,KdJd,1.000,68.93,4.86683,117.682,90.81,4.87,9.19,4.81
Jh 9d 2h,KdQd,1.000,36.65,3.27,148.689,98.75,3.27,1.25,3.15
Jh 9d 2h,KdTh,1.000,31.55,2.78061,146.887,65.75,2.79,34.25,2.76
Jh 9d 2h,KdQh,1.000,36.81,3.31483,150.087,81.76,3.34,18.24,3.22
Jh 9d 2h,KdTs,1.000,28.56,2.44445,142.671,55.62,2.58,44.38,2.27
Jh 9d 2h,KdJs,1.000,67.54,4.32064,106.614,26.77,4.36,73.23,4.31
Jh 9d 2h,KdQs,1.000,33.60,2.72954,135.386,72.03,2.78,27.97,2.59
Jh 9d 2h,Ad9c,1.000,56.31,2.75244,81.4655,3.75,2.73,96.25,2.75
Jh 9d 2h,AdTc,1.000,28.31,1.41531,83.3269,78.35,1.50,21.65,1.13
Jh 9d 2h,AdJc,1.000,70.45,5.11716,121.055,45.41,5.11,54.59,5.12
Jh 9d 2h,AdQc,1.000,36.83,1.88649,85.3765,73.06,2.02,26.94,1.53
Jh 9d 2h,AdKc,1.000,43.54,1.81385,69.4396,2.43,2.35,97.57,1.80
Jh 9d 2h,AdAc,1.000,79.14,7.81004,164.488,97.61,7.80,2.39,8.20
Jh 9d 2h,Ad2d,1.000,47.13,2.4422,86.367,87.81,2.41,12.19,2.68
Jh 9d 2h,Ad3d,1.000,25.07,1.65214,109.824,77.11,1.72,22.89,1.43
Jh 9d 2h,Ad4d,1.000,25.07,1.65309,109.887,77.12,1.72,22.88,1.43
Jh 9d 2h,Ad5d,1.000,25.07,1.65109,109.754,82.80,1.70,17.20,1.42
Jh 9d 2h,Ad6d,1.000,24.12,1.21646,84.0645,16.24,1.32,83.76,1.20
Jh 9d 2h,Ad7d,1.000,25.36,1.31522,86.4369,25.45,1.48,74.55,1.26
Jh 9d 2h,Ad8d,1.000,26.83,1.53485,95.3451,81.95,1.56,18.05,1.40
Jh 9d 2h,AdTd,1.000,31.53,1.67266,88.4084,70.18,1.71,29.82,1.59
Jh 9d 2h,AdJd,1.000,71.95,5.54216,128.376,98.50,5.54,1.50,5.64
Jh 9d 2h,AdQd,1.000,39.81,2.0955,87.7335,41.95,2.18,58.05,2.04
Jh 9d 2h,AdKd,1.000,46.21,2.36807,85.4178,14.31,2.62,85.69,2.33
Jh 9d 2h,Ad9h,1.000,58.49,3.05258,86.9758,77.91,3.04,22.09,3.09
Jh 9d 2h,AdTh,1.000,31.42,1.92057,101.89,95.10,1.94,4.90,1.47
Jh 9d 2h,AdQh,1.000,40.09,2.3641,98.2801,70.85,2.51,29.15,2.02
Jh 9d 2h,AdKh,1.000,46.84,2.43286,86.5591,29.39,2.65,70.61,2.34
Jh 9d 2h,Ad9s,1.000,56.31,2.75244,81.4654,3.75,2.73,96.25,2.75
Jh 9d 2h,AdTs,1.000,28.31,1.41527,83.3246,78.34,1.50,21.66,1.13
Jh 9d 2h,AdJs,1.000,70.45,5.11686,121.047,45.42,5.11,54.58,5.12
Jh 9d 2h,AdQs,1.000,36.83,1.88656,85.3799,73.08,2.02,26.92,1.53
Jh 9d 2h,AdKs,1.000,43.54,1.81385,69.4397,2.43,2.35,97.57,1.80
Jh 9d 2h,3h3c,1.000,41.23,2.1948,88.7185,88.68,2.24,11.32,1.84
Jh 9d 2h,3h3d,1.000,41.29,2.23641,90.2812,90.81,2.27,9.19,1.86
Jh 9d 2h,4h4c,1.000,41.23,2.19485,88.7207,88.68,2.24,11.32,1.84
Jh 9d 2h,4h4d,1.000,41.29,2.23651,90.2852,90.81,2.28,9.19,1.86
Jh 9d 2h,5h5c,1.000,41.23,2.18669,88.3909,89.87,2.23,10.13,1.83
Jh 9d 2h,5h5d,1.000,41.29,2.22898,89.9813,91.51,2.26,8.49,1.85
Jh 9d 2h,6h6c,1.000,42.82,1.88265,73.2809,40.66,2.03,59.34,1.78
Jh 9d 2h,6h6d,1.000,42.88,1.93478,75.2101,53.45,2.05,46.55,1.80
Jh 9d 2h,6h5h,1.000,43.27,4.16656,160.481,51.16,4.00,48.84,4.34
Jh 9d 2h,7h7c,1.000,47.34,2.06853,72.8217,29.75,2.28,70.25,1.98
Jh 9d 2h,7h7d,1.000,47.40,2.10647,74.0726,35.93,2.30,64.07,2.00
Jh 9d 2h,7h6h,1.000,43.40,4.02459,154.546,48.07,3.79,51.93,4.24
Jh 9d 2h,8h8c,1.000,52.37,2.3125,73.5953,3.23,2.65,96.77,2.30
Jh 9d 2h,8h8d,1.000,52.42,2.32714,73.9937,3.45,2.66,96.55,2.32
Jh 9d 2h,8h7h,1.000,50.42,4.86958,160.972,76.36,4.79,23.64,5.13
Jh 9d 2h,9h9c,1.000,89.84,12.1459,225.317,99.68,12.15,0.32,12.25
Jh 9d 2h,9h8h,1.000,71.45,6.07956,141.811,73.75,5.94,26.25,6.47
Jh 9d 2h,ThTc,1.000,59.57,3.17723,88.8995,32.54,3.42,67.46,3.06
Jh 9d 2h,ThTd,1.000,59.69,3.27236,91.3658,59.90,3.39,40.10,3.09
Jh 9d 2h,Th8h,1.000,58.07,7.20437,206.762,99.30,7.20,0.70,7.41
Jh 9d 2h,Th9h,1.000,73.84,6.76869,152.788,89.95,6.74,10.05,7.05
