Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah Qd Jc,6c5c,0.994,11.01,-0.00131,-0.19895,0.06,-1.63,0.02,-1.37,99.92,0.00
Ah Qd Jc,7c6c,0.995,11.03,-0.0013,-0.19586,0.06,-1.61,0.02,-1.34,99.92,0.00
Ah Qd Jc,8c7c,0.995,10.87,-0.00129,-0.1983,0.06,-1.70,0.02,-1.34,99.92,0.00
Ah Qd Jc,9c8c,0.993,17.95,-0.00127,-0.11794,0.09,-1.07,0.04,-0.82,99.87,0.00
Ah Qd Jc,Tc8c,0.549,33.66,2.00094,99.0853,10.78,2.00,89.16,2.00,0.06,0.00
Ah Qd Jc,Tc9c,0.528,34.84,2.00059,95.6976,12.05,2.00,87.88,2.00,0.06,0.00
Ah Qd Jc,Qc8c,0.525,41.50,0.09828,3.94704,1.47,0.10,96.94,0.10,1.59,0.00
Ah Qd Jc,Qc9c,0.723,41.69,0.11194,4.47493,1.30,0.11,97.45,0.11,1.25,0.00
Ah Qd Jc,QcTc,0.898,51.80,1.51711,48.8154,12.00,1.52,87.91,1.52,0.08,0.00
Ah Qd Jc,QcTd,0.935,49.82,0.74731,24.9982,0.19,0.72,99.65,0.75,0.17,0.00
Ah Qd Jc,QcJd,0.739,64.96,5.32436,136.611,6.76,5.32,93.23,5.33,0.01,0.00
Ah Qd Jc,QcTh,0.941,49.81,0.75038,25.1091,0.18,0.69,99.66,0.75,0.16,0.00
Ah Qd Jc,QcJh,0.789,64.82,5.24848,134.95,1.22,5.24,98.77,5.25,0.01,0.00
Ah Qd Jc,QcTs,0.928,49.95,0.74409,24.8265,0.19,0.71,99.65,0.75,0.17,0.00
Ah Qd Jc,QcJs,0.725,65.18,5.40842,138.293,5.29,5.41,94.70,5.41,0.01,0.00
Ah Qd Jc,Kc2c,0.541,29.74,0.01039,0.58201,6.22,0.01,79.93,0.01,13.86,0.00
Ah Qd Jc,Kc3c,0.553,29.83,0.01008,0.56322,6.41,0.01,79.78,0.01,13.81,0.00
Ah Qd Jc,Kc4c,0.563,29.91,0.00969,0.53977,6.48,0.01,79.76,0.01,13.76,0.00
Ah Qd Jc,Kc5c,0.562,30.05,0.02101,1.16512,6.03,0.02,83.63,0.02,10.34,0.00
Ah Qd Jc,Kc6c,0.574,30.21,0.04879,2.69176,11.53,0.05,82.56,0.05,5.91,0.00
Ah Qd Jc,Kc7c,0.526,30.30,0.02605,1.43299,3.15,0.03,85.28,0.03,11.57,0.00
Ah Qd Jc,Kc8c,0.836,30.69,-0.00134,-0.07251,1.96,-0.01,23.73,-0.01,74.31,0.00
Ah Qd Jc,Kc9c,0.876,31.26,-0.00135,-0.07209,1.83,-0.03,29.83,0.00,68.34,0.00
Ah Qd Jc,KcTc,0.391,88.96,18.117,339.429,79.19,18.12,20.80,18.11,0.00,0.00
Ah Qd Jc,KcQc,0.884,53.11,1.76487,55.3892,12.25,1.77,87.68,1.77,0.07,0.00
Ah Qd Jc,KcTd,0.522,88.80,17.9757,337.387,9.25,17.97,90.75,17.98,0.00,0.00
Ah Qd Jc,KcJd,0.897,46.27,0.50291,18.1132,0.39,0.49,99.36,0.50,0.25,0.00
Ah Qd Jc,KcTh,0.508,88.78,17.982,337.563,9.95,17.98,90.04,17.98,0.00,0.00
Ah Qd Jc,KcJh,0.937,46.09,0.49611,17.9381,0.47,0.49,99.27,0.50,0.26,0.00
Ah Qd Jc,KcQh,0.805,51.20,0.94086,30.6241,1.96,0.94,97.90,0.94,0.13,0.00
Ah Qd Jc,KcTs,0.490,88.66,17.8664,335.849,10.31,17.87,89.69,17.87,0.00,0.00
Ah Qd Jc,KcJs,0.865,46.52,0.51408,18.4197,4.84,0.51,94.90,0.52,0.26,0.00
Ah Qd Jc,KcQs,0.848,51.39,0.96999,31.4586,1.94,0.97,97.93,0.97,0.13,0.00
Ah Qd Jc,Ac2c,0.716,54.08,1.05368,32.4709,9.75,1.05,90.12,1.06,0.12,0.00
Ah Qd Jc,Ac3c,0.709,54.10,1.05903,32.6265,9.53,1.06,90.35,1.06,0.12,0.00
Ah Qd Jc,Ac4c,0.700,54.11,1.06494,32.7996,9.09,1.07,90.79,1.07,0.12,0.00
Ah Qd Jc,Ac5c,0.614,54.23,1.08448,33.328,9.92,1.08,89.96,1.09,0.12,0.00
Ah Qd Jc,Ac6c,0.631,54.57,1.14503,34.9731,9.96,1.15,89.93,1.15,0.11,0.00
Ah Qd Jc,Ac7c,0.738,54.79,1.19332,36.302,6.31,1.19,93.59,1.19,0.11,0.00
Ah Qd Jc,Ac8c,0.926,56.13,1.3955,41.4353,0.11,1.39,99.81,1.40,0.09,0.00
Ah Qd Jc,Ac9c,0.890,57.03,1.61978,47.339,0.10,1.59,99.83,1.62,0.07,0.00
Ah Qd Jc,AcTc,0.589,66.13,4.29526,108.246,11.94,4.30,88.03,4.30,0.03,0.00
Ah Qd Jc,Ac2d,0.709,51.81,0.04133,1.32962,2.47,0.04,95.26,0.04,2.27,0.00
Ah Qd Jc,Ac3d,0.714,51.82,0.04573,1.4706,2.16,0.05,95.76,0.05,2.08,0.00
Ah Qd Jc,Ac4d,0.720,51.84,0.05137,1.65167,1.60,0.05,96.50,0.05,1.90,0.00
Ah Qd Jc,Ac5d,0.797,51.97,0.07045,2.2592,1.16,0.07,97.36,0.07,1.47,0.00
Ah Qd Jc,Ac6d,0.850,52.33,0.12861,4.09588,1.14,0.13,97.96,0.13,0.91,0.00
