Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,6c5c,1.000,13.01,0.92847,118.963,0.62,0.78,99.38,0.93
Ah Qd Jc,7c6c,1.000,13.26,0.88325,111.013,0.55,0.72,99.45,0.88
Ah Qd Jc,8c7c,1.000,14.32,0.86701,100.906,0.47,0.69,99.53,0.87
Ah Qd Jc,9c8c,1.000,23.50,1.15444,81.8611,0.73,1.04,99.27,1.16
Ah Qd Jc,Tc8c,1.000,39.25,3.11306,132.182,45.09,3.11,54.91,3.11
Ah Qd Jc,Tc9c,1.000,40.02,3.1251,130.135,47.15,3.12,52.85,3.13
Ah Qd Jc,Qc8c,1.000,53.14,1.93619,60.7258,47.46,1.94,52.54,1.94
Ah Qd Jc,Qc9c,1.000,53.59,1.96623,61.1468,27.70,1.97,72.30,1.97
Ah Qd Jc,QcTc,1.000,63.48,3.11756,81.8561,10.19,3.12,89.81,3.12
Ah Qd Jc,QcTd,1.000,62.01,2.63984,70.9523,6.52,2.64,93.48,2.64
Ah Qd Jc,QcJd,1.000,74.14,5.69639,128.059,26.09,5.70,73.91,5.70
Ah Qd Jc,QcTh,1.000,62.00,2.64223,71.0244,5.93,2.64,94.07,2.64
Ah Qd Jc,QcJh,1.000,74.13,5.66145,127.283,21.07,5.66,78.93,5.66
Ah Qd Jc,QcTs,1.000,61.94,2.62344,70.588,7.18,2.62,92.82,2.62
Ah Qd Jc,QcJs,1.000,74.09,5.7331,128.97,27.46,5.73,72.54,5.73
Ah Qd Jc,Kc2c,1.000,33.70,1.55574,76.9427,45.86,1.56,54.14,1.56
Ah Qd Jc,Kc3c,1.000,33.84,1.55587,76.6272,44.75,1.56,55.25,1.56
Ah Qd Jc,Kc4c,1.000,33.98,1.55612,76.3203,43.73,1.56,56.27,1.56
Ah Qd Jc,Kc5c,1.000,34.06,1.53608,75.1595,43.78,1.54,56.22,1.54
Ah Qd Jc,Kc6c,1.000,34.19,1.52106,74.144,42.57,1.52,57.43,1.52
Ah Qd Jc,Kc7c,1.000,34.45,1.49107,72.1301,47.41,1.49,52.59,1.49
Ah Qd Jc,Kc8c,1.000,35.27,1.4594,68.9629,16.40,1.46,83.60,1.46
Ah Qd Jc,Kc9c,1.000,36.33,1.4817,67.9684,12.41,1.48,87.59,1.48
Ah Qd Jc,KcTc,1.000,92.39,13.362,241.032,60.90,13.36,39.10,13.36
Ah Qd Jc,KcQc,1.000,64.88,3.32153,85.324,11.61,3.32,88.39,3.32
Ah Qd Jc,KcTd,1.000,92.26,13.2613,239.569,47.80,13.26,52.20,13.26
Ah Qd Jc,KcJd,1.000,57.07,2.21585,64.716,10.29,2.22,89.71,2.22
Ah Qd Jc,KcTh,1.000,92.25,13.2643,239.648,49.18,13.26,50.82,13.26
Ah Qd Jc,KcJh,1.000,57.05,2.22145,64.8923,6.29,2.22,93.71,2.22
Ah Qd Jc,KcQh,1.000,63.39,2.80765,73.8152,19.48,2.81,80.52,2.81
Ah Qd Jc,KcTs,1.000,92.15,13.2287,239.25,51.01,13.23,48.99,13.23
Ah Qd Jc,KcJs,1.000,56.97,2.19191,64.1283,13.49,2.19,86.51,2.19
Ah Qd Jc,KcQs,1.000,63.31,2.79637,73.6208,15.19,2.80,84.81,2.80
Ah Qd Jc,Ac2c,1.000,66.20,3.09366,77.8867,28.40,3.09,71.60,3.09
Ah Qd Jc,Ac3c,1.000,66.22,3.09922,78.0066,29.06,3.10,70.94,3.10
Ah Qd Jc,Ac4c,1.000,66.23,3.1053,78.1396,29.96,3.10,70.04,3.11
Ah Qd Jc,Ac5c,1.000,66.17,3.10138,78.1106,38.60,3.10,61.40,3.10
Ah Qd Jc,Ac6c,1.000,66.24,3.11786,78.4536,36.85,3.12,63.15,3.12
Ah Qd Jc,Ac7c,1.000,66.55,3.18434,79.7446,26.16,3.18,73.84,3.18
Ah Qd Jc,Ac8c,1.000,68.06,3.38692,82.9377,7.42,3.39,92.58,3.39
Ah Qd Jc,Ac9c,1.000,68.96,3.57942,86.5065,10.97,3.58,89.03,3.58
Ah Qd Jc,AcTc,1.000,76.67,5.32354,115.731,41.07,5.32,58.93,5.32
Ah Qd Jc,Ac2d,1.000,64.46,2.47354,63.956,29.09,2.47,70.91,2.47
Ah Qd Jc,Ac3d,1.000,64.48,2.47856,64.069,28.56,2.48,71.44,2.48
Ah Qd Jc,Ac4d,1.000,64.49,2.48429,64.2003,28.04,2.48,71.96,2.48
Ah Qd Jc,Ac5d,1.000,64.45,2.48496,64.2624,20.33,2.48,79.67,2.49
Ah Qd Jc,Ac6d,1.000,64.53,2.50276,64.6397,14.97,2.50,85.03,2.50
Ah Qd Jc,Ac7d,1.000,64.88,2.5817,66.3163,12.59,2.58,87.41,2.58
Ah Qd Jc,Ac8d,1.000,66.51,2.81777,70.6102,2.75,2.80,97.25,2.82
Ah Qd Jc,Ac9d,1.000,67.47,3.02418,74.7058,3.43,3.01,96.57,3.02
Ah Qd Jc,AcTd,1.000,75.73,4.85394,106.82,18.25,4.86,81.75,4.85
Ah Qd Jc,AcJd,1.000,80.26,7.1828,149.158,21.86,7.18,78.14,7.18
Ah Qd Jc,Ac2h,1.000,64.45,2.4719,63.9184,24.79,2.47,75.21,2.47
Ah Qd Jc,Ac3h,1.000,64.47,2.47727,64.0404,24.07,2.48,75.93,2.48
