Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah Qd Jc,6c5c,0.994,11.01,0.00051,0.07728,0.06,1.18,0.02,-1.37,99.92,0.00
Ah Qd Jc,7c6c,0.995,11.03,0.00052,0.07902,0.06,1.20,0.02,-1.34,99.92,0.00
Ah Qd Jc,8c7c,0.995,10.87,0.00028,0.04318,0.06,0.94,0.02,-1.34,99.92,0.00
Ah Qd Jc,9c8c,0.993,17.95,0.00085,0.07862,0.09,1.26,0.04,-0.82,99.87,0.00
Ah Qd Jc,Tc8c,0.549,33.66,2.07909,102.955,10.78,2.73,89.16,2.00,0.06,0.00
Ah Qd Jc,Tc9c,0.528,34.84,2.08242,99.6117,12.05,2.68,87.88,2.00,0.06,0.00
Ah Qd Jc,Qc8c,0.525,41.50,0.13337,5.35634,1.47,2.48,96.94,0.10,1.59,0.00
Ah Qd Jc,Qc9c,0.723,41.69,0.14266,5.70304,1.30,2.47,97.45,0.11,1.25,0.00
Ah Qd Jc,QcTc,0.898,51.80,1.70214,54.7693,12.00,3.06,87.91,1.52,0.08,0.00
Ah Qd Jc,QcTd,0.935,49.82,0.75051,25.105,0.19,2.43,99.65,0.75,0.17,0.00
Ah Qd Jc,QcJd,0.739,64.96,5.28279,135.544,6.76,4.71,93.23,5.33,0.01,0.00
Ah Qd Jc,QcTh,0.941,49.81,0.75356,25.2157,0.18,2.48,99.66,0.75,0.16,0.00
Ah Qd Jc,QcJh,0.789,64.82,5.24282,134.805,1.22,4.78,98.77,5.25,0.01,0.00
Ah Qd Jc,QcTs,0.928,49.95,0.74719,24.93,0.19,2.38,99.65,0.75,0.17,0.00
Ah Qd Jc,QcJs,0.725,65.18,5.36396,137.156,5.29,4.56,94.70,5.41,0.01,0.00
Ah Qd Jc,Kc2c,0.541,29.74,0.07798,4.37003,6.22,1.10,79.93,0.01,13.86,0.00
Ah Qd Jc,Kc3c,0.553,29.83,0.07957,4.44644,6.41,1.09,79.78,0.01,13.81,0.00
Ah Qd Jc,Kc4c,0.563,29.91,0.08019,4.46787,6.48,1.10,79.76,0.01,13.76,0.00
Ah Qd Jc,Kc5c,0.562,30.05,0.09978,5.53393,6.03,1.33,83.63,0.02,10.34,0.00
Ah Qd Jc,Kc6c,0.574,30.21,0.21181,11.6853,11.53,1.46,82.56,0.05,5.91,0.00
Ah Qd Jc,Kc7c,0.526,30.30,0.08066,4.43656,3.15,1.76,85.28,0.03,11.57,0.00
Ah Qd Jc,Kc8c,0.836,30.69,0.04729,2.56851,1.96,2.48,23.73,-0.01,74.31,0.00
Ah Qd Jc,Kc9c,0.876,31.26,0.04284,2.28414,1.83,2.39,29.83,0.00,68.34,0.00
Ah Qd Jc,KcTc,0.391,88.96,16.3824,306.93,79.19,15.93,20.80,18.11,0.00,0.00
Ah Qd Jc,KcQc,0.884,53.11,1.80818,56.7486,12.25,2.12,87.68,1.77,0.07,0.00
Ah Qd Jc,KcTd,0.522,88.80,17.7705,333.536,9.25,15.75,90.75,17.98,0.00,0.00
Ah Qd Jc,KcJd,0.897,46.27,0.5056,18.2102,0.39,1.18,99.36,0.50,0.25,0.00
Ah Qd Jc,KcTh,0.508,88.78,17.7566,333.332,9.95,15.72,90.04,17.98,0.00,0.00
Ah Qd Jc,KcJh,0.937,46.09,0.50046,18.0956,0.47,1.42,99.27,0.50,0.26,0.00
Ah Qd Jc,KcQh,0.805,51.20,0.94777,30.8492,1.96,1.29,97.90,0.94,0.13,0.00
Ah Qd Jc,KcTs,0.490,88.66,17.6386,331.566,10.31,15.66,89.69,17.87,0.00,0.00
Ah Qd Jc,KcJs,0.865,46.52,0.55611,19.9258,4.84,1.38,94.90,0.52,0.26,0.00
Ah Qd Jc,KcQs,0.848,51.39,0.97561,31.6409,1.94,1.26,97.93,0.97,0.13,0.00
Ah Qd Jc,Ac2c,0.716,54.08,1.16964,36.0443,9.75,2.24,90.12,1.06,0.12,0.00
Ah Qd Jc,Ac3c,0.709,54.10,1.17274,36.1298,9.53,2.25,90.35,1.06,0.12,0.00
Ah Qd Jc,Ac4c,0.700,54.11,1.17496,36.1882,9.09,2.28,90.79,1.07,0.12,0.00
Ah Qd Jc,Ac5c,0.614,54.23,1.20487,37.0278,9.92,2.30,89.96,1.09,0.12,0.00
Ah Qd Jc,Ac6c,0.631,54.57,1.25495,38.3304,9.96,2.25,89.93,1.15,0.11,0.00
Ah Qd Jc,Ac7c,0.738,54.79,1.2692,38.6103,6.31,2.40,93.59,1.19,0.11,0.00
Ah Qd Jc,Ac8c,0.926,56.13,1.39671,41.4713,0.11,2.52,99.81,1.40,0.09,0.00
Ah Qd Jc,Ac9c,0.890,57.03,1.62079,47.3685,0.10,2.60,99.83,1.62,0.07,0.00
Ah Qd Jc,AcTc,0.589,66.13,4.23771,106.796,11.94,3.81,88.03,4.30,0.03,0.00
Ah Qd Jc,Ac2d,0.709,51.81,0.08031,2.58364,2.47,1.62,95.26,0.04,2.27,0.00
Ah Qd Jc,Ac3d,0.714,51.82,0.08001,2.57311,2.16,1.63,95.76,0.05,2.08,0.00
Ah Qd Jc,Ac4d,0.720,51.84,0.07752,2.49217,1.60,1.68,96.50,0.05,1.90,0.00
Ah Qd Jc,Ac5d,0.797,51.97,0.09001,2.88663,1.16,1.75,97.36,0.07,1.47,0.00
Ah Qd Jc,Ac6d,0.850,52.33,0.14676,4.67388,1.14,1.72,97.96,0.13,0.91,0.00
Ah Qd Jc,Ac7d,0.874,52.61,0.20823,6.59652,0.44,1.85,99.01,0.20,0.54,0.00
Ah Qd Jc,Ac8d,0.972,54.14,0.47499,14.6232,0.17,2.08,99.60,0.47,0.22,0.00
Ah Qd Jc,Ac9d,0.966,55.11,0.71483,21.6176,0.13,1.99,99.72,0.71,0.15,0.00
Ah Qd Jc,AcTd,0.818,64.73,3.46303,89.1625,4.16,3.17,95.80,3.48,0.03,0.00
Ah Qd Jc,AcJd,0.781,71.65,7.18322,167.098,5.85,5.64,94.14,7.28,0.01,0.00
Ah Qd Jc,Ac2h,0.752,51.80,0.09528,3.06551,2.96,1.77,94.79,0.05,2.25,0.00
Ah Qd Jc,Ac3h,0.759,51.82,0.0974,3.13255,2.79,1.78,95.14,0.05,2.07,0.00
Ah Qd Jc,Ac4h,0.765,51.84,0.10012,3.21922,2.59,1.79,95.52,0.06,1.89,0.00
Ah Qd Jc,Ac5h,0.803,51.95,0.11002,3.52941,2.09,1.85,96.39,0.07,1.52,0.00
Ah Qd Jc,Ac6h,0.835,52.31,0.16035,5.10927,1.97,1.76,97.13,0.13,0.90,0.00
Ah Qd Jc,Ac7h,0.834,52.47,0.18797,5.97109,0.48,1.79,98.93,0.18,0.60,0.00
Ah Qd Jc,Ac8h,0.970,54.12,0.47662,14.6789,0.16,1.63,99.63,0.48,0.21,0.00
Ah Qd Jc,Ac9h,0.959,55.11,0.7206,21.7908,0.13,1.55,99.73,0.72,0.14,0.00
Ah Qd Jc,AcTh,0.777,64.71,3.44394,88.6978,5.49,3.13,94.47,3.46,0.03,0.00
Ah Qd Jc,AcJh,0.737,71.55,7.13644,166.245,4.53,5.66,95.46,7.21,0.01,0.00
