Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 13%,BET 13 EV,CHECK%,CHECK EV
Jh 4d 2h,7s7d,1.000,39.64,4.97014,52.2384,14.34,-1.81,85.66,6.11
Jh 4d 2h,7s7h,1.000,42.14,6.29492,62.2426,10.52,-0.85,89.48,7.13
Jh 4d 2h,7s6s,1.000,13.53,-2.45581,-75.6123,57.51,-6.44,42.49,2.94
Jh 4d 2h,8s8c,1.000,44.13,6.66421,62.9207,5.47,0.13,94.53,7.04
Jh 4d 2h,8s8d,1.000,44.18,6.86704,64.7644,4.09,0.16,95.91,7.15
Jh 4d 2h,8s8h,1.000,46.63,8.11054,72.4771,2.48,1.36,97.52,8.28
Jh 4d 2h,8s7s,1.000,14.07,-0.73155,-21.6632,40.29,-5.87,59.71,2.74
Jh 4d 2h,9s9c,1.000,48.99,7.33805,62.415,23.70,3.09,76.30,8.66
Jh 4d 2h,9s9d,1.000,49.07,7.93208,67.356,14.84,3.18,85.16,8.76
Jh 4d 2h,9s9h,1.000,51.64,9.48126,76.4988,8.01,3.19,91.99,10.03
Jh 4d 2h,9s8s,1.000,14.83,-4.21581,-118.488,75.87,-6.56,24.13,3.17
Jh 4d 2h,TsTc,1.000,54.19,10.7585,82.728,1.25,5.97,98.75,10.82
Jh 4d 2h,TsTd,1.000,54.42,10.941,83.763,1.05,6.08,98.95,10.99
Jh 4d 2h,TsTh,1.000,57.08,12.4305,90.7416,0.89,7.32,99.11,12.48
Jh 4d 2h,Ts8s,1.000,13.88,-0.95735,-28.7402,37.39,-7.45,62.61,2.92
Jh 4d 2h,Ts9s,1.000,15.56,-3.64842,-97.7132,68.34,-6.98,31.66,3.54
Jh 4d 2h,JsJc,1.000,95.10,54.9257,240.659,33.07,69.15,66.93,47.90
Jh 4d 2h,JsJd,1.000,95.21,55.5051,242.912,35.35,69.42,64.65,47.90
Jh 4d 2h,Js9s,1.000,64.81,17.0239,109.451,2.91,19.76,97.09,16.94
Jh 4d 2h,JsTs,1.000,64.16,16.5146,107.242,8.99,16.12,91.01,16.55
Jh 4d 2h,QsJc,1.000,69.94,19.729,117.542,5.21,27.11,94.79,19.32
Jh 4d 2h,QsQc,1.000,75.90,37.4767,205.722,99.68,37.50,0.32,28.97
Jh 4d 2h,QsJd,1.000,70.16,19.786,117.502,3.77,25.88,96.23,19.55
Jh 4d 2h,QsQd,1.000,76.14,37.6608,206.107,99.64,37.69,0.36,28.92
Jh 4d 2h,QsQh,1.000,78.80,40.7378,215.408,99.60,40.78,0.40,30.97
Jh 4d 2h,Qs9s,1.000,16.27,1.44539,37.0098,27.38,-5.04,72.62,3.89
Jh 4d 2h,QsTs,1.000,17.31,0.48038,11.5641,40.49,-5.03,59.51,4.23
Jh 4d 2h,QsJs,1.000,69.83,19.7413,117.797,5.78,27.13,94.22,19.29
Jh 4d 2h,KsJc,1.000,73.05,24.5461,139.998,29.53,30.14,70.47,22.20
Jh 4d 2h,KsQc,1.000,22.74,3.4686,63.5676,33.80,-0.52,66.20,5.51
Jh 4d 2h,KsKc,1.000,79.45,42.8254,224.586,99.74,42.85,0.26,32.48
Jh 4d 2h,KsJd,1.000,73.27,23.4246,133.205,15.46,29.00,84.54,22.41
Jh 4d 2h,KsQd,1.000,22.98,-0.26786,-4.85662,86.28,-1.24,13.72,5.88
Jh 4d 2h,KsKd,1.000,79.65,43.033,225.107,99.71,43.06,0.29,32.55
Jh 4d 2h,KsQh,1.000,26.54,1.95369,30.6663,81.97,0.64,18.03,7.94
Jh 4d 2h,KsKh,1.000,81.91,45.8678,233.311,99.67,45.91,0.33,34.18
Jh 4d 2h,Ks9s,1.000,17.06,0.13238,3.23283,43.24,-5.11,56.76,4.12
Jh 4d 2h,KsTs,1.000,18.09,-0.54266,-12.4977,48.03,-5.95,51.97,4.46
Jh 4d 2h,KsJs,1.000,72.97,24.6584,140.798,30.11,30.43,69.89,22.17
Jh 4d 2h,KsQs,1.000,22.88,1.16332,21.1825,72.20,-0.52,27.80,5.55
Jh 4d 2h,AsTc,1.000,26.94,2.75485,42.6013,6.35,-5.50,93.65,3.31
Jh 4d 2h,AsJc,1.000,78.99,38.3103,202.079,94.89,38.83,5.11,28.69
Jh 4d 2h,AsQc,1.000,37.44,5.54541,61.709,2.34,0.15,97.66,5.67
Jh 4d 2h,AsKc,1.000,43.82,7.24417,68.8783,6.51,7.23,93.49,7.25
Jh 4d 2h,AsAc,1.000,84.65,51.3319,252.676,99.83,51.35,0.17,38.41
Jh 4d 2h,AsTd,1.000,27.16,2.5756,39.513,9.46,-5.45,90.54,3.41
Jh 4d 2h,AsJd,1.000,79.20,38.1156,200.519,92.31,38.89,7.69,28.86
Jh 4d 2h,AsQd,1.000,37.93,5.12459,56.2878,11.29,-0.18,88.71,5.80
Jh 4d 2h,AsKd,1.000,44.20,7.27332,68.5707,6.76,5.69,93.24,7.39
Jh 4d 2h,AsAd,1.000,85.02,51.7692,253.705,99.83,51.79,0.17,38.48
Jh 4d 2h,AsTh,1.000,30.53,0.19292,2.63248,55.47,-3.46,44.53,4.74
Jh 4d 2h,AsQh,1.000,41.52,3.45914,34.7098,68.27,1.54,31.73,7.59
