Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
8h 4d 2h,6c5c,0.216,42.19,6.14314,242.675,96.14,6.18,3.84,5.16,0.03,0.00
8h 4d 2h,7c5c,0.245,30.93,2.28533,123.135,18.80,3.52,81.11,2.00,0.09,0.00
8h 4d 2h,7c6c,0.240,32.13,2.77504,143.947,36.61,3.66,63.31,2.27,0.08,0.00
8h 4d 2h,8c6c,0.192,68.60,5.99218,145.593,70.68,6.22,29.29,5.46,0.03,0.00
8h 4d 2h,8c7c,0.369,68.09,5.34183,130.751,14.90,6.10,85.06,5.21,0.04,0.00
8h 4d 2h,9c6c,0.848,21.69,0.00392,0.30135,0.23,1.64,0.03,0.48,99.74,0.00
8h 4d 2h,9c7c,0.287,21.95,0.00511,0.38788,0.28,1.72,0.05,0.57,99.67,0.00
8h 4d 2h,9c8c,0.230,69.47,5.7878,138.854,34.33,6.29,65.64,5.53,0.04,0.00
8h 4d 2h,9c8d,0.334,69.63,5.68303,136.033,10.79,6.41,89.18,5.60,0.03,0.00
8h 4d 2h,9c8s,0.226,69.53,5.7895,138.768,33.94,6.29,66.02,5.54,0.04,0.00
8h 4d 2h,Tc7c,0.766,21.41,0.00498,0.38796,0.26,1.84,0.04,0.50,99.70,0.00
8h 4d 2h,Tc8c,0.251,70.58,5.83071,137.679,0.22,6.61,99.75,5.83,0.03,0.00
8h 4d 2h,Tc9c,0.136,22.90,1.36966,99.7003,40.58,2.55,51.13,0.65,8.28,0.00
8h 4d 2h,Tc8d,0.270,70.76,5.91604,139.346,0.22,6.70,99.75,5.92,0.03,0.00
8h 4d 2h,Tc9d,0.060,22.90,0.64213,46.7258,0.45,2.46,95.65,0.66,3.90,0.00
8h 4d 2h,Tc9h,0.393,25.90,2.52546,162.501,83.58,2.77,16.12,1.32,0.29,0.00
8h 4d 2h,Tc8s,0.244,70.65,5.8391,137.743,0.21,6.62,99.76,5.84,0.03,0.00
8h 4d 2h,Tc9s,0.144,22.81,0.60247,44.0296,3.56,2.53,84.56,0.61,11.88,0.00
8h 4d 2h,Jc7c,0.984,20.94,0.0023,0.18299,0.16,1.41,0.02,0.00,99.82,0.00
8h 4d 2h,Jc8c,0.325,70.56,5.93518,140.192,9.18,6.34,90.78,5.90,0.03,0.00
8h 4d 2h,Jc9c,0.767,22.41,0.01022,0.76044,0.50,1.89,0.20,0.38,99.30,0.00
8h 4d 2h,JcTc,0.832,23.56,0.01835,1.29807,0.69,2.42,0.41,0.41,98.90,0.00
8h 4d 2h,Jc8d,0.341,70.75,5.94434,140.041,0.30,6.35,99.66,5.95,0.03,0.00
8h 4d 2h,Jc9d,0.327,22.42,0.01026,0.76247,0.52,1.83,0.21,0.35,99.27,0.00
8h 4d 2h,JcTd,0.286,23.67,0.02577,1.81492,0.69,2.43,2.14,0.42,97.16,0.00
8h 4d 2h,Jc9h,0.109,25.50,1.7253,112.757,64.86,2.19,34.47,0.89,0.67,0.00
8h 4d 2h,JcTh,0.090,26.85,2.5536,158.536,75.30,3.02,24.31,1.15,0.39,0.00
8h 4d 2h,Jc8s,0.309,70.63,5.90021,139.232,2.33,6.30,97.64,5.89,0.03,0.00
8h 4d 2h,Jc9s,0.850,22.32,0.00898,0.67076,0.45,1.87,0.18,0.38,99.38,0.00
8h 4d 2h,JcTs,0.833,23.56,0.01832,1.29631,0.69,2.42,0.41,0.41,98.91,0.00
8h 4d 2h,Qc7c,0.986,23.29,0.00178,0.12763,0.14,1.24,0.02,0.08,99.84,0.00
8h 4d 2h,Qc8c,0.341,70.76,6.01957,141.784,9.83,6.57,90.14,5.96,0.03,0.00
8h 4d 2h,Qc9c,0.866,24.76,0.00595,0.40032,0.31,1.78,0.11,0.36,99.58,0.00
8h 4d 2h,QcTc,0.886,26.06,0.01071,0.68476,0.42,2.28,0.26,0.43,99.32,0.00
8h 4d 2h,QcJc,0.360,29.08,0.2249,12.8877,0.81,2.29,69.64,0.30,29.55,0.00
8h 4d 2h,Qc8d,0.317,70.96,6.02286,141.47,1.63,6.68,98.34,6.01,0.03,0.00
8h 4d 2h,Qc9d,0.756,24.79,0.00583,0.39208,0.32,1.69,0.12,0.34,99.56,0.00
8h 4d 2h,QcTd,0.520,26.18,0.01146,0.72967,0.44,2.32,0.28,0.42,99.28,0.00
8h 4d 2h,QcJd,0.124,29.20,0.35346,20.1722,0.35,2.21,93.36,0.37,6.29,0.00
8h 4d 2h,Qc9h,0.054,27.88,1.47608,88.2405,50.97,2.20,47.19,0.75,1.83,0.00
8h 4d 2h,QcTh,0.079,29.38,1.22886,69.712,14.65,2.91,84.80,0.95,0.55,0.00
8h 4d 2h,QcJh,0.111,32.45,2.06559,106.084,68.68,2.52,31.00,1.07,0.32,0.00
8h 4d 2h,Qc8s,0.340,70.83,5.99391,141.044,5.49,6.56,94.48,5.96,0.03,0.00
8h 4d 2h,Qc9s,0.930,24.68,0.00543,0.36655,0.29,1.76,0.10,0.36,99.61,0.00
8h 4d 2h,QcTs,0.888,26.06,0.0107,0.68411,0.42,2.28,0.26,0.43,99.32,0.00
8h 4d 2h,QcJs,0.387,29.08,0.22415,12.8449,0.81,2.28,69.58,0.30,29.62,0.00
8h 4d 2h,Kc2c,0.405,56.72,2.11853,62.2554,9.19,3.04,90.68,2.03,0.14,0.00
8h 4d 2h,Kc3c,0.993,28.57,0.00103,0.05989,0.12,0.95,0.03,-0.42,99.85,0.00
8h 4d 2h,Kc4c,0.568,60.47,2.79284,76.9819,0.09,3.37,99.83,2.79,0.08,0.00
8h 4d 2h,Kc5c,0.957,30.52,0.00268,0.14648,0.18,1.44,0.08,0.09,99.74,0.00
8h 4d 2h,Kc6c,0.966,30.93,0.0021,0.113,0.15,1.37,0.07,-0.03,99.78,0.00
8h 4d 2h,Kc7c,0.987,30.69,0.00155,0.08404,0.14,1.17,0.04,-0.12,99.82,0.00
8h 4d 2h,Kc8c,0.370,71.50,6.50431,151.615,44.71,6.77,55.27,6.29,0.03,0.00
8h 4d 2h,Kc9c,0.963,31.62,0.00384,0.20216,0.23,1.64,0.16,0.10,99.62,0.00
8h 4d 2h,KcTc,0.956,33.26,0.00823,0.41252,0.33,2.19,0.75,0.14,98.92,0.00
8h 4d 2h,KcJc,0.913,36.23,0.02671,1.22891,0.55,1.95,22.08,0.07,77.37,0.00
8h 4d 2h,KcQc,0.432,39.22,0.40905,17.3808,0.17,2.19,98.28,0.41,1.54,0.00
8h 4d 2h,Kc7d,0.990,30.71,0.00149,0.08096,0.14,1.14,0.05,-0.21,99.81,0.00
8h 4d 2h,Kc8d,0.289,71.72,6.50753,151.233,33.27,6.88,66.70,6.33,0.03,0.00
8h 4d 2h,Kc9d,0.940,31.69,0.00377,0.1982,0.24,1.49,0.17,0.09,99.59,0.00
8h 4d 2h,KcTd,0.808,33.40,0.00939,0.46861,0.36,2.25,0.89,0.14,98.74,0.00
8h 4d 2h,KcJd,0.443,36.36,0.03984,1.82624,0.62,1.99,26.19,0.10,73.19,0.00
8h 4d 2h,KcQd,0.121,39.36,0.50468,21.3721,0.19,2.28,98.90,0.51,0.91,0.00
8h 4d 2h,Kc7h,0.659,33.38,0.00378,0.1888,0.20,1.69,0.15,0.25,99.65,0.00
8h 4d 2h,Kc9h,0.054,34.65,1.35016,64.9451,63.37,1.84,33.18,0.56,3.45,0.00
8h 4d 2h,KcTh,0.154,36.47,1.27617,58.317,28.38,2.75,71.06,0.70,0.55,0.00
8h 4d 2h,KcJh,0.267,39.49,1.04961,44.2942,24.20,2.41,75.46,0.62,0.34,0.00
8h 4d 2h,KcQh,0.249,42.55,2.41034,94.4065,77.18,2.78,22.64,1.16,0.18,0.00
8h 4d 2h,Kc7s,0.990,30.63,0.00151,0.08228,0.13,1.17,0.04,-0.13,99.82,0.00
8h 4d 2h,Kc8s,0.357,71.57,6.53347,152.142,51.78,6.77,48.19,6.29,0.03,0.00
8h 4d 2h,Kc9s,0.976,31.56,0.00368,0.19421,0.22,1.61,0.15,0.10,99.63,0.00
8h 4d 2h,KcTs,0.957,33.26,0.00823,0.41218,0.33,2.19,0.75,0.14,98.93,0.00
8h 4d 2h,KcJs,0.914,36.23,0.02648,1.21813,0.54,1.97,21.73,0.07,77.72,0.00
