Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,6c5c,1.000,42.19,5.24374,207.146,78.36,5.43,21.64,4.57
8h 4d 2h,7c5c,1.000,30.93,1.8732,100.929,75.50,1.75,24.50,2.26
8h 4d 2h,7c6c,1.000,32.13,1.73452,89.9734,75.98,1.49,24.02,2.50
8h 4d 2h,8c6c,1.000,68.60,6.27905,152.563,80.78,6.65,19.22,4.70
8h 4d 2h,8c7c,1.000,68.09,5.90744,144.595,63.14,6.74,36.86,4.49
8h 4d 2h,9c6c,1.000,21.69,0.48022,36.9076,15.25,-1.10,84.75,0.76
8h 4d 2h,9c7c,1.000,21.95,-0.62398,-47.3883,71.32,-1.17,28.68,0.74
8h 4d 2h,9c8c,1.000,69.47,6.52293,156.49,76.97,7.06,23.03,4.74
8h 4d 2h,9c8d,1.000,69.63,6.27607,150.229,66.62,7.01,33.38,4.81
8h 4d 2h,9c8s,1.000,69.53,6.54637,156.91,77.39,7.07,22.61,4.74
8h 4d 2h,Tc7c,1.000,21.41,0.25621,19.9461,23.40,-1.17,76.60,0.69
8h 4d 2h,Tc8c,1.000,70.58,6.21552,146.766,74.93,6.62,25.07,5.01
8h 4d 2h,Tc9c,1.000,22.90,-0.71532,-52.0692,86.35,-0.96,13.65,0.83
8h 4d 2h,Tc8d,1.000,70.76,6.4257,151.35,72.95,6.93,27.05,5.08
8h 4d 2h,Tc9d,1.000,22.90,-0.8616,-62.6957,94.01,-0.97,5.99,0.87
8h 4d 2h,Tc9h,1.000,25.90,0.84126,54.1309,60.67,0.58,39.33,1.25
8h 4d 2h,Tc8s,1.000,70.65,6.22939,146.949,75.61,6.62,24.39,5.01
8h 4d 2h,Tc9s,1.000,22.81,-0.76899,-56.1994,85.60,-1.04,14.40,0.82
8h 4d 2h,Jc7c,1.000,20.94,0.55786,44.3925,1.57,-1.38,98.43,0.59
8h 4d 2h,Jc8c,1.000,70.56,5.90079,139.379,67.46,6.32,32.54,5.03
