Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,6c5c,1.000,42.19,4.5707,180.558,78.36,4.57,21.64,4.57
8h 4d 2h,7c5c,1.000,30.93,2.25839,121.683,75.50,2.26,24.50,2.26
8h 4d 2h,7c6c,1.000,32.13,2.50073,129.718,75.98,2.50,24.02,2.50
8h 4d 2h,8c6c,1.000,68.60,4.70017,114.201,80.78,4.70,19.22,4.70
8h 4d 2h,8c7c,1.000,68.09,4.48805,109.853,63.14,4.49,36.86,4.49
8h 4d 2h,9c6c,1.000,21.69,0.76501,58.7953,15.25,0.77,84.75,0.76
8h 4d 2h,9c7c,1.000,21.95,0.74723,56.7489,71.32,0.75,28.68,0.74
8h 4d 2h,9c8c,1.000,69.47,4.73656,113.634,76.97,4.74,23.03,4.74
8h 4d 2h,9c8d,1.000,69.63,4.80582,115.036,66.62,4.81,33.38,4.81
8h 4d 2h,9c8s,1.000,69.53,4.74089,113.634,77.39,4.74,22.61,4.74
8h 4d 2h,Tc7c,1.000,21.41,0.69287,53.9398,23.40,0.69,76.60,0.69
8h 4d 2h,Tc8c,1.000,70.58,5.00564,118.197,74.93,5.01,25.07,5.01
8h 4d 2h,Tc9c,1.000,22.90,0.83009,60.4241,86.35,0.83,13.65,0.83
8h 4d 2h,Tc8d,1.000,70.76,5.07599,119.559,72.95,5.08,27.05,5.08
8h 4d 2h,Tc9d,1.000,22.90,0.88305,64.2565,94.01,0.88,5.99,0.87
8h 4d 2h,Tc9h,1.000,25.90,1.24914,80.3758,60.67,1.25,39.33,1.25
8h 4d 2h,Tc8s,1.000,70.65,5.01112,118.211,75.61,5.01,24.39,5.01
8h 4d 2h,Tc9s,1.000,22.81,0.82171,60.0522,85.60,0.82,14.40,0.82
8h 4d 2h,Jc7c,1.000,20.94,0.58771,46.7674,1.57,0.52,98.43,0.59
8h 4d 2h,Jc8c,1.000,70.56,5.033,118.882,67.46,5.03,32.54,5.03
8h 4d 2h,Jc9c,1.000,22.41,0.68137,50.6775,23.27,0.68,76.73,0.68
8h 4d 2h,JcTc,1.000,23.56,0.67705,47.9005,16.85,0.67,83.15,0.68
8h 4d 2h,Jc8d,1.000,70.75,5.10225,120.203,65.86,5.10,34.14,5.10
8h 4d 2h,Jc9d,1.000,22.42,0.72023,53.5297,67.28,0.72,32.72,0.72
8h 4d 2h,JcTd,1.000,23.67,0.72334,50.9364,71.39,0.72,28.61,0.72
8h 4d 2h,Jc9h,1.000,25.50,1.06022,69.2904,89.09,1.06,10.91,1.06
8h 4d 2h,JcTh,1.000,26.85,1.15041,71.4217,91.01,1.15,8.99,1.15
8h 4d 2h,Jc8s,1.000,70.63,5.03923,118.914,69.06,5.04,30.94,5.04
8h 4d 2h,Jc9s,1.000,22.32,0.68019,50.7972,15.01,0.67,84.99,0.68
8h 4d 2h,JcTs,1.000,23.56,0.67696,47.8942,16.71,0.67,83.29,0.68
8h 4d 2h,Qc7c,1.000,23.29,0.59066,42.274,1.35,0.51,98.65,0.59
8h 4d 2h,Qc8c,1.000,70.76,5.14403,121.162,65.92,5.14,34.08,5.14
8h 4d 2h,Qc9c,1.000,24.76,0.63885,43.0023,13.44,0.64,86.56,0.64
8h 4d 2h,QcTc,1.000,26.06,0.65558,41.9204,11.41,0.65,88.59,0.66
8h 4d 2h,QcJc,1.000,29.08,0.72151,41.3453,63.98,0.72,36.02,0.72
8h 4d 2h,Qc8d,1.000,70.96,5.21705,122.543,68.30,5.22,31.70,5.22
8h 4d 2h,Qc9d,1.000,24.79,0.66696,44.8333,24.37,0.67,75.63,0.67
8h 4d 2h,QcTd,1.000,26.18,0.69204,44.0497,48.00,0.69,52.00,0.69
8h 4d 2h,QcJd,1.000,29.20,0.77985,44.5071,87.56,0.78,12.44,0.77
8h 4d 2h,Qc9h,1.000,27.88,0.97437,58.2477,94.55,0.97,5.45,0.97
8h 4d 2h,QcTh,1.000,29.38,1.08799,61.7208,92.10,1.09,7.90,1.09
8h 4d 2h,QcJh,1.000,32.45,1.22876,63.1067,88.86,1.23,11.14,1.23
8h 4d 2h,Qc8s,1.000,70.83,5.15034,121.194,65.97,5.15,34.03,5.15
8h 4d 2h,Qc9s,1.000,24.68,0.63667,42.9997,7.00,0.62,93.00,0.64
8h 4d 2h,QcTs,1.000,26.06,0.6553,41.9029,11.19,0.65,88.81,0.66
8h 4d 2h,QcJs,1.000,29.08,0.72077,41.303,61.29,0.72,38.71,0.72
8h 4d 2h,Kc2c,1.000,56.72,2.38457,70.0733,59.50,2.38,40.50,2.38
8h 4d 2h,Kc3c,1.000,28.57,0.48893,28.5203,0.66,0.35,99.34,0.49
8h 4d 2h,Kc4c,1.000,60.47,2.92399,80.5969,43.16,2.92,56.84,2.92
8h 4d 2h,Kc5c,1.000,30.52,0.62531,34.1507,4.34,0.61,95.66,0.63
8h 4d 2h,Kc6c,1.000,30.93,0.61217,32.987,3.40,0.59,96.60,0.61
8h 4d 2h,Kc7c,1.000,30.69,0.49115,26.6693,1.29,0.41,98.71,0.49
8h 4d 2h,Kc8c,1.000,71.50,5.40965,126.099,62.99,5.41,37.01,5.41
8h 4d 2h,Kc9c,1.000,31.62,0.51706,27.2526,3.72,0.49,96.28,0.52
8h 4d 2h,KcTc,1.000,33.26,0.5587,27.9945,4.36,0.54,95.64,0.56
8h 4d 2h,KcJc,1.000,36.23,0.67434,31.0255,8.71,0.67,91.29,0.68
8h 4d 2h,KcQc,1.000,39.22,0.95494,40.5758,56.76,0.95,43.24,0.96
8h 4d 2h,Kc7d,1.000,30.71,0.50896,27.6182,1.01,0.41,98.99,0.51
8h 4d 2h,Kc8d,1.000,71.72,5.48843,127.549,71.12,5.49,28.88,5.49
8h 4d 2h,Kc9d,1.000,31.69,0.53121,27.9381,5.98,0.52,94.02,0.53
8h 4d 2h,KcTd,1.000,33.40,0.58225,29.0577,19.19,0.58,80.81,0.58
8h 4d 2h,KcJd,1.000,36.36,0.70272,32.2137,55.69,0.70,44.31,0.70
8h 4d 2h,KcQd,1.000,39.36,1.023,43.322,87.92,1.02,12.08,1.01
8h 4d 2h,Kc7h,1.000,33.38,0.63345,31.6325,34.12,0.63,65.88,0.63
8h 4d 2h,Kc9h,1.000,34.65,0.81296,39.1046,94.58,0.81,5.42,0.81
8h 4d 2h,KcTh,1.000,36.47,0.96121,43.9243,84.61,0.96,15.39,0.96
8h 4d 2h,KcJh,1.000,39.49,1.13777,48.0147,73.28,1.14,26.72,1.14
8h 4d 2h,KcQh,1.000,42.55,1.52172,59.6018,75.07,1.52,24.93,1.52
8h 4d 2h,Kc7s,1.000,30.63,0.4904,26.6845,1.04,0.40,98.96,0.49
8h 4d 2h,Kc8s,1.000,71.57,5.41727,126.149,64.26,5.42,35.74,5.42
8h 4d 2h,Kc9s,1.000,31.56,0.51632,27.2668,2.44,0.47,97.56,0.52
8h 4d 2h,KcTs,1.000,33.26,0.55868,27.9931,4.28,0.54,95.72,0.56
8h 4d 2h,KcJs,1.000,36.23,0.6743,31.0237,8.63,0.67,91.37,0.68
8h 4d 2h,KcQs,1.000,39.22,0.95483,40.5714,56.25,0.95,43.75,0.96
8h 4d 2h,Ac2c,1.000,59.50,2.31764,64.9242,83.50,2.32,16.50,2.32
8h 4d 2h,Ac3c,1.000,48.09,1.60872,55.7532,61.95,1.61,38.05,1.61
8h 4d 2h,Ac4c,1.000,63.16,2.95919,78.0924,80.12,2.96,19.88,2.96
8h 4d 2h,Ac5c,1.000,51.42,2.18418,70.7996,74.73,2.18,25.27,2.18
8h 4d 2h,Ac6c,1.000,45.52,0.83516,30.5801,4.00,0.81,96.00,0.84
8h 4d 2h,Ac7c,1.000,47.92,0.89646,31.181,1.82,0.84,98.18,0.90
8h 4d 2h,Ac8c,1.000,74.92,6.36906,141.678,87.28,6.37,12.72,6.37
8h 4d 2h,Ac9c,1.000,51.95,1.18747,38.0961,63.14,1.19,36.86,1.19
8h 4d 2h,AcTc,1.000,55.49,1.58905,47.7309,29.92,1.59,70.08,1.59
8h 4d 2h,AcJc,1.000,57.95,1.91478,55.0675,53.35,1.92,46.65,1.91
8h 4d 2h,AcQc,1.000,59.05,2.1607,60.9856,66.94,2.16,33.06,2.16
8h 4d 2h,AcKc,1.000,59.41,2.10132,58.9526,65.74,2.10,34.26,2.10
8h 4d 2h,Ac2d,1.000,59.59,2.35775,65.94,77.08,2.36,22.92,2.36
8h 4d 2h,Ac3d,1.000,48.18,1.62836,56.3313,54.94,1.63,45.06,1.63
8h 4d 2h,Ac5d,1.000,51.51,2.20763,71.4303,64.94,2.21,35.06,2.21
