Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,6s6c,1.000,61.79,2.90498,78.3501,60.96,3.05,39.04,2.68
8h 4d 2h,6s6d,1.000,61.90,2.98109,80.2602,71.65,3.09,28.35,2.70
8h 4d 2h,6s6h,1.000,64.04,3.57881,93.1354,71.17,3.54,28.83,3.68
8h 4d 2h,6s5s,1.000,42.19,4.91085,193.995,78.36,4.57,21.64,6.14
8h 4d 2h,7s7c,1.000,63.71,3.21453,84.0888,36.48,3.30,63.52,3.17
8h 4d 2h,7s7d,1.000,63.81,3.27042,85.4189,49.66,3.33,50.34,3.22
8h 4d 2h,7s7h,1.000,65.73,3.81273,96.6835,52.24,3.73,47.76,3.91
8h 4d 2h,7s5s,1.000,30.93,2.2651,122.045,75.50,2.26,24.50,2.29
8h 4d 2h,7s6s,1.000,32.13,2.56662,133.136,75.98,2.50,24.02,2.78
8h 4d 2h,8s8c,1.000,92.92,16.7841,301.041,86.35,16.43,13.65,19.02
8h 4d 2h,8s8d,1.000,93.01,16.6933,299.146,90.38,16.44,9.62,19.09
8h 4d 2h,8s6s,1.000,68.60,4.94825,120.229,80.80,4.70,19.20,5.99
8h 4d 2h,8s7s,1.000,68.09,4.80278,117.556,63.14,4.49,36.86,5.34
8h 4d 2h,9s8c,1.000,69.53,4.97786,119.314,77.39,4.74,22.61,5.79
8h 4d 2h,9s9c,1.000,71.94,6.44226,149.246,62.46,6.09,37.54,7.03
8h 4d 2h,9s8d,1.000,69.63,5.09838,122.039,66.62,4.81,33.38,5.68
8h 4d 2h,9s9d,1.000,72.09,6.3421,146.634,76.05,6.13,23.95,7.02
8h 4d 2h,9s9h,1.000,74.15,7.06005,158.694,79.10,6.71,20.90,8.40
8h 4d 2h,9s6s,1.000,21.69,0.12012,9.23157,15.25,0.77,84.75,0.00
8h 4d 2h,9s7s,1.000,21.95,0.53553,40.6706,71.32,0.75,28.68,0.01
8h 4d 2h,9s8s,1.000,69.47,4.97853,119.439,76.98,4.74,23.02,5.79
8h 4d 2h,Ts8c,1.000,70.65,5.21322,122.978,75.61,5.01,24.39,5.84
8h 4d 2h,Ts9c,1.000,22.81,0.7906,57.7784,85.60,0.82,14.40,0.60
8h 4d 2h,TsTc,1.000,75.27,8.0356,177.934,62.71,7.55,37.29,8.86
8h 4d 2h,Ts8d,1.000,70.76,5.3032,124.911,72.95,5.08,27.05,5.92
8h 4d 2h,Ts9d,1.000,22.90,0.86927,63.254,94.01,0.88,5.99,0.64
8h 4d 2h,TsTd,1.000,75.42,7.77277,171.767,85.06,7.59,14.94,8.83
8h 4d 2h,Ts9h,1.000,25.90,1.7509,112.662,60.67,1.25,39.33,2.53
8h 4d 2h,TsTh,1.000,77.56,8.46056,181.808,81.61,8.16,18.39,9.81
8h 4d 2h,Ts7s,1.000,21.41,0.16589,12.9144,23.40,0.69,76.60,0.00
8h 4d 2h,Ts8s,1.000,70.58,5.21258,123.084,74.93,5.01,25.07,5.83
8h 4d 2h,Ts9s,1.000,22.90,0.90395,65.8004,86.35,0.83,13.65,1.37
8h 4d 2h,Js8c,1.000,70.63,5.30561,125.2,69.06,5.04,30.94,5.90
8h 4d 2h,Js9c,1.000,22.32,0.10869,8.11716,15.01,0.67,84.99,0.01
8h 4d 2h,JsTc,1.000,23.56,0.12743,9.01564,16.71,0.67,83.29,0.02
8h 4d 2h,JsJc,1.000,77.80,9.0367,193.6,78.44,8.74,21.56,10.10
8h 4d 2h,Js8d,1.000,70.75,5.3897,126.974,65.86,5.10,34.14,5.94
8h 4d 2h,Js9d,1.000,22.42,0.48911,36.3516,67.28,0.72,32.72,0.01
8h 4d 2h,JsTd,1.000,23.67,0.52429,36.9197,71.39,0.72,28.61,0.03
8h 4d 2h,JsJd,1.000,77.93,9.00573,192.598,82.39,8.78,17.61,10.06
8h 4d 2h,Js9h,1.000,25.50,1.13276,74.0313,89.09,1.06,10.91,1.73
8h 4d 2h,JsTh,1.000,26.85,1.27675,79.2651,91.01,1.15,8.99,2.55
8h 4d 2h,JsJh,1.000,80.04,9.75366,203.101,74.15,9.35,25.85,10.91
8h 4d 2h,Js7s,1.000,20.94,0.0104,0.82764,1.57,0.52,98.43,0.00
8h 4d 2h,Js8s,1.000,70.56,5.32657,125.816,67.46,5.03,32.54,5.94
8h 4d 2h,Js9s,1.000,22.41,0.16616,12.358,23.28,0.68,76.72,0.01
8h 4d 2h,JsTs,1.000,23.56,0.12836,9.0815,16.85,0.67,83.15,0.02
8h 4d 2h,Qs8c,1.000,70.83,5.43716,127.943,65.98,5.15,34.02,5.99
8h 4d 2h,Qs9c,1.000,24.68,0.04846,3.27282,7.00,0.62,93.00,0.01
8h 4d 2h,QsTc,1.000,26.06,0.08167,5.2225,11.19,0.65,88.81,0.01
8h 4d 2h,QsJc,1.000,29.08,0.52885,30.3054,61.29,0.72,38.71,0.22
8h 4d 2h,QsQc,1.000,79.48,9.60297,201.371,87.02,9.40,12.98,10.97
8h 4d 2h,Qs8d,1.000,70.96,5.47245,128.542,68.30,5.22,31.70,6.02
8h 4d 2h,Qs9d,1.000,24.79,0.16675,11.2088,24.37,0.67,75.63,0.01
8h 4d 2h,QsTd,1.000,26.18,0.33811,21.5214,48.00,0.69,52.00,0.01
8h 4d 2h,QsJd,1.000,29.20,0.72756,41.5231,87.56,0.78,12.44,0.35
8h 4d 2h,QsQd,1.000,79.61,9.6475,201.963,82.82,9.41,17.18,10.77
8h 4d 2h,Qs9h,1.000,27.88,1.00188,59.8927,94.55,0.97,5.45,1.48
8h 4d 2h,QsTh,1.000,29.38,1.09911,62.3517,92.10,1.09,7.90,1.23
8h 4d 2h,QsJh,1.000,32.45,1.32196,67.8929,88.86,1.23,11.14,2.07
8h 4d 2h,QsQh,1.000,81.77,10.3086,210.11,83.18,10.03,16.82,11.71
8h 4d 2h,Qs7s,1.000,23.29,0.00869,0.62173,1.35,0.51,98.65,0.00
8h 4d 2h,Qs8s,1.000,70.76,5.44227,128.186,65.92,5.14,34.08,6.02
8h 4d 2h,Qs9s,1.000,24.76,0.09054,6.09427,13.44,0.64,86.56,0.01
