Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 7d 2h,6c5c,0.992,16.28,-0.00484,-0.49563,0.15,-3.13,0.02,-0.76,99.83,0.00
Jh 7d 2h,7c5c,0.559,53.86,2.27273,70.3242,26.92,4.17,72.98,1.58,0.10,0.00
Jh 7d 2h,7c6c,0.783,54.11,2.28782,70.4693,30.44,3.86,69.47,1.60,0.10,0.00
Jh 7d 2h,8c6c,0.993,17.15,-0.00501,-0.48669,0.15,-3.21,0.02,-0.71,99.83,0.00
Jh 7d 2h,8c7c,0.862,55.90,2.02034,60.2393,14.85,4.35,85.06,1.62,0.09,0.00
Jh 7d 2h,9c6c,0.995,15.90,-0.0045,-0.47196,0.13,-3.42,0.01,-0.80,99.86,0.00
Jh 7d 2h,9c7c,0.632,56.03,2.43036,72.291,30.41,4.15,69.50,1.68,0.09,0.00
Jh 7d 2h,9c8c,0.537,28.98,0.00264,0.15157,48.43,-1.17,51.41,1.11,0.15,0.00
Jh 7d 2h,9c8d,0.360,28.99,1.0839,62.3187,2.08,-1.26,97.78,1.14,0.14,0.00
Jh 7d 2h,9c8h,0.442,31.69,-0.25973,-13.6587,82.44,-0.64,17.46,1.53,0.11,0.00
Jh 7d 2h,9c8s,0.520,28.88,0.3209,18.5223,32.51,-1.27,67.33,1.09,0.16,0.00
Jh 7d 2h,Tc7c,0.876,56.34,1.56709,46.3586,0.16,2.06,99.75,1.57,0.09,0.00
Jh 7d 2h,Tc8c,0.446,28.29,0.79634,46.9087,1.06,-1.46,98.72,0.82,0.22,0.00
Jh 7d 2h,Tc9c,0.500,30.75,-0.08473,-4.59246,48.95,-1.18,50.88,0.97,0.17,0.00
Jh 7d 2h,Tc8d,0.149,28.21,0.85577,50.5581,0.54,-1.47,99.26,0.87,0.20,0.00
Jh 7d 2h,Tc9d,0.272,30.70,0.85588,46.4644,7.92,-1.03,91.91,1.02,0.17,0.00
Jh 7d 2h,Tc8h,0.514,31.05,-0.84179,-45.1816,98.79,-0.87,1.08,1.22,0.13,0.00
Jh 7d 2h,Tc9h,0.510,33.40,-0.59591,-29.7399,93.93,-0.72,5.95,1.35,0.12,0.00
Jh 7d 2h,Tc8s,0.389,28.20,0.80175,47.3805,0.56,-1.48,99.23,0.82,0.22,0.00
Jh 7d 2h,Tc9s,0.465,30.66,0.65739,35.7391,13.77,-1.21,86.05,0.96,0.18,0.00
Jh 7d 2h,Jc7c,0.472,84.35,16.2899,321.884,99.93,16.29,0.06,13.32,0.01,0.00
Jh 7d 2h,Jc8c,0.592,64.82,3.51809,90.4633,0.37,1.34,99.59,3.53,0.03,0.00
Jh 7d 2h,Jc9c,0.673,65.50,3.70442,94.2607,0.43,1.57,99.54,3.71,0.04,0.00
Jh 7d 2h,JcTc,0.573,66.53,3.67218,91.9894,16.15,2.02,83.81,3.99,0.03,0.00
Jh 7d 2h,Jc8d,0.801,64.98,3.55347,91.1395,0.39,1.42,99.57,3.56,0.04,0.00
Jh 7d 2h,Jc9d,0.773,65.75,3.7286,94.5082,2.50,1.74,97.46,3.78,0.04,0.00
Jh 7d 2h,JcTd,0.611,66.55,3.85957,96.654,7.37,1.93,92.60,4.01,0.03,0.00
Jh 7d 2h,Jc8h,0.772,67.24,4.26534,105.732,3.62,5.16,96.35,4.23,0.03,0.00
Jh 7d 2h,Jc9h,0.633,67.88,4.46833,109.707,5.73,5.18,94.24,4.43,0.03,0.00
Jh 7d 2h,JcTh,0.614,69.06,4.92248,118.802,33.40,5.37,66.57,4.70,0.03,0.00
Jh 7d 2h,Jc8s,0.586,64.84,3.519,90.452,0.37,1.34,99.59,3.53,0.03,0.00
Jh 7d 2h,Jc9s,0.667,65.55,3.69682,93.9976,0.91,1.58,99.06,3.72,0.04,0.00
Jh 7d 2h,JcTs,0.568,66.53,3.646,91.3349,17.48,2.02,82.49,3.99,0.03,0.00
Jh 7d 2h,Qc7c,0.860,55.91,1.76961,52.7483,0.15,1.93,99.77,1.77,0.08,0.00
Jh 7d 2h,Qc8c,0.981,20.04,-0.00711,-0.5915,0.23,-3.00,0.02,-0.41,99.75,0.00
Jh 7d 2h,Qc9c,0.920,22.12,-0.01051,-0.79183,0.37,-2.77,0.05,-0.24,99.58,0.00
Jh 7d 2h,QcTc,0.719,24.63,-0.01324,-0.89578,0.55,-2.41,0.24,-0.04,99.21,0.00
Jh 7d 2h,QcJc,0.549,69.87,5.32411,126.993,1.10,4.90,98.89,5.33,0.01,0.00
Jh 7d 2h,Qc8d,0.978,19.83,-0.00741,-0.62276,0.24,-3.07,0.02,-0.39,99.74,0.00
Jh 7d 2h,Qc9d,0.891,22.02,-0.01061,-0.80347,0.39,-2.69,0.05,-0.20,99.56,0.00
Jh 7d 2h,QcTd,0.531,24.69,-0.01395,-0.94183,0.55,-2.51,0.28,-0.05,99.17,0.00
Jh 7d 2h,QcJd,0.586,69.95,5.33753,127.184,0.91,4.85,99.08,5.34,0.01,0.00
Jh 7d 2h,Qc8h,0.506,22.91,-0.02419,-1.7591,0.96,-2.52,0.15,-0.10,98.89,0.00
Jh 7d 2h,Qc9h,0.288,24.94,-0.58495,-39.0856,25.34,-2.34,41.07,0.02,33.59,0.00
Jh 7d 2h,QcTh,0.281,27.67,-0.33069,-19.9204,26.28,-1.95,72.73,0.25,0.99,0.00
Jh 7d 2h,Qc8s,0.985,19.94,-0.00685,-0.57273,0.22,-3.04,0.02,-0.42,99.76,0.00
Jh 7d 2h,Qc9s,0.942,22.04,-0.00997,-0.75411,0.35,-2.81,0.04,-0.25,99.61,0.00
Jh 7d 2h,QcTs,0.719,24.63,-0.01323,-0.89565,0.55,-2.41,0.24,-0.04,99.21,0.00
Jh 7d 2h,QcJs,0.550,69.87,5.3242,126.994,1.10,4.90,98.89,5.33,0.01,0.00
Jh 7d 2h,Kc2c,0.424,47.53,0.67214,23.5705,5.76,-1.22,94.04,0.79,0.20,0.00
Jh 7d 2h,Kc3c,0.993,22.86,-0.00474,-0.34598,0.14,-3.27,0.01,-0.64,99.84,0.00
Jh 7d 2h,Kc4c,0.993,22.96,-0.00477,-0.34622,0.14,-3.26,0.01,-0.64,99.84,0.00
Jh 7d 2h,Kc5c,0.993,23.27,-0.00479,-0.34349,0.15,-3.22,0.01,-0.60,99.84,0.00
Jh 7d 2h,Kc6c,0.991,24.08,-0.00476,-0.32943,0.15,-3.08,0.02,-0.53,99.83,0.00
Jh 7d 2h,Kc7c,0.706,56.37,1.74156,51.4881,0.21,3.05,99.71,1.74,0.08,0.00
Jh 7d 2h,Kc8c,0.988,27.24,-0.00596,-0.36452,0.20,-2.95,0.03,-0.38,99.77,0.00
Jh 7d 2h,Kc9c,0.953,29.29,-0.00827,-0.47039,0.31,-2.59,0.06,-0.26,99.63,0.00
Jh 7d 2h,KcTc,0.782,32.11,-0.01049,-0.54444,0.45,-2.28,0.31,-0.04,99.23,0.00
Jh 7d 2h,KcJc,0.489,73.18,6.76961,154.175,12.87,7.35,87.12,6.68,0.02,0.00
Jh 7d 2h,KcQc,0.386,36.73,0.35699,16.2005,9.22,-1.55,90.43,0.55,0.35,0.00
Jh 7d 2h,Kc8d,0.986,27.05,-0.00629,-0.38732,0.21,-3.01,0.03,-0.36,99.77,0.00
Jh 7d 2h,Kc9d,0.939,29.25,-0.00841,-0.47924,0.33,-2.49,0.06,-0.21,99.61,0.00
Jh 7d 2h,KcTd,0.623,31.97,-0.01116,-0.5818,0.48,-2.31,0.37,-0.05,99.16,0.00
Jh 7d 2h,KcJd,0.501,73.18,6.6841,152.22,6.49,6.98,93.50,6.66,0.02,0.00
Jh 7d 2h,KcQd,0.411,36.64,0.56034,25.4913,0.47,-1.56,99.25,0.57,0.29,0.00
Jh 7d 2h,Kc7h,0.735,59.28,2.97166,83.5512,30.48,4.10,69.46,2.48,0.06,0.00
Jh 7d 2h,Kc8h,0.619,30.08,-0.01656,-0.91743,0.67,-2.47,0.19,-0.07,99.15,0.00
Jh 7d 2h,Kc9h,0.338,32.02,-0.17639,-9.18016,8.47,-2.14,41.26,0.01,50.27,0.00
Jh 7d 2h,KcTh,0.412,34.81,0.15351,7.35028,5.95,-1.79,93.19,0.28,0.86,0.00
Jh 7d 2h,KcQh,0.462,39.87,0.13969,5.84007,40.70,-1.20,59.15,1.06,0.15,0.00
Jh 7d 2h,Kc7s,0.701,56.38,1.74122,51.4759,0.19,3.05,99.72,1.74,0.08,0.00
Jh 7d 2h,Kc8s,0.990,27.17,-0.0058,-0.35551,0.19,-2.98,0.03,-0.39,99.78,0.00
Jh 7d 2h,Kc9s,0.967,29.22,-0.00793,-0.45231,0.30,-2.62,0.05,-0.26,99.65,0.00
Jh 7d 2h,KcTs,0.783,32.11,-0.01049,-0.54434,0.45,-2.28,0.31,-0.04,99.23,0.00
Jh 7d 2h,KcJs,0.489,73.18,6.77027,154.187,12.91,7.36,87.07,6.68,0.02,0.00
Jh 7d 2h,KcQs,0.387,36.73,0.36617,16.6171,8.79,-1.55,90.87,0.55,0.35,0.00
Jh 7d 2h,Ac2c,0.610,50.04,0.42605,14.1903,17.75,-1.45,82.06,0.83,0.20,0.00
Jh 7d 2h,Ac3c,0.989,37.85,-0.00566,-0.24939,0.18,-2.98,0.09,-0.46,99.74,0.00
Jh 7d 2h,Ac4c,0.988,37.92,-0.00563,-0.24733,0.17,-2.97,0.09,-0.46,99.73,0.00
Jh 7d 2h,Ac5c,0.990,39.02,-0.00559,-0.23886,0.17,-2.93,0.12,-0.42,99.71,0.00
Jh 7d 2h,Ac6c,0.995,39.76,-0.00481,-0.20166,0.15,-3.06,0.07,-0.49,99.78,0.00
Jh 7d 2h,Ac7c,0.633,58.87,2.2417,63.4601,2.81,4.77,97.12,2.17,0.07,0.00
Jh 7d 2h,Ac8c,0.991,45.36,-0.00511,-0.18788,0.16,-2.62,0.56,-0.17,99.28,0.00
Jh 7d 2h,Ac9c,0.987,46.09,-0.0059,-0.2132,0.18,-2.56,1.31,-0.10,98.51,0.00
Jh 7d 2h,AcTc,0.907,48.02,0.01535,0.53258,0.33,-2.28,92.31,0.02,7.36,0.00
Jh 7d 2h,AcJc,0.297,77.81,9.76414,209.152,75.79,10.06,24.20,8.84,0.02,0.00
Jh 7d 2h,AcQc,0.754,50.04,0.60473,20.1428,2.95,-1.63,96.82,0.67,0.23,0.00
Jh 7d 2h,AcKc,0.867,50.17,0.62932,20.9049,0.43,-1.50,99.33,0.64,0.24,0.00
Jh 7d 2h,Ac2d,0.735,50.03,0.60704,20.2238,10.88,-1.41,88.93,0.86,0.19,0.00
Jh 7d 2h,Ac3d,0.987,37.87,-0.00566,-0.24924,0.18,-2.96,0.09,-0.44,99.73,0.00
Jh 7d 2h,Ac4d,0.987,37.94,-0.00563,-0.24729,0.18,-2.95,0.10,-0.44,99.73,0.00
Jh 7d 2h,Ac5d,0.988,39.00,-0.00563,-0.24061,0.17,-2.94,0.12,-0.41,99.70,0.00
Jh 7d 2h,Ac6d,0.995,39.61,-0.00477,-0.20072,0.14,-3.13,0.07,-0.53,99.79,0.00
Jh 7d 2h,Ac8d,0.988,45.36,-0.00559,-0.20533,0.18,-2.64,0.63,-0.15,99.19,0.00
Jh 7d 2h,Ac9d,0.978,46.26,-0.00689,-0.24807,0.24,-2.38,1.74,-0.07,98.02,0.00
Jh 7d 2h,AcTd,0.794,47.86,-0.01333,-0.46411,0.54,-2.39,64.33,0.00,35.12,0.00
Jh 7d 2h,AcJd,0.325,77.66,10.2468,219.899,72.84,10.75,27.15,8.90,0.02,0.00
Jh 7d 2h,AcQd,0.826,49.94,0.68976,23.0212,0.24,-1.59,99.54,0.70,0.22,0.00
Jh 7d 2h,AcKd,0.926,50.10,0.63913,21.2601,0.16,-1.44,99.62,0.64,0.22,0.00
Jh 7d 2h,Ac3h,0.926,40.01,-0.00782,-0.32567,0.27,-2.69,0.29,-0.21,99.45,0.00
Jh 7d 2h,Ac4h,0.900,40.12,-0.00781,-0.3243,0.27,-2.68,0.31,-0.20,99.43,0.00
Jh 7d 2h,Ac5h,0.814,41.23,-0.00786,-0.31768,0.27,-2.64,0.41,-0.18,99.32,0.00
