Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,6c5c,1.000,17.49,0.58914,56.1448,0.84,-1.58,99.16,0.61
Jh 7d 2h,7c5c,1.000,59.05,3.58016,101.052,44.13,4.58,55.87,2.79
Jh 7d 2h,7c6c,1.000,58.80,3.1307,88.7358,21.71,4.54,78.29,2.74
Jh 7d 2h,8c6c,1.000,18.39,0.60534,54.8709,0.72,-1.69,99.28,0.62
Jh 7d 2h,8c7c,1.000,61.30,3.18652,86.6387,13.82,4.93,86.18,2.91
Jh 7d 2h,9c6c,1.000,17.16,0.55229,53.6416,0.55,-1.92,99.45,0.57
Jh 7d 2h,9c7c,1.000,61.54,3.61709,97.9601,36.80,4.74,63.20,2.96
Jh 7d 2h,9c8c,1.000,30.50,2.16974,118.56,46.32,2.58,53.68,1.82
Jh 7d 2h,9c8d,1.000,30.52,0.70684,38.6034,63.96,0.05,36.04,1.87
Jh 7d 2h,9c8h,1.000,33.27,2.38501,119.486,55.79,2.53,44.21,2.20
Jh 7d 2h,9c8s,1.000,30.44,2.11021,115.556,48.04,2.43,51.96,1.82
Jh 7d 2h,Tc7c,1.000,61.95,3.0948,83.2551,12.43,4.38,87.57,2.91
Jh 7d 2h,Tc8c,1.000,29.73,0.55425,31.0688,55.40,-0.33,44.60,1.65
Jh 7d 2h,Tc9c,1.000,31.89,1.32247,69.122,49.98,0.81,50.02,1.83
Jh 7d 2h,Tc8d,1.000,29.75,-0.15834,-8.86946,85.07,-0.49,14.93,1.71
Jh 7d 2h,Tc9d,1.000,31.92,0.48108,25.1191,72.76,-0.04,27.24,1.88
Jh 7d 2h,Tc8h,1.000,32.63,2.43246,124.261,48.64,2.87,51.36,2.01
Jh 7d 2h,Tc9h,1.000,34.75,2.8899,138.623,49.02,3.61,50.98,2.20
Jh 7d 2h,Tc8s,1.000,29.66,0.42353,23.7971,61.11,-0.36,38.89,1.65
Jh 7d 2h,Tc9s,1.000,31.82,1.14381,59.9015,53.50,0.55,46.50,1.83
Jh 7d 2h,Jc7c,1.000,87.92,12.4033,235.13,52.79,13.85,47.21,10.78
Jh 7d 2h,Jc8c,1.000,72.25,5.8868,135.8,40.80,7.40,59.20,4.84
Jh 7d 2h,Jc9c,1.000,72.73,5.76224,132.039,32.67,7.45,67.33,4.94
Jh 7d 2h,JcTc,1.000,73.85,6.22328,140.451,42.72,7.62,57.28,5.18
Jh 7d 2h,Jc8d,1.000,72.52,5.32581,122.393,19.85,7.10,80.15,4.89
Jh 7d 2h,Jc9d,1.000,72.94,5.54998,126.808,22.73,7.47,77.27,4.98
Jh 7d 2h,JcTd,1.000,73.99,6.11615,137.779,38.90,7.53,61.10,5.22
Jh 7d 2h,Jc8h,1.000,74.60,5.88511,131.484,22.81,7.79,77.19,5.32
Jh 7d 2h,Jc9h,1.000,75.01,6.58502,146.313,36.71,8.58,63.29,5.43
Jh 7d 2h,JcTh,1.000,76.26,7.17183,156.739,38.56,9.53,61.44,5.69
Jh 7d 2h,Jc8s,1.000,72.32,5.90856,136.158,41.40,7.41,58.60,4.85
Jh 7d 2h,Jc9s,1.000,72.81,5.78406,132.398,33.30,7.45,66.70,4.95
Jh 7d 2h,JcTs,1.000,73.85,6.23418,140.697,43.17,7.62,56.83,5.18
Jh 7d 2h,Qc7c,1.000,61.02,3.0432,83.1151,13.97,3.52,86.03,2.97
Jh 7d 2h,Qc8c,1.000,20.38,0.62659,51.2479,1.87,-1.64,98.13,0.67
Jh 7d 2h,Qc9c,1.000,22.52,0.61484,45.4953,7.96,-1.38,92.04,0.79
Jh 7d 2h,QcTc,1.000,25.07,0.32475,21.5935,28.14,-1.21,71.86,0.93
Jh 7d 2h,QcJc,1.000,76.67,6.88614,149.691,45.07,7.80,54.93,6.14
Jh 7d 2h,Qc8d,1.000,20.35,0.6341,51.922,2.24,-1.66,97.76,0.69
Jh 7d 2h,Qc9d,1.000,22.53,0.56537,41.8298,10.92,-1.39,89.08,0.80
Jh 7d 2h,QcTd,1.000,25.16,-0.05933,-3.9297,46.94,-1.21,53.06,0.96
Jh 7d 2h,QcJd,1.000,76.79,6.83312,148.317,41.45,7.75,58.55,6.19
Jh 7d 2h,Qc8h,1.000,23.52,-0.29416,-20.8418,49.37,-1.47,50.63,0.86
Jh 7d 2h,Qc9h,1.000,25.65,-0.53625,-34.8382,71.19,-1.16,28.81,1.01
Jh 7d 2h,QcTh,1.000,28.40,-0.25002,-14.6745,71.93,-0.85,28.07,1.29
Jh 7d 2h,Qc8s,1.000,20.28,0.63474,52.1708,1.48,-1.63,98.52,0.67
Jh 7d 2h,Qc9s,1.000,22.43,0.66061,49.0836,5.75,-1.39,94.25,0.79
Jh 7d 2h,QcTs,1.000,25.07,0.32566,21.6538,28.10,-1.21,71.90,0.93
Jh 7d 2h,QcJs,1.000,76.67,6.88537,149.674,45.04,7.80,54.96,6.14
Jh 7d 2h,Kc2c,1.000,52.46,1.08373,34.4326,57.56,0.35,42.44,2.09
Jh 7d 2h,Kc3c,1.000,22.61,0.57196,42.1617,0.72,-1.75,99.28,0.59
Jh 7d 2h,Kc4c,1.000,22.67,0.57269,42.1044,0.73,-1.74,99.27,0.59
Jh 7d 2h,Kc5c,1.000,22.82,0.56337,41.1388,0.69,-1.73,99.31,0.58
Jh 7d 2h,Kc6c,1.000,23.45,0.55734,39.6168,0.93,-1.73,99.07,0.58
