Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,6c5c,1.000,17.49,0.60671,57.8191,0.84,0.50,99.16,0.61
Jh 7d 2h,7c5c,1.000,59.05,2.78908,78.7234,44.13,2.79,55.87,2.79
Jh 7d 2h,7c6c,1.000,58.80,2.73909,77.6363,21.71,2.74,78.29,2.74
Jh 7d 2h,8c6c,1.000,18.39,0.62091,56.2817,0.72,0.48,99.28,0.62
Jh 7d 2h,8c7c,1.000,61.30,2.90615,79.0157,13.82,2.91,86.18,2.91
Jh 7d 2h,9c6c,1.000,17.16,0.56488,54.8646,0.55,0.38,99.45,0.57
Jh 7d 2h,9c7c,1.000,61.54,2.96469,80.2915,36.80,2.97,63.20,2.96
Jh 7d 2h,9c8c,1.000,30.50,1.81977,99.4368,46.32,1.82,53.68,1.82
Jh 7d 2h,9c8d,1.000,30.52,1.8676,101.998,63.96,1.87,36.04,1.87
Jh 7d 2h,9c8h,1.000,33.27,2.19693,110.063,55.79,2.20,44.21,2.20
Jh 7d 2h,9c8s,1.000,30.44,1.81534,99.4083,48.04,1.82,51.96,1.82
Jh 7d 2h,Tc7c,1.000,61.95,2.91204,78.3385,12.43,2.91,87.57,2.91
Jh 7d 2h,Tc8c,1.000,29.73,1.65032,92.5091,55.40,1.65,44.60,1.65
Jh 7d 2h,Tc9c,1.000,31.89,1.83254,95.7823,49.98,1.83,50.02,1.83
Jh 7d 2h,Tc8d,1.000,29.75,1.71272,95.9381,85.07,1.71,14.93,1.71
Jh 7d 2h,Tc9d,1.000,31.92,1.88309,98.3233,72.76,1.88,27.24,1.88
Jh 7d 2h,Tc8h,1.000,32.63,2.01464,102.917,48.64,2.01,51.36,2.01
Jh 7d 2h,Tc9h,1.000,34.75,2.20099,105.578,49.02,2.20,50.98,2.20
Jh 7d 2h,Tc8s,1.000,29.66,1.64999,92.7093,61.11,1.65,38.89,1.65
Jh 7d 2h,Tc9s,1.000,31.82,1.83051,95.8641,53.50,1.83,46.50,1.83
Jh 7d 2h,Jc7c,1.000,87.92,10.7839,204.431,52.79,10.78,47.21,10.78
Jh 7d 2h,Jc8c,1.000,72.25,4.84187,111.695,40.80,4.84,59.20,4.84
Jh 7d 2h,Jc9c,1.000,72.73,4.94458,113.303,32.67,4.94,67.33,4.94
Jh 7d 2h,JcTc,1.000,73.85,5.18469,117.011,42.72,5.19,57.28,5.18
Jh 7d 2h,Jc8d,1.000,72.52,4.88518,112.267,19.85,4.88,80.15,4.89
Jh 7d 2h,Jc9d,1.000,72.94,4.98453,113.888,22.73,4.98,77.27,4.98
Jh 7d 2h,JcTd,1.000,73.99,5.21734,117.531,38.90,5.22,61.10,5.22
Jh 7d 2h,Jc8h,1.000,74.60,5.32203,118.904,22.81,5.32,77.19,5.32
Jh 7d 2h,Jc9h,1.000,75.01,5.42938,120.635,36.71,5.43,63.29,5.43
Jh 7d 2h,JcTh,1.000,76.26,5.69228,124.404,38.56,5.69,61.44,5.69
Jh 7d 2h,Jc8s,1.000,72.32,4.84771,111.712,41.40,4.85,58.60,4.85
Jh 7d 2h,Jc9s,1.000,72.81,4.95058,113.32,33.30,4.95,66.70,4.95
Jh 7d 2h,JcTs,1.000,73.85,5.18469,117.011,43.17,5.19,56.83,5.18
Jh 7d 2h,Qc7c,1.000,61.02,2.96589,81.0038,13.97,2.96,86.03,2.97
Jh 7d 2h,Qc8c,1.000,20.38,0.6684,54.6673,1.87,0.60,98.13,0.67
Jh 7d 2h,Qc9c,1.000,22.52,0.78675,58.2159,7.96,0.78,92.04,0.79
Jh 7d 2h,QcTc,1.000,25.07,0.9271,61.6449,28.14,0.93,71.86,0.93
Jh 7d 2h,QcJc,1.000,76.67,6.13847,133.438,45.07,6.14,54.93,6.14
Jh 7d 2h,Qc8d,1.000,20.35,0.68522,56.1082,2.24,0.62,97.76,0.69
Jh 7d 2h,Qc9d,1.000,22.53,0.80366,59.4603,10.92,0.80,89.08,0.80
Jh 7d 2h,QcTd,1.000,25.16,0.95968,63.5639,46.94,0.96,53.06,0.96
Jh 7d 2h,QcJd,1.000,76.79,6.18602,134.271,41.45,6.19,58.55,6.19
Jh 7d 2h,Qc8h,1.000,23.52,0.85645,60.6804,49.37,0.86,50.63,0.86
Jh 7d 2h,Qc9h,1.000,25.65,1.01405,65.8783,71.19,1.02,28.81,1.01
Jh 7d 2h,QcTh,1.000,28.40,1.28837,75.6178,71.93,1.29,28.07,1.29
Jh 7d 2h,Qc8s,1.000,20.28,0.66752,54.8647,1.48,0.58,98.52,0.67
Jh 7d 2h,Qc9s,1.000,22.43,0.78498,58.3243,5.75,0.77,94.25,0.79
Jh 7d 2h,QcTs,1.000,25.07,0.92711,61.6452,28.10,0.93,71.90,0.93
