Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 7d 2h,6c5c,0.992,16.28,-0.00153,-0.15655,0.15,-0.93,0.02,-0.76,99.83,0.00
Jh 7d 2h,7c5c,0.559,53.86,1.57398,48.7031,26.92,1.57,72.98,1.58,0.10,0.00
Jh 7d 2h,7c6c,0.783,54.11,1.60162,49.3331,30.44,1.60,69.47,1.60,0.10,0.00
Jh 7d 2h,8c6c,0.993,17.15,-0.00155,-0.15107,0.15,-0.93,0.02,-0.71,99.83,0.00
Jh 7d 2h,8c7c,0.862,55.90,1.61354,48.11,14.85,1.61,85.06,1.62,0.09,0.00
Jh 7d 2h,9c6c,0.995,15.90,-0.00157,-0.16466,0.13,-1.13,0.01,-0.80,99.86,0.00
Jh 7d 2h,9c7c,0.632,56.03,1.67803,49.9128,30.41,1.68,69.50,1.68,0.09,0.00
Jh 7d 2h,9c8c,0.537,28.98,1.10366,63.4797,48.43,1.11,51.41,1.11,0.15,0.00
Jh 7d 2h,9c8d,0.360,28.99,1.13345,65.1675,2.08,1.12,97.78,1.14,0.14,0.00
Jh 7d 2h,9c8h,0.442,31.69,1.52835,80.3719,82.44,1.53,17.46,1.53,0.11,0.00
Jh 7d 2h,9c8s,0.520,28.88,1.08698,62.7404,32.51,1.09,67.33,1.09,0.16,0.00
Jh 7d 2h,Tc7c,0.876,56.34,1.5662,46.3321,0.16,1.49,99.75,1.57,0.09,0.00
Jh 7d 2h,Tc8c,0.446,28.29,0.82066,48.3412,1.06,0.82,98.72,0.82,0.22,0.00
Jh 7d 2h,Tc9c,0.500,30.75,0.96771,52.4483,48.95,0.97,50.88,0.97,0.17,0.00
Jh 7d 2h,Tc8d,0.149,28.21,0.86829,51.2976,0.54,0.84,99.26,0.87,0.20,0.00
Jh 7d 2h,Tc9d,0.272,30.70,1.01856,55.2958,7.92,1.02,91.91,1.02,0.17,0.00
Jh 7d 2h,Tc8h,0.514,31.05,1.22773,65.8963,98.79,1.23,1.08,1.22,0.13,0.00
Jh 7d 2h,Tc9h,0.510,33.40,1.35244,67.4956,93.93,1.35,5.95,1.35,0.12,0.00
Jh 7d 2h,Tc8s,0.389,28.20,0.81446,48.1312,0.56,0.81,99.23,0.82,0.22,0.00
Jh 7d 2h,Tc9s,0.465,30.66,0.9562,51.9837,13.77,0.96,86.05,0.96,0.18,0.00
Jh 7d 2h,Jc7c,0.472,84.35,13.5094,266.943,99.93,13.51,0.06,13.32,0.01,0.00
Jh 7d 2h,Jc8c,0.592,64.82,3.52606,90.6682,0.37,3.48,99.59,3.53,0.03,0.00
Jh 7d 2h,Jc9c,0.673,65.50,3.71358,94.494,0.43,3.71,99.54,3.71,0.04,0.00
Jh 7d 2h,JcTc,0.573,66.53,3.99041,99.9612,16.15,3.99,83.81,3.99,0.03,0.00
Jh 7d 2h,Jc8d,0.801,64.98,3.56188,91.3552,0.39,3.55,99.57,3.56,0.04,0.00
Jh 7d 2h,Jc9d,0.773,65.75,3.7796,95.8008,2.50,3.78,97.46,3.78,0.04,0.00
Jh 7d 2h,JcTd,0.611,66.55,4.01324,100.502,7.37,4.01,92.60,4.01,0.03,0.00
Jh 7d 2h,Jc8h,0.772,67.24,4.23163,104.896,3.62,4.23,96.35,4.23,0.03,0.00
Jh 7d 2h,Jc9h,0.633,67.88,4.42487,108.64,5.73,4.42,94.24,4.43,0.03,0.00
Jh 7d 2h,JcTh,0.614,69.06,4.70008,113.434,33.40,4.70,66.57,4.70,0.03,0.00
Jh 7d 2h,Jc8s,0.586,64.84,3.527,90.6577,0.37,3.48,99.59,3.53,0.03,0.00
Jh 7d 2h,Jc9s,0.667,65.55,3.71623,94.4911,0.91,3.72,99.06,3.72,0.04,0.00
Jh 7d 2h,JcTs,0.568,66.53,3.99047,99.964,17.48,3.99,82.49,3.99,0.03,0.00
Jh 7d 2h,Qc7c,0.860,55.91,1.76923,52.7371,0.15,1.69,99.77,1.77,0.08,0.00
Jh 7d 2h,Qc8c,0.981,20.04,-0.00159,-0.13187,0.23,-0.64,0.02,-0.41,99.75,0.00
Jh 7d 2h,Qc9c,0.920,22.12,-0.00158,-0.11911,0.37,-0.39,0.05,-0.24,99.58,0.00
Jh 7d 2h,QcTc,0.719,24.63,-0.00142,-0.09577,0.55,-0.24,0.24,-0.04,99.21,0.00
Jh 7d 2h,QcJc,0.549,69.87,5.32838,127.095,1.10,5.29,98.89,5.33,0.01,0.00
