Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,6c5c,1.000,17.49,0.61206,58.3289,0.84,1.13,99.16,0.61
Jh 7d 2h,7c5c,1.000,59.05,2.76567,78.0627,44.13,2.74,55.87,2.79
Jh 7d 2h,7c6c,1.000,58.80,2.74544,77.8161,21.71,2.77,78.29,2.74
Jh 7d 2h,8c6c,1.000,18.39,0.62606,56.7489,0.72,1.20,99.28,0.62
Jh 7d 2h,8c7c,1.000,61.30,2.91781,79.3327,13.82,2.99,86.18,2.91
Jh 7d 2h,9c6c,1.000,17.16,0.56942,55.3055,0.55,1.21,99.45,0.57
Jh 7d 2h,9c7c,1.000,61.54,3.04154,82.3727,36.80,3.17,63.20,2.96
Jh 7d 2h,9c8c,1.000,30.50,1.96007,107.103,46.32,2.12,53.68,1.82
Jh 7d 2h,9c8d,1.000,30.52,2.26241,123.56,63.96,2.49,36.04,1.87
Jh 7d 2h,9c8h,1.000,33.27,2.32681,116.57,55.79,2.43,44.21,2.20
Jh 7d 2h,9c8s,1.000,30.44,2.0457,112.023,48.04,2.30,51.96,1.82
Jh 7d 2h,Tc7c,1.000,61.95,2.94935,79.3423,12.43,3.21,87.57,2.91
Jh 7d 2h,Tc8c,1.000,29.73,1.98988,111.543,55.40,2.26,44.60,1.65
Jh 7d 2h,Tc9c,1.000,31.89,2.12608,111.125,49.98,2.42,50.02,1.83
Jh 7d 2h,Tc8d,1.000,29.75,2.42083,135.603,85.07,2.55,14.93,1.71
Jh 7d 2h,Tc9d,1.000,31.92,2.41784,126.245,72.76,2.62,27.24,1.88
Jh 7d 2h,Tc8h,1.000,32.63,2.25492,115.191,48.64,2.51,51.36,2.01
Jh 7d 2h,Tc9h,1.000,34.75,2.42946,116.537,49.02,2.67,50.98,2.20
Jh 7d 2h,Tc8s,1.000,29.66,2.13469,119.944,61.11,2.44,38.89,1.65
Jh 7d 2h,Tc9s,1.000,31.82,2.2135,115.921,53.50,2.55,46.50,1.83
Jh 7d 2h,Jc7c,1.000,87.92,10.2175,193.694,52.79,9.71,47.21,10.78
Jh 7d 2h,Jc8c,1.000,72.25,4.69429,108.29,40.80,4.48,59.20,4.84
Jh 7d 2h,Jc9c,1.000,72.73,4.85935,111.35,32.67,4.68,67.33,4.94
Jh 7d 2h,JcTc,1.000,73.85,5.10975,115.32,42.72,5.01,57.28,5.18
Jh 7d 2h,Jc8d,1.000,72.52,4.84256,111.288,19.85,4.67,80.15,4.89
Jh 7d 2h,Jc9d,1.000,72.94,4.93688,112.799,22.73,4.77,77.27,4.98
Jh 7d 2h,JcTd,1.000,73.99,5.15859,116.208,38.90,5.07,61.10,5.22
Jh 7d 2h,Jc8h,1.000,74.60,5.20642,116.321,22.81,4.82,77.19,5.32
Jh 7d 2h,Jc9h,1.000,75.01,5.24205,116.473,36.71,4.92,63.29,5.43
Jh 7d 2h,JcTh,1.000,76.26,5.5846,122.051,38.56,5.41,61.44,5.69
Jh 7d 2h,Jc8s,1.000,72.32,4.70007,108.309,41.40,4.49,58.60,4.85
Jh 7d 2h,Jc9s,1.000,72.81,4.86588,111.381,33.30,4.70,66.70,4.95
Jh 7d 2h,JcTs,1.000,73.85,5.10976,115.32,43.17,5.01,56.83,5.18
Jh 7d 2h,Qc7c,1.000,61.02,2.99814,81.8845,13.97,3.20,86.03,2.97
Jh 7d 2h,Qc8c,1.000,20.38,0.68594,56.1018,1.87,1.54,98.13,0.67
Jh 7d 2h,Qc9c,1.000,22.52,0.85734,63.439,7.96,1.67,92.04,0.79
Jh 7d 2h,QcTc,1.000,25.07,1.14925,76.4163,28.14,1.72,71.86,0.93
Jh 7d 2h,QcJc,1.000,76.67,5.91242,128.524,45.07,5.64,54.93,6.14
Jh 7d 2h,Qc8d,1.000,20.35,0.70583,57.7952,2.24,1.54,97.76,0.69
Jh 7d 2h,Qc9d,1.000,22.53,0.90375,66.866,10.92,1.71,89.08,0.80
Jh 7d 2h,QcTd,1.000,25.16,1.33924,88.7043,46.94,1.77,53.06,0.96
Jh 7d 2h,QcJd,1.000,76.79,5.97681,129.73,41.45,5.68,58.55,6.19
Jh 7d 2h,Qc8h,1.000,23.52,1.29447,91.7151,49.37,1.74,50.63,0.86
Jh 7d 2h,Qc9h,1.000,25.65,1.64646,106.964,71.19,1.90,28.81,1.01
Jh 7d 2h,QcTh,1.000,28.40,1.80714,106.066,71.93,2.01,28.07,1.29
Jh 7d 2h,Qc8s,1.000,20.28,0.68143,56.0077,1.48,1.52,98.52,0.67
Jh 7d 2h,Qc9s,1.000,22.43,0.83591,62.1084,5.75,1.66,94.25,0.79
Jh 7d 2h,QcTs,1.000,25.07,1.14888,76.3916,28.10,1.72,71.90,0.93
Jh 7d 2h,QcJs,1.000,76.67,5.91216,128.518,45.04,5.64,54.96,6.14
Jh 7d 2h,Kc2c,1.000,52.46,2.35972,74.9737,57.56,2.56,42.44,2.09
Jh 7d 2h,Kc3c,1.000,22.61,0.59382,43.7731,0.72,1.27,99.28,0.59
Jh 7d 2h,Kc4c,1.000,22.67,0.5948,43.7297,0.73,1.27,99.27,0.59
Jh 7d 2h,Kc5c,1.000,22.82,0.58415,42.6562,0.69,1.27,99.31,0.58
Jh 7d 2h,Kc6c,1.000,23.45,0.58503,41.5851,0.93,1.25,99.07,0.58
Jh 7d 2h,Kc7c,1.000,61.35,2.99996,81.5046,29.44,3.12,70.56,2.95
Jh 7d 2h,Kc8c,1.000,26.34,0.62187,39.3421,1.20,1.43,98.80,0.61
Jh 7d 2h,Kc9c,1.000,28.49,0.76452,44.7173,4.74,1.60,95.26,0.72
Jh 7d 2h,KcTc,1.000,31.21,1.04959,56.0433,21.78,1.69,78.22,0.87
Jh 7d 2h,KcJc,1.000,79.11,6.8195,143.679,51.06,6.60,48.94,7.05
Jh 7d 2h,KcQc,1.000,34.83,1.47192,70.4388,61.40,1.55,38.60,1.34
Jh 7d 2h,Kc8d,1.000,26.33,0.6359,40.2531,1.44,1.48,98.56,0.62
Jh 7d 2h,Kc9d,1.000,28.53,0.79177,46.2549,6.15,1.64,93.85,0.74
Jh 7d 2h,KcTd,1.000,31.32,1.21231,64.502,37.71,1.73,62.29,0.90
Jh 7d 2h,KcJd,1.000,79.24,6.89812,145.094,49.90,6.68,50.10,7.12
Jh 7d 2h,KcQd,1.000,34.96,1.54897,73.8526,58.94,1.66,41.06,1.38
Jh 7d 2h,Kc7h,1.000,63.54,3.38882,88.8883,26.49,3.30,73.51,3.42
Jh 7d 2h,Kc8h,1.000,29.39,1.12381,63.7207,38.14,1.67,61.86,0.79
Jh 7d 2h,Kc9h,1.000,31.53,1.52655,80.6836,66.16,1.83,33.84,0.94
Jh 7d 2h,KcTh,1.000,34.48,1.68522,81.4681,58.83,2.00,41.17,1.24
Jh 7d 2h,KcQh,1.000,38.27,1.90816,83.1018,53.85,1.97,46.15,1.83
Jh 7d 2h,Kc7s,1.000,61.38,3.0024,81.5195,29.90,3.13,70.10,2.95
Jh 7d 2h,Kc8s,1.000,26.26,0.61935,39.3044,1.01,1.43,98.99,0.61
Jh 7d 2h,Kc9s,1.000,28.42,0.75043,44.007,3.29,1.59,96.71,0.72
Jh 7d 2h,KcTs,1.000,31.21,1.0491,56.0169,21.72,1.69,78.28,0.87
Jh 7d 2h,KcJs,1.000,79.11,6.81931,143.675,51.15,6.60,48.85,7.05
Jh 7d 2h,KcQs,1.000,34.83,1.47152,70.42,61.34,1.55,38.66,1.34
Jh 7d 2h,Ac2c,1.000,54.22,2.11397,64.9839,39.02,2.29,60.98,2.00
Jh 7d 2h,Ac3c,1.000,35.92,0.55165,25.596,1.14,0.92,98.86,0.55
Jh 7d 2h,Ac4c,1.000,35.97,0.55445,25.6873,1.17,0.93,98.83,0.55
Jh 7d 2h,Ac5c,1.000,36.76,0.56435,25.5868,1.00,0.96,99.00,0.56
Jh 7d 2h,Ac6c,1.000,37.51,0.55048,24.4568,0.52,1.07,99.48,0.55
Jh 7d 2h,Ac7c,1.000,63.23,3.05291,80.469,36.73,2.92,63.27,3.13
Jh 7d 2h,Ac8c,1.000,44.13,0.7735,29.2099,0.91,1.32,99.09,0.77
Jh 7d 2h,Ac9c,1.000,47.25,0.97713,34.4639,1.32,1.60,98.68,0.97
Jh 7d 2h,AcTc,1.000,51.78,1.39924,45.0414,9.29,2.08,90.71,1.33
Jh 7d 2h,AcJc,1.000,83.05,8.10149,162.584,70.26,7.95,29.74,8.45
Jh 7d 2h,AcQc,1.000,54.50,2.02189,61.8365,24.65,2.29,75.35,1.93
Jh 7d 2h,AcKc,1.000,54.71,1.92768,58.7205,13.28,2.12,86.72,1.90
Jh 7d 2h,Ac2d,1.000,54.31,2.09715,64.3542,26.47,2.26,73.53,2.04
Jh 7d 2h,Ac3d,1.000,36.02,0.56092,25.9574,1.26,0.99,98.74,0.56
Jh 7d 2h,Ac4d,1.000,36.07,0.56379,26.0519,1.32,1.00,98.68,0.56
Jh 7d 2h,Ac5d,1.000,36.87,0.57566,26.0238,1.16,1.03,98.84,0.57
Jh 7d 2h,Ac6d,1.000,37.53,0.55934,24.8385,0.51,1.17,99.49,0.56
Jh 7d 2h,Ac8d,1.000,44.15,0.78592,29.6668,1.24,1.42,98.76,0.78
Jh 7d 2h,Ac9d,1.000,47.38,0.995,35.0002,2.19,1.70,97.81,0.98
Jh 7d 2h,AcTd,1.000,51.91,1.5099,48.4811,20.61,2.10,79.39,1.36
Jh 7d 2h,AcJd,1.000,83.08,8.21859,164.882,67.50,8.06,32.50,8.54
Jh 7d 2h,AcQd,1.000,54.64,2.05044,62.5436,17.41,2.39,82.59,1.98
Jh 7d 2h,AcKd,1.000,54.77,1.94883,59.3078,7.40,2.27,92.60,1.92
Jh 7d 2h,Ac3h,1.000,38.31,0.67712,29.4543,7.40,1.04,92.60,0.65
Jh 7d 2h,Ac4h,1.000,38.40,0.68998,29.9506,9.97,1.03,90.03,0.65
Jh 7d 2h,Ac5h,1.000,39.29,0.76331,32.378,18.63,1.13,81.37,0.68
Jh 7d 2h,Ac6h,1.000,40.14,0.67469,28.0136,1.42,1.16,98.58,0.67
Jh 7d 2h,Ac7h,1.000,65.41,3.38491,86.2431,57.53,3.20,42.47,3.64
Jh 7d 2h,Ac8h,1.000,46.83,1.00108,35.6279,4.32,1.44,95.68,0.98
Jh 7d 2h,Ac9h,1.000,49.90,1.24125,41.4541,2.63,1.68,97.37,1.23
Jh 7d 2h,AcTh,1.000,54.64,1.87291,57.1314,19.58,2.31,80.42,1.77
Jh 7d 2h,AcQh,1.000,57.55,2.5734,74.5302,32.42,2.69,67.58,2.52
Jh 7d 2h,AcKh,1.000,58.28,2.6893,76.9131,22.56,2.76,77.44,2.67
Jh 7d 2h,Ac2s,1.000,54.22,2.11397,64.984,39.03,2.29,60.97,2.00
