Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,30.34,1.76367,96.8821,0.82,1.16,99.18,1.77
Jh 4d 2h,7c6c,1.000,18.11,0.56566,52.0639,0.44,-1.86,99.56,0.58
Jh 4d 2h,8c7c,1.000,18.20,0.48942,44.8252,0.37,-1.81,99.63,0.50
Jh 4d 2h,9c8c,1.000,19.62,0.50678,43.0415,0.32,-1.74,99.68,0.51
Jh 4d 2h,Tc8c,1.000,22.11,0.53813,40.5667,0.29,-1.88,99.71,0.55
Jh 4d 2h,Tc9c,1.000,24.98,0.62567,41.7418,0.32,-1.76,99.68,0.63
Jh 4d 2h,Jc8c,1.000,71.45,4.91498,114.656,0.29,7.50,99.71,4.91
Jh 4d 2h,Jc9c,1.000,72.56,5.14298,118.139,0.39,7.87,99.61,5.13
Jh 4d 2h,JcTc,1.000,73.78,5.32778,120.35,0.48,7.99,99.52,5.32
Jh 4d 2h,JcTd,1.000,73.89,5.35439,120.77,0.40,7.14,99.60,5.35
Jh 4d 2h,JcTh,1.000,76.17,5.90371,129.184,0.62,8.70,99.38,5.89
Jh 4d 2h,JcTs,1.000,73.78,5.32779,120.35,0.48,7.99,99.52,5.32
Jh 4d 2h,Qc8c,1.000,26.18,0.5858,37.2898,0.45,-1.82,99.55,0.60
Jh 4d 2h,Qc9c,1.000,29.04,0.67626,38.8074,0.52,-1.63,99.48,0.69
Jh 4d 2h,QcTc,1.000,31.89,0.71516,37.3711,0.53,-1.82,99.47,0.73
Jh 4d 2h,QcJc,1.000,76.93,6.22122,134.788,0.79,8.37,99.21,6.20
Jh 4d 2h,QcTd,1.000,31.98,0.753,39.2401,0.56,-1.86,99.44,0.77
Jh 4d 2h,QcJd,1.000,77.02,6.266,135.591,0.74,8.72,99.26,6.25
Jh 4d 2h,QcTh,1.000,35.09,0.9622,45.7005,0.86,-1.57,99.14,0.98
Jh 4d 2h,QcTs,1.000,31.89,0.71515,37.3702,0.53,-1.82,99.47,0.73
Jh 4d 2h,QcJs,1.000,76.93,6.22119,134.788,0.79,8.37,99.21,6.20
Jh 4d 2h,Kc2c,1.000,54.23,2.14184,65.8213,0.42,2.84,99.58,2.14
Jh 4d 2h,Kc3c,1.000,30.58,0.59411,32.3812,0.58,-1.97,99.42,0.61
Jh 4d 2h,Kc4c,1.000,57.35,2.47148,71.8208,0.33,2.41,99.67,2.47
Jh 4d 2h,Kc5c,1.000,31.14,0.60737,32.5125,0.67,-1.92,99.33,0.62
Jh 4d 2h,Kc6c,1.000,31.10,0.5834,31.2614,0.42,-1.94,99.58,0.59
Jh 4d 2h,Kc7c,1.000,30.95,0.52695,28.3771,0.34,-1.95,99.66,0.54
Jh 4d 2h,Kc8c,1.000,32.61,0.53351,27.2706,0.29,-1.88,99.71,0.54
Jh 4d 2h,Kc9c,1.000,35.50,0.6111,28.6933,0.31,-1.72,99.69,0.62
Jh 4d 2h,KcTc,1.000,38.35,0.67689,29.4153,0.34,-1.90,99.66,0.69
Jh 4d 2h,KcJc,1.000,78.48,6.81697,144.765,0.96,10.35,99.04,6.78
Jh 4d 2h,KcQc,1.000,41.84,0.96228,38.3271,0.45,-1.07,99.55,0.97
Jh 4d 2h,KcTd,1.000,38.45,0.70719,30.6552,0.37,-1.94,99.63,0.72
Jh 4d 2h,KcJd,1.000,78.59,6.86502,145.59,0.88,10.50,99.12,6.83
Jh 4d 2h,KcQd,1.000,41.95,0.96156,38.2003,0.57,-1.42,99.43,0.98
Jh 4d 2h,KcTh,1.000,41.47,0.87708,35.2523,0.64,-1.56,99.36,0.89
Jh 4d 2h,KcQh,1.000,45.12,1.49617,55.2655,0.53,1.08,99.47,1.50
Jh 4d 2h,KcTs,1.000,38.35,0.67689,29.4151,0.34,-1.90,99.66,0.69
Jh 4d 2h,KcJs,1.000,78.48,6.81695,144.764,0.96,10.35,99.04,6.78
Jh 4d 2h,KcQs,1.000,41.84,0.96228,38.3273,0.45,-1.07,99.55,0.97
Jh 4d 2h,Ac2c,1.000,56.06,1.98069,58.8888,0.42,1.52,99.58,1.98
Jh 4d 2h,Ac3c,1.000,48.02,1.53844,53.4001,0.52,-0.15,99.48,1.55
Jh 4d 2h,Ac4c,1.000,59.06,2.35981,66.5966,0.42,2.32,99.58,2.36
Jh 4d 2h,Ac5c,1.000,49.49,1.59908,53.8566,0.43,0.29,99.57,1.60
Jh 4d 2h,Ac6c,1.000,42.49,0.63756,25.0095,0.37,-2.12,99.63,0.65
Jh 4d 2h,Ac7c,1.000,43.93,0.63453,24.0757,0.31,-2.07,99.69,0.64
Jh 4d 2h,Ac8c,1.000,45.93,0.68693,24.9251,0.25,-1.97,99.75,0.69
Jh 4d 2h,Ac9c,1.000,47.87,0.77959,27.1409,0.26,-1.80,99.74,0.79
Jh 4d 2h,AcTc,1.000,50.71,0.95382,31.3475,0.29,-1.67,99.71,0.96
Jh 4d 2h,Ac2d,1.000,56.13,2.01201,59.7416,0.40,1.89,99.60,2.01
Jh 4d 2h,Ac3d,1.000,48.09,1.55576,53.923,0.51,0.04,99.49,1.56
Jh 4d 2h,Ac5d,1.000,49.57,1.61675,54.3595,0.42,-0.14,99.58,1.62
Jh 4d 2h,Ac6d,1.000,42.59,0.65918,25.796,0.39,-2.13,99.61,0.67
Jh 4d 2h,Ac7d,1.000,44.05,0.67007,25.3547,0.32,-2.21,99.68,0.68
Jh 4d 2h,Ac8d,1.000,46.05,0.72639,26.2914,0.25,-2.11,99.75,0.73
Jh 4d 2h,Ac9d,1.000,47.99,0.83525,29.0094,0.26,-1.96,99.74,0.84
Jh 4d 2h,AcTd,1.000,50.82,0.96235,31.5618,0.33,-1.75,99.67,0.97
Jh 4d 2h,AcJd,1.000,81.31,7.79289,159.744,2.75,11.54,97.25,7.69
Jh 4d 2h,Ac3h,1.000,49.90,1.7357,57.9776,0.59,0.11,99.41,1.75
Jh 4d 2h,Ac4h,1.000,60.93,2.77733,75.9747,0.57,4.15,99.43,2.77
Jh 4d 2h,Ac5h,1.000,51.55,1.86527,60.3108,0.51,1.24,99.49,1.87
Jh 4d 2h,Ac6h,1.000,45.01,0.73254,27.1256,0.75,-1.94,99.25,0.75
Jh 4d 2h,Ac7h,1.000,46.56,0.77472,27.7338,0.56,-1.90,99.44,0.79
Jh 4d 2h,Ac8h,1.000,48.67,0.8829,30.2348,0.37,-1.75,99.63,0.89
Jh 4d 2h,Ac9h,1.000,50.74,1.07359,35.2677,0.29,-1.69,99.71,1.08
Jh 4d 2h,AcTh,1.000,53.60,1.3905,43.2372,0.21,-1.47,99.79,1.40
Jh 4d 2h,Ac2s,1.000,56.06,1.98068,58.8885,0.42,1.52,99.58,1.98
Jh 4d 2h,Ac3s,1.000,48.02,1.53844,53.4001,0.52,-0.15,99.48,1.55
Jh 4d 2h,Ac4s,1.000,59.06,2.35981,66.5966,0.42,2.32,99.58,2.36
Jh 4d 2h,Ac5s,1.000,49.49,1.59908,53.8569,0.43,0.29,99.57,1.60
Jh 4d 2h,Ac6s,1.000,42.49,0.63756,25.0094,0.37,-2.12,99.63,0.65
Jh 4d 2h,Ac7s,1.000,43.93,0.63453,24.0757,0.31,-2.07,99.69,0.64
Jh 4d 2h,Ac8s,1.000,45.93,0.68694,24.9256,0.25,-1.97,99.75,0.69
Jh 4d 2h,Ac9s,1.000,47.87,0.77961,27.1417,0.26,-1.80,99.74,0.79
Jh 4d 2h,AcTs,1.000,50.71,0.95382,31.3475,0.29,-1.67,99.71,0.96
Jh 4d 2h,AcJs,1.000,81.19,7.737,158.826,2.75,11.29,97.25,7.64
Jh 4d 2h,6d6c,1.000,56.61,2.16697,63.795,0.36,0.56,99.64,2.17
Jh 4d 2h,6d5d,1.000,33.47,2.25752,112.411,1.12,1.90,98.88,2.26
Jh 4d 2h,7d7c,1.000,57.43,2.24632,65.1924,0.28,0.84,99.72,2.25
