Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,6c5c,0.992,29.00,1.07836,61.9709,13.76,1.08,86.11,1.08,0.12,0.00
Jh 4d 2h,7c6c,0.996,17.15,-0.00119,-0.11531,0.18,-0.57,0.03,-0.64,99.79,0.00
Jh 4d 2h,8c7c,0.996,17.43,-0.00107,-0.10241,0.18,-0.50,0.03,-0.60,99.79,0.00
Jh 4d 2h,9c8c,0.997,18.19,-0.00101,-0.09248,0.18,-0.47,0.03,-0.49,99.79,0.00
Jh 4d 2h,Tc8c,0.997,19.93,-0.00109,-0.09087,0.17,-0.52,0.03,-0.54,99.79,0.00
Jh 4d 2h,Tc9c,0.997,22.56,-0.00101,-0.07472,0.23,-0.37,0.05,-0.35,99.72,0.00
Jh 4d 2h,Jc8c,0.997,66.57,4.33031,108.418,0.05,4.16,99.92,4.33,0.03,0.00
Jh 4d 2h,Jc9c,0.996,67.61,4.566,112.554,0.10,4.44,99.87,4.57,0.02,0.00
Jh 4d 2h,JcTc,0.995,68.91,4.763,115.192,1.14,4.76,98.84,4.76,0.02,0.00
Jh 4d 2h,JcTd,0.996,68.81,4.78444,115.888,0.34,4.67,99.64,4.79,0.02,0.00
Jh 4d 2h,JcTh,0.994,71.12,5.42442,127.117,4.70,5.42,95.28,5.43,0.02,0.00
Jh 4d 2h,JcTs,0.995,68.91,4.76306,115.193,1.12,4.76,98.86,4.76,0.02,0.00
Jh 4d 2h,Qc8c,0.996,23.64,-0.00103,-0.07265,0.25,-0.33,0.05,-0.35,99.69,0.00
Jh 4d 2h,Qc9c,0.995,26.56,-0.0008,-0.05007,0.45,-0.15,0.11,-0.12,99.44,0.00
Jh 4d 2h,QcTc,0.995,29.55,-0.00094,-0.05286,0.56,-0.11,0.38,-0.08,99.06,0.00
Jh 4d 2h,QcJc,0.992,72.30,5.82428,134.262,0.57,5.80,99.41,5.83,0.01,0.00
Jh 4d 2h,QcTd,0.994,29.34,-0.00123,-0.07009,0.36,-0.22,0.25,-0.18,99.39,0.00
Jh 4d 2h,QcJd,0.993,72.42,5.87182,135.142,0.46,5.78,99.53,5.87,0.01,0.00
Jh 4d 2h,QcTh,0.991,32.08,0.08006,4.15924,6.55,0.08,91.15,0.08,2.30,0.00
Jh 4d 2h,QcTs,0.995,29.55,-0.00094,-0.05285,0.56,-0.11,0.38,-0.08,99.06,0.00
Jh 4d 2h,QcJs,0.992,72.30,5.82428,134.262,0.57,5.80,99.41,5.83,0.01,0.00
Jh 4d 2h,Kc2c,0.996,50.31,1.40122,46.415,2.25,1.40,97.66,1.40,0.09,0.00
Jh 4d 2h,Kc3c,0.994,27.92,-0.00118,-0.0702,0.23,-0.41,0.05,-0.47,99.72,0.00
Jh 4d 2h,Kc4c,0.997,53.50,1.77271,55.22,0.05,1.67,99.88,1.77,0.07,0.00
Jh 4d 2h,Kc5c,0.993,28.60,-0.00113,-0.06607,0.29,-0.30,0.06,-0.44,99.65,0.00
Jh 4d 2h,Kc6c,0.996,28.75,-0.00119,-0.06906,0.21,-0.46,0.05,-0.49,99.74,0.00
Jh 4d 2h,Kc7c,0.997,28.62,-0.00117,-0.06819,0.19,-0.51,0.04,-0.54,99.77,0.00
Jh 4d 2h,Kc8c,0.997,29.98,-0.0011,-0.06129,0.20,-0.47,0.05,-0.39,99.76,0.00
Jh 4d 2h,Kc9c,0.997,32.55,-0.00103,-0.05274,0.25,-0.35,0.07,-0.22,99.68,0.00
Jh 4d 2h,KcTc,0.997,35.21,-0.00115,-0.05453,0.26,-0.28,0.31,-0.14,99.43,0.00
Jh 4d 2h,KcJc,0.990,73.93,6.45145,145.434,4.05,6.45,95.94,6.45,0.01,0.00
Jh 4d 2h,KcQc,0.995,38.99,0.22748,9.7241,3.71,0.22,95.62,0.23,0.67,0.00
Jh 4d 2h,KcTd,0.996,34.93,-0.00131,-0.06256,0.18,-0.36,0.26,-0.25,99.56,0.00
Jh 4d 2h,KcJd,0.991,74.04,6.49413,146.193,1.08,6.42,98.92,6.50,0.01,0.00
Jh 4d 2h,KcQd,0.994,38.74,0.17819,7.66716,3.90,0.17,95.28,0.18,0.82,0.00
Jh 4d 2h,KcTh,0.994,37.64,0.0346,1.53189,0.57,0.03,95.74,0.04,3.70,0.00
Jh 4d 2h,KcQh,0.995,41.91,0.75047,29.8441,3.78,0.75,96.04,0.75,0.18,0.00
Jh 4d 2h,KcTs,0.997,35.21,-0.00115,-0.05453,0.26,-0.28,0.31,-0.14,99.43,0.00
