Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,6c5c,0.992,29.00,1.14457,65.7758,13.76,1.56,86.11,1.08,0.12,0.00
Jh 4d 2h,7c6c,0.996,17.15,0.00015,0.01421,0.18,0.19,0.03,-0.64,99.79,0.00
Jh 4d 2h,8c7c,0.996,17.43,0.00018,0.01702,0.18,0.20,0.03,-0.60,99.79,0.00
Jh 4d 2h,9c8c,0.997,18.19,0.00005,0.00488,0.18,0.12,0.03,-0.49,99.79,0.00
Jh 4d 2h,Tc8c,0.997,19.93,-0.00006,-0.00469,0.17,0.07,0.03,-0.54,99.79,0.00
Jh 4d 2h,Tc9c,0.997,22.56,0.00026,0.01938,0.23,0.19,0.05,-0.35,99.72,0.00
Jh 4d 2h,Jc8c,0.997,66.57,4.33037,108.42,0.05,4.29,99.92,4.33,0.03,0.00
Jh 4d 2h,Jc9c,0.996,67.61,4.56613,112.557,0.10,4.56,99.87,4.57,0.02,0.00
Jh 4d 2h,JcTc,0.995,68.91,4.76445,115.227,1.14,4.88,98.84,4.76,0.02,0.00
Jh 4d 2h,JcTd,0.996,68.81,4.78508,115.904,0.34,4.86,99.64,4.79,0.02,0.00
Jh 4d 2h,JcTh,0.994,71.12,5.42632,127.161,4.70,5.46,95.28,5.43,0.02,0.00
Jh 4d 2h,JcTs,0.995,68.91,4.76447,115.227,1.12,4.88,98.86,4.76,0.02,0.00
Jh 4d 2h,Qc8c,0.996,23.64,0.00063,0.04459,0.25,0.33,0.05,-0.35,99.69,0.00
Jh 4d 2h,Qc9c,0.995,26.56,0.00181,0.1136,0.45,0.43,0.11,-0.12,99.44,0.00
Jh 4d 2h,QcTc,0.995,29.55,0.00192,0.1084,0.56,0.40,0.38,-0.08,99.06,0.00
Jh 4d 2h,QcJc,0.992,72.30,5.82416,134.26,0.57,5.78,99.41,5.83,0.01,0.00
Jh 4d 2h,QcTd,0.994,29.34,0.00078,0.04426,0.36,0.35,0.25,-0.18,99.39,0.00
Jh 4d 2h,QcJd,0.993,72.42,5.87179,135.141,0.46,5.77,99.53,5.87,0.01,0.00
Jh 4d 2h,QcTh,0.991,32.08,0.11863,6.16257,6.55,0.67,91.15,0.08,2.30,0.00
Jh 4d 2h,QcTs,0.995,29.55,0.00192,0.10844,0.56,0.40,0.38,-0.08,99.06,0.00
Jh 4d 2h,QcJs,0.992,72.30,5.82417,134.259,0.57,5.78,99.41,5.83,0.01,0.00
Jh 4d 2h,Kc2c,0.996,50.31,1.40753,46.6241,2.25,1.68,97.66,1.40,0.09,0.00
Jh 4d 2h,Kc3c,0.994,27.92,0.0006,0.03599,0.23,0.36,0.05,-0.47,99.72,0.00
Jh 4d 2h,Kc4c,0.997,53.50,1.77273,55.2205,0.05,1.70,99.88,1.77,0.07,0.00
Jh 4d 2h,Kc5c,0.993,28.60,0.00115,0.06691,0.29,0.50,0.06,-0.44,99.65,0.00
Jh 4d 2h,Kc6c,0.996,28.75,0.00053,0.03057,0.21,0.36,0.05,-0.49,99.74,0.00
Jh 4d 2h,Kc7c,0.997,28.62,0.00032,0.01872,0.19,0.29,0.04,-0.54,99.77,0.00
Jh 4d 2h,Kc8c,0.997,29.98,0.00041,0.02299,0.20,0.30,0.05,-0.39,99.76,0.00
Jh 4d 2h,Kc9c,0.997,32.55,0.00072,0.03689,0.25,0.34,0.07,-0.22,99.68,0.00
Jh 4d 2h,KcTc,0.997,35.21,0.00047,0.02236,0.26,0.36,0.31,-0.14,99.43,0.00
Jh 4d 2h,KcJc,0.990,73.93,6.44334,145.251,4.05,6.25,95.94,6.45,0.01,0.00
Jh 4d 2h,KcQc,0.995,38.99,0.24418,10.438,3.71,0.67,95.62,0.23,0.67,0.00
Jh 4d 2h,KcTd,0.996,34.93,-0.00005,-0.0024,0.18,0.33,0.26,-0.25,99.56,0.00
Jh 4d 2h,KcJd,0.991,74.04,6.4926,146.158,1.08,6.27,98.92,6.50,0.01,0.00
Jh 4d 2h,KcQd,0.994,38.74,0.19961,8.58868,3.90,0.72,95.28,0.18,0.82,0.00
Jh 4d 2h,KcTh,0.994,37.64,0.03857,1.7079,0.57,0.73,95.74,0.04,3.70,0.00
Jh 4d 2h,KcQh,0.995,41.91,0.77154,30.6819,3.78,1.30,96.04,0.75,0.18,0.00
Jh 4d 2h,KcTs,0.997,35.21,0.00047,0.02236,0.26,0.36,0.31,-0.14,99.43,0.00
Jh 4d 2h,KcJs,0.990,73.93,6.44338,145.252,4.02,6.25,95.97,6.45,0.01,0.00
Jh 4d 2h,KcQs,0.995,38.99,0.24415,10.4367,3.70,0.67,95.62,0.23,0.67,0.00
Jh 4d 2h,Ac2c,0.996,52.07,1.20234,38.4819,3.59,1.80,96.30,1.18,0.11,0.00
