Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,30.34,1.76768,97.1024,0.82,1.65,99.18,1.77
Jh 4d 2h,7c6c,1.000,18.11,0.57538,52.9584,0.44,0.36,99.56,0.58
Jh 4d 2h,8c7c,1.000,18.20,0.49708,45.5274,0.37,0.26,99.63,0.50
Jh 4d 2h,9c8c,1.000,19.62,0.51319,43.5856,0.32,0.24,99.68,0.51
Jh 4d 2h,Tc8c,1.000,22.11,0.54437,41.0369,0.29,0.24,99.71,0.55
Jh 4d 2h,Tc9c,1.000,24.98,0.63234,42.187,0.32,0.34,99.68,0.63
Jh 4d 2h,Jc8c,1.000,71.45,4.90662,114.461,0.29,4.58,99.71,4.91
Jh 4d 2h,Jc9c,1.000,72.56,5.13122,117.868,0.39,4.89,99.61,5.13
Jh 4d 2h,JcTc,1.000,73.78,5.31407,120.04,0.48,5.11,99.52,5.32
Jh 4d 2h,JcTd,1.000,73.89,5.34617,120.584,0.40,5.11,99.60,5.35
Jh 4d 2h,JcTh,1.000,76.17,5.88532,128.782,0.62,5.72,99.38,5.89
Jh 4d 2h,JcTs,1.000,73.78,5.31409,120.041,0.48,5.11,99.52,5.32
Jh 4d 2h,Qc8c,1.000,26.18,0.59568,37.9184,0.45,0.39,99.55,0.60
Jh 4d 2h,Qc9c,1.000,29.04,0.68747,39.4503,0.52,0.50,99.48,0.69
Jh 4d 2h,QcTc,1.000,31.89,0.72762,38.0219,0.53,0.54,99.47,0.73
Jh 4d 2h,QcJc,1.000,76.93,6.20312,134.396,0.79,6.07,99.21,6.20
Jh 4d 2h,QcTd,1.000,31.98,0.76657,39.9475,0.56,0.59,99.44,0.77
Jh 4d 2h,QcJd,1.000,77.02,6.24683,135.176,0.74,6.11,99.26,6.25
Jh 4d 2h,QcTh,1.000,35.09,0.98303,46.6898,0.86,0.86,99.14,0.98
Jh 4d 2h,QcTs,1.000,31.89,0.7276,38.0211,0.53,0.54,99.47,0.73
Jh 4d 2h,QcJs,1.000,76.93,6.20309,134.396,0.79,6.07,99.21,6.20
Jh 4d 2h,Kc2c,1.000,54.23,2.13795,65.7016,0.42,1.91,99.58,2.14
Jh 4d 2h,Kc3c,1.000,30.58,0.60818,33.1482,0.58,0.44,99.42,0.61
Jh 4d 2h,Kc4c,1.000,57.35,2.47078,71.8006,0.33,2.20,99.67,2.47
Jh 4d 2h,Kc5c,1.000,31.14,0.62347,33.3738,0.67,0.48,99.33,0.62
Jh 4d 2h,Kc6c,1.000,31.10,0.59303,31.7775,0.42,0.37,99.58,0.59
Jh 4d 2h,Kc7c,1.000,30.95,0.53444,28.7805,0.34,0.27,99.66,0.54
Jh 4d 2h,Kc8c,1.000,32.61,0.53958,27.5808,0.29,0.23,99.71,0.54
Jh 4d 2h,Kc9c,1.000,35.50,0.61739,28.9886,0.31,0.32,99.69,0.62
