Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,6c5c,0.992,30.34,1.52482,83.7616,13.76,2.61,86.11,1.35,0.12,0.00
Jh 4d 2h,7c6c,0.996,18.11,0.00174,0.15993,0.18,1.02,0.03,-0.18,99.79,0.00
Jh 4d 2h,8c7c,0.996,18.20,0.00169,0.15516,0.18,0.99,0.03,-0.20,99.79,0.00
Jh 4d 2h,9c8c,0.997,19.62,0.0019,0.16163,0.18,1.06,0.03,-0.07,99.79,0.00
Jh 4d 2h,Tc8c,0.997,22.11,0.00178,0.13444,0.17,1.06,0.03,-0.19,99.79,0.00
Jh 4d 2h,Tc9c,0.997,24.98,0.0029,0.19324,0.23,1.26,0.05,0.10,99.72,0.00
Jh 4d 2h,Jc8c,0.997,71.45,5.82361,135.852,0.05,5.49,99.92,5.83,0.03,0.00
Jh 4d 2h,Jc9c,0.996,72.56,6.0728,139.497,0.10,5.78,99.87,6.07,0.02,0.00
Jh 4d 2h,JcTc,0.995,73.78,6.3127,142.599,1.14,6.06,98.84,6.32,0.02,0.00
Jh 4d 2h,JcTd,0.996,73.89,6.4221,144.852,0.34,6.00,99.64,6.42,0.02,0.00
Jh 4d 2h,JcTh,0.994,76.17,7.24103,158.448,4.70,6.86,95.28,7.26,0.02,0.00
Jh 4d 2h,JcTs,0.995,73.78,6.31351,142.617,1.12,6.06,98.86,6.32,0.02,0.00
Jh 4d 2h,Qc8c,0.996,26.18,0.00327,0.20835,0.25,1.28,0.05,0.06,99.69,0.00
Jh 4d 2h,Qc9c,0.995,29.04,0.00738,0.42335,0.45,1.54,0.11,0.44,99.44,0.00
Jh 4d 2h,QcTc,0.995,31.89,0.01081,0.56463,0.56,1.69,0.38,0.37,99.06,0.00
Jh 4d 2h,QcJc,0.992,76.93,7.21474,156.314,0.57,7.06,99.41,7.22,0.01,0.00
Jh 4d 2h,QcTd,0.994,31.98,0.00655,0.34153,0.36,1.65,0.25,0.27,99.39,0.00
Jh 4d 2h,QcJd,0.993,77.02,7.27002,157.317,0.46,7.05,99.53,7.27,0.01,0.00
Jh 4d 2h,QcTh,0.991,35.09,0.72853,34.6018,6.55,2.00,91.15,0.66,2.30,0.00
Jh 4d 2h,QcTs,0.995,31.89,0.01081,0.56471,0.56,1.69,0.38,0.37,99.06,0.00
Jh 4d 2h,QcJs,0.992,76.93,7.21476,156.315,0.57,7.06,99.41,7.22,0.01,0.00
