Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 7d 2h,6c5c,0.994,16.09,0.00135,0.13945,0.16,0.87,0.01,-0.21,99.84,0.00
Jh 7d 2h,7c6c,0.610,50.03,2.58692,86.1849,42.94,3.34,56.97,2.02,0.08,0.00
Jh 7d 2h,8c7c,0.819,52.08,2.66211,85.1982,42.26,3.30,57.66,2.19,0.08,0.00
Jh 7d 2h,9c8c,0.551,28.02,2.333,138.761,85.46,2.48,14.46,1.50,0.08,0.00
Jh 7d 2h,Tc8c,0.576,26.14,1.3779,87.8518,40.82,2.00,59.07,0.95,0.12,0.00
Jh 7d 2h,Tc9c,0.487,27.89,1.82667,109.176,58.16,2.22,41.74,1.28,0.10,0.00
Jh 7d 2h,Jc8c,0.799,64.79,4.09556,105.354,12.18,4.30,87.77,4.07,0.04,0.00
Jh 7d 2h,Jc9c,0.871,64.87,4.20132,107.941,18.32,4.63,81.64,4.11,0.04,0.00
Jh 7d 2h,JcTc,0.609,64.51,3.69009,95.3413,14.49,4.26,85.46,3.60,0.05,0.00
Jh 7d 2h,JcTd,0.731,64.82,3.67747,94.56,14.83,4.12,85.13,3.60,0.05,0.00
Jh 7d 2h,JcTh,0.679,67.44,4.75579,117.534,39.38,5.11,60.59,4.53,0.04,0.00
Jh 7d 2h,JcTs,0.657,64.64,3.6198,93.3343,10.04,4.08,89.91,3.57,0.05,0.00
Jh 7d 2h,Qc8c,0.995,14.63,0.00081,0.09238,0.16,0.53,0.01,-0.31,99.83,0.00
Jh 7d 2h,Qc9c,0.985,16.32,0.00236,0.24061,0.25,0.93,0.01,-0.05,99.73,0.00
Jh 7d 2h,QcTc,0.994,17.57,0.00186,0.17628,0.20,0.93,0.01,0.00,99.79,0.00
Jh 7d 2h,QcJc,0.892,69.26,4.78206,115.08,0.17,5.43,99.80,4.78,0.03,0.00
Jh 7d 2h,QcTd,0.994,17.34,0.00181,0.17373,0.19,0.93,0.01,0.02,99.79,0.00
Jh 7d 2h,QcJd,0.899,69.56,4.89544,117.297,0.22,5.66,99.75,4.90,0.03,0.00
Jh 7d 2h,QcTh,0.709,20.54,0.40748,33.0616,26.80,1.33,11.36,0.46,61.84,0.00
Jh 7d 2h,QcTs,0.996,17.27,0.00144,0.13868,0.17,0.85,0.01,-0.07,99.82,0.00
Jh 7d 2h,QcJs,0.894,69.44,4.79613,115.119,0.18,5.43,99.79,4.80,0.03,0.00
Jh 7d 2h,Kc8c,0.995,16.82,0.00063,0.06217,0.13,0.52,0.01,-0.47,99.87,0.00
Jh 7d 2h,Kc9c,0.988,18.47,0.00148,0.13356,0.18,0.81,0.01,-0.25,99.81,0.00
Jh 7d 2h,KcTc,0.995,19.66,0.0011,0.09349,0.15,0.75,0.01,-0.07,99.84,0.00
Jh 7d 2h,KcJc,0.776,69.51,4.55353,109.182,3.55,5.31,96.42,4.53,0.04,0.00
Jh 7d 2h,KcQc,0.764,24.75,0.02146,1.44502,0.72,2.13,1.96,0.32,97.33,0.00
Jh 7d 2h,KcTd,0.995,19.48,0.00115,0.0982,0.15,0.78,0.01,-0.05,99.84,0.00
Jh 7d 2h,KcJd,0.786,69.84,4.67064,111.463,3.18,5.15,96.78,4.66,0.03,0.00
Jh 7d 2h,KcQd,0.828,24.87,0.00853,0.57129,0.35,1.70,1.08,0.25,98.58,0.00
Jh 7d 2h,KcTh,0.835,22.76,0.05873,4.30124,3.14,1.49,2.68,0.44,94.19,0.00
Jh 7d 2h,KcQh,0.512,28.30,1.0893,64.1454,24.91,2.28,74.74,0.70,0.36,0.00
Jh 7d 2h,KcTs,0.996,19.38,0.00087,0.07503,0.13,0.67,0.01,-0.15,99.86,0.00
Jh 7d 2h,KcJs,0.746,69.69,4.51862,108.069,1.38,5.25,98.58,4.51,0.04,0.00
Jh 7d 2h,KcQs,0.768,24.75,0.01986,1.33744,0.64,2.13,1.94,0.32,97.41,0.00
Jh 7d 2h,Ac2c,0.845,47.13,1.10254,38.9926,0.16,1.83,99.73,1.10,0.10,0.00
Jh 7d 2h,Ac3c,0.989,24.08,0.00093,0.06416,0.13,0.74,0.01,-0.45,99.86,0.00
Jh 7d 2h,Ac4c,0.989,24.08,0.00092,0.06359,0.13,0.73,0.01,-0.41,99.86,0.00
Jh 7d 2h,Ac5c,0.990,24.08,0.00089,0.06128,0.13,0.71,0.01,-0.52,99.86,0.00
Jh 7d 2h,Ac6c,0.997,23.12,0.00007,0.00481,0.09,0.12,0.01,-0.66,99.90,0.00
Jh 7d 2h,Ac7c,0.981,51.84,1.71732,55.2166,0.88,3.11,99.04,1.71,0.08,0.00
Jh 7d 2h,Ac8c,0.994,24.77,0.00017,0.01176,0.11,0.20,0.01,-0.61,99.88,0.00
Jh 7d 2h,Ac9c,0.995,25.38,0.00037,0.02458,0.12,0.34,0.01,-0.48,99.87,0.00
Jh 7d 2h,AcTc,0.997,29.50,0.00041,0.02308,0.11,0.42,0.01,-0.37,99.88,0.00
Jh 7d 2h,AcJc,0.695,73.80,6.28681,141.974,12.49,7.05,87.49,6.18,0.02,0.00
Jh 7d 2h,AcQc,0.946,38.46,0.14558,6.30834,0.35,1.50,60.78,0.23,38.87,0.00
Jh 7d 2h,AcKc,0.974,46.27,0.5754,20.7272,0.17,1.43,99.58,0.58,0.25,0.00
Jh 7d 2h,Ac9d,0.996,25.43,0.00036,0.02352,0.12,0.32,0.01,-0.48,99.87,0.00
Jh 7d 2h,AcTd,0.996,29.63,0.00073,0.04119,0.12,0.62,0.01,-0.19,99.87,0.00
Jh 7d 2h,AcJd,0.729,73.99,6.39693,144.085,11.14,7.18,88.84,6.30,0.02,0.00
Jh 7d 2h,AcQd,0.903,38.63,0.10766,4.64513,0.38,1.45,47.24,0.22,52.38,0.00
Jh 7d 2h,AcKd,0.952,46.43,0.61799,22.1839,0.20,1.32,99.55,0.62,0.25,0.00
Jh 7d 2h,Ac9h,0.955,28.08,0.00122,0.07225,0.18,0.69,0.01,-0.28,99.80,0.00
Jh 7d 2h,AcTh,0.978,32.79,0.00712,0.36193,0.42,1.59,0.22,0.19,99.35,0.00
Jh 7d 2h,AcQh,0.751,41.87,0.82382,32.7961,2.59,2.19,97.16,0.79,0.26,0.00
Jh 7d 2h,AcKh,0.892,49.61,1.38184,46.4237,0.16,2.83,99.74,1.38,0.10,0.00
Jh 7d 2h,Ac9s,0.995,25.38,0.00037,0.02457,0.12,0.34,0.01,-0.48,99.87,0.00
Jh 7d 2h,AcTs,0.997,29.50,0.00041,0.02304,0.11,0.42,0.01,-0.37,99.88,0.00
Jh 7d 2h,AcJs,0.694,73.80,6.28369,141.903,12.11,7.05,87.87,6.18,0.02,0.00
Jh 7d 2h,AcQs,0.946,38.46,0.14531,6.29626,0.35,1.50,60.67,0.23,38.97,0.00
Jh 7d 2h,AcKs,0.974,46.27,0.57529,20.7232,0.17,1.43,99.58,0.58,0.25,0.00
Jh 7d 2h,2d2c,0.543,88.87,14.2613,267.453,73.99,14.47,26.00,13.68,0.01,0.00
Jh 7d 2h,3d3c,0.948,41.58,0.00216,0.0864,0.22,0.89,0.49,0.05,99.29,0.00
Jh 7d 2h,4d4c,0.948,41.58,0.00214,0.08567,0.22,0.89,0.49,0.05,99.29,0.00
Jh 7d 2h,5d5c,0.948,41.58,0.00215,0.08616,0.22,0.88,0.50,0.05,99.28,0.00
Jh 7d 2h,6d6c,0.990,43.26,0.00125,0.04832,0.18,0.46,0.71,0.06,99.11,0.00
Jh 7d 2h,6d5d,0.762,19.72,0.00998,0.84356,0.62,1.60,0.03,0.36,99.35,0.00
Jh 7d 2h,8d8c,0.959,48.68,0.49253,16.8635,0.47,0.94,99.18,0.49,0.35,0.00
Jh 7d 2h,9d9c,0.905,52.77,1.11697,35.2805,0.36,1.69,99.46,1.12,0.18,0.00
Jh 7d 2h,9d8d,0.589,31.10,2.88659,154.672,69.16,3.26,30.78,2.04,0.06,0.00
Jh 7d 2h,TdTc,0.983,57.05,1.50597,43.995,0.10,1.75,99.81,1.51,0.09,0.00
Jh 7d 2h,Td8d,0.485,29.37,2.19319,124.447,70.68,2.45,29.25,1.57,0.07,0.00
Jh 7d 2h,Td9d,0.526,31.04,2.41526,129.681,61.36,2.76,38.57,1.87,0.06,0.00
Jh 7d 2h,JdTc,0.671,64.73,3.75851,96.7746,22.85,4.01,77.10,3.69,0.05,0.00
Jh 7d 2h,JdJc,0.653,94.66,18.8701,332.26,95.73,18.86,4.27,19.02,0.00,0.00
Jh 7d 2h,Jd8d,0.812,66.53,4.83294,121.074,13.97,5.34,86.00,4.75,0.03,0.00
Jh 7d 2h,Jd9d,0.821,66.59,4.90959,122.884,20.50,5.43,79.47,4.78,0.03,0.00
Jh 7d 2h,JdTd,0.525,66.32,4.49437,112.952,18.57,5.03,81.40,4.37,0.03,0.00
Jh 7d 2h,JdTh,0.715,67.53,4.8407,119.473,38.08,5.19,61.88,4.63,0.03,0.00
Jh 7d 2h,JdTs,0.670,64.73,3.75666,96.7271,22.69,4.01,77.26,3.69,0.05,0.00
Jh 7d 2h,QdTc,0.996,17.35,0.00103,0.0989,0.17,0.63,0.01,-0.15,99.82,0.00
Jh 7d 2h,QdJc,0.946,69.62,4.90083,117.32,0.17,5.30,99.81,4.90,0.02,0.00
Jh 7d 2h,QdQc,0.485,75.86,7.65685,168.212,15.59,8.58,84.40,7.49,0.01,0.00
Jh 7d 2h,Qd8d,0.945,18.58,0.006,0.53809,0.55,1.08,0.03,0.15,99.42,0.00
Jh 7d 2h,Qd9d,0.652,20.19,0.17976,14.8412,14.09,1.27,0.25,0.43,85.66,0.00
Jh 7d 2h,QdTd,0.439,21.39,0.29529,23.007,14.99,1.34,25.35,0.37,59.66,0.00
Jh 7d 2h,QdJd,0.752,70.85,5.50705,129.552,0.20,6.15,99.78,5.51,0.02,0.00
Jh 7d 2h,QdTh,0.637,20.63,0.48914,39.5175,34.85,1.31,7.95,0.41,57.20,0.00
Jh 7d 2h,QdTs,0.996,17.35,0.00103,0.09895,0.17,0.63,0.01,-0.15,99.82,0.00
Jh 7d 2h,QdJs,0.946,69.62,4.90104,117.325,0.17,5.30,99.81,4.90,0.02,0.00
Jh 7d 2h,KdTc,0.996,19.47,0.00099,0.08467,0.14,0.71,0.01,-0.24,99.85,0.00
Jh 7d 2h,KdJc,0.811,69.87,4.61212,110.022,1.63,5.26,98.34,4.60,0.04,0.00
Jh 7d 2h,KdQc,0.838,24.87,0.01437,0.96271,0.50,1.87,1.63,0.30,97.87,0.00
Jh 7d 2h,KdKc,0.540,79.77,9.39511,196.295,16.27,9.95,83.72,9.29,0.01,0.00
Jh 7d 2h,Kd8d,0.940,20.73,0.00516,0.41462,0.48,1.07,0.03,0.15,99.50,0.00
Jh 7d 2h,Kd9d,0.654,22.30,0.11682,8.73225,9.34,1.24,0.22,0.37,90.44,0.00
Jh 7d 2h,KdTd,0.594,23.43,0.12913,9.18535,2.21,1.47,22.49,0.43,75.30,0.00
Jh 7d 2h,KdJd,0.615,71.15,5.47188,128.185,17.16,5.96,82.81,5.37,0.03,0.00
Jh 7d 2h,KdQd,0.554,28.45,0.76281,44.6923,10.16,2.08,89.44,0.62,0.40,0.00
Jh 7d 2h,KdTh,0.898,22.84,0.09512,6.93959,5.89,1.56,0.73,0.42,93.38,0.00
Jh 7d 2h,KdQh,0.525,28.43,1.62873,95.4876,82.42,1.82,17.24,0.73,0.34,0.00
Jh 7d 2h,KdTs,0.996,19.47,0.00099,0.08466,0.14,0.71,0.01,-0.24,99.85,0.00
Jh 7d 2h,KdJs,0.811,69.87,4.61061,109.986,1.39,5.26,98.58,4.60,0.04,0.00
Jh 7d 2h,KdQs,0.838,24.87,0.01436,0.9625,0.50,1.87,1.63,0.30,97.87,0.00
Jh 7d 2h,Ad9c,0.996,25.45,0.00075,0.04939,0.15,0.54,0.01,-0.41,99.84,0.00
Jh 7d 2h,AdTc,0.998,29.59,0.00072,0.04078,0.13,0.60,0.01,-0.35,99.86,0.00
Jh 7d 2h,AdJc,0.796,73.99,6.34087,142.828,4.30,6.97,95.68,6.31,0.02,0.00
Jh 7d 2h,AdQc,0.969,38.60,0.15348,6.62738,0.57,1.45,68.68,0.21,30.75,0.00
Jh 7d 2h,AdKc,0.981,46.43,0.62601,22.4712,0.19,1.39,99.56,0.63,0.24,0.00
Jh 7d 2h,AdAc,0.797,83.81,10.1275,201.389,4.17,10.59,95.83,10.11,0.00,0.00
Jh 7d 2h,Ad2d,0.878,49.85,2.04087,68.2351,0.12,2.59,99.83,2.04,0.05,0.00
Jh 7d 2h,Ad3d,0.752,27.63,0.01182,0.71296,0.77,1.42,0.25,0.36,98.99,0.00
Jh 7d 2h,Ad4d,0.768,27.63,0.01163,0.70153,0.76,1.41,0.24,0.36,98.99,0.00
Jh 7d 2h,Ad5d,0.762,27.63,0.01313,0.79172,0.88,1.44,0.18,0.25,98.94,0.00
Jh 7d 2h,Ad6d,0.994,26.75,0.00276,0.17169,0.27,1.02,0.02,0.10,99.71,0.00
Jh 7d 2h,Ad8d,0.860,28.33,0.00667,0.39261,0.62,1.06,0.05,0.16,99.33,0.00
Jh 7d 2h,Ad9d,0.870,28.91,0.00797,0.45936,0.67,1.10,0.24,0.25,99.09,0.00
Jh 7d 2h,AdTd,0.978,32.84,0.01893,0.96063,0.57,1.23,3.11,0.38,96.32,0.00
Jh 7d 2h,AdJd,0.494,75.32,7.273,160.937,41.64,7.68,58.34,6.99,0.02,0.00
Jh 7d 2h,AdQd,0.978,41.54,0.75493,30.2913,1.06,2.07,98.77,0.74,0.18,0.00
Jh 7d 2h,AdKd,0.954,48.98,1.39978,47.6294,0.06,1.85,99.85,1.40,0.09,0.00
Jh 7d 2h,Ad9h,0.989,28.16,0.00186,0.11006,0.23,0.81,0.02,-0.23,99.75,0.00
Jh 7d 2h,AdTh,0.978,32.88,0.01063,0.53878,0.64,1.57,0.32,0.19,99.04,0.00
Jh 7d 2h,AdQh,0.777,42.00,0.93034,36.9204,11.05,2.02,88.70,0.80,0.26,0.00
Jh 7d 2h,AdKh,0.942,49.77,1.45772,48.814,1.53,2.73,98.37,1.44,0.10,0.00
Jh 7d 2h,Ad9s,0.996,25.45,0.00075,0.04937,0.15,0.54,0.01,-0.41,99.84,0.00
Jh 7d 2h,AdTs,0.998,29.59,0.00072,0.04078,0.13,0.60,0.01,-0.35,99.86,0.00
Jh 7d 2h,AdJs,0.795,73.99,6.34426,142.904,4.84,6.97,95.14,6.31,0.02,0.00
Jh 7d 2h,AdQs,0.969,38.60,0.15345,6.62606,0.57,1.45,68.68,0.21,30.75,0.00
Jh 7d 2h,AdKs,0.981,46.43,0.62603,22.4715,0.19,1.39,99.56,0.63,0.24,0.00
