Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
8h 4d 2h,6c5c,0.994,40.48,3.74907,154.362,52.58,3.75,47.39,3.75,0.03,0.00
8h 4d 2h,7c6c,0.997,29.63,1.02448,57.6306,0.10,1.00,99.78,1.03,0.12,0.00
8h 4d 2h,8c7c,0.998,60.67,3.2843,90.2192,0.04,3.07,99.92,3.29,0.03,0.00
8h 4d 2h,9c8c,0.998,62.47,3.79684,101.295,0.05,3.44,99.93,3.80,0.03,0.00
8h 4d 2h,Tc8c,0.998,63.56,4.00968,105.134,0.10,3.85,99.87,4.01,0.03,0.00
8h 4d 2h,Tc9c,0.997,22.59,-0.00064,-0.04724,0.88,-0.06,0.22,-0.04,98.89,0.00
8h 4d 2h,Jc8c,0.998,64.76,4.36769,112.403,0.35,4.30,99.63,4.37,0.02,0.00
8h 4d 2h,Jc9c,0.998,23.82,-0.00096,-0.06717,0.36,-0.22,0.10,-0.17,99.54,0.00
8h 4d 2h,JcTc,0.998,25.97,-0.00114,-0.07288,0.29,-0.32,0.09,-0.23,99.62,0.00
8h 4d 2h,JcTd,0.998,26.06,-0.00123,-0.07853,0.24,-0.42,0.07,-0.31,99.69,0.00
8h 4d 2h,JcTh,0.996,29.14,0.0108,0.6177,33.97,0.01,51.36,0.01,14.67,0.00
8h 4d 2h,JcTs,0.998,25.97,-0.00114,-0.07287,0.29,-0.32,0.09,-0.23,99.62,0.00
8h 4d 2h,Qc8c,0.997,66.03,4.78481,120.774,1.45,4.78,98.53,4.79,0.02,0.00
8h 4d 2h,Qc9c,0.998,26.67,-0.001,-0.06258,0.28,-0.29,0.09,-0.20,99.63,0.00
8h 4d 2h,QcTc,0.998,28.79,-0.00114,-0.06601,0.24,-0.38,0.08,-0.28,99.68,0.00
8h 4d 2h,QcJc,0.998,30.77,-0.00113,-0.06107,0.26,-0.33,0.14,-0.19,99.60,0.00
8h 4d 2h,QcTd,0.998,28.82,-0.00121,-0.06978,0.20,-0.47,0.07,-0.35,99.73,0.00
8h 4d 2h,QcJd,0.998,30.75,-0.00121,-0.06542,0.21,-0.40,0.13,-0.28,99.66,0.00
8h 4d 2h,QcTh,0.996,31.90,0.00017,0.00896,15.26,0.00,34.65,0.00,50.10,0.00
8h 4d 2h,QcJh,0.997,33.96,0.05664,2.77993,10.23,0.06,86.35,0.06,3.41,0.00
8h 4d 2h,QcTs,0.998,28.79,-0.00114,-0.06602,0.24,-0.38,0.08,-0.28,99.68,0.00
8h 4d 2h,QcJs,0.998,30.77,-0.00113,-0.06107,0.26,-0.33,0.14,-0.19,99.60,0.00
8h 4d 2h,Kc2c,0.998,51.14,1.51344,49.3255,0.11,1.51,99.81,1.51,0.08,0.00
8h 4d 2h,Kc3c,0.999,29.06,-0.00118,-0.0674,0.12,-0.75,0.03,-0.77,99.84,0.00
8h 4d 2h,Kc4c,0.998,53.80,1.89616,58.7456,0.02,1.66,99.92,1.90,0.06,0.00
8h 4d 2h,Kc5c,0.998,30.82,-0.00112,-0.06031,0.19,-0.45,0.05,-0.48,99.75,0.00
8h 4d 2h,Kc6c,0.999,30.79,-0.00113,-0.06136,0.16,-0.57,0.04,-0.51,99.80,0.00
8h 4d 2h,Kc7c,0.999,30.67,-0.00115,-0.06231,0.12,-0.79,0.03,-0.68,99.85,0.00
8h 4d 2h,Kc8c,0.996,67.67,5.2808,130.059,12.31,5.28,87.67,5.28,0.02,0.00
8h 4d 2h,Kc9c,0.999,33.38,-0.00101,-0.05047,0.21,-0.40,0.08,-0.19,99.71,0.00
8h 4d 2h,KcTc,0.999,35.28,-0.00112,-0.05268,0.20,-0.45,0.08,-0.26,99.72,0.00
8h 4d 2h,KcJc,0.999,36.97,-0.00112,-0.05032,0.22,-0.38,0.17,-0.17,99.61,0.00
8h 4d 2h,KcQc,0.999,38.44,-0.00037,-0.01595,0.43,-0.20,67.07,0.00,32.50,0.00
8h 4d 2h,KcTd,0.999,35.22,-0.00117,-0.05527,0.18,-0.52,0.07,-0.33,99.75,0.00
8h 4d 2h,KcJd,0.999,36.76,-0.0012,-0.05441,0.19,-0.43,0.16,-0.24,99.65,0.00
8h 4d 2h,KcQd,0.998,38.29,-0.00112,-0.04875,0.43,-0.21,28.84,0.00,70.73,0.00
8h 4d 2h,KcTh,0.997,38.18,0.00244,0.10635,2.05,0.00,80.30,0.00,17.64,0.00
8h 4d 2h,KcJh,0.998,39.84,0.11726,4.90618,2.56,0.11,96.15,0.12,1.29,0.00
8h 4d 2h,KcQh,0.998,41.51,0.45408,18.2308,1.14,0.45,98.58,0.46,0.28,0.00
8h 4d 2h,KcTs,0.999,35.28,-0.00112,-0.05269,0.20,-0.45,0.08,-0.26,99.72,0.00
8h 4d 2h,KcJs,0.999,36.97,-0.00112,-0.05032,0.22,-0.38,0.17,-0.17,99.61,0.00
8h 4d 2h,KcQs,0.999,38.44,-0.00036,-0.01542,0.43,-0.20,66.95,0.00,32.62,0.00
8h 4d 2h,Ac2c,0.998,52.87,1.03377,32.5855,12.64,1.03,87.24,1.04,0.12,0.00
8h 4d 2h,Ac3c,0.998,45.49,0.42716,15.6515,3.28,0.43,96.41,0.43,0.32,0.00
8h 4d 2h,Ac4c,0.998,55.50,1.45193,43.5978,0.08,1.40,99.84,1.45,0.08,0.00
8h 4d 2h,Ac5c,0.998,48.06,0.89741,31.1197,0.08,0.86,99.79,0.90,0.14,0.00
8h 4d 2h,Ac6c,0.999,40.96,-0.00122,-0.04952,0.14,-0.71,0.03,-0.60,99.82,0.00
8h 4d 2h,Ac7c,0.999,42.28,-0.00121,-0.0477,0.13,-0.80,0.03,-0.58,99.84,0.00
8h 4d 2h,Ac8c,0.993,70.58,5.67876,134.096,46.35,5.68,53.63,5.68,0.02,0.00
8h 4d 2h,Ac9c,0.999,45.49,-0.00107,-0.03915,0.30,-0.33,12.07,0.00,87.63,0.00
8h 4d 2h,AcTc,0.998,46.90,0.0101,0.3589,0.38,-0.20,96.30,0.01,3.32,0.00
8h 4d 2h,Ac2d,0.998,52.90,1.07471,33.859,7.96,1.07,91.93,1.08,0.12,0.00
8h 4d 2h,Ac3d,0.998,45.54,0.44144,16.1549,6.65,0.44,93.05,0.44,0.31,0.00
8h 4d 2h,Ac5d,0.998,48.13,0.9179,31.7885,0.08,0.87,99.79,0.92,0.13,0.00
8h 4d 2h,Ac6d,0.999,41.03,-0.00121,-0.0493,0.15,-0.69,0.04,-0.60,99.82,0.00
8h 4d 2h,Ac7d,0.999,42.28,-0.00122,-0.04818,0.13,-0.80,0.03,-0.59,99.84,0.00
8h 4d 2h,Ac8d,0.993,70.68,5.72986,135.109,7.32,5.73,92.67,5.73,0.02,0.00
8h 4d 2h,Ac9d,0.998,45.24,-0.00191,-0.07039,0.12,-0.41,1.93,-0.07,97.95,0.00
8h 4d 2h,AcTd,0.998,46.73,-0.00061,-0.02169,0.40,-0.25,67.62,0.00,31.98,0.00
8h 4d 2h,AcJd,0.998,48.20,0.18872,6.52578,0.11,-0.04,99.31,0.19,0.58,0.00
8h 4d 2h,Ac3h,0.998,47.30,0.63673,22.4337,3.06,0.63,96.73,0.64,0.20,0.00
8h 4d 2h,Ac4h,0.998,57.41,1.98888,57.7421,0.03,1.95,99.91,1.99,0.06,0.00
8h 4d 2h,Ac5h,0.998,50.05,1.21438,40.4383,4.64,1.21,95.26,1.22,0.10,0.00
8h 4d 2h,Ac6h,0.998,43.28,-0.00114,-0.04393,0.32,-0.28,0.08,-0.30,99.60,0.00
8h 4d 2h,Ac7h,0.998,44.71,-0.00116,-0.04327,0.33,-0.30,0.08,-0.20,99.59,0.00
8h 4d 2h,Ac9h,0.998,47.87,0.3197,11.1312,3.73,0.32,95.83,0.32,0.44,0.00
8h 4d 2h,AcTh,0.999,49.44,0.45487,15.333,0.08,0.36,99.64,0.46,0.28,0.00
8h 4d 2h,AcJh,0.998,51.06,0.74892,24.4437,0.06,0.64,99.78,0.75,0.16,0.00
8h 4d 2h,Ac2s,0.998,52.87,1.03375,32.5851,12.67,1.03,87.21,1.04,0.12,0.00
8h 4d 2h,Ac3s,0.998,45.49,0.42715,15.6514,3.28,0.43,96.41,0.43,0.32,0.00
8h 4d 2h,Ac4s,0.998,55.50,1.45191,43.5973,0.08,1.40,99.84,1.45,0.08,0.00
8h 4d 2h,Ac5s,0.998,48.06,0.89739,31.1193,0.08,0.86,99.79,0.90,0.14,0.00
8h 4d 2h,Ac6s,0.999,40.96,-0.00122,-0.04952,0.14,-0.71,0.03,-0.60,99.82,0.00
8h 4d 2h,Ac7s,0.999,42.28,-0.00121,-0.0477,0.13,-0.80,0.03,-0.58,99.84,0.00
8h 4d 2h,Ac8s,0.993,70.58,5.67881,134.097,46.29,5.68,53.70,5.68,0.02,0.00
8h 4d 2h,Ac9s,0.999,45.49,-0.00107,-0.03912,0.30,-0.33,11.65,0.00,88.05,0.00
8h 4d 2h,AcTs,0.998,46.90,0.01009,0.35841,0.38,-0.20,96.30,0.01,3.32,0.00
8h 4d 2h,AcJs,0.999,48.47,0.21944,7.54534,0.09,0.00,99.36,0.22,0.54,0.00
8h 4d 2h,6d6c,0.998,53.94,1.589,49.1015,0.02,1.52,99.90,1.59,0.08,0.00
8h 4d 2h,6d5d,0.993,43.00,4.53402,175.748,80.93,4.54,19.04,4.54,0.03,0.00
8h 4d 2h,7d7c,0.999,54.24,1.60566,49.337,0.02,1.32,99.91,1.61,0.08,0.00
8h 4d 2h,7d6d,0.996,32.69,1.60463,81.8134,10.81,1.60,89.11,1.61,0.08,0.00
8h 4d 2h,8d8c,0.994,92.53,25.1948,453.836,99.96,25.20,0.04,22.08,0.00,0.00
8h 4d 2h,8d7d,0.997,62.63,4.06878,108.272,1.09,4.07,98.89,4.07,0.02,0.00
8h 4d 2h,9d9c,0.994,67.73,5.24803,129.141,5.61,5.25,94.38,5.25,0.01,0.00
