Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
8h 4d 2h,6c5c,0.994,41.44,4.34593,174.786,52.58,4.50,47.39,4.18,0.03,0.00
8h 4d 2h,7c6c,0.997,30.69,1.28392,69.7301,0.10,2.04,99.78,1.28,0.12,0.00
8h 4d 2h,8c7c,0.998,63.73,4.10216,107.282,0.04,4.30,99.92,4.10,0.03,0.00
8h 4d 2h,9c8c,0.998,65.59,4.53606,115.266,0.05,4.68,99.93,4.54,0.03,0.00
8h 4d 2h,Tc8c,0.998,66.64,4.83999,121.049,0.10,5.04,99.87,4.84,0.03,0.00
8h 4d 2h,Tc9c,0.997,23.23,0.00999,0.71647,0.88,1.04,0.22,0.35,98.89,0.00
8h 4d 2h,Jc8c,0.998,67.75,5.22512,128.54,0.35,5.45,99.63,5.23,0.02,0.00
8h 4d 2h,Jc9c,0.998,24.18,0.00341,0.23517,0.36,0.90,0.10,0.15,99.54,0.00
8h 4d 2h,JcTc,0.998,26.17,0.00225,0.14309,0.29,0.76,0.09,0.04,99.62,0.00
8h 4d 2h,JcTd,0.998,26.26,0.00162,0.10273,0.24,0.69,0.07,-0.06,99.69,0.00
8h 4d 2h,JcTh,0.996,29.36,0.50901,28.8942,33.97,1.02,51.36,0.31,14.67,0.00
8h 4d 2h,JcTs,0.998,26.17,0.00225,0.14312,0.29,0.76,0.09,0.04,99.62,0.00
8h 4d 2h,Qc8c,0.997,68.90,5.55512,134.386,1.45,5.90,98.53,5.55,0.02,0.00
8h 4d 2h,Qc9c,0.998,26.83,0.0024,0.14931,0.28,0.83,0.09,0.09,99.63,0.00
8h 4d 2h,QcTc,0.998,28.81,0.00172,0.09967,0.24,0.72,0.08,-0.01,99.68,0.00
8h 4d 2h,QcJc,0.998,30.72,0.00201,0.10932,0.26,0.75,0.14,0.05,99.60,0.00
8h 4d 2h,QcTd,0.998,28.91,0.00132,0.07611,0.20,0.68,0.07,-0.08,99.73,0.00
8h 4d 2h,QcJd,0.998,30.82,0.00163,0.0884,0.21,0.77,0.13,-0.01,99.66,0.00
8h 4d 2h,QcTh,0.996,32.01,0.2418,12.588,15.26,1.03,34.65,0.24,50.10,0.00
8h 4d 2h,QcJh,0.997,34.06,0.37021,18.1175,10.23,1.08,86.35,0.30,3.41,0.00
8h 4d 2h,QcTs,0.998,28.81,0.00172,0.09966,0.24,0.72,0.08,-0.01,99.68,0.00
8h 4d 2h,QcJs,0.998,30.72,0.00201,0.10911,0.26,0.74,0.14,0.05,99.60,0.00
8h 4d 2h,Kc2c,0.998,53.76,1.96813,61.0139,0.11,2.65,99.81,1.97,0.08,0.00
8h 4d 2h,Kc3c,0.999,29.58,0.00004,0.00222,0.12,0.18,0.03,-0.61,99.84,0.00
8h 4d 2h,Kc4c,0.998,56.91,2.45194,71.8079,0.02,2.84,99.92,2.45,0.06,0.00
8h 4d 2h,Kc5c,0.998,31.34,0.00086,0.04575,0.19,0.49,0.05,-0.18,99.75,0.00
8h 4d 2h,Kc6c,0.999,31.36,0.00045,0.02412,0.16,0.34,0.04,-0.22,99.80,0.00
8h 4d 2h,Kc7c,0.999,31.11,0.00006,0.00341,0.12,0.17,0.03,-0.42,99.85,0.00
8h 4d 2h,Kc8c,0.996,70.35,6.09824,144.48,12.31,6.32,87.67,6.07,0.02,0.00
8h 4d 2h,Kc9c,0.999,33.38,0.00139,0.06941,0.21,0.63,0.08,0.04,99.71,0.00
8h 4d 2h,KcTc,0.999,35.37,0.00102,0.048,0.20,0.54,0.08,-0.09,99.72,0.00
8h 4d 2h,KcJc,0.999,37.30,0.00126,0.05649,0.22,0.61,0.17,-0.03,99.61,0.00
8h 4d 2h,KcQc,0.999,39.21,0.09493,4.03503,0.43,0.83,67.07,0.14,32.50,0.00
8h 4d 2h,KcTd,0.999,35.48,0.0008,0.03771,0.18,0.53,0.07,-0.20,99.75,0.00
8h 4d 2h,KcJd,0.999,37.41,0.00103,0.04589,0.19,0.64,0.16,-0.11,99.65,0.00
8h 4d 2h,KcQd,0.998,39.32,0.04592,1.94667,0.43,0.91,28.84,0.15,70.73,0.00
8h 4d 2h,KcTh,0.997,38.49,0.15303,6.62699,2.05,1.06,80.30,0.16,17.64,0.00
8h 4d 2h,KcJh,0.998,40.55,0.31185,12.8168,2.56,1.16,96.15,0.29,1.29,0.00
8h 4d 2h,KcQh,0.998,42.60,0.69474,27.1779,1.14,1.68,98.58,0.69,0.28,0.00
8h 4d 2h,KcTs,0.999,35.37,0.00102,0.04789,0.20,0.54,0.08,-0.09,99.72,0.00
8h 4d 2h,KcJs,0.999,37.30,0.00126,0.05646,0.22,0.61,0.17,-0.03,99.61,0.00
8h 4d 2h,KcQs,0.999,39.21,0.09468,4.02454,0.43,0.83,66.95,0.14,32.62,0.00
8h 4d 2h,Ac2c,0.998,55.67,1.73662,51.9874,12.64,1.93,87.24,1.71,0.12,0.00
8h 4d 2h,Ac3c,0.998,47.17,0.66095,23.3552,3.28,1.28,96.41,0.64,0.32,0.00
8h 4d 2h,Ac4c,0.998,58.70,2.24081,63.619,0.08,2.35,99.84,2.24,0.08,0.00
8h 4d 2h,Ac5c,0.998,49.70,1.17813,39.509,0.08,1.74,99.79,1.18,0.14,0.00
8h 4d 2h,Ac6c,0.999,42.72,0.00024,0.00949,0.14,0.24,0.03,-0.29,99.82,0.00
8h 4d 2h,Ac7c,0.999,44.04,0.00011,0.00405,0.13,0.16,0.03,-0.30,99.84,0.00
8h 4d 2h,Ac8c,0.993,73.01,6.65423,151.911,46.35,6.87,53.63,6.47,0.02,0.00
8h 4d 2h,Ac9c,0.999,47.15,0.02926,1.03438,0.30,0.77,12.07,0.22,87.63,0.00
8h 4d 2h,AcTc,0.998,49.13,0.317,10.754,0.38,0.83,96.30,0.33,3.32,0.00
8h 4d 2h,Ac2d,0.998,55.75,1.79271,53.596,7.96,2.05,91.93,1.77,0.12,0.00
8h 4d 2h,Ac3d,0.998,47.23,0.70323,24.8134,6.65,1.32,93.05,0.66,0.31,0.00
8h 4d 2h,Ac5d,0.998,49.78,1.22276,40.9422,0.08,1.76,99.79,1.22,0.13,0.00
8h 4d 2h,Ac6d,0.999,42.80,0.00029,0.01115,0.15,0.27,0.04,-0.29,99.82,0.00
8h 4d 2h,Ac7d,0.999,44.16,0.00015,0.00553,0.13,0.20,0.03,-0.31,99.84,0.00
8h 4d 2h,Ac8d,0.993,73.13,6.53996,149.049,7.32,6.90,92.67,6.51,0.02,0.00
8h 4d 2h,Ac9d,0.998,47.28,0.00426,0.15011,0.12,0.71,1.93,0.18,97.95,0.00
8h 4d 2h,AcTd,0.998,49.25,0.23401,7.91975,0.40,0.86,67.62,0.34,31.98,0.00
8h 4d 2h,AcJd,0.998,51.19,0.65492,21.3224,0.11,1.00,99.31,0.66,0.58,0.00
8h 4d 2h,Ac3h,0.998,49.07,0.96798,32.8755,3.06,1.54,96.73,0.95,0.20,0.00
8h 4d 2h,Ac4h,0.998,60.58,2.9486,81.1162,0.03,3.12,99.91,2.95,0.06,0.00
8h 4d 2h,Ac5h,0.998,51.70,1.7242,55.5843,4.64,2.26,95.26,1.70,0.10,0.00
8h 4d 2h,Ac6h,0.998,45.05,0.00256,0.0947,0.32,0.79,0.08,0.06,99.60,0.00
8h 4d 2h,Ac7h,0.998,46.61,0.00275,0.09845,0.33,0.81,0.08,0.15,99.59,0.00
8h 4d 2h,Ac9h,0.998,49.92,0.69509,23.2075,3.73,1.50,95.83,0.67,0.44,0.00
8h 4d 2h,AcTh,0.999,51.96,0.90087,28.8941,0.08,1.47,99.64,0.90,0.28,0.00
8h 4d 2h,AcJh,0.998,54.05,1.51722,46.7852,0.06,1.77,99.78,1.52,0.16,0.00
8h 4d 2h,Ac2s,0.998,55.67,1.73671,51.9899,12.67,1.93,87.21,1.71,0.12,0.00
8h 4d 2h,Ac3s,0.998,47.17,0.66093,23.3544,3.28,1.28,96.41,0.64,0.32,0.00
8h 4d 2h,Ac4s,0.998,58.70,2.24079,63.6185,0.08,2.35,99.84,2.24,0.08,0.00
8h 4d 2h,Ac5s,0.998,49.70,1.1781,39.5077,0.08,1.74,99.79,1.18,0.14,0.00
8h 4d 2h,Ac6s,0.999,42.72,0.00024,0.00949,0.14,0.24,0.03,-0.29,99.82,0.00
8h 4d 2h,Ac7s,0.999,44.04,0.00011,0.00404,0.13,0.16,0.03,-0.30,99.84,0.00
8h 4d 2h,Ac8s,0.993,73.01,6.65384,151.902,46.29,6.87,53.70,6.47,0.02,0.00
8h 4d 2h,Ac9s,0.999,47.15,0.02832,1.00093,0.30,0.77,11.65,0.22,88.05,0.00
8h 4d 2h,AcTs,0.998,49.13,0.317,10.7539,0.38,0.83,96.30,0.33,3.32,0.00
8h 4d 2h,AcJs,0.999,51.07,0.63764,20.8076,0.09,0.92,99.36,0.64,0.54,0.00
8h 4d 2h,6d6c,0.998,57.29,2.14657,62.4453,0.02,2.56,99.90,2.15,0.08,0.00
8h 4d 2h,6d5d,0.993,43.97,5.21045,197.513,80.93,5.25,19.04,5.03,0.03,0.00
