Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,6c5c,1.000,9.75,0.23253,39.7457,0.18,-1.99,99.82,0.24
Ah Qd Jc,7c5c,1.000,10.21,0.22923,37.4216,0.15,-2.04,99.85,0.23
Ah Qd Jc,7c6c,1.000,10.16,0.22306,36.5886,0.14,-2.07,99.86,0.23
Ah Qd Jc,8c6c,1.000,11.49,0.24015,34.8219,0.14,-2.03,99.86,0.24
Ah Qd Jc,8c7c,1.000,11.98,0.23863,33.2048,0.14,-2.04,99.86,0.24
Ah Qd Jc,9c6c,1.000,12.38,0.24465,32.9427,0.15,-2.01,99.85,0.25
Ah Qd Jc,9c7c,1.000,12.67,0.24272,31.9182,0.14,-2.03,99.86,0.25
Ah Qd Jc,9c8c,1.000,21.21,0.47797,37.5612,0.58,-1.36,99.42,0.49
Ah Qd Jc,9c8d,1.000,17.84,0.27806,25.9712,0.19,-1.91,99.81,0.28
Ah Qd Jc,9c8h,1.000,17.85,0.27835,25.9932,0.19,-1.91,99.81,0.28
Ah Qd Jc,9c8s,1.000,17.78,0.26838,25.1532,0.18,-1.83,99.82,0.27
Ah Qd Jc,Tc7c,1.000,24.78,-0.4584,-30.8279,79.37,-0.81,20.63,0.90
Ah Qd Jc,Tc8c,1.000,36.03,2.49784,115.547,27.16,2.88,72.84,2.36
Ah Qd Jc,Tc9c,1.000,36.75,2.53053,114.758,24.72,2.94,75.28,2.39
Ah Qd Jc,Tc8d,1.000,33.55,1.86836,92.8078,43.00,1.82,57.00,1.90
Ah Qd Jc,Tc9d,1.000,34.28,1.9389,94.2585,39.92,1.95,60.08,1.93
Ah Qd Jc,Tc8h,1.000,33.55,1.7665,87.7456,45.22,1.61,54.78,1.89
Ah Qd Jc,Tc9h,1.000,34.29,1.86786,90.7945,44.79,1.80,55.21,1.92
Ah Qd Jc,Tc8s,1.000,33.46,1.81685,90.4856,31.00,1.73,69.00,1.86
Ah Qd Jc,Tc9s,1.000,34.21,1.87535,91.357,28.87,1.84,71.13,1.89
Ah Qd Jc,Qc7c,1.000,43.80,0.43624,16.6007,51.56,-0.46,48.44,1.39
Ah Qd Jc,Qc8c,1.000,44.71,0.58229,21.704,42.64,-0.45,57.36,1.35
Ah Qd Jc,Qc9c,1.000,45.07,0.40798,15.0869,52.52,-0.46,47.48,1.37
Ah Qd Jc,QcTc,1.000,56.07,2.75707,81.9479,7.29,3.81,92.71,2.67
Ah Qd Jc,Qc8d,1.000,41.98,0.84752,33.6442,2.86,-1.01,97.14,0.90
Ah Qd Jc,Qc9d,1.000,42.35,0.809,31.8412,4.83,-1.02,95.17,0.90
Ah Qd Jc,QcTd,1.000,54.23,2.08436,64.0577,9.85,1.63,90.15,2.13
Ah Qd Jc,QcJd,1.000,71.69,6.21171,144.403,37.66,6.51,62.34,6.03
Ah Qd Jc,Qc8h,1.000,41.94,0.8653,34.386,2.21,-1.04,97.79,0.91
Ah Qd Jc,Qc9h,1.000,42.30,0.82804,32.6232,4.00,-1.05,96.00,0.91
Ah Qd Jc,QcTh,1.000,54.22,2.06092,63.3518,12.01,1.51,87.99,2.14
Ah Qd Jc,QcJh,1.000,71.93,6.24261,144.644,35.21,6.50,64.79,6.10
Ah Qd Jc,Qc8s,1.000,41.82,0.84546,33.6952,1.89,-0.95,98.11,0.88
Ah Qd Jc,Qc9s,1.000,42.20,0.82491,32.5822,2.87,-0.98,97.13,0.88
Ah Qd Jc,QcTs,1.000,54.15,2.13769,65.7965,9.04,2.34,90.96,2.12
Ah Qd Jc,QcJs,1.000,71.63,6.25012,145.428,41.15,6.55,58.85,6.04
Ah Qd Jc,Kc2c,1.000,27.42,0.1188,7.2203,53.22,-0.54,46.78,0.86
Ah Qd Jc,Kc3c,1.000,27.43,0.08091,4.91595,54.60,-0.57,45.40,0.86
Ah Qd Jc,Kc4c,1.000,27.44,0.03741,2.27204,56.75,-0.59,43.25,0.87
Ah Qd Jc,Kc5c,1.000,27.39,-0.00032,-0.01926,59.49,-0.58,40.51,0.85
Ah Qd Jc,Kc6c,1.000,27.35,0.22489,13.7065,43.90,-0.49,56.10,0.79
Ah Qd Jc,Kc7c,1.000,27.82,0.66203,39.6652,38.87,0.47,61.13,0.78
Ah Qd Jc,Kc8c,1.000,28.44,0.48124,28.2031,52.47,0.18,47.53,0.82
Ah Qd Jc,Kc9c,1.000,29.31,0.75747,43.0702,44.46,0.64,55.54,0.85
Ah Qd Jc,KcTc,1.000,92.00,15.9222,288.461,27.68,18.24,72.32,15.03
Ah Qd Jc,KcQc,1.000,57.23,2.97818,86.7259,7.89,4.13,92.11,2.88
Ah Qd Jc,Kc7d,1.000,24.78,0.52169,35.0906,0.44,-1.34,99.56,0.53
Ah Qd Jc,Kc8d,1.000,25.44,0.50325,32.9746,0.48,-1.30,99.52,0.51
Ah Qd Jc,Kc9d,1.000,26.33,0.50318,31.8526,0.57,-1.29,99.43,0.51
Ah Qd Jc,KcTd,1.000,91.84,16.3092,295.986,42.50,18.24,57.50,14.88
Ah Qd Jc,KcJd,1.000,49.01,1.66824,56.7335,7.00,1.38,93.00,1.69
Ah Qd Jc,Kc7h,1.000,24.77,0.52223,35.1364,0.45,-1.37,99.55,0.53
Ah Qd Jc,Kc8h,1.000,25.43,0.50276,32.9557,0.50,-1.34,99.50,0.51
Ah Qd Jc,Kc9h,1.000,26.32,0.50256,31.821,0.61,-1.34,99.39,0.51
Ah Qd Jc,KcTh,1.000,91.82,16.1155,292.519,36.62,18.26,63.38,14.88
Ah Qd Jc,KcJh,1.000,49.13,1.69548,57.5216,8.99,1.53,91.01,1.71
Ah Qd Jc,KcQh,1.000,55.40,2.42808,73.048,15.38,3.02,84.62,2.32
Ah Qd Jc,Kc7s,1.000,24.69,0.50864,34.3372,0.64,-1.20,99.36,0.52
Ah Qd Jc,Kc8s,1.000,25.33,0.49255,32.4148,0.44,-1.25,99.56,0.50
Ah Qd Jc,Kc9s,1.000,26.24,0.4942,31.3952,0.52,-1.28,99.48,0.50
Ah Qd Jc,KcTs,1.000,91.70,16.0181,291.141,36.46,18.09,63.54,14.83
Ah Qd Jc,KcJs,1.000,48.88,1.64781,56.1853,6.72,1.45,93.28,1.66
Ah Qd Jc,KcQs,1.000,55.29,2.36501,71.2961,13.21,2.82,86.79,2.30
Ah Qd Jc,Ac2c,1.000,61.23,3.01273,81.9996,19.78,3.00,80.22,3.01
Ah Qd Jc,Ac3c,1.000,61.26,3.02261,82.2283,19.55,3.01,80.45,3.03
Ah Qd Jc,Ac4c,1.000,61.29,3.03387,82.4945,19.97,3.03,80.03,3.04
Ah Qd Jc,Ac5c,1.000,61.29,3.02094,82.1534,30.37,2.99,69.63,3.03
Ah Qd Jc,Ac6c,1.000,61.16,2.98245,81.2738,40.75,2.89,59.25,3.04
Ah Qd Jc,Ac7c,1.000,61.80,3.20078,86.3173,53.18,3.22,46.82,3.18
Ah Qd Jc,Ac8c,1.000,63.69,3.35862,87.8953,33.03,3.19,66.97,3.44
Ah Qd Jc,Ac9c,1.000,65.35,3.78784,96.5991,18.43,3.73,81.57,3.80
Ah Qd Jc,AcTc,1.000,75.46,7.39706,163.379,48.90,8.82,51.10,6.03
Ah Qd Jc,AcQc,1.000,83.96,10.7426,213.242,31.48,12.36,68.52,10.00
Ah Qd Jc,AcKc,1.000,80.47,8.70115,180.212,55.38,9.85,44.62,7.27
Ah Qd Jc,Ac2d,1.000,59.20,1.92903,54.3059,17.70,0.23,82.30,2.29
Ah Qd Jc,Ac3d,1.000,59.23,1.95013,54.8724,17.30,0.26,82.70,2.30
Ah Qd Jc,Ac4d,1.000,59.26,1.95279,54.9195,17.85,0.30,82.15,2.31
Ah Qd Jc,Ac5d,1.000,59.27,2.03065,57.1028,14.32,0.31,85.68,2.32
Ah Qd Jc,Ac6d,1.000,59.16,2.18022,61.4252,8.25,0.42,91.75,2.34
Ah Qd Jc,Ac7d,1.000,59.84,2.41771,67.3411,8.76,1.79,91.24,2.48
Ah Qd Jc,Ac8d,1.000,61.89,2.73872,73.7564,6.54,2.20,93.46,2.78
Ah Qd Jc,Ac9d,1.000,63.64,3.11226,81.5006,9.29,2.77,90.71,3.15
Ah Qd Jc,AcTd,1.000,74.43,6.0687,135.885,22.76,8.05,77.24,5.48
Ah Qd Jc,AcJd,1.000,80.64,9.16298,189.387,34.77,10.37,65.23,8.52
Ah Qd Jc,AcKd,1.000,79.65,7.62509,159.561,32.32,9.31,67.68,6.82
Ah Qd Jc,Ac2h,1.000,59.19,1.92292,54.1448,17.93,0.24,82.07,2.29
Ah Qd Jc,Ac3h,1.000,59.22,1.9345,54.4436,17.97,0.27,82.03,2.30
Ah Qd Jc,Ac4h,1.000,59.25,1.94516,54.7159,18.27,0.31,81.73,2.31
Ah Qd Jc,Ac5h,1.000,59.26,1.96708,55.3261,17.78,0.37,82.22,2.31
Ah Qd Jc,Ac6h,1.000,59.14,2.11142,59.4988,13.39,0.72,86.61,2.33
Ah Qd Jc,Ac7h,1.000,59.83,2.39537,66.7323,12.30,1.88,87.70,2.47
Ah Qd Jc,Ac8h,1.000,61.77,2.72039,73.4017,9.30,2.39,90.70,2.75
Ah Qd Jc,Ac9h,1.000,63.54,3.10919,81.5602,12.86,2.98,87.14,3.13
Ah Qd Jc,AcTh,1.000,74.43,6.19703,138.772,26.38,8.21,73.62,5.48
Ah Qd Jc,AcJh,1.000,80.80,9.0836,187.367,31.04,10.24,68.96,8.56
Ah Qd Jc,AcQh,1.000,83.10,10.592,212.439,56.75,11.48,43.25,9.42
Ah Qd Jc,AcKh,1.000,79.65,7.84811,164.219,40.57,9.38,59.43,6.80
Ah Qd Jc,Ac2s,1.000,59.10,1.64053,46.2639,31.09,0.25,68.91,2.27
Ah Qd Jc,Ac3s,1.000,59.13,1.65411,46.6234,31.03,0.26,68.97,2.28
Ah Qd Jc,Ac4s,1.000,59.16,1.67744,47.2572,30.58,0.29,69.42,2.29
Ah Qd Jc,Ac5s,1.000,59.15,1.67975,47.3289,31.14,0.33,68.86,2.29
Ah Qd Jc,Ac6s,1.000,59.02,1.96677,55.5375,18.41,0.45,81.59,2.31
Ah Qd Jc,Ac7s,1.000,59.70,2.33625,65.2179,15.30,1.70,84.70,2.45
Ah Qd Jc,Ac8s,1.000,61.61,2.69756,72.9685,11.46,2.49,88.54,2.72
Ah Qd Jc,Ac9s,1.000,63.40,3.09209,81.2892,14.02,3.03,85.98,3.10
Ah Qd Jc,AcTs,1.000,74.34,6.1918,138.825,26.57,8.19,73.43,5.47
Ah Qd Jc,AcJs,1.000,80.58,9.19059,190.095,33.87,10.46,66.13,8.54
Ah Qd Jc,AcQs,1.000,83.01,10.5083,210.986,56.77,11.32,43.23,9.44
