Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah Qd Jc,6c5c,0.998,9.26,-0.00118,-0.21162,0.07,-1.54,0.00,-1.38,99.92,0.00
Ah Qd Jc,7c5c,0.998,9.89,-0.00119,-0.20014,0.07,-1.59,0.00,-1.39,99.92,0.00
Ah Qd Jc,7c6c,0.999,9.75,-0.00118,-0.20185,0.07,-1.69,0.00,-1.48,99.93,0.00
Ah Qd Jc,8c6c,0.999,11.03,-0.00117,-0.17748,0.07,-1.65,0.00,-1.41,99.93,0.00
Ah Qd Jc,8c7c,0.999,11.78,-0.00119,-0.168,0.07,-1.60,0.00,-1.38,99.93,0.00
Ah Qd Jc,9c6c,0.998,11.75,-0.00117,-0.16658,0.07,-1.57,0.00,-1.36,99.92,0.00
Ah Qd Jc,9c7c,0.999,12.32,-0.00119,-0.16042,0.07,-1.56,0.00,-1.35,99.92,0.00
Ah Qd Jc,9c8c,0.994,20.83,-0.00119,-0.09512,0.14,-0.82,0.01,-0.53,99.85,0.00
Ah Qd Jc,9c8d,0.998,17.51,-0.0012,-0.11401,0.08,-1.45,0.01,-0.84,99.92,0.00
Ah Qd Jc,9c8h,0.998,17.43,-0.0012,-0.11457,0.08,-1.49,0.01,-0.87,99.92,0.00
Ah Qd Jc,9c8s,0.998,17.65,-0.00118,-0.11155,0.08,-1.42,0.01,-0.82,99.91,0.00
Ah Qd Jc,Tc7c,0.206,24.21,0.00969,0.66706,36.77,0.01,44.77,0.01,18.46,0.00
Ah Qd Jc,Tc8c,0.728,35.36,1.55927,73.4868,83.27,1.56,16.65,1.56,0.07,0.00
Ah Qd Jc,Tc9c,0.753,36.01,1.62636,75.2743,68.14,1.63,31.79,1.63,0.07,0.00
Ah Qd Jc,Tc8d,0.570,32.88,0.9358,47.4313,42.32,0.94,57.55,0.94,0.13,0.00
Ah Qd Jc,Tc9d,0.601,33.53,0.99737,49.5789,49.79,1.00,50.09,1.00,0.12,0.00
Ah Qd Jc,Tc8h,0.548,32.80,0.90723,46.1008,29.77,0.91,70.09,0.91,0.14,0.00
Ah Qd Jc,Tc9h,0.552,33.49,0.97329,48.4384,34.77,0.97,65.10,0.97,0.12,0.00
Ah Qd Jc,Tc8s,0.690,33.00,0.93689,47.3208,44.86,0.94,55.01,0.94,0.13,0.00
Ah Qd Jc,Tc9s,0.711,33.52,0.98552,49.0036,41.53,0.99,58.34,0.99,0.12,0.00
Ah Qd Jc,Qc7c,0.484,40.32,0.3541,14.6377,20.11,0.36,79.48,0.36,0.41,0.00
Ah Qd Jc,Qc8c,0.574,41.59,0.42289,16.9453,0.63,0.42,99.01,0.42,0.35,0.00
Ah Qd Jc,Qc9c,0.475,41.88,0.45216,17.9925,6.25,0.45,93.43,0.45,0.32,0.00
Ah Qd Jc,QcTc,0.927,52.08,1.78593,57.1547,28.59,1.79,71.35,1.79,0.06,0.00
Ah Qd Jc,Qc8d,0.971,38.92,-0.00115,-0.0491,0.21,-0.25,0.67,-0.09,99.12,0.00
Ah Qd Jc,Qc9d,0.952,39.22,-0.00118,-0.04994,0.23,-0.20,0.83,-0.09,98.94,0.00
Ah Qd Jc,QcTd,0.901,49.99,1.02121,34.044,16.83,1.02,83.05,1.02,0.11,0.00
Ah Qd Jc,QcJd,0.623,66.86,5.6762,141.497,21.01,5.68,78.97,5.68,0.02,0.00
Ah Qd Jc,Qc8h,0.978,38.62,-0.00121,-0.05221,0.17,-0.30,0.52,-0.14,99.31,0.00
Ah Qd Jc,Qc9h,0.960,38.99,-0.00124,-0.05286,0.19,-0.25,0.68,-0.11,99.14,0.00
Ah Qd Jc,QcTh,0.880,49.90,1.01438,33.8835,12.82,1.02,87.07,1.02,0.11,0.00
Ah Qd Jc,QcJh,0.648,67.16,5.79078,143.709,1.52,5.75,98.47,5.79,0.01,0.00
Ah Qd Jc,Qc8s,0.981,38.98,-0.00109,-0.04645,0.22,-0.24,0.62,-0.09,99.16,0.00
Ah Qd Jc,Qc9s,0.971,39.20,-0.00112,-0.04771,0.22,-0.21,0.72,-0.09,99.06,0.00
Ah Qd Jc,QcTs,0.910,50.10,1.02457,34.0842,13.07,1.02,86.82,1.03,0.11,0.00
Ah Qd Jc,QcJs,0.589,66.87,5.70307,142.14,25.32,5.70,74.66,5.70,0.02,0.00
Ah Qd Jc,Kc2c,0.468,26.26,0.15163,9.62273,28.13,0.15,70.74,0.15,1.12,0.00
Ah Qd Jc,Kc3c,0.454,26.27,0.15385,9.75905,30.26,0.15,68.64,0.16,1.11,0.00
Ah Qd Jc,Kc4c,0.432,26.29,0.15562,9.86735,33.42,0.16,65.49,0.16,1.09,0.00
Ah Qd Jc,Kc5c,0.405,26.22,0.14479,9.2041,33.74,0.15,64.96,0.15,1.30,0.00
Ah Qd Jc,Kc6c,0.561,26.07,0.00886,0.56659,9.91,0.01,76.17,0.01,13.93,0.00
Ah Qd Jc,Kc7c,0.611,26.76,0.0335,2.08686,12.42,0.04,80.11,0.04,7.47,0.00
Ah Qd Jc,Kc8c,0.475,27.44,0.13318,8.08965,76.94,0.14,21.42,0.13,1.64,0.00
Ah Qd Jc,Kc9c,0.555,28.09,0.19563,11.609,76.30,0.20,22.78,0.20,0.92,0.00
Ah Qd Jc,KcTc,0.723,89.89,18.8487,349.489,82.48,18.85,17.52,18.85,0.00,0.00
Ah Qd Jc,KcQc,0.921,52.69,1.9907,62.9673,85.20,1.99,14.74,1.99,0.05,0.00
Ah Qd Jc,Kc7d,0.996,23.76,-0.00123,-0.08632,0.19,-0.61,0.03,-0.33,99.78,0.00
Ah Qd Jc,Kc8d,0.995,24.53,-0.00124,-0.08456,0.20,-0.56,0.05,-0.27,99.75,0.00
Ah Qd Jc,Kc9d,0.994,25.20,-0.00124,-0.08185,0.22,-0.49,0.08,-0.23,99.71,0.00
Ah Qd Jc,KcTd,0.575,89.66,18.5997,345.75,71.18,18.60,28.81,18.60,0.00,0.00
Ah Qd Jc,KcJd,0.930,47.44,0.88057,30.9381,7.51,0.88,92.35,0.88,0.14,0.00
Ah Qd Jc,Kc7h,0.996,23.67,-0.00124,-0.08696,0.17,-0.66,0.03,-0.34,99.80,0.00
Ah Qd Jc,Kc8h,0.995,24.39,-0.00124,-0.08483,0.19,-0.59,0.04,-0.30,99.77,0.00
Ah Qd Jc,Kc9h,0.994,25.11,-0.00124,-0.08257,0.21,-0.52,0.07,-0.25,99.72,0.00
Ah Qd Jc,KcTh,0.634,89.63,18.6008,345.867,78.93,18.60,21.07,18.60,0.00,0.00
Ah Qd Jc,KcJh,0.910,47.54,0.90378,31.6856,14.04,0.90,85.83,0.90,0.13,0.00
Ah Qd Jc,KcQh,0.846,50.69,1.22981,40.4394,9.46,1.23,90.45,1.23,0.09,0.00
Ah Qd Jc,Kc7s,0.994,24.13,-0.00115,-0.0791,0.20,-0.54,0.03,-0.24,99.77,0.00
Ah Qd Jc,Kc8s,0.996,24.74,-0.0012,-0.08056,0.21,-0.52,0.04,-0.26,99.75,0.00
Ah Qd Jc,Kc9s,0.995,25.23,-0.00118,-0.07807,0.22,-0.46,0.07,-0.23,99.71,0.00
Ah Qd Jc,KcTs,0.635,89.53,18.4763,343.937,66.55,18.48,33.44,18.48,0.00,0.00
Ah Qd Jc,KcJs,0.933,47.42,0.8637,30.3567,17.78,0.87,82.09,0.86,0.14,0.00
Ah Qd Jc,KcQs,0.868,50.67,1.21515,39.9724,18.44,1.22,81.46,1.22,0.10,0.00
Ah Qd Jc,Ac2c,0.802,55.29,1.51371,45.6281,12.38,1.51,87.55,1.51,0.07,0.00
Ah Qd Jc,Ac3c,0.804,55.32,1.5268,45.9972,10.78,1.53,89.15,1.53,0.07,0.00
Ah Qd Jc,Ac4c,0.800,55.35,1.5375,46.2935,9.79,1.54,90.14,1.54,0.07,0.00
Ah Qd Jc,Ac5c,0.696,55.30,1.53563,46.2829,10.64,1.54,89.29,1.54,0.07,0.00
Ah Qd Jc,Ac6c,0.593,54.74,1.49326,45.4691,5.08,1.49,94.85,1.49,0.07,0.00
Ah Qd Jc,Ac7c,0.468,55.55,1.69217,50.7691,0.81,1.69,99.13,1.69,0.06,0.00
Ah Qd Jc,Ac8c,0.670,57.53,2.02068,58.5442,0.19,1.96,99.76,2.02,0.05,0.00
Ah Qd Jc,Ac9c,0.816,59.01,2.37212,66.998,0.27,2.26,99.69,2.37,0.03,0.00
Ah Qd Jc,AcTc,0.511,69.69,5.3585,128.156,88.66,5.36,11.32,5.35,0.01,0.00
Ah Qd Jc,AcQc,0.685,79.63,10.75,225.003,86.38,10.75,13.62,10.75,0.01,0.00
Ah Qd Jc,AcKc,0.446,75.33,7.07314,156.488,48.80,7.07,51.19,7.07,0.01,0.00
Ah Qd Jc,Ac2d,0.823,53.02,0.51454,16.1754,28.33,0.52,71.44,0.52,0.22,0.00
Ah Qd Jc,Ac3d,0.827,53.05,0.52692,16.5549,24.28,0.53,75.50,0.53,0.22,0.00
Ah Qd Jc,Ac4d,0.822,53.08,0.53704,16.8627,22.34,0.54,77.45,0.54,0.21,0.00
Ah Qd Jc,Ac5d,0.857,53.06,0.53501,16.8052,13.93,0.53,85.86,0.54,0.21,0.00
Ah Qd Jc,Ac6d,0.918,52.54,0.50535,16.0292,0.82,0.49,99.00,0.51,0.18,0.00
Ah Qd Jc,Ac7d,0.912,53.40,0.70358,21.9594,0.49,0.67,99.38,0.70,0.13,0.00
Ah Qd Jc,Ac8d,0.935,55.46,1.05108,31.5843,0.13,0.95,99.77,1.05,0.10,0.00
Ah Qd Jc,Ac9d,0.907,57.03,1.42313,41.5892,0.14,1.28,99.79,1.42,0.07,0.00
Ah Qd Jc,AcTd,0.772,68.40,4.58098,111.629,1.71,4.57,98.28,4.58,0.02,0.00
Ah Qd Jc,AcJd,0.652,75.81,8.45586,185.897,1.82,8.41,98.18,8.46,0.00,0.00
Ah Qd Jc,AcKd,0.677,74.32,6.42799,144.16,0.92,6.35,99.07,6.43,0.01,0.00
Ah Qd Jc,Ac2h,0.821,53.01,0.51018,16.0418,17.28,0.51,82.50,0.51,0.23,0.00
Ah Qd Jc,Ac3h,0.820,53.04,0.52135,16.383,16.78,0.52,83.00,0.52,0.22,0.00
Ah Qd Jc,Ac4h,0.817,53.07,0.53229,16.7166,15.47,0.53,84.31,0.53,0.22,0.00
Ah Qd Jc,Ac5h,0.822,53.06,0.5342,16.7802,12.61,0.53,87.18,0.54,0.21,0.00
Ah Qd Jc,Ac6h,0.866,52.52,0.49504,15.7081,0.88,0.49,98.93,0.50,0.19,0.00
Ah Qd Jc,Ac7h,0.877,53.33,0.68849,21.5185,0.41,0.64,99.46,0.69,0.13,0.00
Ah Qd Jc,Ac8h,0.907,55.26,1.0191,30.7362,0.13,0.92,99.77,1.02,0.10,0.00
Ah Qd Jc,Ac9h,0.871,56.88,1.39704,40.9366,0.14,1.25,99.79,1.40,0.07,0.00
Ah Qd Jc,AcTh,0.736,68.35,4.56345,111.278,12.05,4.56,87.94,4.56,0.02,0.00
Ah Qd Jc,AcJh,0.690,75.97,8.50708,186.631,20.49,8.51,79.50,8.51,0.01,0.00
Ah Qd Jc,AcQh,0.433,78.54,9.85415,209.124,4.76,9.83,95.23,9.86,0.00,0.00
Ah Qd Jc,AcKh,0.594,74.32,6.40749,143.689,1.31,6.38,98.68,6.41,0.01,0.00
Ah Qd Jc,Ac2s,0.689,52.96,0.49134,15.462,29.89,0.49,69.87,0.49,0.24,0.00
Ah Qd Jc,Ac3s,0.690,52.99,0.50264,15.8083,28.77,0.50,71.00,0.50,0.23,0.00
Ah Qd Jc,Ac4s,0.694,53.02,0.51279,16.1184,28.55,0.51,71.22,0.51,0.22,0.00
Ah Qd Jc,Ac5s,0.689,53.09,0.53039,16.6507,21.28,0.53,78.50,0.53,0.22,0.00
Ah Qd Jc,Ac6s,0.816,52.66,0.52088,16.4849,0.62,0.46,99.23,0.52,0.16,0.00
