Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Jh 8d 2h,2c,6c5c,0.798,6.98,0.81385,97.1749,0.53,3.07,0.16,2.81,99.31,0.80
Jh 8d 2h,2c,7c5c,0.685,7.23,0.64591,74.4121,0.35,2.98,0.12,2.77,99.52,0.63
Jh 8d 2h,2c,7c6c,0.578,7.25,0.68544,78.7885,0.24,2.85,0.09,2.65,99.67,0.68
Jh 8d 2h,2c,8c6c,0.861,55.74,5.97862,89.3873,0.08,5.42,0.14,5.39,99.78,5.98
Jh 8d 2h,2c,8c7c,0.720,55.83,5.89852,88.0376,0.08,5.39,0.13,5.35,99.79,5.90
Jh 8d 2h,2c,9c6c,0.491,8.46,1.0329,101.687,0.23,3.05,0.12,2.92,99.65,1.03
Jh 8d 2h,2c,9c7c,0.668,16.56,2.46323,123.925,0.48,4.48,0.27,4.19,99.25,2.45
Jh 8d 2h,2c,9c8c,0.249,58.19,6.52021,93.3677,0.11,5.63,0.11,5.82,99.79,6.52
Jh 8d 2h,2c,9c8h,0.472,58.04,6.58118,94.493,0.15,5.97,0.15,5.80,99.71,6.58
Jh 8d 2h,2c,9c8s,0.223,58.23,6.52318,93.3513,0.10,5.54,0.10,5.79,99.80,6.52
Jh 8d 2h,2c,Tc7c,0.793,16.71,2.90328,144.82,23.06,4.52,0.40,4.18,76.53,2.41
Jh 8d 2h,2c,Tc8c,0.352,58.68,6.35597,90.269,0.09,5.56,0.09,5.82,99.81,6.36
Jh 8d 2h,2c,Tc9c,0.868,26.39,6.21619,196.297,95.53,6.30,0.46,6.09,4.01,4.30
Jh 8d 2h,2c,Tc9d,0.812,26.29,5.02499,159.31,34.57,6.27,0.82,6.10,64.61,4.34
Jh 8d 2h,2c,Tc8h,0.395,58.52,6.18928,88.1428,0.12,5.89,0.12,5.81,99.75,6.19
Jh 8d 2h,2c,Tc9h,0.855,26.60,6.40643,200.7,97.66,6.45,0.31,6.24,2.03,4.37
Jh 8d 2h,2c,Tc8s,0.308,58.72,6.35091,90.1309,0.09,5.46,0.09,5.79,99.82,6.35
Jh 8d 2h,2c,Tc9s,0.851,26.28,4.92734,156.24,31.15,6.27,0.87,6.09,67.99,4.30
Jh 8d 2h,2c,Jc7c,0.028,75.35,11.0539,122.247,0.35,9.68,0.24,9.66,99.41,11.06
Jh 8d 2h,2c,Jc8c,0.996,86.75,13.7985,132.556,99.41,13.79,0.23,13.74,0.36,15.49
Jh 8d 2h,2c,Jc9c,0.481,75.70,11.3795,125.268,0.47,9.74,0.52,9.73,99.01,11.40
Jh 8d 2h,2c,JcTc,0.540,76.70,11.4854,124.786,0.20,9.86,1.04,10.00,98.76,11.50
Jh 8d 2h,2c,Jc9d,0.287,75.84,11.2654,123.779,0.36,9.77,0.65,9.74,98.99,11.28
Jh 8d 2h,2c,JcTd,0.395,76.77,11.4237,124.009,0.18,9.87,1.17,9.99,98.65,11.44
Jh 8d 2h,2c,Jc8h,0.991,87.34,13.7875,131.549,98.90,13.78,0.51,13.70,0.59,15.74
Jh 8d 2h,2c,Jc9h,0.451,76.03,11.1886,122.633,0.45,9.81,0.45,9.78,99.09,11.20
Jh 8d 2h,2c,JcTh,0.597,77.19,11.5095,124.253,0.18,9.93,0.66,10.05,99.16,11.52
Jh 8d 2h,2c,Jc8s,0.996,86.79,13.8589,133.063,99.48,13.85,0.20,13.76,0.32,15.50
Jh 8d 2h,2c,Jc9s,0.499,75.83,11.3972,125.256,0.45,9.76,0.56,9.75,98.98,11.41
Jh 8d 2h,2c,JcTs,0.546,76.70,11.484,124.767,0.20,9.86,1.04,10.00,98.76,11.50
Jh 8d 2h,2c,Qc7c,0.436,12.03,1.80858,125.321,0.42,3.67,0.16,3.51,99.43,1.80
Jh 8d 2h,2c,Qc8c,0.496,60.28,6.62936,91.6407,0.18,6.36,0.11,6.30,99.71,6.63
Jh 8d 2h,2c,Qc9c,0.796,20.60,4.93739,199.73,88.56,5.18,0.54,4.93,10.91,2.98
Jh 8d 2h,2c,QcTc,0.701,21.33,3.49608,136.586,23.36,5.22,0.52,4.95,76.12,2.96
Jh 8d 2h,2c,QcJc,0.518,80.26,12.7673,132.554,0.17,10.69,0.38,10.77,99.45,12.78
Jh 8d 2h,2c,Qc9d,0.637,20.54,3.08021,124.956,3.57,5.16,0.35,4.91,96.09,3.00
Jh 8d 2h,2c,QcTd,0.714,21.32,3.59848,140.655,26.29,5.26,0.48,4.98,73.23,2.99
Jh 8d 2h,2c,QcJd,0.339,80.03,12.6248,131.466,0.17,10.63,0.38,10.71,99.46,12.64
Jh 8d 2h,2c,Qc8h,0.589,60.27,6.55753,90.6716,0.21,6.53,0.13,6.23,99.66,6.56
Jh 8d 2h,2c,Qc9h,0.823,21.01,3.87684,153.781,35.47,5.29,0.52,5.03,64.01,3.09
Jh 8d 2h,2c,QcTh,0.876,21.81,4.23248,161.69,48.55,5.42,0.46,5.12,50.99,3.09
Jh 8d 2h,2c,Qc8s,0.474,60.33,6.53433,90.252,0.16,6.28,0.10,6.30,99.73,6.53
Jh 8d 2h,2c,Qc9s,0.718,20.53,3.02068,122.637,2.43,5.16,0.37,4.91,97.20,2.96
Jh 8d 2h,2c,QcTs,0.707,21.33,3.56944,139.456,26.57,5.22,0.52,4.95,72.90,2.96
Jh 8d 2h,2c,QcJs,0.517,80.26,12.7618,132.502,0.17,10.69,0.38,10.77,99.45,12.77
Jh 8d 2h,2c,Kc3c,0.124,16.40,3.74147,190.104,96.99,3.81,0.21,3.59,2.80,1.39
Jh 8d 2h,2c,Kc4c,0.145,16.40,3.73987,190.036,96.97,3.81,0.21,3.59,2.82,1.38
Jh 8d 2h,2c,Kc5c,0.126,16.29,3.72182,190.403,97.07,3.79,0.20,3.57,2.73,1.28
Jh 8d 2h,2c,Kc6c,0.108,16.32,1.29487,66.0996,1.37,3.65,0.49,3.42,98.13,1.25
Jh 8d 2h,2c,Kc7c,0.557,16.71,1.2351,61.5898,0.69,3.57,0.27,3.43,99.04,1.21
Jh 8d 2h,2c,Kc8c,0.509,60.75,6.46063,88.6165,0.21,6.50,0.15,6.46,99.65,6.46
Jh 8d 2h,2c,Kc9c,0.906,18.31,1.60221,72.917,12.98,3.90,1.11,3.76,85.91,1.23
Jh 8d 2h,2c,KcTc,0.793,18.97,1.4041,61.6706,0.48,3.80,0.35,3.73,99.16,1.38
Jh 8d 2h,2c,KcJc,0.884,83.15,13.7983,138.294,0.35,11.79,0.83,11.71,98.82,13.82
Jh 8d 2h,2c,KcQc,0.953,23.20,3.08077,110.675,43.07,4.49,0.66,4.27,56.27,1.98
Jh 8d 2h,2c,Kc7d,0.207,16.60,1.22448,61.4583,0.91,3.57,0.34,3.43,98.76,1.20
Jh 8d 2h,2c,Kc9d,0.904,18.24,1.50252,68.6563,7.11,3.88,0.86,3.73,92.02,1.30
Jh 8d 2h,2c,KcTd,0.940,18.92,1.39268,61.3308,0.40,3.85,0.30,3.75,99.30,1.38
Jh 8d 2h,2c,KcJd,0.766,82.92,13.6936,137.61,0.35,11.74,0.82,11.66,98.83,13.72
Jh 8d 2h,2c,KcQd,0.960,23.11,2.2683,81.7965,9.54,4.49,0.61,4.27,89.85,2.02
Jh 8d 2h,2c,Kc7h,0.817,16.65,1.80707,90.4567,19.14,3.82,0.65,3.64,80.21,1.31
Jh 8d 2h,2c,Kc8h,0.763,60.86,6.83921,93.6523,0.22,6.60,0.15,6.41,99.63,6.84
Jh 8d 2h,2c,Kc9h,0.971,18.79,2.04696,90.7758,28.43,3.97,1.53,3.85,70.03,1.23
Jh 8d 2h,2c,KcTh,0.941,19.51,1.44377,61.665,0.90,4.08,0.85,3.93,98.25,1.40
Jh 8d 2h,2c,KcQh,0.937,23.61,4.08374,144.165,78.62,4.55,1.18,4.42,20.20,2.25
Jh 8d 2h,2c,Kc7s,0.359,16.63,1.22616,61.4543,0.69,3.55,0.27,3.41,99.04,1.20
Jh 8d 2h,2c,Kc8s,0.478,60.81,6.45178,88.4177,0.20,6.48,0.14,6.46,99.66,6.45
Jh 8d 2h,2c,Kc9s,0.765,18.23,1.57948,72.2035,12.31,3.88,1.10,3.74,86.58,1.22
Jh 8d 2h,2c,KcTs,0.790,18.97,1.40628,61.768,0.48,3.80,0.35,3.73,99.17,1.39
Jh 8d 2h,2c,KcJs,0.888,83.14,13.7969,138.282,0.35,11.79,0.83,11.71,98.82,13.82
Jh 8d 2h,2c,KcQs,0.952,23.20,3.10277,111.465,43.92,4.49,0.66,4.27,55.42,1.99
Jh 8d 2h,2c,Ac3c,0.709,32.66,3.27863,83.6521,56.74,3.91,0.38,3.51,42.87,2.44
Jh 8d 2h,2c,Ac4c,0.692,32.66,3.2592,83.1527,55.29,3.91,0.38,3.51,44.33,2.44
Jh 8d 2h,2c,Ac5c,0.418,32.59,3.77979,96.6383,90.69,3.91,0.33,3.49,8.98,2.43
Jh 8d 2h,2c,Ac6c,0.025,32.93,2.45184,62.0479,0.50,3.77,0.18,3.38,99.32,2.44
Jh 8d 2h,2c,Ac7c,0.057,33.35,2.52752,63.1544,0.41,3.77,0.17,3.54,99.42,2.52
Jh 8d 2h,2c,Ac8c,0.545,62.83,8.05021,106.779,0.57,7.05,0.29,6.86,99.14,8.06
Jh 8d 2h,2c,Ac9c,0.081,38.27,3.38247,73.658,0.40,4.15,0.20,3.89,99.40,3.38
Jh 8d 2h,2c,AcTc,0.212,41.53,3.57879,71.8059,0.16,4.18,0.13,3.91,99.70,3.58
Jh 8d 2h,2c,AcJc,0.975,87.63,14.0195,133.323,58.95,13.28,2.45,13.20,38.60,15.20
Jh 8d 2h,2c,AcQc,0.295,47.67,4.71166,82.3699,0.26,5.05,0.12,4.43,99.63,4.71
Jh 8d 2h,2c,AcKc,0.009,47.31,5.00063,88.0784,0.38,5.02,0.16,4.38,99.46,5.00
Jh 8d 2h,2c,Ac2d,0.574,94.48,19.4074,171.171,99.73,19.41,0.25,19.01,0.02,19.47
Jh 8d 2h,2c,Ac3d,0.527,32.66,3.25163,82.962,54.94,3.91,0.38,3.51,44.68,2.44
Jh 8d 2h,2c,Ac4d,0.511,32.66,3.17734,81.0632,49.81,3.91,0.38,3.51,49.81,2.44
Jh 8d 2h,2c,Ac5d,0.251,32.58,3.01739,77.1742,42.18,3.91,0.35,3.48,57.47,2.36
Jh 8d 2h,2c,Ac6d,0.018,32.93,2.4506,62.0155,0.49,3.77,0.18,3.37,99.33,2.44
Jh 8d 2h,2c,Ac7d,0.041,33.17,2.50908,63.0375,0.50,3.79,0.20,3.56,99.30,2.50
Jh 8d 2h,2c,Ac9d,0.129,38.07,3.35324,73.4094,0.49,4.16,0.19,3.88,99.33,3.35
Jh 8d 2h,2c,AcTd,0.474,41.33,3.50274,70.6298,0.17,4.23,0.13,3.92,99.70,3.50
Jh 8d 2h,2c,AcJd,0.952,87.32,13.977,133.396,57.11,13.21,2.36,13.13,40.54,15.10
Jh 8d 2h,2c,AcQd,0.206,47.43,4.53746,79.7142,0.27,5.03,0.12,4.40,99.62,4.54
Jh 8d 2h,2c,AcKd,0.008,47.33,4.84574,85.3204,0.49,5.06,0.18,4.53,99.33,4.85
Jh 8d 2h,2c,Ac3h,0.941,32.85,3.05935,77.6202,42.34,3.96,0.40,3.57,57.25,2.39
Jh 8d 2h,2c,Ac4h,0.915,32.84,3.1714,80.4816,49.50,3.96,0.41,3.57,50.10,2.39
Jh 8d 2h,2c,Ac5h,0.887,32.70,2.62181,66.8067,21.67,3.95,0.36,3.54,77.97,2.25
Jh 8d 2h,2c,Ac6h,0.531,33.01,2.28015,57.5667,0.34,3.81,0.17,3.54,99.50,2.27
Jh 8d 2h,2c,Ac7h,0.750,33.58,3.04098,75.4589,39.53,4.07,0.38,3.72,60.09,2.36
Jh 8d 2h,2c,Ac8h,0.785,63.24,8.12933,107.119,0.42,7.16,0.30,6.85,99.29,8.14
Jh 8d 2h,2c,Ac9h,0.465,38.54,3.52938,76.3043,0.92,4.29,0.21,4.02,98.86,3.52
Jh 8d 2h,2c,AcTh,0.329,42.00,3.75974,74.5918,0.22,4.40,0.17,4.13,99.61,3.76
Jh 8d 2h,2c,AcQh,0.233,48.02,4.48627,77.8581,0.36,5.21,0.16,4.61,99.47,4.48
Jh 8d 2h,2c,AcKh,0.287,47.71,4.35445,76.0545,0.28,5.22,0.18,4.69,99.54,4.35
Jh 8d 2h,2c,Ac2s,0.731,94.48,19.4074,171.186,99.73,19.41,0.25,19.01,0.02,19.44
Jh 8d 2h,2c,Ac3s,0.709,32.66,3.27888,83.6583,56.75,3.91,0.38,3.51,42.86,2.44
Jh 8d 2h,2c,Ac4s,0.692,32.66,3.26985,83.4245,56.03,3.91,0.38,3.51,43.59,2.44
Jh 8d 2h,2c,Ac5s,0.418,32.59,3.78046,96.6555,90.74,3.91,0.33,3.49,8.93,2.43
Jh 8d 2h,2c,Ac6s,0.025,32.93,2.45153,62.0402,0.50,3.77,0.18,3.38,99.32,2.44
Jh 8d 2h,2c,Ac7s,0.057,33.35,2.52734,63.1499,0.41,3.77,0.17,3.54,99.42,2.52
Jh 8d 2h,2c,Ac8s,0.546,62.82,8.05118,106.794,0.61,7.09,0.32,6.85,99.08,8.06
Jh 8d 2h,2c,Ac9s,0.080,38.27,3.38163,73.6407,0.40,4.15,0.20,3.89,99.40,3.38
Jh 8d 2h,2c,AcTs,0.212,41.53,3.57884,71.8077,0.16,4.18,0.13,3.90,99.70,3.58
Jh 8d 2h,2c,AcJs,0.975,87.46,13.9801,133.211,59.01,13.25,2.44,13.17,38.54,15.15
Jh 8d 2h,2c,AcQs,0.295,47.67,4.71755,82.473,0.26,5.05,0.12,4.43,99.62,4.72
Jh 8d 2h,2c,AcKs,0.009,47.57,5.26937,92.3144,0.46,5.06,0.17,4.58,99.37,5.27
Jh 8d 2h,2c,3d3c,0.644,45.45,4.49441,82.4016,0.09,4.73,0.14,4.18,99.77,4.49
Jh 8d 2h,2c,4d4c,0.449,45.79,4.48613,81.6418,0.09,4.75,0.14,4.19,99.77,4.49
Jh 8d 2h,2c,5d5c,0.118,45.95,4.43631,80.4565,0.08,4.72,0.13,4.16,99.79,4.44
Jh 8d 2h,2c,6d6c,0.028,47.46,4.82865,84.7814,0.05,4.53,0.10,4.09,99.85,4.83
Jh 8d 2h,2c,6d5d,0.725,6.98,0.71968,85.9281,0.49,3.07,0.15,2.80,99.36,0.70
Jh 8d 2h,2c,7d7c,0.019,50.86,5.02695,82.3623,0.04,4.62,0.11,4.60,99.85,5.03
Jh 8d 2h,2c,7d5d,0.794,7.20,0.56638,65.5494,0.41,2.99,0.13,2.78,99.46,0.55
Jh 8d 2h,2c,7d6d,0.499,7.22,0.63821,73.7024,0.27,2.87,0.10,2.66,99.63,0.63
Jh 8d 2h,2c,9d8c,0.265,58.05,6.15246,88.3287,0.10,5.59,0.10,5.78,99.79,6.15
Jh 8d 2h,2c,9d9c,0.391,64.80,7.18203,92.3607,0.19,7.55,0.19,7.49,99.61,7.18
Jh 8d 2h,2c,9d6d,0.632,8.43,0.80076,79.1486,0.23,3.05,0.12,2.91,99.65,0.79
Jh 8d 2h,2c,9d7d,0.969,16.53,2.317,116.831,0.57,4.50,0.33,4.21,99.10,2.30
Jh 8d 2h,2c,9d8h,0.456,57.85,6.2466,89.9784,0.15,5.97,0.15,5.80,99.69,6.25
Jh 8d 2h,2c,9d8s,0.265,58.04,6.14933,88.287,0.10,5.53,0.10,5.78,99.80,6.15
Jh 8d 2h,2c,Td8c,0.366,58.64,5.95074,84.5687,0.09,5.56,0.09,5.80,99.81,5.95
Jh 8d 2h,2c,Td9c,0.801,26.28,4.82319,152.963,27.76,6.31,0.72,6.12,71.52,4.23
Jh 8d 2h,2c,TdTc,0.340,68.52,7.8589,95.5846,0.12,7.78,0.21,8.26,99.66,7.86
Jh 8d 2h,2c,Td7d,0.667,16.66,3.02686,151.371,35.56,4.57,0.39,4.22,64.04,2.16
Jh 8d 2h,2c,Td9d,0.990,26.38,6.22798,196.735,94.47,6.33,0.41,6.12,5.12,4.30
Jh 8d 2h,2c,Td8h,0.405,58.43,5.89485,84.0667,0.13,5.93,0.13,5.81,99.74,5.89
Jh 8d 2h,2c,Td9h,0.890,26.59,6.4452,201.964,97.77,6.49,0.27,6.27,1.96,4.40
Jh 8d 2h,2c,Td8s,0.366,58.64,5.95012,84.5628,0.09,5.50,0.09,5.80,99.82,5.95
Jh 8d 2h,2c,Td9s,0.800,26.28,4.8003,152.238,26.82,6.31,0.72,6.12,72.46,4.23
Jh 8d 2h,2c,Jd8c,0.996,86.76,13.8607,133.135,99.45,13.86,0.22,13.80,0.33,15.51
Jh 8d 2h,2c,Jd9c,0.275,75.57,11.2429,123.984,0.43,9.70,0.56,9.70,99.01,11.26
Jh 8d 2h,2c,JdTc,0.394,76.44,11.3251,123.456,0.20,9.80,1.02,9.94,98.79,11.34
Jh 8d 2h,2c,JdJc,0.997,99.89,22.9047,191.09,97.98,22.90,1.95,22.83,0.06,24.94
Jh 8d 2h,2c,Jd7d,0.226,75.14,10.36,114.9,0.34,9.62,0.24,9.62,99.42,10.36
Jh 8d 2h,2c,Jd9d,0.921,75.47,11.0648,122.177,0.34,9.68,0.65,9.66,99.01,11.08
Jh 8d 2h,2c,JdTd,0.955,76.57,11.1957,121.842,0.17,9.81,1.15,9.94,98.67,11.21
Jh 8d 2h,2c,Jd8h,0.993,87.30,13.8406,132.115,99.02,13.83,0.48,13.74,0.51,15.75
Jh 8d 2h,2c,Jd9h,0.248,75.77,11.0254,121.259,0.41,9.75,0.48,9.73,99.11,11.04
Jh 8d 2h,2c,JdTh,0.393,76.93,11.2028,121.357,0.18,9.87,0.66,9.99,99.17,11.21
Jh 8d 2h,2c,Jd8s,0.996,86.76,13.9108,133.617,99.51,13.91,0.20,13.80,0.29,15.51
Jh 8d 2h,2c,Jd9s,0.275,75.57,11.2392,123.943,0.43,9.70,0.56,9.70,99.01,11.25
Jh 8d 2h,2c,JdTs,0.394,76.44,11.3236,123.441,0.20,9.80,1.02,9.94,98.79,11.34
Jh 8d 2h,2c,Qd8c,0.446,60.26,6.40143,88.5181,0.18,6.36,0.11,6.29,99.71,6.40
Jh 8d 2h,2c,Qd9c,0.643,20.50,3.06394,124.553,2.67,5.16,0.34,4.91,96.99,3.00
Jh 8d 2h,2c,QdTc,0.698,21.30,3.33821,130.614,16.24,5.21,0.53,4.96,83.22,2.96
Jh 8d 2h,2c,QdJc,0.377,80.32,12.5704,130.422,0.19,10.73,0.43,10.81,99.39,12.58
Jh 8d 2h,2c,QdQc,0.998,87.28,14.7527,140.854,99.44,14.75,0.25,14.72,0.30,16.26
Jh 8d 2h,2c,Qd7d,0.831,11.95,1.19762,83.5149,0.46,3.68,0.16,3.53,99.38,1.18
Jh 8d 2h,2c,Qd9d,0.983,20.59,4.81823,195.025,82.88,5.18,0.52,4.92,16.60,3.02
Jh 8d 2h,2c,QdTd,0.988,21.29,3.03461,118.793,3.39,5.25,0.25,4.98,96.36,2.95
Jh 8d 2h,2c,QdJd,0.969,80.13,12.2987,127.904,0.18,10.67,0.42,10.76,99.39,12.31
Jh 8d 2h,2c,Qd8h,0.499,60.20,6.53255,90.4314,0.22,6.54,0.13,6.22,99.64,6.53
Jh 8d 2h,2c,Qd9h,0.850,20.98,3.76025,149.367,28.68,5.29,0.46,5.00,70.86,3.13
Jh 8d 2h,2c,QdTh,0.749,21.78,4.7808,182.927,72.16,5.41,0.45,5.12,27.39,3.12
Jh 8d 2h,2c,Qd8s,0.446,60.26,6.40387,88.5543,0.17,6.30,0.11,6.29,99.72,6.40
Jh 8d 2h,2c,Qd9s,0.643,20.50,3.06357,124.541,2.67,5.16,0.35,4.91,96.98,3.00
Jh 8d 2h,2c,QdTs,0.698,21.30,3.33795,130.608,16.21,5.21,0.53,4.96,83.26,2.96
Jh 8d 2h,2c,QdJs,0.377,80.32,12.5695,130.416,0.19,10.73,0.43,10.81,99.39,12.58
Jh 8d 2h,2c,Kd7c,0.253,16.62,1.21412,60.8799,0.66,3.62,0.21,3.43,99.13,1.19
Jh 8d 2h,2c,Kd8c,0.429,61.01,6.39204,87.3034,0.23,6.57,0.15,6.56,99.62,6.39
Jh 8d 2h,2c,Kd9c,0.798,18.26,1.25985,57.5073,1.26,3.95,0.55,3.75,98.19,1.21
Jh 8d 2h,2c,KdTc,0.835,19.00,1.4577,63.9322,0.47,3.88,0.24,3.76,99.30,1.44
Jh 8d 2h,2c,KdJc,0.759,83.59,13.7715,137.296,5.39,11.98,2.42,11.91,92.19,13.93
Jh 8d 2h,2c,KdQc,0.945,23.23,2.29633,82.3917,11.51,4.57,0.57,4.34,87.92,1.99
Jh 8d 2h,2c,KdKc,0.998,88.32,15.5843,147.04,99.49,15.58,0.27,15.53,0.25,16.94
Jh 8d 2h,2c,Kd2d,0.989,93.72,18.1108,161.03,99.71,18.11,0.25,17.78,0.04,19.37
Jh 8d 2h,2c,Kd3d,0.460,16.39,3.80729,193.54,96.76,3.88,0.24,3.61,2.99,1.45
Jh 8d 2h,2c,Kd4d,0.509,16.39,3.80018,193.191,96.62,3.88,0.25,3.61,3.13,1.44
Jh 8d 2h,2c,Kd5d,0.582,16.29,3.73922,191.305,95.57,3.85,0.32,3.59,4.11,1.29
Jh 8d 2h,2c,Kd6d,0.568,16.32,1.30397,66.5946,1.49,3.72,0.35,3.44,98.16,1.26
Jh 8d 2h,2c,Kd7d,0.932,16.68,1.22959,61.4325,0.82,3.66,0.25,3.47,98.92,1.20
Jh 8d 2h,2c,Kd9d,0.962,18.34,1.26279,57.3672,1.36,3.97,0.52,3.77,98.12,1.21
Jh 8d 2h,2c,KdTd,0.871,18.95,1.50372,66.1269,0.49,3.92,0.25,3.79,99.26,1.49
Jh 8d 2h,2c,KdJd,0.989,83.43,13.5901,135.744,10.36,11.93,2.10,11.84,87.54,13.83
Jh 8d 2h,2c,KdQd,0.980,23.14,4.18344,150.67,84.12,4.56,0.62,4.35,15.26,2.12
Jh 8d 2h,2c,Kd7h,0.489,16.64,1.316,65.9068,1.27,3.87,0.40,3.64,98.33,1.27
Jh 8d 2h,2c,Kd8h,0.690,61.06,6.49929,88.7028,0.27,6.69,0.17,6.49,99.57,6.50
Jh 8d 2h,2c,Kd9h,0.968,18.82,1.90677,84.4415,20.75,4.05,0.78,3.86,78.47,1.32
Jh 8d 2h,2c,KdTh,0.953,19.54,1.47942,63.1003,0.90,4.16,0.45,3.95,98.65,1.44
Jh 8d 2h,2c,KdQh,0.937,23.63,3.76839,132.871,62.11,4.63,0.94,4.47,36.95,2.30
Jh 8d 2h,2c,Kd7s,0.253,16.62,1.21292,60.8197,0.66,3.62,0.21,3.43,99.13,1.19
Jh 8d 2h,2c,Kd8s,0.429,61.01,6.38722,87.2403,0.23,6.55,0.15,6.56,99.62,6.39
Jh 8d 2h,2c,Kd9s,0.798,18.26,1.25704,57.3809,1.23,3.95,0.55,3.75,98.22,1.21
Jh 8d 2h,2c,KdTs,0.835,19.00,1.45404,63.7734,0.47,3.88,0.24,3.76,99.30,1.44
Jh 8d 2h,2c,KdJs,0.759,83.59,13.7636,137.22,5.74,11.98,2.43,11.91,91.84,13.92
Jh 8d 2h,2c,KdQs,0.945,23.23,2.3123,82.9644,11.97,4.57,0.57,4.34,87.46,1.99
Jh 8d 2h,2c,Ad3c,0.789,32.65,2.92586,74.6815,37.68,3.93,0.33,3.48,62.00,2.31
Jh 8d 2h,2c,Ad4c,0.766,32.65,2.91175,74.3184,36.88,3.93,0.32,3.48,62.80,2.31
Jh 8d 2h,2c,Ad5c,0.519,32.58,3.27716,83.823,59.12,3.93,0.32,3.46,40.57,2.32
Jh 8d 2h,2c,Ad6c,0.040,32.92,2.35568,59.6351,0.44,3.80,0.17,3.33,99.40,2.35
Jh 8d 2h,2c,Ad7c,0.189,33.34,2.4502,61.2377,0.36,3.79,0.15,3.49,99.49,2.44
Jh 8d 2h,2c,Ad8c,0.514,62.64,7.59112,100.989,1.25,7.03,0.24,6.86,98.51,7.60
Jh 8d 2h,2c,Ad9c,0.201,38.18,3.1203,68.1131,0.28,4.12,0.18,3.84,99.54,3.12
Jh 8d 2h,2c,AdTc,0.172,41.35,3.39203,68.3659,0.15,4.14,0.12,3.86,99.73,3.39
Jh 8d 2h,2c,AdJc,0.953,87.42,13.6769,130.371,77.49,13.26,2.60,13.18,19.91,15.37
Jh 8d 2h,2c,AdQc,0.067,47.44,4.53916,79.7416,0.27,5.02,0.11,4.39,99.62,4.54
Jh 8d 2h,2c,AdKc,0.007,47.07,4.68193,82.881,0.44,5.00,0.18,4.33,99.38,4.68
Jh 8d 2h,2c,AdAc,0.995,91.66,17.1057,155.526,98.98,17.11,0.88,17.04,0.13,17.94
Jh 8d 2h,2c,Ad2d,0.988,94.44,19.4099,171.276,99.73,19.41,0.25,19.01,0.02,19.72
Jh 8d 2h,2c,Ad3d,0.854,32.65,2.91642,74.4398,37.12,3.93,0.33,3.48,62.56,2.31
Jh 8d 2h,2c,Ad4d,0.818,32.65,2.88208,73.5602,34.84,3.93,0.32,3.48,64.84,2.32
Jh 8d 2h,2c,Ad5d,0.696,32.57,3.21172,82.1798,55.29,3.92,0.32,3.45,44.40,2.32
Jh 8d 2h,2c,Ad6d,0.139,32.92,2.35592,59.6403,0.43,3.80,0.17,3.33,99.40,2.35
Jh 8d 2h,2c,Ad7d,0.275,33.20,2.44077,61.258,0.47,3.83,0.18,3.53,99.35,2.43
Jh 8d 2h,2c,Ad9d,0.565,38.02,3.17189,69.5279,0.40,4.15,0.19,3.87,99.41,3.17
Jh 8d 2h,2c,AdTd,0.270,41.14,3.28607,66.5575,0.17,4.19,0.12,3.88,99.71,3.28
Jh 8d 2h,2c,AdJd,0.990,87.43,13.5242,128.902,84.78,13.25,2.40,13.18,12.82,15.37
Jh 8d 2h,2c,AdQd,0.712,47.20,4.08121,72.0512,0.28,4.99,0.11,4.36,99.61,4.08
Jh 8d 2h,2c,AdKd,0.256,47.09,4.45856,78.8986,8.39,5.06,0.21,4.46,91.39,4.40
Jh 8d 2h,2c,Ad3h,0.934,32.83,2.70146,68.5648,29.35,3.98,0.34,3.54,70.31,2.16
Jh 8d 2h,2c,Ad4h,0.903,32.83,2.77213,70.3748,33.14,3.98,0.34,3.54,66.52,2.17
Jh 8d 2h,2c,Ad5h,0.868,32.69,2.14709,54.7321,1.68,3.97,0.27,3.51,98.04,2.11
Jh 8d 2h,2c,Ad6h,0.636,33.00,2.18332,55.1403,0.30,3.85,0.15,3.48,99.56,2.18
Jh 8d 2h,2c,Ad7h,0.878,33.58,2.2502,55.8476,0.72,4.08,0.27,3.67,99.01,2.23
Jh 8d 2h,2c,Ad8h,0.765,63.06,7.67686,101.453,3.89,7.15,0.24,6.86,95.87,7.70
Jh 8d 2h,2c,Ad9h,0.714,38.45,3.38907,73.4505,0.60,4.28,0.19,3.97,99.21,3.38
Jh 8d 2h,2c,AdTh,0.255,41.82,3.45141,68.7719,0.21,4.38,0.15,4.08,99.64,3.45
Jh 8d 2h,2c,AdQh,0.067,47.79,4.21106,73.4312,0.39,5.20,0.16,4.57,99.45,4.21
Jh 8d 2h,2c,AdKh,0.168,47.48,4.19555,73.6426,0.33,5.22,0.18,4.64,99.48,4.19
Jh 8d 2h,2c,Ad2s,0.487,94.47,19.4261,171.363,99.73,19.43,0.25,19.03,0.02,19.68
Jh 8d 2h,2c,Ad3s,0.789,32.65,2.93,74.7872,37.89,3.93,0.33,3.48,61.79,2.31
Jh 8d 2h,2c,Ad4s,0.766,32.65,2.91438,74.3854,36.96,3.93,0.32,3.48,62.71,2.31
