Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Jh 8d 2h,2c,6c5c,0.798,4.88,0.29122,49.702,0.53,0.10,0.16,-0.25,99.31,0.29
Jh 8d 2h,2c,7c5c,0.685,5.06,0.29094,47.9615,0.35,-0.05,0.12,-0.32,99.52,0.29
Jh 8d 2h,2c,7c6c,0.578,5.09,0.24636,40.3515,0.24,-0.25,0.09,-0.53,99.67,0.25
Jh 8d 2h,2c,8c6c,0.861,42.04,3.78243,74.9796,0.08,2.99,0.14,2.95,99.78,3.78
Jh 8d 2h,2c,8c7c,0.720,41.99,3.77943,75.0051,0.08,2.93,0.13,2.88,99.79,3.78
Jh 8d 2h,2c,9c6c,0.491,5.80,0.32191,46.2159,0.23,-0.16,0.12,-0.34,99.65,0.32
Jh 8d 2h,2c,9c7c,0.668,13.48,1.84374,113.942,0.48,1.74,0.27,1.34,99.25,1.85
Jh 8d 2h,2c,9c8c,0.249,44.32,4.07257,76.5712,0.11,3.10,0.11,3.36,99.79,4.07
Jh 8d 2h,2c,9c8h,0.472,44.17,4.05235,76.4545,0.15,3.59,0.15,3.35,99.71,4.05
Jh 8d 2h,2c,9c8s,0.223,44.28,4.05959,76.3956,0.10,2.95,0.10,3.30,99.80,4.06
Jh 8d 2h,2c,Tc7c,0.793,13.75,1.81015,109.672,23.06,1.81,0.40,1.35,76.53,1.81
Jh 8d 2h,2c,Tc8c,0.352,44.81,4.16783,77.5033,0.09,3.02,0.09,3.38,99.81,4.17
Jh 8d 2h,2c,Tc9c,0.868,23.37,4.10165,146.235,95.53,4.11,0.46,3.82,4.01,4.04
Jh 8d 2h,2c,Tc9d,0.812,23.21,4.05011,145.423,34.57,4.05,0.82,3.81,64.61,4.05
Jh 8d 2h,2c,Tc8h,0.395,44.65,4.14322,77.3278,0.12,3.50,0.12,3.37,99.75,4.14
Jh 8d 2h,2c,Tc9h,0.855,23.60,4.25221,150.175,97.66,4.25,0.31,3.97,2.03,4.17
Jh 8d 2h,2c,Tc8s,0.308,44.77,4.1546,77.3261,0.09,2.86,0.09,3.32,99.82,4.16
Jh 8d 2h,2c,Tc9s,0.851,23.20,4.05549,145.648,31.15,4.05,0.87,3.81,67.99,4.06
Jh 8d 2h,2c,Jc7c,0.028,68.03,9.11323,111.64,0.35,8.79,0.24,8.76,99.41,9.12
Jh 8d 2h,2c,Jc8c,0.996,83.59,14.5661,145.21,99.41,14.57,0.23,14.48,0.36,14.04
Jh 8d 2h,2c,Jc9c,0.481,68.16,8.99191,109.935,0.47,8.82,0.52,8.80,99.01,8.99
Jh 8d 2h,2c,JcTc,0.540,69.60,9.32745,111.677,0.20,8.99,1.04,9.18,98.76,9.33
Jh 8d 2h,2c,Jc9d,0.287,68.30,9.01663,110.018,0.36,8.84,0.65,8.81,98.99,9.02
Jh 8d 2h,2c,JcTd,0.395,69.48,9.29754,111.517,0.18,8.98,1.17,9.15,98.65,9.30
Jh 8d 2h,2c,Jc8h,0.991,84.47,14.5345,143.391,98.90,14.54,0.51,14.40,0.59,14.33
Jh 8d 2h,2c,Jc9h,0.451,68.38,9.07379,110.575,0.45,8.89,0.45,8.85,99.09,9.08
Jh 8d 2h,2c,JcTh,0.597,69.84,9.41618,112.351,0.18,9.04,0.66,9.20,99.16,9.42
Jh 8d 2h,2c,Jc8s,0.996,83.66,14.6553,145.988,99.48,14.66,0.20,14.50,0.32,14.06
Jh 8d 2h,2c,Jc9s,0.499,68.29,9.01082,109.965,0.45,8.84,0.56,8.83,98.98,9.01
Jh 8d 2h,2c,JcTs,0.546,69.60,9.32798,111.681,0.20,8.99,1.04,9.18,98.76,9.33
Jh 8d 2h,2c,Qc7c,0.436,10.70,0.8174,63.6423,0.42,0.53,0.16,0.30,99.43,0.82
Jh 8d 2h,2c,Qc8c,0.496,47.13,4.62507,81.7811,0.18,4.05,0.11,3.96,99.71,4.63
Jh 8d 2h,2c,Qc9c,0.796,18.96,2.47321,108.695,88.56,2.48,0.54,2.13,10.91,2.46
Jh 8d 2h,2c,QcTc,0.701,20.45,2.53938,103.485,23.36,2.54,0.52,2.17,76.12,2.54
Jh 8d 2h,2c,QcJc,0.518,74.55,10.5828,118.299,0.17,10.14,0.38,10.25,99.45,10.58
Jh 8d 2h,2c,Qc9d,0.637,18.80,2.45689,108.926,3.57,2.41,0.35,2.05,96.09,2.46
Jh 8d 2h,2c,QcTd,0.714,20.56,2.52451,102.321,26.29,2.52,0.48,2.12,73.23,2.53
Jh 8d 2h,2c,QcJd,0.339,74.25,10.5143,118.011,0.17,10.06,0.38,10.17,99.46,10.52
Jh 8d 2h,2c,Qc8h,0.589,47.16,4.64215,82.0264,0.21,4.30,0.13,3.87,99.66,4.64
Jh 8d 2h,2c,Qc9h,0.823,19.55,2.52764,107.744,35.47,2.53,0.52,2.16,64.01,2.53
Jh 8d 2h,2c,QcTh,0.876,21.37,2.64866,103.287,48.55,2.65,0.46,2.22,50.99,2.65
Jh 8d 2h,2c,Qc8s,0.474,47.11,4.61692,81.6757,0.16,3.93,0.10,3.94,99.73,4.62
Jh 8d 2h,2c,Qc9s,0.718,18.75,2.46569,109.593,2.43,2.41,0.37,2.06,97.20,2.47
Jh 8d 2h,2c,QcTs,0.707,20.45,2.53853,103.456,26.57,2.54,0.52,2.17,72.90,2.54
Jh 8d 2h,2c,QcJs,0.517,74.55,10.5822,118.298,0.17,10.14,0.38,10.25,99.45,10.58
Jh 8d 2h,2c,Kc3c,0.124,16.61,1.16156,58.2702,96.99,1.17,0.21,0.87,2.80,1.04
Jh 8d 2h,2c,Kc4c,0.145,16.61,1.15852,58.1329,96.97,1.16,0.21,0.87,2.82,1.04
Jh 8d 2h,2c,Kc5c,0.126,16.62,1.14366,57.345,97.07,1.15,0.20,0.85,2.73,1.03
Jh 8d 2h,2c,Kc6c,0.108,16.89,0.98766,48.7255,1.37,0.96,0.49,0.65,98.13,0.99
Jh 8d 2h,2c,Kc7c,0.557,17.19,0.9796,47.495,0.69,0.80,0.27,0.62,99.04,0.98
Jh 8d 2h,2c,Kc8c,0.509,48.73,5.01091,85.7002,0.21,4.54,0.15,4.49,99.65,5.01
Jh 8d 2h,2c,Kc9c,0.906,18.19,1.05865,48.5009,12.98,1.06,1.11,0.86,85.91,1.06
Jh 8d 2h,2c,KcTc,0.793,18.40,1.14186,51.7089,0.48,0.96,0.35,0.86,99.16,1.14
Jh 8d 2h,2c,KcJc,0.884,78.56,11.8401,125.596,0.35,11.72,0.83,11.61,98.82,11.84
Jh 8d 2h,2c,KcQc,0.953,22.54,1.76891,65.3957,43.07,1.77,0.66,1.46,56.27,1.77
Jh 8d 2h,2c,Kc7d,0.207,17.14,0.97934,47.6011,0.91,0.84,0.34,0.66,98.76,0.98
Jh 8d 2h,2c,Kc9d,0.904,18.25,1.05675,48.2629,7.11,1.05,0.86,0.85,92.02,1.06
Jh 8d 2h,2c,KcTd,0.940,18.31,1.13701,51.7401,0.40,0.92,0.30,0.79,99.30,1.14
Jh 8d 2h,2c,KcJd,0.766,78.29,11.7686,125.271,0.35,11.65,0.82,11.55,98.83,11.77
Jh 8d 2h,2c,KcQd,0.960,22.36,1.75411,65.3613,9.54,1.74,0.61,1.44,89.85,1.76
Jh 8d 2h,2c,Kc7h,0.817,16.95,0.99149,48.7545,19.14,0.99,0.65,0.75,80.21,0.99
Jh 8d 2h,2c,Kc8h,0.763,48.91,5.03883,85.8493,0.22,4.69,0.15,4.43,99.63,5.04
Jh 8d 2h,2c,Kc9h,0.971,19.11,1.11421,48.5978,28.43,1.11,1.53,0.95,70.03,1.12
Jh 8d 2h,2c,KcTh,0.941,19.68,1.20607,51.0749,0.90,1.18,0.85,0.98,98.25,1.21
Jh 8d 2h,2c,KcQh,0.937,23.49,1.86142,66.0473,78.62,1.86,1.18,1.69,20.20,1.86
Jh 8d 2h,2c,Kc7s,0.359,17.19,0.97943,47.4869,0.69,0.80,0.27,0.62,99.04,0.98
Jh 8d 2h,2c,Kc8s,0.478,48.71,5.00346,85.5917,0.20,4.51,0.14,4.47,99.66,5.01
Jh 8d 2h,2c,Kc9s,0.765,18.19,1.05864,48.5022,12.31,1.05,1.10,0.86,86.58,1.06
Jh 8d 2h,2c,KcTs,0.790,18.40,1.14198,51.717,0.48,0.96,0.35,0.86,99.17,1.14
Jh 8d 2h,2c,KcJs,0.888,78.56,11.8398,125.595,0.35,11.72,0.83,11.61,98.82,11.84
Jh 8d 2h,2c,KcQs,0.952,22.54,1.76863,65.3857,43.92,1.77,0.66,1.46,55.42,1.77
Jh 8d 2h,2c,Ac3c,0.709,25.34,1.63307,53.704,56.74,1.64,0.38,1.12,42.87,1.63
Jh 8d 2h,2c,Ac4c,0.692,25.34,1.63232,53.6865,55.29,1.63,0.38,1.12,44.33,1.63
Jh 8d 2h,2c,Ac5c,0.418,25.34,1.64569,54.1169,90.69,1.65,0.33,1.10,8.98,1.64
Jh 8d 2h,2c,Ac6c,0.025,25.81,1.67149,53.9691,0.50,1.47,0.18,0.97,99.32,1.67
Jh 8d 2h,2c,Ac7c,0.057,26.15,1.71039,54.503,0.41,1.42,0.17,1.12,99.42,1.71
Jh 8d 2h,2c,Ac8c,0.545,51.74,5.60222,90.226,0.57,5.51,0.29,5.24,99.14,5.60
Jh 8d 2h,2c,Ac9c,0.081,28.66,2.00284,58.2405,0.40,1.75,0.20,1.40,99.40,2.01
Jh 8d 2h,2c,AcTc,0.212,30.97,2.30345,61.9902,0.16,1.80,0.13,1.43,99.70,2.31
Jh 8d 2h,2c,AcJc,0.975,83.82,13.688,136.089,58.95,13.69,2.45,13.58,38.60,13.69
Jh 8d 2h,2c,AcQc,0.295,35.32,3.10954,73.3643,0.26,2.85,0.12,2.04,99.63,3.11
Jh 8d 2h,2c,AcKc,0.009,36.24,3.29629,75.7924,0.38,3.17,0.16,2.36,99.46,3.30
Jh 8d 2h,2c,Ac2d,0.574,92.51,21.6211,194.757,99.73,21.62,0.25,21.11,0.02,19.12
Jh 8d 2h,2c,Ac3d,0.527,25.34,1.63245,53.6867,54.94,1.63,0.38,1.12,44.68,1.63
Jh 8d 2h,2c,Ac4d,0.511,25.33,1.63114,53.6564,49.81,1.63,0.38,1.12,49.81,1.63
Jh 8d 2h,2c,Ac5d,0.251,25.28,1.62585,53.5864,42.18,1.62,0.35,1.08,57.47,1.63
Jh 8d 2h,2c,Ac6d,0.018,25.81,1.67054,53.9385,0.49,1.47,0.18,0.96,99.33,1.67
Jh 8d 2h,2c,Ac7d,0.041,25.96,1.69187,54.3047,0.50,1.46,0.20,1.16,99.30,1.69
Jh 8d 2h,2c,Ac9d,0.129,28.40,1.97364,57.9068,0.49,1.74,0.19,1.39,99.33,1.98
Jh 8d 2h,2c,AcTd,0.474,30.36,2.25166,61.7952,0.17,1.76,0.13,1.36,99.70,2.25
Jh 8d 2h,2c,AcJd,0.952,83.45,13.5944,135.758,57.11,13.59,2.36,13.49,40.54,13.60
Jh 8d 2h,2c,AcQd,0.206,34.84,3.04101,72.7324,0.27,2.79,0.12,1.96,99.62,3.04
Jh 8d 2h,2c,AcKd,0.008,35.66,3.22612,75.3924,0.49,3.13,0.18,2.44,99.33,3.23
Jh 8d 2h,2c,Ac3h,0.941,25.25,1.61892,53.4272,42.34,1.62,0.40,1.12,57.25,1.62
Jh 8d 2h,2c,Ac4h,0.915,25.24,1.6177,53.4165,49.50,1.62,0.41,1.12,50.10,1.62
Jh 8d 2h,2c,Ac5h,0.887,24.94,1.58917,53.0948,21.67,1.59,0.36,1.06,77.97,1.59
Jh 8d 2h,2c,Ac6h,0.531,25.05,1.61218,53.6328,0.34,1.34,0.17,0.99,99.50,1.61
Jh 8d 2h,2c,Ac7h,0.750,25.80,1.65467,53.4503,39.53,1.66,0.38,1.20,60.09,1.66
Jh 8d 2h,2c,Ac8h,0.785,52.40,5.71714,90.9207,0.42,5.67,0.30,5.25,99.29,5.72
Jh 8d 2h,2c,Ac9h,0.465,28.92,2.04787,59.0111,0.92,1.90,0.21,1.54,98.86,2.05
Jh 8d 2h,2c,AcTh,0.329,31.44,2.34316,62.1,0.22,1.98,0.17,1.62,99.61,2.35
Jh 8d 2h,2c,AcQh,0.233,35.46,3.15482,74.1497,0.36,3.02,0.16,2.23,99.47,3.16
Jh 8d 2h,2c,AcKh,0.287,33.79,3.11507,76.8355,0.28,2.98,0.18,2.26,99.54,3.12
Jh 8d 2h,2c,Ac2s,0.731,92.50,21.6205,194.773,99.73,21.62,0.25,21.12,0.02,19.12
Jh 8d 2h,2c,Ac3s,0.709,25.34,1.63305,53.7033,56.75,1.64,0.38,1.12,42.86,1.63
Jh 8d 2h,2c,Ac4s,0.692,25.34,1.63224,53.6839,56.03,1.63,0.38,1.12,43.59,1.63
Jh 8d 2h,2c,Ac5s,0.418,25.34,1.64569,54.1171,90.74,1.65,0.33,1.10,8.93,1.64
Jh 8d 2h,2c,Ac6s,0.025,25.81,1.67152,53.9701,0.50,1.47,0.18,0.97,99.32,1.67
Jh 8d 2h,2c,Ac7s,0.057,26.15,1.7105,54.5062,0.41,1.42,0.17,1.12,99.42,1.71
Jh 8d 2h,2c,Ac8s,0.546,51.74,5.60347,90.2485,0.61,5.56,0.32,5.24,99.08,5.60
Jh 8d 2h,2c,Ac9s,0.080,28.66,2.00282,58.2415,0.40,1.75,0.20,1.40,99.40,2.01
Jh 8d 2h,2c,AcTs,0.212,30.96,2.30347,61.9924,0.16,1.80,0.13,1.43,99.70,2.31
Jh 8d 2h,2c,AcJs,0.975,83.61,13.6398,135.944,59.01,13.64,2.44,13.54,38.54,13.65
Jh 8d 2h,2c,AcQs,0.295,35.32,3.11021,73.3801,0.26,2.85,0.12,2.04,99.62,3.11
Jh 8d 2h,2c,AcKs,0.009,36.49,3.36706,76.8953,0.46,3.21,0.17,2.59,99.37,3.37
Jh 8d 2h,2c,3d3c,0.644,31.45,2.69906,71.5239,0.09,2.33,0.14,1.59,99.77,2.70
Jh 8d 2h,2c,4d4c,0.449,31.49,2.73782,72.4571,0.09,2.34,0.14,1.60,99.77,2.74
Jh 8d 2h,2c,5d5c,0.118,31.31,2.77995,73.986,0.08,2.32,0.13,1.56,99.79,2.78
Jh 8d 2h,2c,6d6c,0.028,33.00,2.99401,75.5989,0.05,2.08,0.10,1.50,99.85,3.00
Jh 8d 2h,2c,6d5d,0.725,4.88,0.28799,49.1933,0.49,0.08,0.15,-0.28,99.36,0.29
Jh 8d 2h,2c,7d7c,0.019,36.66,3.40836,77.4729,0.04,2.13,0.11,2.09,99.85,3.41
Jh 8d 2h,2c,7d5d,0.794,5.01,0.27251,45.2843,0.41,-0.03,0.13,-0.31,99.46,0.27
Jh 8d 2h,2c,7d6d,0.499,5.05,0.23752,39.1878,0.27,-0.20,0.10,-0.50,99.63,0.24
Jh 8d 2h,2c,9d8c,0.265,44.00,4.0236,76.2099,0.10,3.03,0.10,3.28,99.79,4.03
Jh 8d 2h,2c,9d9c,0.391,54.03,6.23657,96.1926,0.19,5.83,0.19,5.74,99.61,6.24
Jh 8d 2h,2c,9d6d,0.632,5.76,0.31725,45.8835,0.23,-0.16,0.12,-0.36,99.65,0.32
Jh 8d 2h,2c,9d7d,0.969,13.44,1.83649,113.832,0.57,1.77,0.33,1.38,99.10,1.84
Jh 8d 2h,2c,9d8h,0.456,43.89,4.01802,76.2983,0.15,3.58,0.15,3.34,99.69,4.02
Jh 8d 2h,2c,9d8s,0.265,43.99,4.02353,76.2121,0.10,2.94,0.10,3.28,99.80,4.03
Jh 8d 2h,2c,Td8c,0.366,44.22,4.08078,76.8987,0.09,2.93,0.09,3.25,99.81,4.08
Jh 8d 2h,2c,Td9c,0.801,23.19,4.03822,145.093,27.76,4.04,0.72,3.77,71.52,4.04
Jh 8d 2h,2c,TdTc,0.340,58.59,7.13906,101.548,0.12,6.12,0.21,6.79,99.66,7.14
Jh 8d 2h,2c,Td7d,0.667,13.70,1.80829,110.006,35.56,1.81,0.39,1.34,64.04,1.81
Jh 8d 2h,2c,Td9d,0.990,23.36,4.07844,145.517,94.47,4.08,0.41,3.79,5.12,4.02
Jh 8d 2h,2c,Td8h,0.405,44.10,4.07432,76.985,0.13,3.47,0.13,3.31,99.74,4.08
Jh 8d 2h,2c,Td9h,0.890,23.59,4.23703,149.701,97.77,4.24,0.27,3.93,1.96,4.15
Jh 8d 2h,2c,Td8s,0.366,44.22,4.08104,76.9073,0.09,2.84,0.09,3.25,99.82,4.08
Jh 8d 2h,2c,Td9s,0.800,23.19,4.03833,145.099,26.82,4.04,0.72,3.77,72.46,4.04
Jh 8d 2h,2c,Jd8c,0.996,83.62,14.6525,146.017,99.45,14.65,0.22,14.55,0.33,14.09
Jh 8d 2h,2c,Jd9c,0.275,67.97,8.94256,109.646,0.43,8.75,0.56,8.75,99.01,8.94
Jh 8d 2h,2c,JdTc,0.394,69.29,9.26181,111.393,0.20,8.90,1.02,9.11,98.79,9.26
Jh 8d 2h,2c,JdJc,0.997,99.84,27.6675,230.941,97.98,27.67,1.95,27.58,0.06,26.48
Jh 8d 2h,2c,Jd7d,0.226,67.82,9.04342,111.12,0.34,8.71,0.24,8.71,99.42,9.05
Jh 8d 2h,2c,Jd9d,0.921,67.86,8.92214,109.561,0.34,8.74,0.65,8.71,99.01,8.92
Jh 8d 2h,2c,JdTd,0.955,69.23,9.2363,111.183,0.17,8.89,1.15,9.08,98.67,9.24
Jh 8d 2h,2c,Jd8h,0.993,84.43,14.6074,144.176,99.02,14.61,0.48,14.46,0.51,14.36
Jh 8d 2h,2c,Jd9h,0.248,68.06,9.00561,110.266,0.41,8.81,0.48,8.77,99.11,9.01
Jh 8d 2h,2c,JdTh,0.393,69.52,9.34997,112.084,0.18,8.96,0.66,9.13,99.17,9.35
Jh 8d 2h,2c,Jd8s,0.996,83.62,14.7247,146.739,99.51,14.73,0.20,14.55,0.29,14.09
Jh 8d 2h,2c,Jd9s,0.275,67.97,8.94254,109.645,0.43,8.75,0.56,8.75,99.01,8.94
Jh 8d 2h,2c,JdTs,0.394,69.29,9.26227,111.399,0.20,8.90,1.02,9.11,98.79,9.26
Jh 8d 2h,2c,Qd8c,0.446,46.89,4.57999,81.3898,0.18,4.01,0.11,3.92,99.71,4.58
Jh 8d 2h,2c,Qd9c,0.643,18.77,2.44668,108.635,2.67,2.39,0.34,2.04,96.99,2.45
Jh 8d 2h,2c,QdTc,0.698,20.52,2.52077,102.349,16.24,2.52,0.53,2.16,83.22,2.52
Jh 8d 2h,2c,QdJc,0.377,74.59,10.5899,118.316,0.19,10.19,0.43,10.30,99.39,10.59
Jh 8d 2h,2c,QdQc,0.998,84.63,15.8923,156.481,99.44,15.89,0.25,15.85,0.30,15.23
Jh 8d 2h,2c,Qd7d,0.831,10.66,0.80534,62.9769,0.46,0.54,0.16,0.32,99.38,0.81
Jh 8d 2h,2c,Qd9d,0.983,19.01,2.44336,107.121,82.88,2.45,0.52,2.09,16.60,2.44
Jh 8d 2h,2c,QdTd,0.988,20.49,2.51681,102.378,3.39,2.46,0.25,2.07,96.36,2.52
Jh 8d 2h,2c,QdJd,0.969,74.34,10.527,118.001,0.18,10.11,0.42,10.23,99.39,10.53
Jh 8d 2h,2c,Qd8h,0.499,46.95,4.59834,81.6196,0.22,4.30,0.13,3.85,99.64,4.60
Jh 8d 2h,2c,Qd9h,0.850,19.57,2.50487,106.685,28.68,2.51,0.46,2.10,70.86,2.51
Jh 8d 2h,2c,QdTh,0.749,21.46,2.6283,102.053,72.16,2.63,0.45,2.21,27.39,2.63
Jh 8d 2h,2c,Qd8s,0.446,46.89,4.58088,81.4087,0.17,3.93,0.11,3.92,99.72,4.58
Jh 8d 2h,2c,Qd9s,0.643,18.77,2.44705,108.657,2.67,2.39,0.35,2.04,96.98,2.45
Jh 8d 2h,2c,QdTs,0.698,20.52,2.52071,102.351,16.21,2.52,0.53,2.16,83.26,2.52
Jh 8d 2h,2c,QdJs,0.377,74.58,10.5893,118.314,0.19,10.19,0.43,10.30,99.39,10.59
Jh 8d 2h,2c,Kd7c,0.253,17.15,0.97793,47.5153,0.66,0.78,0.21,0.53,99.13,0.98
Jh 8d 2h,2c,Kd8c,0.429,48.52,4.99128,85.7193,0.23,4.55,0.15,4.52,99.62,4.99
Jh 8d 2h,2c,Kd9c,0.798,18.21,1.06066,48.545,1.26,1.03,0.55,0.77,98.19,1.06
Jh 8d 2h,2c,KdTc,0.835,18.32,1.14687,52.1804,0.47,0.94,0.24,0.78,99.30,1.15
Jh 8d 2h,2c,KdJc,0.759,78.98,11.9838,126.441,5.39,11.98,2.42,11.87,92.19,11.99
Jh 8d 2h,2c,KdQc,0.945,22.12,1.76552,66.5279,11.51,1.76,0.57,1.45,87.92,1.77
Jh 8d 2h,2c,KdKc,0.998,86.33,16.7174,161.368,99.49,16.72,0.27,16.66,0.25,15.94
Jh 8d 2h,2c,Kd2d,0.989,91.18,20.269,185.249,99.71,20.27,0.25,19.83,0.04,18.34
Jh 8d 2h,2c,Kd3d,0.460,16.57,1.14782,57.721,96.76,1.15,0.24,0.79,2.99,1.05
Jh 8d 2h,2c,Kd4d,0.509,16.57,1.13951,57.3151,96.62,1.14,0.25,0.79,3.13,1.05
Jh 8d 2h,2c,Kd5d,0.582,16.60,1.09014,54.7223,95.57,1.09,0.32,0.75,4.11,1.04
Jh 8d 2h,2c,Kd6d,0.568,16.85,0.98863,48.8866,1.49,0.94,0.35,0.57,98.16,0.99
Jh 8d 2h,2c,Kd7d,0.932,17.11,0.9798,47.7259,0.82,0.82,0.25,0.58,98.92,0.98
Jh 8d 2h,2c,Kd9d,0.962,18.27,1.05801,48.2629,1.36,1.03,0.52,0.75,98.12,1.06
Jh 8d 2h,2c,KdTd,0.871,18.42,1.14785,51.9248,0.49,0.96,0.25,0.79,99.26,1.15
Jh 8d 2h,2c,KdJd,0.989,78.78,11.9184,126.071,10.36,11.92,2.10,11.79,87.54,11.92
Jh 8d 2h,2c,KdQd,0.980,22.12,1.783,67.1735,84.12,1.79,0.62,1.50,15.26,1.77
Jh 8d 2h,2c,Kd7h,0.489,16.91,0.98515,48.5558,1.27,0.94,0.40,0.62,98.33,0.99
Jh 8d 2h,2c,Kd8h,0.690,48.72,5.01353,85.7491,0.27,4.74,0.17,4.46,99.57,5.02
Jh 8d 2h,2c,Kd9h,0.968,19.13,1.10935,48.3165,20.75,1.10,0.78,0.84,78.47,1.11
Jh 8d 2h,2c,KdTh,0.953,19.56,1.21185,51.6414,0.90,1.16,0.45,0.87,98.65,1.21
Jh 8d 2h,2c,KdQh,0.937,23.06,1.8599,67.2059,62.11,1.86,0.94,1.65,36.95,1.86
Jh 8d 2h,2c,Kd7s,0.253,17.15,0.97818,47.5274,0.66,0.78,0.21,0.53,99.13,0.98
Jh 8d 2h,2c,Kd8s,0.429,48.52,4.9911,85.7193,0.23,4.53,0.15,4.52,99.62,4.99
Jh 8d 2h,2c,Kd9s,0.798,18.21,1.06077,48.5518,1.23,1.03,0.55,0.76,98.22,1.06
Jh 8d 2h,2c,KdTs,0.835,18.32,1.14725,52.1999,0.47,0.94,0.24,0.78,99.30,1.15
Jh 8d 2h,2c,KdJs,0.759,78.98,11.9834,126.44,5.74,11.98,2.43,11.86,91.84,11.99
Jh 8d 2h,2c,KdQs,0.945,22.12,1.76591,66.5425,11.97,1.76,0.57,1.45,87.46,1.77
Jh 8d 2h,2c,Ad3c,0.789,25.20,1.55096,51.2943,37.68,1.55,0.33,0.96,62.00,1.55
Jh 8d 2h,2c,Ad4c,0.766,25.19,1.55083,51.2974,36.88,1.55,0.32,0.96,62.80,1.55
Jh 8d 2h,2c,Ad5c,0.519,25.20,1.55694,51.4907,59.12,1.56,0.32,0.95,40.57,1.56
Jh 8d 2h,2c,Ad6c,0.040,25.67,1.58895,51.5799,0.44,1.40,0.17,0.79,99.40,1.59
Jh 8d 2h,2c,Ad7c,0.189,26.02,1.62641,52.0916,0.36,1.33,0.15,0.94,99.49,1.63
Jh 8d 2h,2c,Ad8c,0.514,51.00,5.50042,89.8685,1.25,5.41,0.24,5.17,98.51,5.50
Jh 8d 2h,2c,Ad9c,0.201,28.35,1.89963,55.8307,0.28,1.59,0.18,1.22,99.54,1.90
Jh 8d 2h,2c,AdTc,0.172,30.36,2.19872,60.3469,0.15,1.62,0.12,1.25,99.73,2.20
Jh 8d 2h,2c,AdJc,0.953,83.38,13.6776,136.706,77.49,13.68,2.60,13.57,19.91,13.68
Jh 8d 2h,2c,AdQc,0.067,34.43,2.97252,71.9401,0.27,2.70,0.11,1.87,99.62,2.97
Jh 8d 2h,2c,AdKc,0.007,35.40,3.11211,73.2689,0.44,3.05,0.18,2.19,99.38,3.11
Jh 8d 2h,2c,AdAc,0.995,89.40,18.28,170.399,98.98,18.28,0.88,18.21,0.13,17.35
Jh 8d 2h,2c,Ad2d,0.988,92.37,21.7265,196.005,99.73,21.73,0.25,21.21,0.02,19.20
Jh 8d 2h,2c,Ad3d,0.854,25.20,1.55066,51.286,37.12,1.55,0.33,0.96,62.56,1.55
Jh 8d 2h,2c,Ad4d,0.818,25.19,1.55017,51.2802,34.84,1.55,0.32,0.96,64.84,1.55
Jh 8d 2h,2c,Ad5d,0.696,25.20,1.55628,51.4713,55.29,1.56,0.32,0.95,44.40,1.56
Jh 8d 2h,2c,Ad6d,0.139,25.67,1.58796,51.5474,0.43,1.40,0.17,0.78,99.40,1.59
Jh 8d 2h,2c,Ad7d,0.275,25.88,1.61523,52.002,0.47,1.39,0.18,1.01,99.35,1.62
Jh 8d 2h,2c,Ad9d,0.565,28.25,1.89168,55.8026,0.40,1.65,0.19,1.28,99.41,1.89
Jh 8d 2h,2c,AdTd,0.270,29.90,2.17165,60.5324,0.17,1.66,0.12,1.25,99.71,2.17
Jh 8d 2h,2c,AdJd,0.990,83.39,13.6747,136.655,84.78,13.68,2.40,13.57,12.82,13.68
Jh 8d 2h,2c,AdQd,0.712,33.95,2.8975,71.1254,0.28,2.65,0.11,1.80,99.61,2.90
Jh 8d 2h,2c,AdKd,0.256,34.79,3.02632,72.4838,8.39,3.03,0.21,2.25,91.39,3.03
Jh 8d 2h,2c,Ad3h,0.934,25.10,1.54241,51.1993,29.35,1.55,0.34,0.97,70.31,1.54
Jh 8d 2h,2c,Ad4h,0.903,25.09,1.54175,51.2068,33.14,1.54,0.34,0.97,66.52,1.54
Jh 8d 2h,2c,Ad5h,0.868,24.79,1.53246,51.5169,1.68,1.51,0.27,0.91,98.04,1.53
Jh 8d 2h,2c,Ad6h,0.636,24.89,1.55977,52.2136,0.30,1.28,0.15,0.80,99.56,1.56
Jh 8d 2h,2c,Ad7h,0.878,25.66,1.60019,51.976,0.72,1.55,0.27,1.01,99.01,1.60
Jh 8d 2h,2c,Ad8h,0.765,51.68,5.62207,90.6515,3.89,5.58,0.24,5.18,95.87,5.62
Jh 8d 2h,2c,Ad9h,0.714,28.61,1.94076,56.5256,0.60,1.76,0.19,1.36,99.21,1.94
Jh 8d 2h,2c,AdTh,0.255,30.85,2.2324,60.2964,0.21,1.84,0.15,1.44,99.64,2.23
Jh 8d 2h,2c,AdQh,0.067,34.57,3.0092,72.5426,0.39,2.90,0.16,2.06,99.45,3.01
Jh 8d 2h,2c,AdKh,0.168,32.84,2.95511,74.9873,0.33,2.87,0.18,2.09,99.48,2.96
Jh 8d 2h,2c,Ad2s,0.487,92.41,21.7497,196.134,99.73,21.75,0.25,21.24,0.02,19.21
Jh 8d 2h,2c,Ad3s,0.789,25.20,1.55097,51.2948,37.89,1.55,0.33,0.96,61.79,1.55
Jh 8d 2h,2c,Ad4s,0.766,25.19,1.55088,51.2991,36.96,1.55,0.32,0.96,62.71,1.55
