Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Jh 8d 2h,2c,6c5c,0.798,4.18,0.02474,4.92989,0.53,-0.87,0.16,-1.25,99.31,0.03
Jh 8d 2h,2c,7c5c,0.685,4.22,-0.16799,-33.2091,0.35,-1.09,0.12,-1.38,99.52,-0.16
Jh 8d 2h,2c,7c6c,0.578,4.20,-0.15602,-30.9641,0.24,-1.37,0.09,-1.66,99.67,-0.15
Jh 8d 2h,2c,8c6c,0.861,39.09,2.83105,60.3545,0.08,2.18,0.14,2.14,99.78,2.83
Jh 8d 2h,2c,8c7c,0.720,38.81,2.81637,60.4806,0.08,2.07,0.13,2.02,99.79,2.82
Jh 8d 2h,2c,9c6c,0.491,5.70,0.3636,53.1241,0.23,-1.21,0.12,-1.41,99.65,0.37
Jh 8d 2h,2c,9c7c,0.668,13.35,1.82189,113.739,0.48,0.79,0.27,0.37,99.25,1.83
Jh 8d 2h,2c,9c8c,0.249,41.29,3.51312,70.8995,0.11,2.29,0.11,2.58,99.79,3.52
Jh 8d 2h,2c,9c8h,0.472,41.14,3.31223,67.0919,0.15,2.83,0.15,2.58,99.71,3.31
Jh 8d 2h,2c,9c8s,0.223,41.23,3.49594,70.6644,0.10,2.13,0.10,2.51,99.80,3.50
Jh 8d 2h,2c,Tc7c,0.793,13.86,1.84719,111.037,23.06,0.90,0.40,0.41,76.53,2.14
Jh 8d 2h,2c,Tc8c,0.352,41.67,3.88507,77.6865,0.09,2.23,0.09,2.63,99.81,3.89
Jh 8d 2h,2c,Tc9c,0.868,23.76,3.45959,121.347,95.53,3.44,0.46,3.13,4.01,3.93
Jh 8d 2h,2c,Tc9d,0.812,23.59,3.78109,133.575,34.57,3.39,0.82,3.12,64.61,4.00
Jh 8d 2h,2c,Tc8h,0.395,41.51,4.18112,83.935,0.12,2.76,0.12,2.63,99.75,4.18
Jh 8d 2h,2c,Tc9h,0.855,24.07,3.57893,123.888,97.66,3.57,0.31,3.26,2.03,4.03
Jh 8d 2h,2c,Tc8s,0.308,41.61,3.87768,77.6659,0.09,2.06,0.09,2.55,99.82,3.88
Jh 8d 2h,2c,Tc9s,0.851,23.58,3.77025,133.262,31.15,3.38,0.87,3.11,67.99,3.96
Jh 8d 2h,2c,Jc7c,0.028,66.85,8.69957,108.439,0.35,8.47,0.24,8.44,99.41,8.70
Jh 8d 2h,2c,Jc8c,0.996,84.02,14.8156,146.954,99.41,14.82,0.23,14.72,0.36,14.30
Jh 8d 2h,2c,Jc9c,0.481,66.87,8.58717,107.008,0.47,8.52,0.52,8.50,99.01,8.59
Jh 8d 2h,2c,JcTc,0.540,68.55,8.91232,108.347,0.20,8.72,1.04,8.93,98.76,8.91
Jh 8d 2h,2c,Jc9d,0.287,67.05,8.57427,106.572,0.36,8.55,0.65,8.52,98.99,8.57
Jh 8d 2h,2c,JcTd,0.395,68.73,8.924,108.2,0.18,8.75,1.17,8.93,98.65,8.92
Jh 8d 2h,2c,Jc8h,0.991,84.97,14.7791,144.94,98.90,14.78,0.51,14.63,0.59,14.60
Jh 8d 2h,2c,Jc9h,0.451,67.10,8.58168,106.58,0.45,8.58,0.45,8.54,99.09,8.58
Jh 8d 2h,2c,JcTh,0.597,69.21,9.04269,108.884,0.18,8.81,0.66,8.99,99.16,9.04
Jh 8d 2h,2c,Jc8s,0.996,84.09,14.9142,147.807,99.48,14.92,0.20,14.74,0.32,14.32
Jh 8d 2h,2c,Jc9s,0.499,67.00,8.59928,106.955,0.45,8.54,0.56,8.53,98.98,8.60
Jh 8d 2h,2c,JcTs,0.546,68.55,8.91219,108.343,0.20,8.72,1.04,8.93,98.76,8.91
Jh 8d 2h,2c,Qc7c,0.436,9.73,1.03926,89.0486,0.42,-0.10,0.16,-0.33,99.43,1.05
Jh 8d 2h,2c,Qc8c,0.496,45.08,4.34553,80.3283,0.18,3.64,0.11,3.55,99.71,4.35
Jh 8d 2h,2c,Qc9c,0.796,18.24,1.99702,91.2603,88.56,1.93,0.54,1.57,10.91,2.54
Jh 8d 2h,2c,QcTc,0.701,18.60,2.45021,109.767,23.36,2.05,0.52,1.66,76.12,2.58
Jh 8d 2h,2c,QcJc,0.518,73.71,10.2782,116.199,0.17,10.04,0.38,10.16,99.45,10.28
Jh 8d 2h,2c,Qc9d,0.637,18.26,2.52386,115.165,3.57,1.94,0.35,1.56,96.09,2.55
Jh 8d 2h,2c,QcTd,0.714,18.61,2.50712,112.265,26.29,2.13,0.48,1.72,73.23,2.65
Jh 8d 2h,2c,QcJd,0.339,73.40,10.1818,115.598,0.17,9.95,0.38,10.08,99.46,10.18
Jh 8d 2h,2c,Qc8h,0.589,45.12,4.78978,88.4551,0.21,3.90,0.13,3.46,99.66,4.79
Jh 8d 2h,2c,Qc9h,0.823,18.83,2.39638,106.047,35.47,2.03,0.52,1.64,64.01,2.61
Jh 8d 2h,2c,QcTh,0.876,19.23,2.51066,108.8,48.55,2.30,0.46,1.85,50.99,2.72
Jh 8d 2h,2c,Qc8s,0.474,45.04,4.48792,83.0319,0.16,3.50,0.10,3.52,99.73,4.49
Jh 8d 2h,2c,Qc9s,0.718,18.23,2.49394,113.974,2.43,1.93,0.37,1.57,97.20,2.51
Jh 8d 2h,2c,QcTs,0.707,18.60,2.4332,109.01,26.57,2.05,0.52,1.66,72.90,2.58
Jh 8d 2h,2c,QcJs,0.517,73.71,10.2736,116.153,0.17,10.04,0.38,10.16,99.45,10.27
Jh 8d 2h,2c,Kc3c,0.124,10.37,0.35051,28.1592,96.99,0.35,0.21,0.03,2.80,0.54
Jh 8d 2h,2c,Kc4c,0.145,10.37,0.34926,28.0624,96.97,0.34,0.21,0.03,2.82,0.53
Jh 8d 2h,2c,Kc5c,0.126,10.39,0.35076,28.1363,97.07,0.35,0.20,0.03,2.73,0.48
Jh 8d 2h,2c,Kc6c,0.108,10.54,0.31329,24.7709,1.37,0.10,0.49,-0.22,98.13,0.32
Jh 8d 2h,2c,Kc7c,0.557,10.67,0.30607,23.9043,0.69,-0.13,0.27,-0.32,99.04,0.31
Jh 8d 2h,2c,Kc8c,0.509,46.31,4.13004,74.3249,0.21,3.94,0.15,3.89,99.65,4.13
Jh 8d 2h,2c,Kc9c,0.906,11.83,0.88927,62.6468,12.98,0.20,1.11,-0.01,85.91,1.01
Jh 8d 2h,2c,KcTc,0.793,12.20,1.05745,72.2468,0.48,0.13,0.35,0.02,99.16,1.07
Jh 8d 2h,2c,KcJc,0.884,78.15,11.6741,124.482,0.35,11.70,0.83,11.59,98.82,11.67
Jh 8d 2h,2c,KcQc,0.953,15.30,1.51666,82.612,43.07,1.34,0.66,1.03,56.27,1.66
Jh 8d 2h,2c,Kc7d,0.207,10.67,0.19877,15.5235,0.91,-0.13,0.34,-0.32,98.76,0.20
Jh 8d 2h,2c,Kc9d,0.904,11.85,0.96196,67.6431,7.11,0.21,0.86,-0.01,92.02,1.03
Jh 8d 2h,2c,KcTd,0.940,12.18,1.0636,72.7568,0.40,0.22,0.30,0.09,99.30,1.07
Jh 8d 2h,2c,KcJd,0.766,77.86,11.5839,123.982,0.35,11.62,0.82,11.51,98.83,11.58
Jh 8d 2h,2c,KcQd,0.960,15.23,1.62941,89.1317,9.54,1.36,0.61,1.05,89.85,1.66
Jh 8d 2h,2c,Kc7h,0.817,10.31,0.63848,51.6143,19.14,0.06,0.65,-0.20,80.21,0.78
Jh 8d 2h,2c,Kc8h,0.763,46.52,4.09568,73.3698,0.22,4.10,0.15,3.82,99.63,4.10
Jh 8d 2h,2c,Kc9h,0.971,12.21,0.63214,43.1472,28.43,0.23,1.53,0.05,70.03,0.81
Jh 8d 2h,2c,KcTh,0.941,12.62,1.04854,69.2247,0.90,0.47,0.85,0.26,98.25,1.06
Jh 8d 2h,2c,KcQh,0.937,15.28,1.34216,73.1989,78.62,1.31,1.18,1.13,20.20,1.47
Jh 8d 2h,2c,Kc7s,0.359,10.67,0.29597,23.1159,0.69,-0.13,0.27,-0.32,99.04,0.30
Jh 8d 2h,2c,Kc8s,0.478,46.28,4.11599,74.1193,0.20,3.90,0.14,3.87,99.66,4.12
Jh 8d 2h,2c,Kc9s,0.765,11.83,0.89416,62.996,12.31,0.20,1.10,-0.01,86.58,1.00
Jh 8d 2h,2c,KcTs,0.790,12.20,1.0584,72.3169,0.48,0.13,0.35,0.02,99.17,1.07
Jh 8d 2h,2c,KcJs,0.888,78.15,11.6739,124.483,0.35,11.70,0.83,11.59,98.82,11.67
Jh 8d 2h,2c,KcQs,0.952,15.30,1.51372,82.4517,43.92,1.34,0.66,1.03,55.42,1.66
Jh 8d 2h,2c,Ac3c,0.709,16.15,0.34964,18.0469,56.74,0.43,0.38,-0.14,42.87,0.25
Jh 8d 2h,2c,Ac4c,0.692,16.15,0.34686,17.9013,55.29,0.43,0.38,-0.14,44.33,0.25
Jh 8d 2h,2c,Ac5c,0.418,16.20,0.44467,22.8764,90.69,0.47,0.33,-0.14,8.98,0.25
Jh 8d 2h,2c,Ac6c,0.025,16.46,0.2189,11.0836,0.50,0.21,0.18,-0.35,99.32,0.22
Jh 8d 2h,2c,Ac7c,0.057,16.60,0.18609,9.34151,0.41,0.09,0.17,-0.24,99.42,0.19
Jh 8d 2h,2c,Ac8c,0.545,48.93,4.67509,79.6165,0.57,4.70,0.29,4.40,99.14,4.68
Jh 8d 2h,2c,Ac9c,0.081,19.76,0.67368,28.4101,0.40,0.53,0.20,0.14,99.40,0.68
Jh 8d 2h,2c,AcTc,0.212,23.79,2.13618,74.8147,0.16,0.66,0.13,0.26,99.70,2.14
Jh 8d 2h,2c,AcJc,0.975,84.42,13.8956,137.164,58.95,13.91,2.45,13.78,38.60,13.89
Jh 8d 2h,2c,AcQc,0.295,31.05,3.28962,88.2816,0.26,2.10,0.12,1.23,99.63,3.30
Jh 8d 2h,2c,AcKc,0.009,31.22,2.01199,53.712,0.38,2.19,0.16,1.30,99.46,2.01
Jh 8d 2h,2c,Ac2d,0.574,92.58,22.7667,204.934,99.73,22.77,0.25,22.19,0.02,19.46
Jh 8d 2h,2c,Ac3d,0.527,16.15,0.34611,17.8643,54.94,0.43,0.38,-0.14,44.68,0.25
Jh 8d 2h,2c,Ac4d,0.511,16.15,0.33656,17.3695,49.81,0.43,0.38,-0.14,49.81,0.25
Jh 8d 2h,2c,Ac5d,0.251,16.04,0.30004,15.5897,42.18,0.41,0.35,-0.20,57.47,0.22
Jh 8d 2h,2c,Ac6d,0.018,16.46,0.2177,11.0231,0.49,0.21,0.18,-0.35,99.33,0.22
Jh 8d 2h,2c,Ac7d,0.041,16.27,0.15381,7.87822,0.50,0.08,0.20,-0.25,99.30,0.15
Jh 8d 2h,2c,Ac9d,0.129,19.51,0.64545,27.5738,0.49,0.54,0.19,0.14,99.33,0.65
Jh 8d 2h,2c,AcTd,0.474,23.66,2.18139,76.8401,0.17,0.75,0.13,0.31,99.70,2.19
Jh 8d 2h,2c,AcJd,0.952,84.00,13.7865,136.778,57.11,13.80,2.36,13.68,40.54,13.78
Jh 8d 2h,2c,AcQd,0.206,30.86,3.27452,88.438,0.27,2.10,0.12,1.21,99.62,3.28
Jh 8d 2h,2c,AcKd,0.008,31.25,2.35626,62.8372,0.49,2.26,0.18,1.48,99.33,2.36
Jh 8d 2h,2c,Ac3h,0.941,15.94,0.40398,21.115,42.34,0.40,0.40,-0.15,57.25,0.41
Jh 8d 2h,2c,Ac4h,0.915,15.92,0.40141,21.0091,49.50,0.40,0.41,-0.15,50.10,0.41
Jh 8d 2h,2c,Ac5h,0.887,15.52,0.71534,38.4091,21.67,0.36,0.36,-0.23,77.97,0.82
Jh 8d 2h,2c,Ac6h,0.531,15.35,1.03776,56.3485,0.34,0.04,0.17,-0.35,99.50,1.04
Jh 8d 2h,2c,Ac7h,0.750,16.09,0.45111,23.3705,39.53,0.36,0.38,-0.16,60.09,0.52
Jh 8d 2h,2c,Ac8h,0.785,49.71,4.81093,80.6572,0.42,4.89,0.30,4.43,99.29,4.81
Jh 8d 2h,2c,Ac9h,0.465,19.64,0.23018,9.76547,0.92,0.65,0.21,0.24,98.86,0.23
Jh 8d 2h,2c,AcTh,0.329,24.12,1.2476,43.0955,0.22,0.92,0.17,0.52,99.61,1.25
Jh 8d 2h,2c,AcQh,0.233,30.95,2.82165,75.975,0.36,2.23,0.16,1.36,99.47,2.83
Jh 8d 2h,2c,AcKh,0.287,29.69,2.76586,77.6256,0.28,2.16,0.18,1.38,99.54,2.77
Jh 8d 2h,2c,Ac2s,0.731,92.57,22.7655,204.948,99.73,22.77,0.25,22.20,0.02,19.45
Jh 8d 2h,2c,Ac3s,0.709,16.15,0.3496,18.0443,56.75,0.43,0.38,-0.14,42.86,0.25
Jh 8d 2h,2c,Ac4s,0.692,16.15,0.34809,17.9645,56.03,0.43,0.38,-0.14,43.59,0.25
Jh 8d 2h,2c,Ac5s,0.418,16.20,0.44478,22.8819,90.74,0.47,0.33,-0.14,8.93,0.25
Jh 8d 2h,2c,Ac6s,0.025,16.46,0.21877,11.0773,0.50,0.21,0.18,-0.35,99.32,0.22
Jh 8d 2h,2c,Ac7s,0.057,16.60,0.18633,9.35372,0.41,0.09,0.17,-0.24,99.42,0.19
Jh 8d 2h,2c,Ac8s,0.546,48.93,4.67675,79.647,0.61,4.77,0.32,4.39,99.08,4.68
Jh 8d 2h,2c,Ac9s,0.080,19.76,0.67412,28.4302,0.40,0.52,0.20,0.14,99.40,0.68
Jh 8d 2h,2c,AcTs,0.212,23.79,2.13432,74.7523,0.16,0.66,0.13,0.26,99.70,2.14
Jh 8d 2h,2c,AcJs,0.975,84.18,13.8387,136.988,59.01,13.85,2.44,13.73,38.54,13.83
Jh 8d 2h,2c,AcQs,0.295,31.05,3.29236,88.3553,0.26,2.11,0.12,1.23,99.62,3.30
Jh 8d 2h,2c,AcKs,0.009,31.45,2.0426,54.1185,0.46,2.23,0.17,1.53,99.37,2.04
Jh 8d 2h,2c,3d3c,0.644,27.80,2.39798,71.8937,0.09,1.54,0.14,0.74,99.77,2.40
Jh 8d 2h,2c,4d4c,0.449,27.86,2.44391,73.0923,0.09,1.56,0.14,0.76,99.77,2.45
Jh 8d 2h,2c,5d5c,0.118,27.71,2.53157,76.1332,0.08,1.54,0.13,0.73,99.79,2.53
Jh 8d 2h,2c,6d6c,0.028,29.30,2.61604,74.4092,0.05,1.24,0.10,0.61,99.85,2.62
Jh 8d 2h,2c,6d5d,0.725,4.17,0.00592,1.18375,0.49,-0.93,0.15,-1.31,99.36,0.01
Jh 8d 2h,2c,7d7c,0.019,32.61,2.93322,74.9586,0.04,1.15,0.11,1.11,99.85,2.94
Jh 8d 2h,2c,7d5d,0.794,4.16,-0.07607,-15.2535,0.41,-1.15,0.13,-1.46,99.46,-0.07
Jh 8d 2h,2c,7d6d,0.499,4.15,-0.07851,-15.7641,0.27,-1.37,0.10,-1.68,99.63,-0.07
Jh 8d 2h,2c,9d8c,0.265,40.97,3.28885,66.888,0.10,2.22,0.10,2.50,99.79,3.29
Jh 8d 2h,2c,9d9c,0.391,51.39,5.7538,93.2952,0.19,5.30,0.19,5.21,99.61,5.76
Jh 8d 2h,2c,9d6d,0.632,5.66,0.29454,43.3767,0.23,-1.21,0.12,-1.41,99.65,0.30
Jh 8d 2h,2c,9d7d,0.969,13.30,1.74941,109.603,0.57,0.79,0.33,0.37,99.10,1.76
Jh 8d 2h,2c,9d8h,0.456,40.89,3.16525,64.5087,0.15,2.83,0.15,2.57,99.69,3.17
Jh 8d 2h,2c,9d8s,0.265,40.97,3.28828,66.8797,0.10,2.13,0.10,2.50,99.80,3.29
Jh 8d 2h,2c,Td8c,0.366,41.64,4.11999,82.458,0.09,2.24,0.09,2.59,99.81,4.12
Jh 8d 2h,2c,Td9c,0.801,23.59,3.838,135.553,27.76,3.47,0.72,3.17,71.52,3.99
Jh 8d 2h,2c,TdTc,0.340,56.92,6.82032,99.8505,0.12,5.72,0.21,6.44,99.66,6.82
Jh 8d 2h,2c,Td7d,0.667,13.83,1.66447,100.311,35.56,0.98,0.39,0.47,64.04,2.05
Jh 8d 2h,2c,Td9d,0.990,23.77,3.54811,124.374,94.47,3.52,0.41,3.21,5.12,4.02
Jh 8d 2h,2c,Td8h,0.405,41.54,4.15495,83.3509,0.13,2.83,0.13,2.67,99.74,4.16
Jh 8d 2h,2c,Td9h,0.890,24.09,3.66031,126.634,97.77,3.65,0.27,3.32,1.96,4.05
Jh 8d 2h,2c,Td8s,0.366,41.64,4.1203,82.4683,0.09,2.15,0.09,2.59,99.82,4.12
Jh 8d 2h,2c,Td9s,0.800,23.59,3.8435,135.749,26.82,3.46,0.72,3.17,72.46,3.99
Jh 8d 2h,2c,Jd8c,0.996,84.05,14.9093,147.827,99.45,14.91,0.22,14.79,0.33,14.35
Jh 8d 2h,2c,Jd9c,0.275,66.66,8.5117,106.409,0.43,8.45,0.56,8.46,99.01,8.51
Jh 8d 2h,2c,JdTc,0.394,68.21,8.82646,107.829,0.20,8.63,1.02,8.85,98.79,8.83
Jh 8d 2h,2c,JdJc,0.997,99.82,29.2568,244.248,97.98,29.26,1.95,29.15,0.06,26.81
Jh 8d 2h,2c,Jd7d,0.226,66.51,8.5263,106.828,0.34,8.37,0.24,8.37,99.42,8.53
Jh 8d 2h,2c,Jd9d,0.921,66.59,8.45769,105.844,0.34,8.44,0.65,8.41,99.01,8.46
Jh 8d 2h,2c,JdTd,0.955,68.46,8.82431,107.408,0.17,8.65,1.15,8.86,98.67,8.82
Jh 8d 2h,2c,Jd8h,0.993,84.93,14.8573,145.785,99.02,14.86,0.48,14.69,0.51,14.65
Jh 8d 2h,2c,Jd9h,0.248,66.75,8.49169,106.01,0.41,8.50,0.48,8.46,99.11,8.49
Jh 8d 2h,2c,JdTh,0.393,68.86,8.94374,108.233,0.18,8.72,0.66,8.91,99.17,8.94
Jh 8d 2h,2c,Jd8s,0.996,84.05,14.9886,148.615,99.51,14.99,0.20,14.79,0.29,14.35
Jh 8d 2h,2c,Jd9s,0.275,66.66,8.51078,106.397,0.43,8.45,0.56,8.46,99.01,8.51
Jh 8d 2h,2c,JdTs,0.394,68.21,8.82655,107.83,0.20,8.63,1.02,8.85,98.79,8.83
Jh 8d 2h,2c,Qd8c,0.446,45.06,4.36592,80.7432,0.18,3.64,0.11,3.54,99.71,4.37
Jh 8d 2h,2c,Qd9c,0.643,18.21,2.55045,116.69,2.67,1.96,0.34,1.60,96.99,2.57
Jh 8d 2h,2c,QdTc,0.698,18.58,2.53962,113.928,16.24,2.07,0.53,1.69,83.22,2.64
Jh 8d 2h,2c,QdJc,0.377,73.85,10.2762,115.958,0.19,10.10,0.43,10.22,99.39,10.28
Jh 8d 2h,2c,QdQc,0.998,84.64,15.9257,156.789,99.44,15.93,0.25,15.88,0.30,15.28
Jh 8d 2h,2c,Qd7d,0.831,9.65,0.98522,85.0733,0.46,-0.09,0.16,-0.31,99.38,0.99
Jh 8d 2h,2c,Qd9d,0.983,18.24,2.06889,94.5184,82.88,1.96,0.52,1.59,16.60,2.61
Jh 8d 2h,2c,QdTd,0.988,18.58,2.65576,119.082,3.39,2.15,0.25,1.75,96.36,2.68
Jh 8d 2h,2c,QdJd,0.969,73.60,10.1803,115.271,0.18,10.02,0.42,10.15,99.39,10.18
Jh 8d 2h,2c,Qd8h,0.499,45.14,4.54125,83.8375,0.22,3.94,0.13,3.47,99.64,4.54
Jh 8d 2h,2c,Qd9h,0.850,18.80,2.46975,109.45,28.68,2.05,0.46,1.63,70.86,2.64
Jh 8d 2h,2c,QdTh,0.749,19.20,2.42367,105.198,72.16,2.31,0.45,1.88,27.39,2.74
Jh 8d 2h,2c,Qd8s,0.446,45.06,4.36605,80.7487,0.17,3.55,0.11,3.54,99.72,4.37
Jh 8d 2h,2c,Qd9s,0.643,18.21,2.55025,116.687,2.67,1.96,0.35,1.60,96.98,2.57
Jh 8d 2h,2c,QdTs,0.698,18.58,2.53994,113.948,16.21,2.07,0.53,1.69,83.26,2.64
Jh 8d 2h,2c,QdJs,0.377,73.85,10.2756,115.954,0.19,10.10,0.43,10.22,99.39,10.28
Jh 8d 2h,2c,Kd7c,0.253,10.66,0.27199,21.2594,0.66,-0.02,0.21,-0.28,99.13,0.28
Jh 8d 2h,2c,Kd8c,0.429,46.59,4.42155,79.0916,0.23,4.03,0.15,4.00,99.62,4.42
Jh 8d 2h,2c,Kd9c,0.798,11.87,1.06468,74.7434,1.26,0.30,0.55,0.02,98.19,1.08
Jh 8d 2h,2c,KdTc,0.835,12.24,1.11892,76.1833,0.47,0.24,0.24,0.07,99.30,1.13
Jh 8d 2h,2c,KdJc,0.759,78.81,11.851,125.307,5.39,11.98,2.42,11.85,92.19,11.84
Jh 8d 2h,2c,KdQc,0.945,15.34,1.64074,89.1216,11.51,1.44,0.57,1.13,87.92,1.67
Jh 8d 2h,2c,KdKc,0.998,85.89,16.9839,164.783,99.49,16.99,0.27,16.92,0.25,15.94
Jh 8d 2h,2c,Kd2d,0.989,91.49,20.8147,189.585,99.71,20.82,0.25,20.35,0.04,18.65
Jh 8d 2h,2c,Kd3d,0.460,10.37,0.4491,36.1061,96.76,0.45,0.24,0.07,2.99,0.50
Jh 8d 2h,2c,Kd4d,0.509,10.36,0.44368,35.6755,96.62,0.44,0.25,0.07,3.13,0.49
Jh 8d 2h,2c,Kd5d,0.582,10.40,0.38135,30.5663,95.57,0.38,0.32,0.02,4.11,0.38
Jh 8d 2h,2c,Kd6d,0.568,10.53,0.31074,24.5879,1.49,0.21,0.35,-0.18,98.16,0.31
Jh 8d 2h,2c,Kd7d,0.932,10.66,0.1779,13.9042,0.82,-0.03,0.25,-0.29,98.92,0.18
Jh 8d 2h,2c,Kd9d,0.962,11.89,1.06569,74.6779,1.36,0.31,0.52,0.01,98.12,1.08
Jh 8d 2h,2c,KdTd,0.871,12.22,1.11855,76.2538,0.49,0.32,0.25,0.14,99.26,1.12
Jh 8d 2h,2c,KdJd,0.989,78.60,11.7708,124.798,10.36,11.91,2.10,11.77,87.54,11.75
Jh 8d 2h,2c,KdQd,0.980,15.28,1.48998,81.2785,84.12,1.45,0.62,1.16,15.26,1.70
Jh 8d 2h,2c,Kd7h,0.489,10.30,0.81639,66.0477,1.27,0.14,0.40,-0.20,98.33,0.83
Jh 8d 2h,2c,Kd8h,0.690,46.82,4.23947,75.4515,0.27,4.24,0.17,3.95,99.57,4.24
Jh 8d 2h,2c,Kd9h,0.968,12.25,0.78524,53.4164,20.75,0.34,0.78,0.07,78.47,0.91
Jh 8d 2h,2c,KdTh,0.953,12.66,1.13787,74.8745,0.90,0.59,0.45,0.29,98.65,1.15
Jh 8d 2h,2c,KdQh,0.937,15.32,1.43464,78.0231,62.11,1.43,0.94,1.21,36.95,1.45
Jh 8d 2h,2c,Kd7s,0.253,10.66,0.27078,21.1646,0.66,-0.02,0.21,-0.28,99.13,0.27
Jh 8d 2h,2c,Kd8s,0.429,46.59,4.42017,79.07,0.23,4.01,0.15,4.00,99.62,4.42
Jh 8d 2h,2c,Kd9s,0.798,11.87,1.0627,74.6104,1.23,0.30,0.55,0.02,98.22,1.08
Jh 8d 2h,2c,KdTs,0.835,12.24,1.11785,76.1157,0.47,0.24,0.24,0.07,99.30,1.12
Jh 8d 2h,2c,KdJs,0.759,78.81,11.8511,125.312,5.74,11.98,2.43,11.85,91.84,11.84
Jh 8d 2h,2c,KdQs,0.945,15.34,1.64084,89.1272,11.97,1.44,0.57,1.13,87.46,1.67
Jh 8d 2h,2c,Ad3c,0.789,15.82,0.30951,16.3066,37.68,0.38,0.33,-0.27,62.00,0.27
Jh 8d 2h,2c,Ad4c,0.766,15.82,0.3059,16.1146,36.88,0.38,0.32,-0.27,62.80,0.27
Jh 8d 2h,2c,Ad5c,0.519,15.87,0.34998,18.3761,59.12,0.41,0.32,-0.27,40.57,0.27
Jh 8d 2h,2c,Ad6c,0.040,16.13,0.24794,12.8117,0.44,0.17,0.17,-0.50,99.40,0.25
Jh 8d 2h,2c,Ad7c,0.189,16.27,0.11337,5.80766,0.36,0.03,0.15,-0.40,99.49,0.11
Jh 8d 2h,2c,Ad8c,0.514,48.29,4.59424,79.2888,1.25,4.61,0.24,4.35,98.51,4.59
Jh 8d 2h,2c,Ad9c,0.201,19.22,0.66904,29.0062,0.28,0.39,0.18,-0.02,99.54,0.67
Jh 8d 2h,2c,AdTc,0.172,23.11,2.0965,75.6086,0.15,0.51,0.12,0.10,99.73,2.10
Jh 8d 2h,2c,AdJc,0.953,84.03,13.9014,137.866,77.49,13.89,2.60,13.77,19.91,13.97
Jh 8d 2h,2c,AdQc,0.067,30.32,3.19517,87.8291,0.27,1.98,0.11,1.09,99.62,3.20
Jh 8d 2h,2c,AdKc,0.007,30.48,1.91335,52.3078,0.44,2.10,0.18,1.15,99.38,1.91
Jh 8d 2h,2c,AdAc,0.995,88.80,19.2376,180.526,98.98,19.24,0.88,19.15,0.13,17.46
Jh 8d 2h,2c,Ad2d,0.988,92.46,22.8472,205.914,99.73,22.85,0.25,22.27,0.02,19.60
Jh 8d 2h,2c,Ad3d,0.854,15.82,0.30879,16.2688,37.12,0.38,0.33,-0.27,62.56,0.27
Jh 8d 2h,2c,Ad4d,0.818,15.82,0.3041,16.0195,34.84,0.38,0.32,-0.27,64.84,0.27
Jh 8d 2h,2c,Ad5d,0.696,15.71,0.30355,16.1046,55.29,0.35,0.32,-0.33,44.40,0.25
Jh 8d 2h,2c,Ad6d,0.139,16.13,0.24719,12.7729,0.43,0.17,0.17,-0.51,99.40,0.25
Jh 8d 2h,2c,Ad7d,0.275,16.19,0.13844,7.12419,0.47,0.11,0.18,-0.32,99.35,0.14
Jh 8d 2h,2c,Ad9d,0.565,19.14,0.62077,27.033,0.40,0.46,0.19,0.05,99.41,0.62
Jh 8d 2h,2c,AdTd,0.270,22.99,2.13505,77.4008,0.17,0.62,0.12,0.17,99.71,2.14
Jh 8d 2h,2c,AdJd,0.990,84.04,13.8934,137.762,84.78,13.89,2.40,13.76,12.82,13.97
Jh 8d 2h,2c,AdQd,0.712,30.12,3.16031,87.4305,0.28,1.98,0.11,1.07,99.61,3.17
Jh 8d 2h,2c,AdKd,0.256,30.52,2.20317,60.1648,8.39,2.18,0.21,1.31,91.39,2.21
Jh 8d 2h,2c,Ad3h,0.934,15.61,0.55862,29.823,29.35,0.35,0.34,-0.29,70.31,0.65
Jh 8d 2h,2c,Ad4h,0.903,15.59,0.55728,29.794,33.14,0.35,0.34,-0.29,66.52,0.66
Jh 8d 2h,2c,Ad5h,0.868,15.18,1.0487,57.5833,1.68,0.30,0.27,-0.36,98.04,1.07
Jh 8d 2h,2c,Ad6h,0.636,14.99,1.01714,56.5446,0.30,0.01,0.15,-0.52,99.56,1.02
Jh 8d 2h,2c,Ad7h,0.878,15.74,0.80521,42.6361,0.72,0.27,0.27,-0.32,99.01,0.81
Jh 8d 2h,2c,Ad8h,0.765,49.08,4.75448,80.7301,3.89,4.82,0.24,4.37,95.87,4.75
Jh 8d 2h,2c,Ad9h,0.714,19.08,0.16105,7.03324,0.60,0.53,0.19,0.08,99.21,0.16
Jh 8d 2h,2c,AdTh,0.255,23.44,1.61657,57.4604,0.21,0.81,0.15,0.36,99.64,1.62
Jh 8d 2h,2c,AdQh,0.067,30.20,3.04697,84.0641,0.39,2.14,0.16,1.22,99.45,3.05
Jh 8d 2h,2c,AdKh,0.168,28.91,2.68603,77.4366,0.33,2.08,0.18,1.24,99.48,2.69
Jh 8d 2h,2c,Ad2s,0.487,92.51,22.8739,206.06,99.73,22.88,0.25,22.31,0.02,19.61
Jh 8d 2h,2c,Ad3s,0.789,15.82,0.30984,16.324,37.89,0.38,0.33,-0.27,61.79,0.27
