Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,Kc3c,1.000,20.68,1.32426,106.736,12.43,1.39,87.57,1.32
Jh 8d 2h,Kc4c,1.000,20.74,1.32746,106.655,14.54,1.39,85.46,1.32
Jh 8d 2h,Kc5c,1.000,20.89,1.31652,105.022,12.60,1.38,87.40,1.31
Jh 8d 2h,Kc6c,1.000,21.38,1.27474,99.3601,10.82,1.37,89.18,1.26
Jh 8d 2h,Kc7c,1.000,23.13,1.37442,99.0478,55.72,1.42,44.28,1.32
Jh 8d 2h,Kc8c,1.000,63.12,3.63879,96.0867,50.90,3.60,49.10,3.68
Jh 8d 2h,Kc9c,1.000,26.69,1.85661,115.939,90.56,1.88,9.44,1.61
Jh 8d 2h,KcTc,1.000,29.33,2.00779,114.102,79.24,2.05,20.76,1.86
Jh 8d 2h,KcJc,1.000,77.54,6.66939,143.347,88.42,6.67,11.58,6.65
Jh 8d 2h,KcQc,1.000,32.82,2.15927,109.665,95.28,2.16,4.72,2.18
Jh 8d 2h,Kc7d,1.000,23.08,1.34413,97.0569,20.65,1.43,79.35,1.32
Jh 8d 2h,Kc9d,1.000,26.66,1.81075,113.206,90.35,1.83,9.65,1.63
Jh 8d 2h,KcTd,1.000,29.37,2.03833,115.65,94.03,2.05,5.97,1.90
Jh 8d 2h,KcJd,1.000,77.44,6.6221,142.527,76.58,6.62,23.42,6.62
Jh 8d 2h,KcQd,1.000,32.86,2.16552,109.834,95.96,2.16,4.04,2.20
Jh 8d 2h,Kc7h,1.000,25.98,1.74428,111.901,81.69,1.78,18.31,1.57
Jh 8d 2h,Kc8h,1.000,65.38,3.97177,101.248,76.31,3.95,23.69,4.05
Jh 8d 2h,Kc9h,1.000,29.66,2.02934,114.036,97.09,2.03,2.91,1.92
Jh 8d 2h,KcTh,1.000,32.54,2.2941,117.496,94.07,2.30,5.93,2.26
Jh 8d 2h,KcQh,1.000,36.17,2.49943,115.169,93.74,2.49,6.26,2.61
Jh 8d 2h,Kc7s,1.000,23.03,1.34114,97.0395,35.86,1.40,64.14,1.31
Jh 8d 2h,Kc8s,1.000,63.16,3.64205,96.1032,47.78,3.60,52.22,3.68
Jh 8d 2h,Kc9s,1.000,26.61,1.80503,113.062,76.49,1.87,23.51,1.61
Jh 8d 2h,KcTs,1.000,29.33,2.00784,114.105,79.02,2.05,20.98,1.86
Jh 8d 2h,KcJs,1.000,77.54,6.66971,143.354,88.80,6.67,11.20,6.65
Jh 8d 2h,KcQs,1.000,32.82,2.15821,109.611,95.21,2.16,4.79,2.18
Jh 8d 2h,Ac2c,1.000,52.50,2.65898,84.4113,73.09,2.70,26.91,2.55
Jh 8d 2h,Ac3c,1.000,34.47,1.3362,64.6012,70.87,1.38,29.13,1.22
Jh 8d 2h,Ac4c,1.000,34.53,1.3391,64.6291,69.16,1.39,30.84,1.23
Jh 8d 2h,Ac5c,1.000,35.32,1.28733,60.7413,41.78,1.37,58.22,1.23
Jh 8d 2h,Ac6c,1.000,35.92,1.11798,51.8743,2.52,1.14,97.48,1.12
Jh 8d 2h,Ac7c,1.000,39.15,1.22556,52.1709,5.73,1.24,94.27,1.22
Jh 8d 2h,Ac8c,1.000,65.21,3.89147,99.4626,54.50,3.93,45.50,3.84
Jh 8d 2h,Ac9c,1.000,46.42,1.70874,61.352,8.06,1.89,91.94,1.69
Jh 8d 2h,AcTc,1.000,50.80,2.15574,70.7201,21.12,2.43,78.88,2.08
Jh 8d 2h,AcJc,1.000,81.50,7.89677,161.495,97.54,7.90,2.46,7.72
Jh 8d 2h,AcQc,1.000,53.53,2.53397,78.8887,29.47,2.77,70.53,2.44
Jh 8d 2h,AcKc,1.000,52.75,2.38403,75.3203,0.85,2.26,99.15,2.39
Jh 8d 2h,Ac2d,1.000,52.59,2.65221,84.0556,57.43,2.71,42.57,2.58
Jh 8d 2h,Ac3d,1.000,34.56,1.31557,63.4399,52.69,1.39,47.31,1.23
Jh 8d 2h,Ac4d,1.000,34.62,1.31911,63.5021,51.10,1.39,48.90,1.24
Jh 8d 2h,Ac5d,1.000,35.42,1.27655,60.0612,25.08,1.38,74.92,1.24
Jh 8d 2h,Ac6d,1.000,36.04,1.13775,52.6213,1.82,1.14,98.18,1.14
Jh 8d 2h,Ac7d,1.000,39.16,1.23427,52.5363,4.08,1.27,95.92,1.23
Jh 8d 2h,Ac9d,1.000,46.41,1.7197,61.7584,12.85,1.86,87.15,1.70
Jh 8d 2h,AcTd,1.000,50.78,2.24786,73.7714,47.36,2.42,52.64,2.10
Jh 8d 2h,AcJd,1.000,81.26,7.83947,160.782,95.23,7.85,4.77,7.65
Jh 8d 2h,AcQd,1.000,53.51,2.5156,78.3554,20.57,2.78,79.43,2.45
