Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,28.07,0.70092,41.6242,0.16,0.05,99.84,0.70
Jh 4d 2h,7c6c,1.000,15.41,-0.00253,-0.27326,0.10,-1.09,99.90,0.00
Jh 4d 2h,8c7c,1.000,15.85,-0.00253,-0.26646,0.09,-1.14,99.91,0.00
Jh 4d 2h,9c7c,1.000,14.29,-0.00255,-0.29696,0.08,-1.26,99.92,0.00
Jh 4d 2h,9c8c,1.000,15.91,-0.00253,-0.26487,0.09,-1.22,99.91,0.00
Jh 4d 2h,Tc7c,1.000,14.42,-0.00255,-0.29534,0.08,-1.35,99.92,0.00
Jh 4d 2h,Tc8c,1.000,16.13,-0.00254,-0.26225,0.08,-1.30,99.92,0.00
Jh 4d 2h,Tc9c,1.000,17.51,-0.00255,-0.2425,0.08,-1.28,99.92,0.00
Jh 4d 2h,Jc8c,1.000,63.05,3.54327,93.6573,0.13,2.73,99.87,3.54
Jh 4d 2h,Jc9c,1.000,62.90,3.50026,92.7451,0.14,2.71,99.86,3.50
Jh 4d 2h,JcTc,1.000,63.54,3.38647,88.8297,0.16,2.72,99.84,3.39
Jh 4d 2h,JcTd,1.000,63.71,3.4553,90.3911,0.14,2.69,99.86,3.46
Jh 4d 2h,JcTh,1.000,66.27,4.13484,103.984,0.18,3.52,99.82,4.14
Jh 4d 2h,JcTs,1.000,63.57,3.38749,88.8134,0.16,2.72,99.84,3.39
Jh 4d 2h,Qc6c,1.000,16.82,-0.00252,-0.24989,0.10,-0.99,99.90,0.00
Jh 4d 2h,Qc7c,1.000,15.71,-0.00255,-0.27044,0.10,-1.08,99.90,0.00
Jh 4d 2h,Qc8c,1.000,17.15,-0.00256,-0.24833,0.10,-1.07,99.90,0.00
Jh 4d 2h,Qc9c,1.000,18.44,-0.00254,-0.22926,0.10,-1.04,99.90,0.00
Jh 4d 2h,QcTc,1.000,20.80,-0.00255,-0.20405,0.10,-1.07,99.90,0.00
Jh 4d 2h,QcJc,1.000,68.26,4.6711,114.045,0.23,4.20,99.77,4.67
Jh 4d 2h,QcTd,1.000,20.82,-0.00253,-0.20233,0.11,-0.98,99.89,0.00
Jh 4d 2h,QcJd,1.000,68.37,4.72212,115.118,0.23,4.25,99.77,4.72
Jh 4d 2h,QcTh,1.000,24.00,-0.00236,-0.16412,0.15,-0.72,99.85,0.00
Jh 4d 2h,QcTs,1.000,20.73,-0.00255,-0.20482,0.10,-1.08,99.90,0.00
Jh 4d 2h,QcJs,1.000,68.26,4.67114,114.046,0.23,4.20,99.77,4.67
Jh 4d 2h,Kc2c,1.000,45.06,0.91661,33.9015,0.12,0.04,99.88,0.92
Jh 4d 2h,Kc3c,1.000,19.77,-0.00254,-0.21415,0.10,-0.99,99.90,0.00
Jh 4d 2h,Kc4c,1.000,47.96,1.10581,38.4258,0.11,0.11,99.89,1.11
Jh 4d 2h,Kc5c,1.000,20.10,-0.00251,-0.20838,0.11,-0.96,99.89,0.00
Jh 4d 2h,Kc6c,1.000,19.70,-0.00254,-0.21525,0.10,-1.06,99.90,0.00
Jh 4d 2h,Kc7c,1.000,18.68,-0.00257,-0.22926,0.09,-1.14,99.91,0.00
Jh 4d 2h,Kc8c,1.000,18.89,-0.00258,-0.22743,0.09,-1.17,99.91,0.00
Jh 4d 2h,Kc9c,1.000,20.14,-0.00258,-0.21351,0.09,-1.17,99.91,0.00
Jh 4d 2h,KcTc,1.000,22.61,-0.00258,-0.19049,0.09,-1.16,99.91,0.00
Jh 4d 2h,KcJc,1.000,70.90,5.47526,128.711,0.29,5.09,99.71,5.48
Jh 4d 2h,KcQc,1.000,27.45,-0.00237,-0.14367,0.13,-0.79,99.87,0.00
Jh 4d 2h,Kc8d,1.000,18.97,-0.00258,-0.22659,0.09,-1.13,99.91,0.00
Jh 4d 2h,Kc9d,1.000,20.17,-0.00259,-0.2141,0.09,-1.11,99.91,0.00
Jh 4d 2h,KcTd,1.000,22.65,-0.00256,-0.18859,0.10,-1.08,99.90,0.00
Jh 4d 2h,KcJd,1.000,71.02,5.53073,129.797,0.29,5.15,99.71,5.53
Jh 4d 2h,KcQd,1.000,27.56,-0.0024,-0.14505,0.15,-0.71,99.85,0.00
Jh 4d 2h,Kc8h,1.000,22.01,-0.00255,-0.19314,0.11,-0.96,99.89,0.00
Jh 4d 2h,Kc9h,1.000,23.25,-0.00256,-0.1835,0.11,-0.97,99.89,0.00
Jh 4d 2h,KcTh,1.000,25.90,-0.00254,-0.16334,0.13,-0.80,99.87,0.00
Jh 4d 2h,KcQh,1.000,30.93,0.33113,17.8426,0.14,-0.47,99.86,0.33
Jh 4d 2h,Kc8s,1.000,18.89,-0.00258,-0.22743,0.09,-1.17,99.91,0.00
