Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,28.07,0.70508,41.8709,0.16,0.90,99.84,0.70
Jh 4d 2h,7c6c,1.000,15.41,0.00187,0.20189,0.10,0.68,99.90,0.00
Jh 4d 2h,8c7c,1.000,15.85,0.00162,0.16983,0.09,0.66,99.91,0.00
Jh 4d 2h,9c7c,1.000,14.29,0.0012,0.13966,0.08,0.62,99.92,0.00
Jh 4d 2h,9c8c,1.000,15.91,0.00138,0.1443,0.09,0.60,99.91,0.00
Jh 4d 2h,Tc7c,1.000,14.42,0.00105,0.12191,0.08,0.64,99.92,0.00
Jh 4d 2h,Tc8c,1.000,16.13,0.00135,0.13997,0.08,0.60,99.92,0.00
Jh 4d 2h,Tc9c,1.000,17.51,0.00145,0.13849,0.08,0.56,99.92,0.00
Jh 4d 2h,Jc8c,1.000,63.05,3.53793,93.5161,0.13,1.38,99.87,3.54
Jh 4d 2h,Jc9c,1.000,62.90,3.49545,92.6177,0.14,1.50,99.86,3.50
Jh 4d 2h,JcTc,1.000,63.54,3.38172,88.705,0.16,1.53,99.84,3.38
Jh 4d 2h,JcTd,1.000,63.71,3.45083,90.274,0.14,1.77,99.86,3.45
Jh 4d 2h,JcTh,1.000,66.27,4.12767,103.804,0.18,2.14,99.82,4.13
Jh 4d 2h,JcTs,1.000,63.57,3.3828,88.6906,0.16,1.55,99.84,3.39
Jh 4d 2h,Qc6c,1.000,16.82,0.00202,0.2003,0.10,0.74,99.90,0.00
Jh 4d 2h,Qc7c,1.000,15.71,0.00172,0.18211,0.10,0.78,99.90,0.00
Jh 4d 2h,Qc8c,1.000,17.15,0.00192,0.18635,0.10,0.79,99.90,0.00
Jh 4d 2h,Qc9c,1.000,18.44,0.00199,0.1802,0.10,0.70,99.90,0.00
Jh 4d 2h,QcTc,1.000,20.80,0.00216,0.17296,0.10,0.73,99.90,0.00
Jh 4d 2h,QcJc,1.000,68.26,4.66418,113.876,0.23,3.09,99.77,4.67
Jh 4d 2h,QcTd,1.000,20.82,0.00242,0.1934,0.11,0.84,99.89,0.00
Jh 4d 2h,QcJd,1.000,68.37,4.71497,114.944,0.23,3.13,99.77,4.72
Jh 4d 2h,QcTh,1.000,24.00,0.0039,0.27111,0.15,0.96,99.85,0.00
Jh 4d 2h,QcTs,1.000,20.73,0.00214,0.17199,0.10,0.72,99.90,0.00
Jh 4d 2h,QcJs,1.000,68.26,4.66423,113.877,0.23,3.09,99.77,4.67
Jh 4d 2h,Kc2c,1.000,45.06,0.91917,33.996,0.12,0.55,99.88,0.92
Jh 4d 2h,Kc3c,1.000,19.77,0.00201,0.16965,0.10,0.82,99.90,0.00
Jh 4d 2h,Kc4c,1.000,47.96,1.10796,38.5005,0.11,0.37,99.89,1.11
Jh 4d 2h,Kc5c,1.000,20.10,0.00233,0.19291,0.11,0.91,99.89,0.00
Jh 4d 2h,Kc6c,1.000,19.70,0.00181,0.15304,0.10,0.75,99.90,0.00
Jh 4d 2h,Kc7c,1.000,18.68,0.00152,0.13581,0.09,0.80,99.91,0.00
Jh 4d 2h,Kc8c,1.000,18.89,0.00154,0.13605,0.09,0.83,99.91,0.00
Jh 4d 2h,Kc9c,1.000,20.14,0.00147,0.12201,0.09,0.74,99.91,0.00
Jh 4d 2h,KcTc,1.000,22.61,0.00178,0.1311,0.09,0.79,99.91,0.00
Jh 4d 2h,KcJc,1.000,70.90,5.46587,128.49,0.29,3.82,99.71,5.47
Jh 4d 2h,KcQc,1.000,27.45,0.00306,0.18585,0.13,0.68,99.87,0.00
Jh 4d 2h,Kc8d,1.000,18.97,0.00162,0.142,0.09,0.86,99.91,0.00
Jh 4d 2h,Kc9d,1.000,20.17,0.00162,0.1341,0.09,0.84,99.91,0.00
Jh 4d 2h,KcTd,1.000,22.65,0.00198,0.14586,0.10,0.87,99.90,0.00
Jh 4d 2h,KcJd,1.000,71.02,5.52132,129.577,0.29,3.92,99.71,5.53
Jh 4d 2h,KcQd,1.000,27.56,0.00333,0.20165,0.15,0.74,99.85,0.00
Jh 4d 2h,Kc8h,1.000,22.01,0.00239,0.18111,0.11,0.88,99.89,0.00
Jh 4d 2h,Kc9h,1.000,23.25,0.00248,0.17813,0.11,0.87,99.89,0.00
Jh 4d 2h,KcTh,1.000,25.90,0.00334,0.21524,0.13,0.97,99.87,0.00
Jh 4d 2h,KcQh,1.000,30.93,0.33334,17.9618,0.14,0.79,99.86,0.33
Jh 4d 2h,Kc8s,1.000,18.89,0.00154,0.13604,0.09,0.83,99.91,0.00
Jh 4d 2h,Kc9s,1.000,20.08,0.00146,0.1209,0.09,0.73,99.91,0.00
Jh 4d 2h,KcTs,1.000,22.55,0.00176,0.13,0.09,0.78,99.91,0.00
Jh 4d 2h,KcJs,1.000,70.90,5.46592,128.491,0.29,3.82,99.71,5.47
Jh 4d 2h,KcQs,1.000,27.45,0.00306,0.1859,0.13,0.68,99.87,0.00
Jh 4d 2h,Ac2c,1.000,46.34,0.65892,23.699,0.11,0.21,99.89,0.66
Jh 4d 2h,Ac3c,1.000,35.87,0.27342,12.7044,0.15,0.50,99.85,0.27
Jh 4d 2h,Ac4c,1.000,49.08,0.86665,29.4273,0.09,0.10,99.91,0.87
Jh 4d 2h,Ac5c,1.000,36.85,0.27048,12.2326,0.15,0.50,99.85,0.27
Jh 4d 2h,Ac6c,1.000,26.94,0.00086,0.05319,0.08,0.63,99.92,0.00
Jh 4d 2h,Ac7c,1.000,27.68,0.00087,0.05216,0.08,0.69,99.92,0.00
Jh 4d 2h,Ac8c,1.000,28.67,0.00095,0.05543,0.08,0.71,99.92,0.00
Jh 4d 2h,Ac9c,1.000,30.87,0.00109,0.05904,0.08,0.61,99.92,0.00
Jh 4d 2h,AcTc,1.000,35.65,0.002,0.09338,0.08,0.64,99.92,0.00
Jh 4d 2h,Ac2d,1.000,46.40,0.6802,24.4317,0.11,0.26,99.89,0.68
Jh 4d 2h,Ac3d,1.000,35.88,0.28381,13.1853,0.15,0.64,99.85,0.28
Jh 4d 2h,Ac5d,1.000,36.86,0.28286,12.7894,0.14,0.65,99.86,0.28
Jh 4d 2h,Ac6d,1.000,26.91,0.00086,0.05344,0.08,0.62,99.92,0.00
Jh 4d 2h,Ac7d,1.000,27.66,0.00088,0.05291,0.08,0.68,99.92,0.00
Jh 4d 2h,Ac8d,1.000,28.67,0.00096,0.05596,0.08,0.70,99.92,0.00
Jh 4d 2h,Ac9d,1.000,30.97,0.00123,0.06615,0.08,0.70,99.92,0.00
Jh 4d 2h,AcTd,1.000,35.78,0.00223,0.10404,0.09,0.76,99.91,0.00
Jh 4d 2h,AcJd,1.000,75.53,7.08429,156.331,0.86,5.21,99.14,7.10
Jh 4d 2h,Ac3h,1.000,37.92,0.52194,22.9402,0.15,0.88,99.85,0.52
Jh 4d 2h,Ac4h,1.000,51.18,1.3878,45.1897,0.11,0.18,99.89,1.39
Jh 4d 2h,Ac5h,1.000,38.99,0.55286,23.6351,0.14,0.85,99.86,0.55
Jh 4d 2h,Ac6h,1.000,29.46,0.00153,0.08659,0.09,0.74,99.91,0.00
Jh 4d 2h,Ac7h,1.000,30.31,0.00153,0.0843,0.09,0.73,99.91,0.00
Jh 4d 2h,Ac8h,1.000,31.48,0.00168,0.08913,0.09,0.73,99.91,0.00
Jh 4d 2h,Ac9h,1.000,33.81,0.00205,0.10129,0.09,0.73,99.91,0.00
