Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2c,KhTc,1.000,17.53,0.35944,34.1669,5.02,1.05,94.98,0.32
Ah 8d 2c,KhJc,1.000,20.19,0.46237,38.1686,9.04,1.20,90.96,0.39
Ah 8d 2c,KhQc,1.000,25.85,0.59049,38.0773,2.28,0.86,97.72,0.58
Ah 8d 2c,KhKc,1.000,57.08,3.36091,98.131,39.26,3.50,60.74,3.27
Ah 8d 2c,KhTd,1.000,17.56,0.36239,34.401,5.14,1.09,94.86,0.32
Ah 8d 2c,KhJd,1.000,20.21,0.47568,39.2216,10.03,1.25,89.97,0.39
Ah 8d 2c,KhQd,1.000,25.86,0.59192,38.152,1.95,0.92,98.05,0.59
Ah 8d 2c,KhKd,1.000,57.11,3.35267,97.8416,40.13,3.47,59.87,3.27
Ah 8d 2c,Kh8h,1.000,44.16,3.21553,121.371,98.28,3.22,1.72,3.09
Ah 8d 2c,Kh9h,1.000,19.15,0.90444,78.7001,6.45,1.26,93.55,0.88
Ah 8d 2c,KhTh,1.000,21.70,1.36289,104.655,74.27,1.51,25.73,0.94
Ah 8d 2c,KhJh,1.000,24.27,1.55415,106.715,84.54,1.66,15.46,0.99
Ah 8d 2c,KhQh,1.000,29.39,1.1578,65.6544,15.97,1.32,84.03,1.13
Ah 8d 2c,KhTs,1.000,17.13,0.34021,33.0949,8.03,0.63,91.97,0.31
Ah 8d 2c,KhJs,1.000,19.87,0.42143,35.3537,7.83,0.93,92.17,0.38
Ah 8d 2c,KhQs,1.000,25.52,0.57837,37.7789,5.03,0.74,94.97,0.57
Ah 8d 2c,2s2d,1.000,93.65,13.7939,245.497,99.74,13.79,0.26,13.58
Ah 8d 2c,2s2h,1.000,93.65,13.7854,245.346,99.73,13.79,0.27,13.58
Ah 8d 2c,3s3c,1.000,28.23,1.50654,88.9478,55.02,1.67,44.98,1.31
Ah 8d 2c,3s3d,1.000,28.23,1.49982,88.5529,51.42,1.69,48.58,1.30
Ah 8d 2c,3s3h,1.000,28.20,1.4572,86.1195,42.60,1.68,57.40,1.29
Ah 8d 2c,4s4c,1.000,28.23,1.51548,89.4758,56.88,1.67,43.12,1.31
Ah 8d 2c,4s4d,1.000,28.23,1.5104,89.1774,53.88,1.68,46.12,1.31
Ah 8d 2c,4s4h,1.000,28.20,1.46993,86.872,45.57,1.67,54.43,1.30
Ah 8d 2c,5s5c,1.000,28.23,1.48957,87.9459,53.01,1.65,46.99,1.31
Ah 8d 2c,5s5d,1.000,28.23,1.48574,87.7219,49.74,1.67,50.26,1.30
Ah 8d 2c,5s5h,1.000,28.20,1.45489,85.9831,44.07,1.67,55.93,1.29
Ah 8d 2c,6s6c,1.000,27.98,1.16796,69.571,4.38,2.19,95.62,1.12
Ah 8d 2c,6s6d,1.000,27.98,1.16481,69.3867,4.22,2.18,95.78,1.12
Ah 8d 2c,6s6h,1.000,27.99,1.14514,68.1914,3.56,2.17,96.44,1.11
Ah 8d 2c,6s5s,1.000,12.09,0.81496,112.357,1.82,1.41,98.18,0.80
Ah 8d 2c,7s7c,1.000,31.51,1.28572,68.0048,4.10,2.12,95.90,1.25
Ah 8d 2c,7s7d,1.000,31.51,1.28651,68.0545,4.38,2.11,95.62,1.25
Ah 8d 2c,7s7h,1.000,31.49,1.26483,66.9467,3.30,2.09,96.70,1.24
Ah 8d 2c,7s6s,1.000,12.32,0.76406,103.392,3.31,1.47,96.69,0.74
Ah 8d 2c,8s8c,1.000,96.12,15.3138,265.54,99.83,15.31,0.17,15.17
Ah 8d 2c,8s8h,1.000,96.12,15.3287,265.797,99.83,15.33,0.17,15.16
Ah 8d 2c,8s7s,1.000,39.96,2.70562,112.835,98.96,2.71,1.04,2.50
Ah 8d 2c,9s9c,1.000,36.09,1.66113,76.7122,13.73,2.26,86.27,1.57
Ah 8d 2c,9s9d,1.000,36.09,1.68877,77.9932,17.14,2.29,82.86,1.57
Ah 8d 2c,9s9h,1.000,36.06,1.61252,74.5254,9.68,2.23,90.32,1.55
Ah 8d 2c,9s8s,1.000,41.43,2.78422,112.011,98.65,2.79,1.35,2.52
Ah 8d 2c,TsTc,1.000,41.32,1.96542,79.2799,7.85,2.29,92.15,1.94
Ah 8d 2c,TsTd,1.000,41.32,1.97254,79.5576,8.52,2.30,91.48,1.94
Ah 8d 2c,TsTh,1.000,41.38,1.96539,79.1662,9.15,2.37,90.85,1.92
Ah 8d 2c,Ts8s,1.000,41.08,2.30977,93.7075,17.30,2.43,82.70,2.29
Ah 8d 2c,Ts9s,1.000,13.03,0.68645,87.7739,7.43,1.41,92.57,0.63
Ah 8d 2c,JsTc,1.000,14.41,0.65963,76.3117,14.85,1.40,85.15,0.53
Ah 8d 2c,JsJc,1.000,47.53,2.55538,89.6062,55.73,2.65,44.27,2.44
Ah 8d 2c,JsTd,1.000,14.41,0.69281,80.1057,17.79,1.43,82.21,0.53
Ah 8d 2c,JsJd,1.000,47.53,2.58011,90.4659,50.05,2.71,49.95,2.45
Ah 8d 2c,JsTh,1.000,14.42,0.87107,100.683,36.98,1.42,63.02,0.55
Ah 8d 2c,JsJh,1.000,47.59,2.56002,89.6521,53.20,2.68,46.80,2.43
Ah 8d 2c,Js8s,1.000,41.22,2.30046,93.0122,12.55,2.37,87.45,2.29
Ah 8d 2c,Js9s,1.000,12.30,0.54858,74.3333,7.74,1.40,92.26,0.48
Ah 8d 2c,JsTs,1.000,14.65,0.7669,87.2718,35.66,1.21,64.34,0.52
Ah 8d 2c,QsTc,1.000,14.52,0.3826,43.9167,3.26,1.09,96.74,0.36
Ah 8d 2c,QsJc,1.000,16.98,0.48595,47.7119,6.00,1.31,94.00,0.43
Ah 8d 2c,QsQc,1.000,52.93,2.87279,90.4539,52.67,2.94,47.33,2.79
Ah 8d 2c,QsTd,1.000,14.55,0.3837,43.959,3.35,1.11,96.65,0.36
Ah 8d 2c,QsJd,1.000,17.00,0.48639,47.6874,5.92,1.33,94.08,0.43
Ah 8d 2c,QsQd,1.000,52.92,2.90018,91.3444,43.46,3.02,56.54,2.81
Ah 8d 2c,QsTh,1.000,14.58,0.4184,47.8219,7.25,1.14,92.75,0.36
Ah 8d 2c,QsJh,1.000,17.04,0.55146,53.9239,11.79,1.38,88.21,0.44
Ah 8d 2c,QsQh,1.000,53.02,2.89749,91.0899,49.43,3.01,50.57,2.78
Ah 8d 2c,Qs8s,1.000,41.04,2.21011,89.7478,10.29,2.11,89.71,2.22
Ah 8d 2c,Qs9s,1.000,12.27,0.30066,40.8354,1.47,1.09,98.53,0.29
Ah 8d 2c,QsTs,1.000,14.62,0.48808,55.6532,19.79,1.05,80.21,0.35
Ah 8d 2c,QsJs,1.000,17.08,0.6729,65.6567,31.05,1.24,68.95,0.42
Ah 8d 2c,KsTc,1.000,17.44,0.31709,30.3064,1.52,0.52,98.48,0.31
Ah 8d 2c,KsJc,1.000,19.98,0.38154,31.8291,2.12,0.68,97.88,0.38
Ah 8d 2c,KsQc,1.000,25.55,0.56642,36.9415,1.90,0.66,98.10,0.56
Ah 8d 2c,KsKc,1.000,56.85,3.2523,95.3502,37.01,3.32,62.99,3.22
Ah 8d 2c,KsTd,1.000,17.46,0.31927,30.474,1.34,0.70,98.66,0.31
Ah 8d 2c,KsJd,1.000,20.00,0.38315,31.9242,1.86,0.78,98.14,0.38
Ah 8d 2c,KsQd,1.000,25.57,0.56775,37.0098,1.58,0.69,98.42,0.57
Ah 8d 2c,KsKd,1.000,56.88,3.22732,94.5683,39.13,3.24,60.87,3.22
Ah 8d 2c,KsTh,1.000,17.54,0.32275,30.6657,2.22,0.58,97.78,0.32
Ah 8d 2c,KsJh,1.000,20.09,0.38752,32.1475,3.31,0.70,96.69,0.38
Ah 8d 2c,KsQh,1.000,25.68,0.57016,37.0064,2.34,0.72,97.66,0.57
Ah 8d 2c,KsKh,1.000,56.86,3.25887,95.5222,35.33,3.37,64.67,3.20
Ah 8d 2c,Ks8s,1.000,40.81,2.3131,94.4677,96.61,2.31,3.39,2.38
Ah 8d 2c,Ks9s,1.000,15.12,0.3304,36.4233,0.61,0.63,99.39,0.33
Ah 8d 2c,KsTs,1.000,17.38,0.34007,32.6165,13.55,0.54,86.45,0.31
Ah 8d 2c,KsJs,1.000,19.97,0.41486,34.6197,17.78,0.63,82.22,0.37
Ah 8d 2c,KsQs,1.000,25.22,0.54881,36.2684,2.65,0.53,97.35,0.55
Ah 8d 2c,As9c,1.000,67.37,4.08704,101.117,20.81,3.44,79.19,4.26
Ah 8d 2c,AsTc,1.000,70.17,4.58339,108.867,6.38,3.71,93.62,4.64
Ah 8d 2c,AsJc,1.000,76.13,5.35411,117.218,30.49,4.66,69.51,5.66
Ah 8d 2c,AsQc,1.000,81.63,6.62662,135.303,32.44,5.95,67.56,6.95
Ah 8d 2c,AsKc,1.000,87.20,8.2877,158.402,54.72,7.96,45.28,8.69
Ah 8d 2c,AsAc,1.000,98.30,13.1584,223.1,87.00,13.00,13.00,14.20
Ah 8d 2c,As9d,1.000,67.36,4.03774,99.9056,26.08,3.42,73.92,4.26
Ah 8d 2c,AsTd,1.000,70.17,4.58073,108.803,6.58,3.72,93.42,4.64
Ah 8d 2c,AsJd,1.000,76.13,5.3146,116.353,34.17,4.65,65.83,5.66
Ah 8d 2c,AsQd,1.000,81.62,6.59629,134.699,34.80,5.94,65.20,6.95
Ah 8d 2c,AsKd,1.000,87.22,8.32543,159.097,58.38,8.06,41.62,8.70
Ah 8d 2c,AsAd,1.000,98.30,13.3114,225.697,89.01,13.19,10.99,14.32
Ah 8d 2c,As9h,1.000,67.34,4.02151,99.5388,27.20,3.42,72.80,4.25
Ah 8d 2c,AsTh,1.000,70.17,4.59236,109.078,4.10,3.73,95.90,4.63
Ah 8d 2c,AsJh,1.000,76.12,5.36188,117.395,28.65,4.66,71.35,5.65
Ah 8d 2c,AsQh,1.000,81.62,6.6334,135.459,29.89,5.94,70.11,6.93
Ah 8d 2c,AsKh,1.000,87.18,8.34582,159.558,47.95,8.01,52.05,8.66
Ah 8d 2c,As2s,1.000,85.27,8.27032,161.652,42.84,7.86,57.16,8.58
Ah 8d 2c,As3s,1.000,68.04,3.89541,95.4216,61.43,3.55,38.57,4.44
Ah 8d 2c,As4s,1.000,68.04,3.91308,95.8543,60.10,3.56,39.90,4.45
Ah 8d 2c,As5s,1.000,68.04,3.88728,95.2223,62.44,3.56,37.56,4.44
Ah 8d 2c,As6s,1.000,67.05,4.05933,100.91,25.23,3.63,74.77,4.20
Ah 8d 2c,As7s,1.000,67.04,4.10967,102.171,14.57,3.57,85.43,4.20
Ah 8d 2c,As8s,1.000,90.22,9.81046,181.239,97.67,9.80,2.33,10.38
Ah 8d 2c,As9s,1.000,67.28,4.07603,100.975,19.26,3.41,80.74,4.23
Ah 8d 2c,AsTs,1.000,69.84,4.26711,101.836,35.54,3.66,64.46,4.60
Ah 8d 2c,AsJs,1.000,75.85,5.08989,111.834,53.46,4.61,46.54,5.64
Ah 8d 2c,AsQs,1.000,81.36,6.45212,132.175,47.33,5.90,52.67,6.95
Ah 8d 2c,AsKs,1.000,87.01,8.1348,155.827,69.06,7.88,30.94,8.71
