Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,6c5c,1.000,16.35,0.01447,1.47484,0.09,0.56,99.91,0.01
Jh 7d 2h,7c6c,1.000,52.33,1.50126,47.8127,0.16,0.32,99.84,1.50
Jh 7d 2h,8c7c,1.000,54.13,1.65048,50.817,0.14,0.43,99.86,1.65
Jh 7d 2h,9c7c,1.000,54.37,1.66903,51.1622,0.14,0.61,99.86,1.67
Jh 7d 2h,9c8c,1.000,28.04,1.08828,64.6827,0.18,0.35,99.82,1.09
Jh 7d 2h,Tc7c,1.000,54.63,1.58641,48.3972,0.13,1.01,99.87,1.59
Jh 7d 2h,Tc8c,1.000,27.08,0.91544,56.3419,0.16,0.52,99.84,0.92
Jh 7d 2h,Tc9c,1.000,28.65,0.94639,55.0551,0.19,0.41,99.81,0.95
Jh 7d 2h,Jc8c,1.000,63.98,3.42966,89.336,0.13,1.41,99.87,3.43
Jh 7d 2h,Jc9c,1.000,63.80,3.37261,88.1059,0.14,1.44,99.86,3.38
Jh 7d 2h,JcTc,1.000,64.47,3.3502,86.6035,0.14,1.66,99.86,3.35
Jh 7d 2h,JcTd,1.000,64.64,3.40312,87.7432,0.14,1.72,99.86,3.41
Jh 7d 2h,JcTh,1.000,67.13,4.01476,99.6745,0.17,1.97,99.83,4.02
Jh 7d 2h,JcTs,1.000,64.51,3.35149,86.5925,0.14,1.68,99.86,3.35
Jh 7d 2h,Qc6c,1.000,15.03,0.01279,1.41787,0.09,0.86,99.91,0.01
Jh 7d 2h,Qc7c,1.000,54.12,1.75477,54.0375,0.14,1.32,99.86,1.76
Jh 7d 2h,Qc8c,1.000,16.46,0.01428,1.4459,0.09,0.93,99.91,0.01
Jh 7d 2h,Qc9c,1.000,17.75,0.01569,1.4733,0.10,0.86,99.90,0.01
Jh 7d 2h,QcTc,1.000,20.11,0.01691,1.40169,0.10,0.90,99.90,0.02
Jh 7d 2h,QcJc,1.000,68.44,4.43487,108.005,0.20,2.66,99.80,4.44
Jh 7d 2h,QcTd,1.000,20.13,0.01773,1.46867,0.11,0.96,99.89,0.02
Jh 7d 2h,QcJd,1.000,68.54,4.48228,108.999,0.20,2.72,99.80,4.49
Jh 7d 2h,QcTh,1.000,23.30,0.02511,1.79658,0.18,1.19,99.82,0.02
Jh 7d 2h,QcTs,1.000,20.04,0.01695,1.40981,0.10,0.92,99.90,0.02
Jh 7d 2h,QcJs,1.000,68.44,4.43493,108.006,0.20,2.66,99.80,4.44
Jh 7d 2h,Kc2c,1.000,45.05,0.96365,35.6516,0.17,0.66,99.83,0.96
Jh 7d 2h,Kc3c,1.000,17.08,0.01021,0.99671,0.08,0.81,99.92,0.01
Jh 7d 2h,Kc4c,1.000,17.38,0.01047,1.00396,0.08,0.84,99.92,0.01
Jh 7d 2h,Kc5c,1.000,17.67,0.01071,1.0104,0.08,0.87,99.92,0.01
Jh 7d 2h,Kc6c,1.000,18.01,0.01112,1.02947,0.08,0.88,99.92,0.01
Jh 7d 2h,Kc7c,1.000,54.22,1.71986,52.8656,0.12,1.19,99.88,1.72
Jh 7d 2h,Kc8c,1.000,19.51,0.01235,1.05515,0.09,0.97,99.91,0.01
Jh 7d 2h,Kc9c,1.000,20.80,0.01319,1.05669,0.09,0.88,99.91,0.01
Jh 7d 2h,KcTc,1.000,23.20,0.01521,1.09285,0.10,0.95,99.90,0.01
Jh 7d 2h,KcJc,1.000,71.11,5.28632,123.9,0.23,3.31,99.77,5.29
Jh 7d 2h,KcQc,1.000,26.84,0.02069,1.28451,0.14,0.92,99.86,0.02
Jh 7d 2h,Kc8d,1.000,19.56,0.01255,1.0695,0.09,1.02,99.91,0.01
Jh 7d 2h,Kc9d,1.000,20.82,0.01352,1.082,0.09,0.96,99.91,0.01
Jh 7d 2h,KcTd,1.000,23.23,0.0158,1.13354,0.10,0.99,99.90,0.01
Jh 7d 2h,KcJd,1.000,71.23,5.33724,124.889,0.23,3.46,99.77,5.34
Jh 7d 2h,KcQd,1.000,26.95,0.01996,1.23426,0.16,0.92,99.84,0.02
Jh 7d 2h,Kc8h,1.000,22.50,0.01606,1.18995,0.11,1.04,99.89,0.01
Jh 7d 2h,Kc9h,1.000,23.83,0.01792,1.25304,0.13,1.01,99.87,0.02
Jh 7d 2h,KcTh,1.000,26.41,0.0228,1.43879,0.17,1.14,99.83,0.02
