Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,6c5c,1.000,16.35,0.01231,1.25552,0.09,-1.92,99.91,0.01
Jh 7d 2h,7c6c,1.000,52.33,1.50293,47.8658,0.16,1.39,99.84,1.50
Jh 7d 2h,8c7c,1.000,54.13,1.65226,50.8717,0.14,1.66,99.86,1.65
Jh 7d 2h,9c7c,1.000,54.37,1.67015,51.1965,0.14,1.41,99.86,1.67
Jh 7d 2h,9c8c,1.000,28.04,1.08922,64.7386,0.18,0.86,99.82,1.09
Jh 7d 2h,Tc7c,1.000,54.63,1.58602,48.3852,0.13,0.70,99.87,1.59
Jh 7d 2h,Tc8c,1.000,27.08,0.91514,56.3234,0.16,0.33,99.84,0.92
Jh 7d 2h,Tc9c,1.000,28.65,0.94681,55.079,0.19,0.63,99.81,0.95
Jh 7d 2h,Jc8c,1.000,63.98,3.43312,89.4262,0.13,4.01,99.87,3.43
Jh 7d 2h,Jc9c,1.000,63.80,3.37608,88.1965,0.14,3.87,99.86,3.38
Jh 7d 2h,JcTc,1.000,64.47,3.3531,86.6785,0.14,3.68,99.86,3.35
Jh 7d 2h,JcTd,1.000,64.64,3.40585,87.8136,0.14,3.72,99.86,3.41
Jh 7d 2h,JcTh,1.000,67.13,4.01949,99.7919,0.17,4.82,99.83,4.02
Jh 7d 2h,JcTs,1.000,64.51,3.3543,86.6651,0.14,3.65,99.86,3.35
Jh 7d 2h,Qc6c,1.000,15.03,0.01015,1.12596,0.09,-2.21,99.91,0.01
Jh 7d 2h,Qc7c,1.000,54.12,1.75385,54.0092,0.14,0.64,99.86,1.76
Jh 7d 2h,Qc8c,1.000,16.46,0.01141,1.15542,0.09,-2.14,99.91,0.01
Jh 7d 2h,Qc9c,1.000,17.75,0.01289,1.21012,0.10,-2.01,99.90,0.01
Jh 7d 2h,QcTc,1.000,20.11,0.01397,1.15779,0.10,-1.98,99.90,0.02
Jh 7d 2h,QcJc,1.000,68.44,4.43976,108.123,0.20,5.11,99.80,4.44
Jh 7d 2h,QcTd,1.000,20.13,0.01451,1.20189,0.11,-2.00,99.89,0.02
Jh 7d 2h,QcJd,1.000,68.54,4.48728,109.121,0.20,5.26,99.80,4.49
Jh 7d 2h,QcTh,1.000,23.30,0.01989,1.42302,0.18,-1.64,99.82,0.02
Jh 7d 2h,QcTs,1.000,20.04,0.014,1.16404,0.10,-2.00,99.90,0.02
Jh 7d 2h,QcJs,1.000,68.44,4.43981,108.125,0.20,5.11,99.80,4.44
Jh 7d 2h,Kc2c,1.000,45.05,0.96311,35.6317,0.17,0.34,99.83,0.96
Jh 7d 2h,Kc3c,1.000,17.08,0.00779,0.76028,0.08,-2.31,99.92,0.01
Jh 7d 2h,Kc4c,1.000,17.38,0.00799,0.76631,0.08,-2.30,99.92,0.01
Jh 7d 2h,Kc5c,1.000,17.67,0.00818,0.77129,0.08,-2.31,99.92,0.01
Jh 7d 2h,Kc6c,1.000,18.01,0.00855,0.79103,0.08,-2.28,99.92,0.01
Jh 7d 2h,Kc7c,1.000,54.22,1.71904,52.8406,0.12,0.53,99.88,1.72
Jh 7d 2h,Kc8c,1.000,19.51,0.00955,0.81628,0.09,-2.23,99.91,0.01
Jh 7d 2h,Kc9c,1.000,20.80,0.01053,0.84393,0.09,-2.12,99.91,0.01
Jh 7d 2h,KcTc,1.000,23.20,0.01231,0.88437,0.10,-2.03,99.90,0.01
Jh 7d 2h,KcJc,1.000,71.11,5.29342,124.067,0.23,6.36,99.77,5.29
Jh 7d 2h,KcQc,1.000,26.84,0.01689,1.04856,0.14,-1.74,99.86,0.02
Jh 7d 2h,Kc8d,1.000,19.56,0.00958,0.81581,0.09,-2.27,99.91,0.01
Jh 7d 2h,Kc9d,1.000,20.82,0.01061,0.84957,0.09,-2.16,99.91,0.01
Jh 7d 2h,KcTd,1.000,23.23,0.01265,0.90739,0.10,-2.05,99.90,0.01
Jh 7d 2h,KcJd,1.000,71.23,5.34395,125.046,0.23,6.33,99.77,5.34
Jh 7d 2h,KcQd,1.000,26.95,0.01582,0.97821,0.16,-1.72,99.84,0.02
Jh 7d 2h,Kc8h,1.000,22.50,0.01275,0.94437,0.11,-1.97,99.89,0.01
Jh 7d 2h,Kc9h,1.000,23.83,0.01425,0.9968,0.13,-1.85,99.87,0.02
Jh 7d 2h,KcTh,1.000,26.41,0.01805,1.13886,0.17,-1.69,99.83,0.02
Jh 7d 2h,KcQh,1.000,30.35,0.51,28.0091,0.13,-0.66,99.87,0.51
Jh 7d 2h,Kc8s,1.000,19.51,0.00955,0.81633,0.09,-2.23,99.91,0.01
Jh 7d 2h,Kc9s,1.000,20.74,0.01057,0.84966,0.09,-2.12,99.91,0.01
Jh 7d 2h,KcTs,1.000,23.13,0.01234,0.88879,0.10,-2.04,99.90,0.01
Jh 7d 2h,KcJs,1.000,71.11,5.29342,124.067,0.23,6.36,99.77,5.29
Jh 7d 2h,KcQs,1.000,26.84,0.01707,1.06024,0.14,-1.74,99.86,0.02
Jh 7d 2h,Ac2c,1.000,45.42,0.76217,27.965,0.14,-0.09,99.86,0.76
