Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 7d 2h,6c5c,0.999,16.31,-0.00127,-0.12988,0.12,-0.81,0.04,-0.91,99.85,0.00
Jh 7d 2h,7c6c,0.998,52.19,1.47027,46.9502,23.11,1.47,76.79,1.47,0.10,0.00
Jh 7d 2h,8c7c,0.999,53.99,1.61804,49.9516,1.02,1.62,98.89,1.62,0.10,0.00
Jh 7d 2h,9c7c,0.999,54.22,1.63571,50.2794,0.02,1.61,99.88,1.64,0.10,0.00
Jh 7d 2h,9c8c,0.998,28.00,1.06838,63.5997,17.06,1.07,82.80,1.07,0.15,0.00
Jh 7d 2h,Tc7c,0.999,54.48,1.55091,47.4465,0.02,1.37,99.88,1.55,0.10,0.00
Jh 7d 2h,Tc8c,0.998,27.04,0.89419,55.1221,10.34,0.89,89.48,0.90,0.18,0.00
Jh 7d 2h,Tc9c,0.998,28.61,0.92467,53.8733,13.70,0.92,86.13,0.93,0.17,0.00
Jh 7d 2h,Jc8c,0.999,63.82,3.40293,88.8632,0.04,3.32,99.92,3.40,0.04,0.00
Jh 7d 2h,Jc9c,0.999,63.64,3.34539,87.618,0.04,3.29,99.92,3.35,0.04,0.00
Jh 7d 2h,JcTc,0.999,64.31,3.32184,86.0841,1.54,3.32,98.42,3.32,0.04,0.00
Jh 7d 2h,JcTd,0.999,64.47,3.37382,87.2135,0.04,3.32,99.91,3.38,0.04,0.00
Jh 7d 2h,JcTh,0.998,66.97,3.99185,99.3408,7.80,3.99,92.17,3.99,0.04,0.00
Jh 7d 2h,JcTs,0.999,64.35,3.32303,86.0713,3.68,3.32,96.27,3.32,0.04,0.00
Jh 7d 2h,Qc6c,0.999,15.00,-0.00131,-0.14512,0.11,-0.93,0.03,-0.81,99.86,0.00
Jh 7d 2h,Qc7c,0.999,53.97,1.72217,53.1796,0.02,1.61,99.89,1.72,0.09,0.00
Jh 7d 2h,Qc8c,0.999,16.42,-0.00129,-0.13075,0.13,-0.75,0.04,-0.75,99.83,0.00
Jh 7d 2h,Qc9c,0.999,17.72,-0.00127,-0.11962,0.15,-0.65,0.05,-0.57,99.80,0.00
Jh 7d 2h,QcTc,0.999,20.08,-0.00129,-0.10679,0.17,-0.60,0.06,-0.44,99.77,0.00
Jh 7d 2h,QcJc,0.998,68.28,4.41382,107.732,4.94,4.41,95.03,4.42,0.03,0.00
Jh 7d 2h,QcTd,0.999,20.09,-0.0013,-0.10811,0.17,-0.60,0.06,-0.45,99.77,0.00
Jh 7d 2h,QcJd,0.998,68.39,4.46147,108.734,0.21,4.45,99.76,4.46,0.03,0.00
Jh 7d 2h,QcTh,0.998,23.26,0.00002,0.00152,3.86,0.00,10.40,0.00,85.74,0.00
Jh 7d 2h,QcTs,0.999,20.01,-0.00129,-0.10758,0.17,-0.62,0.06,-0.46,99.78,0.00
Jh 7d 2h,QcJs,0.998,68.28,4.41388,107.733,4.88,4.41,95.09,4.42,0.03,0.00
Jh 7d 2h,Kc2c,0.998,44.94,0.93325,34.6148,27.33,0.93,72.50,0.93,0.17,0.00
Jh 7d 2h,Kc3c,0.999,17.07,-0.00133,-0.13002,0.11,-0.99,0.03,-0.89,99.86,0.00
Jh 7d 2h,Kc4c,0.999,17.37,-0.00133,-0.12794,0.11,-0.99,0.03,-0.86,99.86,0.00
Jh 7d 2h,Kc5c,0.999,17.67,-0.00134,-0.12601,0.11,-0.98,0.03,-0.86,99.86,0.00
Jh 7d 2h,Kc6c,0.999,18.00,-0.00133,-0.12278,0.11,-0.95,0.03,-0.82,99.86,0.00
Jh 7d 2h,Kc7c,0.999,54.07,1.6877,52.0179,0.02,1.42,99.89,1.69,0.09,0.00
Jh 7d 2h,Kc8c,0.999,19.50,-0.00131,-0.11219,0.13,-0.78,0.04,-0.75,99.83,0.00
Jh 7d 2h,Kc9c,0.999,20.80,-0.0013,-0.10436,0.14,-0.71,0.05,-0.60,99.81,0.00
Jh 7d 2h,KcTc,0.999,23.20,-0.00131,-0.09388,0.17,-0.62,0.06,-0.46,99.77,0.00
Jh 7d 2h,KcJc,0.998,70.97,5.27174,123.806,9.42,5.27,90.56,5.27,0.02,0.00
Jh 7d 2h,KcQc,0.999,26.87,0.00062,0.03824,1.83,0.00,40.40,0.00,57.77,0.00
Jh 7d 2h,Kc8d,0.999,19.56,-0.00131,-0.11185,0.13,-0.78,0.04,-0.74,99.83,0.00
Jh 7d 2h,Kc9d,0.999,20.81,-0.0013,-0.10409,0.15,-0.70,0.05,-0.57,99.80,0.00
Jh 7d 2h,KcTd,0.999,23.23,-0.00131,-0.09388,0.17,-0.60,0.06,-0.47,99.77,0.00
Jh 7d 2h,KcJd,0.998,71.08,5.32243,124.794,1.18,5.32,98.80,5.32,0.02,0.00
Jh 7d 2h,KcQd,0.998,26.98,-0.00051,-0.0313,1.20,-0.03,27.84,0.00,70.96,0.00
Jh 7d 2h,Kc8h,0.999,22.49,-0.00118,-0.08716,0.24,-0.37,0.08,-0.41,99.69,0.00
Jh 7d 2h,Kc9h,0.999,23.82,-0.00094,-0.06544,0.41,-0.16,0.14,-0.20,99.44,0.00
Jh 7d 2h,KcTh,0.998,26.41,-0.00005,-0.00325,3.77,0.00,12.68,0.00,83.56,0.00
Jh 7d 2h,KcQh,0.999,30.37,0.49384,27.098,8.61,0.49,91.04,0.50,0.35,0.00
Jh 7d 2h,Kc8s,0.999,19.50,-0.00131,-0.11219,0.13,-0.78,0.04,-0.75,99.83,0.00
Jh 7d 2h,Kc9s,0.999,20.73,-0.00131,-0.10495,0.14,-0.73,0.05,-0.61,99.81,0.00
Jh 7d 2h,KcTs,0.999,23.13,-0.00131,-0.09448,0.16,-0.64,0.06,-0.47,99.78,0.00
Jh 7d 2h,KcJs,0.998,70.97,5.27173,123.806,9.48,5.27,90.50,5.27,0.02,0.00
Jh 7d 2h,KcQs,0.999,26.87,0.00081,0.05005,1.81,0.00,40.06,0.00,58.13,0.00
Jh 7d 2h,Ac2c,0.999,45.32,0.73456,27.0148,11.68,0.74,88.10,0.74,0.23,0.00
Jh 7d 2h,Ac3c,0.999,25.48,-0.00129,-0.08456,0.10,-0.92,0.04,-0.91,99.86,0.00
Jh 7d 2h,Ac4c,0.999,25.78,-0.00129,-0.08365,0.10,-0.92,0.04,-0.89,99.86,0.00
Jh 7d 2h,Ac5c,0.999,26.32,-0.0013,-0.08221,0.10,-0.91,0.04,-0.88,99.86,0.00
Jh 7d 2h,Ac6c,0.999,25.86,-0.00131,-0.08474,0.09,-1.10,0.03,-0.90,99.87,0.00
Jh 7d 2h,Ac7c,0.999,54.48,1.57765,48.2613,0.02,1.21,99.89,1.58,0.10,0.00
Jh 7d 2h,Ac8c,0.999,28.73,-0.00132,-0.07656,0.11,-0.93,0.04,-0.81,99.85,0.00
Jh 7d 2h,Ac9c,0.999,30.88,-0.00132,-0.07149,0.10,-0.97,0.04,-0.73,99.85,0.00
Jh 7d 2h,AcTc,0.999,35.62,-0.00133,-0.06213,0.12,-0.89,0.06,-0.46,99.82,0.00
Jh 7d 2h,Ac2d,0.999,45.37,0.75435,27.7082,13.34,0.76,86.45,0.76,0.22,0.00
Jh 7d 2h,Ac3d,0.999,25.43,-0.0013,-0.0851,0.10,-0.96,0.04,-0.91,99.86,0.00
Jh 7d 2h,Ac4d,0.999,25.74,-0.0013,-0.08414,0.10,-0.95,0.04,-0.89,99.86,0.00
Jh 7d 2h,Ac5d,0.999,26.28,-0.0013,-0.08272,0.10,-0.95,0.04,-0.89,99.86,0.00
Jh 7d 2h,Ac6d,0.999,25.82,-0.00131,-0.08455,0.09,-1.12,0.03,-0.92,99.88,0.00
Jh 7d 2h,Ac8d,0.999,28.68,-0.00132,-0.07676,0.10,-0.96,0.04,-0.81,99.86,0.00
Jh 7d 2h,Ac9d,0.999,30.98,-0.00132,-0.071,0.11,-0.92,0.05,-0.68,99.84,0.00
Jh 7d 2h,AcTd,0.999,35.74,-0.00131,-0.06114,0.13,-0.79,0.06,-0.46,99.81,0.00
Jh 7d 2h,AcJd,0.995,74.98,6.77399,150.571,14.97,6.77,85.02,6.78,0.02,0.00
Jh 7d 2h,Ac3h,0.999,27.84,-0.00129,-0.07699,0.12,-0.79,0.05,-0.73,99.83,0.00
Jh 7d 2h,Ac4h,0.999,28.21,-0.00129,-0.07615,0.12,-0.79,0.05,-0.70,99.83,0.00
Jh 7d 2h,Ac5h,0.999,28.79,-0.0013,-0.07497,0.12,-0.78,0.05,-0.67,99.83,0.00
Jh 7d 2h,Ac6h,0.999,28.43,-0.00129,-0.07584,0.12,-0.86,0.04,-0.68,99.84,0.00
Jh 7d 2h,Ac7h,0.999,56.72,2.11017,62.0099,0.05,2.11,99.87,2.11,0.07,0.00
Jh 7d 2h,Ac8h,0.999,31.43,-0.00122,-0.06445,0.17,-0.55,0.07,-0.46,99.77,0.00
