Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 7d 2h,6c5c,0.999,16.31,-0.00014,-0.01411,0.12,0.17,0.04,-0.91,99.85,0.00
Jh 7d 2h,7c6c,0.998,52.19,1.52675,48.7539,23.11,1.72,76.79,1.47,0.10,0.00
Jh 7d 2h,8c7c,0.999,53.99,1.61742,49.9325,1.02,1.55,98.89,1.62,0.10,0.00
Jh 7d 2h,9c7c,0.999,54.22,1.63567,50.2782,0.02,1.45,99.88,1.64,0.10,0.00
Jh 7d 2h,9c8c,0.998,28.00,1.18273,70.4067,17.06,1.74,82.80,1.07,0.15,0.00
Jh 7d 2h,Tc7c,0.999,54.48,1.55085,47.4447,0.02,1.10,99.88,1.55,0.10,0.00
Jh 7d 2h,Tc8c,0.998,27.04,0.97567,60.1449,10.34,1.68,89.48,0.90,0.18,0.00
Jh 7d 2h,Tc9c,0.998,28.61,1.04425,60.8406,13.70,1.80,86.13,0.93,0.17,0.00
Jh 7d 2h,Jc8c,0.999,63.82,3.40288,88.8618,0.04,3.19,99.92,3.40,0.04,0.00
Jh 7d 2h,Jc9c,0.999,63.64,3.34533,87.6166,0.04,3.16,99.92,3.35,0.04,0.00
Jh 7d 2h,JcTc,0.999,64.31,3.32073,86.0554,1.54,3.25,98.42,3.32,0.04,0.00
Jh 7d 2h,JcTd,0.999,64.47,3.37388,87.215,0.04,3.47,99.91,3.38,0.04,0.00
Jh 7d 2h,JcTh,0.998,66.97,3.96791,98.7449,7.80,3.68,92.17,3.99,0.04,0.00
Jh 7d 2h,JcTs,0.999,64.35,3.32091,86.0163,3.68,3.27,96.27,3.32,0.04,0.00
Jh 7d 2h,Qc6c,0.999,15.00,0.00016,0.018,0.11,0.37,0.03,-0.81,99.86,0.00
Jh 7d 2h,Qc7c,0.999,53.97,1.72212,53.1781,0.02,1.39,99.89,1.72,0.09,0.00
Jh 7d 2h,Qc8c,0.999,16.42,0.00063,0.06345,0.13,0.69,0.04,-0.75,99.83,0.00
Jh 7d 2h,Qc9c,0.999,17.72,0.00091,0.08552,0.15,0.77,0.05,-0.57,99.80,0.00
Jh 7d 2h,QcTc,0.999,20.08,0.00105,0.08741,0.17,0.78,0.06,-0.44,99.77,0.00
Jh 7d 2h,QcJc,0.998,68.28,4.36685,106.586,4.94,3.46,95.03,4.42,0.03,0.00
Jh 7d 2h,QcTd,0.999,20.09,0.00105,0.08713,0.17,0.78,0.06,-0.45,99.77,0.00
Jh 7d 2h,QcJd,0.998,68.39,4.45955,108.687,0.21,3.55,99.76,4.46,0.03,0.00
Jh 7d 2h,QcTh,0.998,23.26,0.0483,3.4607,3.86,1.25,10.40,0.00,85.74,0.00
Jh 7d 2h,QcTs,0.999,20.01,0.00098,0.08169,0.17,0.76,0.06,-0.46,99.78,0.00
Jh 7d 2h,QcJs,0.998,68.28,4.36753,106.602,4.88,3.46,95.09,4.42,0.03,0.00
Jh 7d 2h,Kc2c,0.998,44.94,1.16921,43.3666,27.33,1.80,72.50,0.93,0.17,0.00
Jh 7d 2h,Kc3c,0.999,17.07,0.0001,0.00944,0.11,0.35,0.03,-0.89,99.86,0.00
Jh 7d 2h,Kc4c,0.999,17.37,0.0001,0.0099,0.11,0.35,0.03,-0.86,99.86,0.00
