Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,AsKh,1.000,60.49,3.61536,99.6133,88.53,3.58,11.47,3.85
8h 4d 2h,AsAh,1.000,91.59,16.7371,304.579,95.50,16.93,4.50,12.67
8h 4d 2h,As2s,1.000,58.32,3.83776,109.679,82.17,3.87,17.83,3.71
8h 4d 2h,As3s,1.000,39.80,3.13438,131.239,96.63,3.15,3.37,2.77
8h 4d 2h,As4s,1.000,58.60,3.62033,102.975,80.93,3.61,19.07,3.65
8h 4d 2h,As5s,1.000,40.97,2.72571,110.883,92.24,2.69,7.76,3.13
8h 4d 2h,As6s,1.000,31.28,-0.34326,-18.2904,59.66,-1.14,40.34,0.84
8h 4d 2h,As7s,1.000,31.41,-0.19024,-10.0931,50.40,-1.18,49.60,0.81
8h 4d 2h,As8s,1.000,66.44,7.41578,186.031,98.21,7.45,1.79,5.30
8h 4d 2h,As9s,1.000,31.03,-0.35654,-19.1481,54.69,-1.25,45.31,0.72
8h 4d 2h,AsTs,1.000,34.33,0.77171,37.4647,2.22,-0.89,97.78,0.81
8h 4d 2h,AsJs,1.000,42.08,0.96409,38.1855,20.77,-0.24,79.23,1.28
8h 4d 2h,AsQs,1.000,50.01,1.7695,58.9664,44.90,1.33,55.10,2.13
8h 4d 2h,AsKs,1.000,56.77,2.89538,84.9997,69.74,2.79,30.26,3.13
