Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,JsTh,1.000,21.90,1.46293,111.325,97.64,1.46,2.36,1.46
8h 4d 2h,JsJh,1.000,75.16,7.43263,164.817,87.92,7.43,12.08,7.43
8h 4d 2h,Js8s,1.000,65.19,5.34879,136.746,79.37,5.35,20.63,5.35
8h 4d 2h,Js9s,1.000,19.10,1.12113,97.8103,66.62,1.12,33.38,1.12
8h 4d 2h,JsTs,1.000,18.89,0.87799,77.4819,88.26,0.88,11.74,0.87
8h 4d 2h,QsTc,1.000,18.80,0.75061,66.5423,6.59,0.73,93.41,0.75
8h 4d 2h,QsJc,1.000,21.13,0.89314,70.4547,32.10,0.89,67.90,0.89
8h 4d 2h,QsQc,1.000,79.37,9.38272,197.034,97.80,9.38,2.20,9.38
8h 4d 2h,QsTd,1.000,18.92,0.80575,70.9702,74.98,0.81,25.02,0.81
8h 4d 2h,QsJd,1.000,21.25,0.98863,77.5392,85.89,0.99,14.11,0.99
8h 4d 2h,QsQd,1.000,79.56,9.35352,195.945,95.67,9.35,4.33,9.35
8h 4d 2h,QsTh,1.000,22.29,1.33657,99.9413,97.49,1.34,2.51,1.33
8h 4d 2h,QsJh,1.000,24.77,1.59513,107.311,93.38,1.60,6.62,1.60
8h 4d 2h,QsQh,1.000,82.48,9.94507,200.95,94.51,9.95,5.49,9.95
8h 4d 2h,Qs8s,1.000,65.68,5.39774,136.975,77.04,5.40,22.96,5.40
8h 4d 2h,Qs9s,1.000,19.25,0.99183,85.8897,75.46,0.99,24.54,0.99
8h 4d 2h,QsTs,1.000,19.07,0.76917,67.2328,80.93,0.77,19.07,0.76
8h 4d 2h,QsJs,1.000,21.38,0.93145,72.6272,94.17,0.93,5.83,0.91
8h 4d 2h,KsTc,1.000,21.10,0.69904,55.2259,1.22,0.64,98.78,0.70
8h 4d 2h,KsJc,1.000,23.37,0.80599,57.4907,3.44,0.77,96.56,0.81
8h 4d 2h,KsQc,1.000,27.97,1.01827,60.6765,56.47,1.02,43.53,1.02
8h 4d 2h,KsKc,1.000,83.03,10.7873,216.543,97.27,10.79,2.73,10.79
8h 4d 2h,KsTd,1.000,21.24,0.71667,56.2253,8.28,0.71,91.72,0.72
8h 4d 2h,KsJd,1.000,23.51,0.86449,61.2766,45.48,0.86,54.52,0.86
8h 4d 2h,KsQd,1.000,28.12,1.08957,64.5762,85.60,1.09,14.40,1.09
