Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ac Qs Jh,6c5c,1.000,5.89,-0.0012,-0.33971,0.17,-0.25,99.83,0.00
Ac Qs Jh,7c6c,1.000,6.19,-0.0014,-0.37727,0.13,-0.44,99.87,0.00
Ac Qs Jh,8c7c,1.000,8.41,-0.00136,-0.26863,0.14,-0.38,99.86,0.00
Ac Qs Jh,9c8c,1.000,16.60,-0.00077,-0.07699,0.22,0.01,99.78,0.00
Ac Qs Jh,Tc8c,1.000,32.86,3.00222,152.267,50.57,2.38,49.43,3.64
Ac Qs Jh,Tc9c,1.000,33.51,3.09068,153.735,45.83,2.43,54.17,3.65
Ac Qs Jh,Jc8c,1.000,37.19,0.00618,0.27684,0.70,0.80,99.30,0.00
Ac Qs Jh,Jc9c,1.000,37.19,0.01358,0.60873,1.62,0.79,98.38,0.00
Ac Qs Jh,JcTc,1.000,43.99,1.77313,67.1847,30.61,1.64,69.39,1.83
Ac Qs Jh,JcTd,1.000,41.45,0.42927,17.2605,28.53,0.99,71.47,0.20
Ac Qs Jh,JcTh,1.000,41.56,0.36815,14.7643,22.51,1.03,77.49,0.18
Ac Qs Jh,JcTs,1.000,41.22,0.41484,16.774,25.80,1.03,74.20,0.20
Ac Qs Jh,Qc8c,1.000,41.09,0.02429,0.98503,1.09,0.94,98.91,0.01
Ac Qs Jh,Qc9c,1.000,41.09,0.08633,3.5015,6.47,0.92,93.53,0.03
Ac Qs Jh,QcTc,1.000,48.35,1.7023,58.683,14.83,1.78,85.17,1.69
Ac Qs Jh,QcJc,1.000,62.57,4.95581,131.999,38.98,3.99,61.02,5.57
Ac Qs Jh,QcTd,1.000,46.00,0.55311,20.0406,18.13,1.13,81.87,0.43
Ac Qs Jh,QcJd,1.000,60.85,3.74913,102.68,17.67,3.33,82.33,3.84
Ac Qs Jh,QcTh,1.000,46.47,0.51091,18.3225,16.59,1.18,83.41,0.38
Ac Qs Jh,QcTs,1.000,46.10,0.46886,16.9514,20.21,1.16,79.79,0.29
Ac Qs Jh,QcJs,1.000,60.82,3.62503,99.3421,21.22,3.35,78.78,3.70
Ac Qs Jh,Kc8c,1.000,20.56,0.38491,31.2067,46.61,0.80,53.39,0.02
Ac Qs Jh,Kc9c,1.000,21.20,0.68285,53.6944,38.93,0.80,61.07,0.61
Ac Qs Jh,KcTc,1.000,87.04,15.6506,299.684,10.09,12.42,89.91,16.01
Ac Qs Jh,KcJc,1.000,46.20,1.73326,62.5299,18.93,1.69,81.07,1.74
Ac Qs Jh,KcQc,1.000,52.11,2.10942,67.4696,3.59,1.97,96.41,2.11
Ac Qs Jh,KcTd,1.000,87.23,14.4886,276.833,36.20,12.32,63.80,15.72
Ac Qs Jh,KcJd,1.000,43.69,0.12374,4.7201,5.99,0.95,94.01,0.07
Ac Qs Jh,KcQd,1.000,49.91,0.59691,19.933,6.01,1.31,93.99,0.55
Ac Qs Jh,KcTh,1.000,87.41,14.3353,273.339,47.68,12.42,52.32,16.08
Ac Qs Jh,KcQh,1.000,49.86,0.7644,25.5532,8.32,1.34,91.68,0.71
Ac Qs Jh,KcTs,1.000,87.41,14.348,273.582,47.65,12.43,52.35,16.10
Ac Qs Jh,KcJs,1.000,43.60,0.47322,18.0903,24.60,0.98,75.40,0.31
Ac Qs Jh,2d2c,1.000,8.42,-0.00005,-0.01034,0.36,0.16,99.64,0.00
Ac Qs Jh,3d3c,1.000,8.42,-0.00005,-0.00984,0.36,0.16,99.64,0.00
Ac Qs Jh,4d4c,1.000,8.42,-0.00005,-0.00996,0.36,0.16,99.64,0.00
Ac Qs Jh,5d5c,1.000,8.42,-0.00005,-0.00992,0.36,0.16,99.64,0.00
Ac Qs Jh,6d6c,1.000,8.71,-0.00101,-0.19333,0.17,-0.12,99.83,0.00
Ac Qs Jh,6d5d,1.000,2.19,-0.00184,-1.39398,0.11,-0.67,99.89,0.00
Ac Qs Jh,7d7c,1.000,13.44,-0.00101,-0.12492,0.17,-0.12,99.83,0.00
Ac Qs Jh,7d6d,1.000,2.49,-0.00188,-1.25529,0.09,-0.87,99.91,0.00
Ac Qs Jh,8d8c,1.000,18.67,-0.00106,-0.095,0.17,-0.12,99.83,0.00
Ac Qs Jh,8d7d,1.000,4.76,-0.00189,-0.66156,0.09,-0.82,99.91,0.00
Ac Qs Jh,9d9c,1.000,23.40,-0.00129,-0.09181,0.16,-0.14,99.84,0.00
Ac Qs Jh,9d8d,1.000,13.33,-0.00181,-0.22636,0.12,-0.45,99.88,0.00
Ac Qs Jh,TdTc,1.000,37.72,0.62218,27.4904,8.73,0.89,91.27,0.60
Ac Qs Jh,Td8d,1.000,30.32,2.3145,127.231,40.84,1.88,59.16,2.62
Ac Qs Jh,Td9d,1.000,30.96,2.54033,136.736,36.52,1.92,63.48,2.90
Ac Qs Jh,JdTc,1.000,41.43,0.3312,13.3237,26.70,1.00,73.30,0.09
Ac Qs Jh,JdJc,1.000,82.73,10.6408,214.369,11.23,8.96,88.77,10.85
Ac Qs Jh,Jd8d,1.000,34.21,0.00009,0.00456,0.17,0.20,99.83,0.00
Ac Qs Jh,Jd9d,1.000,34.21,0.00014,0.00677,0.21,0.19,99.79,0.00
Ac Qs Jh,JdTd,1.000,41.48,0.27411,11.013,8.25,0.98,91.75,0.21
Ac Qs Jh,JdTh,1.000,41.50,0.29861,11.9938,23.16,1.00,76.84,0.09
Ac Qs Jh,JdTs,1.000,41.16,0.40662,16.467,31.17,1.00,68.83,0.14
Ac Qs Jh,QdTc,1.000,46.01,0.34098,12.3516,16.17,1.12,83.83,0.19
Ac Qs Jh,QdJc,1.000,60.85,3.62349,99.2392,17.33,3.35,82.67,3.68
Ac Qs Jh,QdQc,1.000,86.93,13.9014,266.524,13.30,11.09,86.70,14.33
Ac Qs Jh,Qd8d,1.000,38.22,0.00064,0.02778,0.17,0.29,99.83,0.00
Ac Qs Jh,Qd9d,1.000,38.21,0.00069,0.02993,0.22,0.29,99.78,0.00
Ac Qs Jh,QdTd,1.000,45.98,0.4355,15.7859,8.73,1.12,91.27,0.37
