Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ac Qs Jh,6c5c,1.000,5.89,0.21074,59.6445,0.17,0.92,99.83,0.21
Ac Qs Jh,7c6c,1.000,6.19,0.18944,50.9732,0.13,0.77,99.87,0.19
Ac Qs Jh,8c7c,1.000,8.41,0.20839,41.3031,0.14,0.75,99.86,0.21
Ac Qs Jh,9c8c,1.000,16.60,0.38412,38.5579,0.22,1.07,99.78,0.38
Ac Qs Jh,Tc8c,1.000,32.86,2.48447,126.008,50.57,2.58,49.43,2.38
Ac Qs Jh,Tc9c,1.000,33.51,2.5201,125.353,45.83,2.63,54.17,2.43
Ac Qs Jh,Jc8c,1.000,37.19,0.91479,40.9993,0.70,1.71,99.30,0.91
Ac Qs Jh,Jc9c,1.000,37.19,0.82225,36.8528,1.62,1.69,98.38,0.81
Ac Qs Jh,JcTc,1.000,43.99,1.815,68.771,30.61,2.21,69.39,1.64
Ac Qs Jh,JcTd,1.000,41.45,1.21858,48.9978,28.53,1.78,71.47,0.99
Ac Qs Jh,JcTh,1.000,41.56,1.18232,47.416,22.51,1.72,77.49,1.03
Ac Qs Jh,JcTs,1.000,41.22,1.21127,48.9779,25.80,1.73,74.20,1.03
Ac Qs Jh,Qc8c,1.000,41.09,1.02201,41.4528,1.09,1.57,98.91,1.02
Ac Qs Jh,Qc9c,1.000,41.09,0.96106,38.982,6.47,1.62,93.53,0.92
Ac Qs Jh,QcTc,1.000,48.35,1.84351,63.5509,14.83,2.20,85.17,1.78
Ac Qs Jh,QcJc,1.000,62.57,3.91374,104.243,38.98,3.80,61.02,3.99
Ac Qs Jh,QcTd,1.000,46.00,1.25402,45.4367,18.13,1.82,81.87,1.13
Ac Qs Jh,QcJd,1.000,60.85,3.30304,90.4629,17.67,3.16,82.33,3.33
Ac Qs Jh,QcTh,1.000,46.47,1.264,45.3298,16.59,1.69,83.41,1.18
Ac Qs Jh,QcTs,1.000,46.10,1.27609,46.136,20.21,1.72,79.79,1.16
Ac Qs Jh,QcJs,1.000,60.82,3.32375,91.0857,21.22,3.21,78.78,3.35
Ac Qs Jh,Kc8c,1.000,20.56,1.18407,95.9985,46.61,1.63,53.39,0.80
Ac Qs Jh,Kc9c,1.000,21.20,1.14327,89.8986,38.93,1.67,61.07,0.81
Ac Qs Jh,KcTc,1.000,87.04,12.371,236.884,10.09,11.80,89.91,12.44
Ac Qs Jh,KcJc,1.000,46.20,1.7159,61.9036,18.93,1.82,81.07,1.69
Ac Qs Jh,KcQc,1.000,52.11,1.9914,63.6947,3.59,2.03,96.41,1.99
Ac Qs Jh,KcTd,1.000,87.23,12.1223,231.62,36.20,11.78,63.80,12.32
Ac Qs Jh,KcJd,1.000,43.69,0.99209,37.8446,5.99,1.52,94.01,0.96
Ac Qs Jh,KcQd,1.000,49.91,1.31969,44.0691,6.01,1.45,93.99,1.31
Ac Qs Jh,KcTh,1.000,87.41,12.1452,231.58,47.68,11.85,52.32,12.41
Ac Qs Jh,KcQh,1.000,49.86,1.35163,45.1839,8.32,1.49,91.68,1.34
Ac Qs Jh,KcTs,1.000,87.41,12.1504,231.678,47.65,11.85,52.35,12.42
Ac Qs Jh,KcJs,1.000,43.60,1.07845,41.2275,24.60,1.37,75.40,0.98
Ac Qs Jh,2d2c,1.000,8.42,0.37378,74.0082,0.36,1.43,99.64,0.37
Ac Qs Jh,3d3c,1.000,8.42,0.3737,73.9924,0.36,1.43,99.64,0.37
Ac Qs Jh,4d4c,1.000,8.42,0.3737,73.9919,0.36,1.43,99.64,0.37
Ac Qs Jh,5d5c,1.000,8.42,0.37315,73.8832,0.36,1.43,99.64,0.37
Ac Qs Jh,6d6c,1.000,8.71,0.35882,68.6992,0.17,1.20,99.83,0.36
Ac Qs Jh,6d5d,1.000,2.19,0.05777,43.8631,0.11,0.72,99.89,0.06
Ac Qs Jh,7d7c,1.000,13.44,0.35784,44.3804,0.17,1.20,99.83,0.36
Ac Qs Jh,7d6d,1.000,2.49,0.05078,33.9974,0.09,0.56,99.91,0.05
Ac Qs Jh,8d8c,1.000,18.67,0.35087,31.3291,0.17,1.12,99.83,0.35
Ac Qs Jh,8d7d,1.000,4.76,0.06388,22.3696,0.09,0.54,99.91,0.06
Ac Qs Jh,9d9c,1.000,23.40,0.35092,24.9972,0.16,1.09,99.84,0.35
Ac Qs Jh,9d8d,1.000,13.33,0.22718,28.4025,0.12,0.82,99.88,0.23
Ac Qs Jh,TdTc,1.000,37.72,0.96203,42.5063,8.73,1.64,91.27,0.90
Ac Qs Jh,Td8d,1.000,30.32,1.98104,108.901,40.84,2.13,59.16,1.88
Ac Qs Jh,Td9d,1.000,30.96,2.01563,108.494,36.52,2.18,63.48,1.92
Ac Qs Jh,JdTc,1.000,41.43,1.18837,47.806,26.70,1.70,73.30,1.00
Ac Qs Jh,JdJc,1.000,82.73,8.87763,178.848,11.23,8.21,88.77,8.96
Ac Qs Jh,Jd8d,1.000,34.21,0.68211,33.2308,0.17,1.29,99.83,0.68
Ac Qs Jh,Jd9d,1.000,34.21,0.56346,27.4511,0.21,1.29,99.79,0.56
Ac Qs Jh,JdTd,1.000,41.48,1.03891,41.7402,8.25,1.62,91.75,0.99
Ac Qs Jh,JdTh,1.000,41.50,1.1607,46.6198,23.16,1.69,76.84,1.00
Ac Qs Jh,JdTs,1.000,41.16,1.23257,49.9153,31.17,1.74,68.83,1.00
Ac Qs Jh,QdTc,1.000,46.01,1.2158,44.0409,16.17,1.69,83.83,1.12
Ac Qs Jh,QdJc,1.000,60.85,3.33536,91.3481,17.33,3.28,82.67,3.35
Ac Qs Jh,QdQc,1.000,86.93,11.0003,210.902,13.30,10.41,86.70,11.09
Ac Qs Jh,Qd8d,1.000,38.22,0.78095,34.059,0.17,0.97,99.83,0.78
Ac Qs Jh,Qd9d,1.000,38.21,0.65796,28.6958,0.22,0.97,99.78,0.66
Ac Qs Jh,QdTd,1.000,45.98,1.171,42.4459,8.73,1.70,91.27,1.12
Ac Qs Jh,QdJd,1.000,60.63,3.26775,89.8219,32.96,3.13,67.04,3.33
Ac Qs Jh,QdTh,1.000,46.41,1.22954,44.1561,14.40,1.72,85.60,1.15
Ac Qs Jh,QdTs,1.000,46.03,1.21382,43.9469,15.86,1.66,84.14,1.13
Ac Qs Jh,QdJs,1.000,60.72,3.32276,91.202,17.30,3.21,82.70,3.35
Ac Qs Jh,KdTc,1.000,87.23,12.0721,230.662,35.03,11.67,64.97,12.29
Ac Qs Jh,KdJc,1.000,43.74,1.02841,39.1864,8.42,1.66,91.58,0.97
Ac Qs Jh,KdQc,1.000,49.93,1.34475,44.89,9.87,1.53,90.13,1.32
Ac Qs Jh,KdKc,1.000,52.48,1.57238,49.937,0.72,1.39,99.28,1.57
Ac Qs Jh,Kd8d,1.000,17.24,0.48926,47.2933,0.37,1.20,99.63,0.49
Ac Qs Jh,Kd9d,1.000,17.88,0.45982,42.8607,0.41,1.20,99.59,0.46
Ac Qs Jh,KdTd,1.000,86.67,11.9228,229.269,22.15,11.39,77.85,12.07
Ac Qs Jh,KdJd,1.000,43.71,1.02641,39.1368,25.18,1.24,74.82,0.96
Ac Qs Jh,KdQd,1.000,49.82,1.29611,43.3558,5.14,1.33,94.86,1.29
Ac Qs Jh,KdTh,1.000,87.27,12.0612,230.341,33.81,11.63,66.19,12.28
Ac Qs Jh,KdQh,1.000,49.77,1.32904,44.504,6.61,1.40,93.39,1.32
Ac Qs Jh,KdTs,1.000,87.27,12.0663,230.438,34.20,11.63,65.80,12.29
Ac Qs Jh,KdJs,1.000,43.55,1.02441,39.2073,11.80,1.50,88.20,0.96
Ac Qs Jh,Ad9c,1.000,47.53,0.99362,34.8416,0.50,1.68,99.50,0.99
Ac Qs Jh,AdTc,1.000,58.09,2.15195,61.7426,1.31,2.25,98.69,2.15
Ac Qs Jh,AdJc,1.000,67.40,3.97063,98.1854,8.46,3.49,91.54,4.01
Ac Qs Jh,AdQc,1.000,75.35,6.26552,138.578,13.59,5.73,86.41,6.35
Ac Qs Jh,AdKc,1.000,66.85,3.29369,82.1179,5.62,2.96,94.38,3.31
Ac Qs Jh,Ad2d,1.000,48.05,1.12265,38.9402,0.48,1.69,99.52,1.12
Ac Qs Jh,Ad3d,1.000,48.05,1.12256,38.937,0.47,1.69,99.53,1.12
Ac Qs Jh,Ad4d,1.000,48.05,1.12257,38.9372,0.48,1.69,99.52,1.12
Ac Qs Jh,Ad5d,1.000,48.05,1.12246,38.9335,0.48,1.69,99.52,1.12
Ac Qs Jh,Ad6d,1.000,46.76,1.1059,39.4163,0.26,1.55,99.74,1.10
Ac Qs Jh,Ad7d,1.000,46.76,1.10504,39.3857,0.26,1.55,99.74,1.10
Ac Qs Jh,Ad8d,1.000,47.49,1.09826,38.5471,0.33,1.66,99.67,1.10
Ac Qs Jh,Ad9d,1.000,47.49,0.98356,34.5212,0.51,1.68,99.49,0.98
Ac Qs Jh,AdTd,1.000,57.98,2.13667,61.418,1.35,2.23,98.65,2.14
Ac Qs Jh,AdJd,1.000,67.26,3.98781,98.8191,4.01,3.48,95.99,4.01
Ac Qs Jh,AdQd,1.000,75.21,6.28133,139.201,12.18,5.82,87.82,6.35
Ac Qs Jh,AdKd,1.000,66.74,3.30345,82.4939,2.92,3.01,97.08,3.31
Ac Qs Jh,Ad9h,1.000,47.52,1.01098,35.4609,0.48,1.69,99.52,1.01
Ac Qs Jh,AdTh,1.000,58.36,2.18369,62.3647,1.03,2.22,98.97,2.18
Ac Qs Jh,AdQh,1.000,75.50,6.38011,140.836,7.40,5.83,92.60,6.42
Ac Qs Jh,AdKh,1.000,67.03,3.34434,83.1556,4.26,2.82,95.74,3.37
Ac Qs Jh,Ad9s,1.000,47.52,1.01126,35.4708,0.48,1.69,99.52,1.01
Ac Qs Jh,AdTs,1.000,58.36,2.18359,62.3619,1.05,2.27,98.95,2.18
Ac Qs Jh,AdJs,1.000,67.63,4.06797,100.245,4.80,3.62,95.20,4.09
Ac Qs Jh,AdKs,1.000,66.83,3.31578,82.6925,2.68,3.00,97.32,3.32
Ac Qs Jh,2h2c,1.000,8.45,0.38023,74.969,0.38,1.44,99.62,0.38
Ac Qs Jh,2h2d,1.000,8.42,0.37355,73.9629,0.36,1.43,99.64,0.37
Ac Qs Jh,3h3c,1.000,8.45,0.38021,74.9655,0.38,1.44,99.62,0.38
Ac Qs Jh,3h3d,1.000,8.42,0.3735,73.9526,0.36,1.43,99.64,0.37
Ac Qs Jh,4h4c,1.000,8.45,0.38013,74.9488,0.38,1.44,99.62,0.38
Ac Qs Jh,4h4d,1.000,8.42,0.3735,73.9538,0.36,1.43,99.64,0.37
Ac Qs Jh,5h5c,1.000,8.45,0.37973,74.8697,0.38,1.44,99.62,0.38
Ac Qs Jh,5h5d,1.000,8.42,0.37287,73.8285,0.36,1.42,99.64,0.37
Ac Qs Jh,6h6c,1.000,8.74,0.36541,69.6624,0.17,1.21,99.83,0.36
Ac Qs Jh,6h6d,1.000,8.71,0.35896,68.7259,0.17,1.19,99.83,0.36
Ac Qs Jh,6h5h,1.000,5.78,0.21107,60.9119,0.16,0.87,99.84,0.21
Ac Qs Jh,7h7c,1.000,13.48,0.36493,45.1344,0.17,1.21,99.83,0.36
Ac Qs Jh,7h7d,1.000,13.44,0.35793,44.3917,0.17,1.19,99.83,0.36
Ac Qs Jh,7h6h,1.000,6.08,0.19414,53.241,0.12,0.71,99.88,0.19
Ac Qs Jh,8h8c,1.000,18.70,0.35899,31.9942,0.18,1.14,99.82,0.36
Ac Qs Jh,8h8d,1.000,18.67,0.35108,31.3483,0.17,1.12,99.83,0.35
Ac Qs Jh,8h7h,1.000,8.29,0.20914,42.0315,0.13,0.71,99.87,0.21
Ac Qs Jh,9h9c,1.000,23.43,0.36558,26.0017,0.17,1.12,99.83,0.36
Ac Qs Jh,9h9d,1.000,23.40,0.35793,25.496,0.16,1.11,99.84,0.36
Ac Qs Jh,9h8h,1.000,16.51,0.38547,38.9059,0.21,0.97,99.79,0.38
Ac Qs Jh,ThTc,1.000,37.47,0.96476,42.9078,9.03,1.59,90.97,0.90
Ac Qs Jh,ThTd,1.000,37.45,0.93738,41.7159,7.15,1.54,92.85,0.89
Ac Qs Jh,Th8h,1.000,32.72,2.50398,127.54,49.79,2.61,50.21,2.40
Ac Qs Jh,Th9h,1.000,33.38,2.52847,126.251,47.15,2.64,52.85,2.43
Ac Qs Jh,QhTc,1.000,45.80,1.2295,44.7388,17.30,1.62,82.70,1.15
Ac Qs Jh,QhJc,1.000,60.80,3.35194,91.8792,19.48,3.29,80.52,3.37
Ac Qs Jh,QhQc,1.000,87.20,11.052,211.246,18.11,10.49,81.89,11.18
Ac Qs Jh,QhTd,1.000,45.73,1.1907,43.3994,11.73,1.71,88.27,1.12
Ac Qs Jh,QhJd,1.000,60.71,3.31677,91.0585,18.96,3.18,81.04,3.35
Ac Qs Jh,QhQd,1.000,87.07,11.0698,211.888,16.04,10.49,83.96,11.18
Ac Qs Jh,Qh8h,1.000,40.59,0.97192,39.9128,0.79,1.47,99.21,0.97
Ac Qs Jh,Qh9h,1.000,40.59,0.9001,36.9632,1.61,1.47,98.39,0.89
Ac Qs Jh,QhTh,1.000,48.32,1.85138,63.8544,28.66,2.12,71.34,1.74
Ac Qs Jh,QhTs,1.000,45.83,1.25652,45.6965,19.62,1.68,80.38,1.15
Ac Qs Jh,QhJs,1.000,60.67,3.33326,91.5641,25.59,3.24,74.41,3.37
Ac Qs Jh,KhTc,1.000,87.41,12.0905,230.537,48.29,11.74,51.71,12.42
Ac Qs Jh,KhJc,1.000,43.82,1.08178,41.1443,20.15,1.45,79.85,0.99
Ac Qs Jh,KhQc,1.000,50.35,1.38688,45.9059,5.59,1.43,94.41,1.38
Ac Qs Jh,KhKc,1.000,52.89,1.62084,51.0787,0.67,1.33,99.33,1.62
Ac Qs Jh,KhTd,1.000,87.27,12.0676,230.462,35.96,11.63,64.04,12.31
Ac Qs Jh,KhJd,1.000,43.72,0.98195,37.4323,6.00,1.42,94.00,0.95
Ac Qs Jh,KhQd,1.000,50.25,1.35153,44.8261,4.69,1.28,95.31,1.36
Ac Qs Jh,KhKd,1.000,52.78,1.62593,51.3387,0.57,1.40,99.43,1.63
Ac Qs Jh,Kh8h,1.000,20.29,0.78664,64.6053,9.60,1.46,90.40,0.71
Ac Qs Jh,Kh9h,1.000,20.94,1.03712,82.5345,39.50,1.55,60.50,0.70
Ac Qs Jh,KhTh,1.000,87.12,12.3036,235.368,9.05,11.61,90.95,12.37
Ac Qs Jh,KhQh,1.000,52.07,1.89379,60.616,16.01,1.80,83.99,1.91
Ac Qs Jh,KhTs,1.000,87.45,12.0618,229.884,50.99,11.72,49.01,12.42
Ac Qs Jh,KhJs,1.000,43.63,1.07067,40.9015,24.78,1.35,75.22,0.98
Ac Qs Jh,Ah9c,1.000,47.57,1.01702,35.6334,0.30,1.52,99.70,1.02
