Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ac Qs Jh,6c5c,0.998,5.69,0.00065,0.18939,0.07,1.08,0.01,-1.27,99.93,0.00
Ac Qs Jh,7c6c,0.999,6.05,0.00039,0.10628,0.06,0.82,0.01,-1.32,99.94,0.00
Ac Qs Jh,8c7c,0.999,8.43,0.00042,0.08342,0.06,0.86,0.01,-1.32,99.93,0.00
Ac Qs Jh,9c8c,0.998,16.27,0.00142,0.14569,0.10,1.55,0.01,-0.83,99.89,0.00
Ac Qs Jh,Tc8c,0.494,32.06,2.33675,121.465,80.04,2.52,19.88,1.60,0.08,0.00
Ac Qs Jh,Tc9c,0.542,32.62,2.4934,127.407,76.81,2.71,23.11,1.79,0.08,0.00
Ac Qs Jh,Jc8c,0.993,37.27,0.00144,0.06449,0.13,1.67,0.47,-0.16,99.40,0.00
Ac Qs Jh,Jc9c,0.984,38.51,0.00299,0.12939,0.20,1.85,0.68,-0.11,99.12,0.00
Ac Qs Jh,JcTc,0.694,43.68,2.19682,83.8249,70.46,2.76,29.37,0.87,0.17,0.00
Ac Qs Jh,JcTd,0.715,41.03,0.20343,8.26406,9.54,2.12,59.50,0.00,30.96,0.00
Ac Qs Jh,JcTh,0.775,41.36,0.18765,7.56123,8.58,2.17,81.32,0.00,10.09,0.00
Ac Qs Jh,JcTs,0.742,41.08,0.11274,4.57436,5.26,2.11,88.90,0.00,5.84,0.00
Ac Qs Jh,Qc8c,0.989,40.72,0.00413,0.16898,0.36,1.19,4.33,0.00,95.31,0.00
Ac Qs Jh,Qc9c,0.935,41.94,0.01489,0.59179,1.00,1.41,52.74,0.00,46.26,0.00
Ac Qs Jh,QcTc,0.852,47.14,1.84147,65.1101,55.02,2.56,44.84,0.97,0.15,0.00
Ac Qs Jh,QcJc,0.610,57.81,2.92297,84.2626,67.86,2.88,32.10,3.02,0.04,0.00
Ac Qs Jh,QcTd,0.819,44.93,0.38653,14.3393,20.29,1.83,75.92,0.02,3.79,0.00
Ac Qs Jh,QcJd,0.823,55.89,1.97301,58.8381,11.54,1.58,88.40,2.03,0.06,0.00
Ac Qs Jh,QcTh,0.834,45.38,0.1195,4.38902,4.45,1.81,94.27,0.04,1.28,0.00
Ac Qs Jh,QcTs,0.798,45.00,0.14131,5.23406,6.81,1.82,91.12,0.02,2.07,0.00
Ac Qs Jh,QcJs,0.788,55.99,2.06629,61.5101,6.67,1.99,93.27,2.07,0.06,0.00
Ac Qs Jh,Kc8c,0.534,19.66,0.01837,1.55768,1.78,0.79,85.73,0.01,12.49,0.00
Ac Qs Jh,Kc9c,0.611,20.51,0.50159,40.7556,36.25,1.13,61.78,0.15,1.98,0.00
Ac Qs Jh,KcTc,0.899,83.89,14.631,290.668,82.38,14.42,17.61,15.64,0.01,0.00
Ac Qs Jh,KcJc,0.811,47.52,2.91506,102.245,96.66,2.98,3.23,1.02,0.12,0.00
Ac Qs Jh,KcQc,0.964,51.93,1.33762,42.9308,30.77,1.46,69.12,1.28,0.11,0.00
Ac Qs Jh,KcTd,0.638,84.60,14.8154,291.865,71.02,14.54,28.97,15.50,0.01,0.00
Ac Qs Jh,KcJd,0.940,45.23,0.08773,3.23293,3.34,1.95,91.01,0.02,5.65,0.00
Ac Qs Jh,KcQd,0.940,49.94,0.4186,13.9694,7.37,1.95,92.16,0.30,0.47,0.00
Ac Qs Jh,KcTh,0.523,84.75,15.1106,297.149,59.00,14.65,40.99,15.77,0.01,0.00
Ac Qs Jh,KcQh,0.917,49.96,0.44677,14.9042,8.98,1.80,90.59,0.31,0.43,0.00
Ac Qs Jh,KcTs,0.523,84.74,15.081,296.598,62.38,14.64,37.61,15.81,0.01,0.00
Ac Qs Jh,KcJs,0.754,45.25,0.51322,18.9045,21.62,2.20,74.80,0.05,3.59,0.00
Ac Qs Jh,2d2c,0.996,7.99,0.00147,0.30658,0.10,1.61,0.01,-0.91,99.89,0.00
Ac Qs Jh,3d3c,0.996,7.99,0.00147,0.30647,0.10,1.61,0.01,-0.91,99.89,0.00
Ac Qs Jh,4d4c,0.996,7.99,0.00147,0.30666,0.10,1.61,0.01,-0.91,99.89,0.00
Ac Qs Jh,5d5c,0.996,7.99,0.00147,0.30652,0.10,1.61,0.01,-0.91,99.89,0.00
Ac Qs Jh,6d6c,0.998,8.42,0.00078,0.15357,0.07,1.22,0.01,-0.94,99.92,0.00
Ac Qs Jh,6d5d,0.999,2.08,0.00038,0.30365,0.05,0.88,0.00,-1.56,99.94,0.00
Ac Qs Jh,7d7c,0.998,13.70,0.00076,0.09261,0.07,1.22,0.01,-0.92,99.92,0.00
Ac Qs Jh,7d6d,0.999,2.38,0.00019,0.13333,0.04,0.59,0.00,-1.61,99.95,0.00
Ac Qs Jh,8d8c,0.998,19.21,0.00083,0.07208,0.07,1.28,0.01,-0.96,99.92,0.00
Ac Qs Jh,8d7d,0.999,4.84,0.00024,0.08247,0.05,0.67,0.00,-1.56,99.95,0.00
Ac Qs Jh,9d9c,0.998,22.64,0.00122,0.08984,0.09,1.56,0.01,-0.89,99.90,0.00
Ac Qs Jh,9d8d,0.999,13.08,0.00084,0.10759,0.07,1.36,0.01,-1.07,99.92,0.00
Ac Qs Jh,TdTc,0.913,35.59,0.0259,1.21311,18.04,0.15,1.83,-0.03,80.14,0.00
Ac Qs Jh,Td8d,0.592,29.45,1.47821,83.6427,58.78,1.90,41.06,0.87,0.16,0.00
Ac Qs Jh,Td9d,0.635,30.01,1.66722,92.5994,56.79,2.11,43.08,1.09,0.13,0.00
Ac Qs Jh,JdTc,0.733,41.03,0.03653,1.48373,1.89,1.94,26.80,0.00,71.31,0.00
Ac Qs Jh,JdJc,0.888,78.06,9.063,193.517,8.37,7.40,91.62,9.22,0.01,0.00
Ac Qs Jh,Jd8d,0.998,34.23,0.00089,0.04351,0.09,1.22,0.02,-0.81,99.89,0.00
