Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ac Qs Jh,6c5c,0.998,5.69,-0.00258,-0.75425,0.07,-3.67,0.01,-1.27,99.93,0.00
Ac Qs Jh,7c6c,0.999,6.05,-0.00242,-0.66553,0.06,-4.09,0.01,-1.32,99.94,0.00
Ac Qs Jh,8c7c,0.999,8.43,-0.00247,-0.48904,0.06,-4.01,0.01,-1.32,99.93,0.00
Ac Qs Jh,9c8c,0.998,16.27,-0.00311,-0.31845,0.10,-3.06,0.01,-0.83,99.89,0.00
Ac Qs Jh,Tc8c,0.494,32.06,-0.0792,-4.11692,80.04,-0.50,19.88,1.60,0.08,0.00
Ac Qs Jh,Tc9c,0.542,32.62,1.27448,65.1233,76.81,1.12,23.11,1.79,0.08,0.00
Ac Qs Jh,Jc8c,0.993,37.27,-0.00403,-0.18021,0.13,-2.50,0.47,-0.16,99.40,0.00
Ac Qs Jh,Jc9c,0.984,38.51,-0.00525,-0.22732,0.20,-2.22,0.68,-0.11,99.12,0.00
Ac Qs Jh,JcTc,0.694,43.68,0.06643,2.53482,70.46,-0.27,29.37,0.87,0.17,0.00
Ac Qs Jh,JcTd,0.715,41.03,-0.185,-7.5154,9.54,-1.95,59.50,0.00,30.96,0.00
Ac Qs Jh,JcTh,0.775,41.36,-0.16684,-6.72254,8.58,-1.96,81.32,0.00,10.09,0.00
Ac Qs Jh,JcTs,0.742,41.08,-0.05949,-2.41369,5.26,-1.16,88.90,0.00,5.84,0.00
Ac Qs Jh,Qc8c,0.989,40.72,-0.00925,-0.37873,0.36,-2.53,4.33,0.00,95.31,0.00
Ac Qs Jh,Qc9c,0.935,41.94,-0.02154,-0.85608,1.00,-2.23,52.74,0.00,46.26,0.00
Ac Qs Jh,QcTc,0.852,47.14,1.38055,48.8132,55.02,1.72,44.84,0.97,0.15,0.00
Ac Qs Jh,QcJc,0.610,57.81,3.97443,114.574,67.86,4.43,32.10,3.02,0.04,0.00
Ac Qs Jh,QcTd,0.819,44.93,-0.15033,-5.57677,20.29,-0.82,75.92,0.02,3.79,0.00
Ac Qs Jh,QcJd,0.823,55.89,2.15358,64.2227,11.54,3.14,88.40,2.03,0.06,0.00
Ac Qs Jh,QcTh,0.834,45.38,-0.04925,-1.80906,4.45,-1.99,94.27,0.04,1.28,0.00
Ac Qs Jh,QcTs,0.798,45.00,-0.06168,-2.28472,6.81,-1.16,91.12,0.02,2.07,0.00
Ac Qs Jh,QcJs,0.788,55.99,2.17872,64.857,6.67,3.68,93.27,2.07,0.06,0.00
Ac Qs Jh,Kc8c,0.534,19.66,-0.03299,-2.79736,1.78,-2.10,85.73,0.01,12.49,0.00
Ac Qs Jh,Kc9c,0.611,20.51,-0.55498,-45.0934,36.25,-1.78,61.78,0.15,1.98,0.00
Ac Qs Jh,KcTc,0.899,83.89,17.4119,345.914,82.38,17.79,17.61,15.64,0.01,0.00
Ac Qs Jh,KcJc,0.811,47.52,0.02248,0.78834,96.66,-0.01,3.23,1.02,0.12,0.00
Ac Qs Jh,KcQc,0.964,51.93,1.6881,54.1793,30.77,2.60,69.12,1.28,0.11,0.00
Ac Qs Jh,KcTd,0.638,84.60,17.0846,336.568,71.02,17.73,28.97,15.50,0.01,0.00
Ac Qs Jh,KcJd,0.940,45.23,-0.02931,-1.08026,3.34,-1.56,91.01,0.02,5.65,0.00
Ac Qs Jh,KcQd,0.940,49.94,0.20235,6.75294,7.37,-0.98,92.16,0.30,0.47,0.00
Ac Qs Jh,KcTh,0.523,84.75,17.2283,338.794,59.00,18.24,40.99,15.77,0.01,0.00
Ac Qs Jh,KcQh,0.917,49.96,0.15982,5.33143,8.98,-1.40,90.59,0.31,0.43,0.00
Ac Qs Jh,KcTs,0.523,84.74,16.5925,326.325,62.38,17.06,37.61,15.81,0.01,0.00
Ac Qs Jh,KcJs,0.754,45.25,-0.26563,-9.78447,21.62,-1.40,74.80,0.05,3.59,0.00
Ac Qs Jh,2d2c,0.996,7.99,-0.00306,-0.63854,0.10,-3.09,0.01,-0.91,99.89,0.00
Ac Qs Jh,3d3c,0.996,7.99,-0.00306,-0.63854,0.10,-3.09,0.01,-0.91,99.89,0.00
Ac Qs Jh,4d4c,0.996,7.99,-0.00306,-0.63848,0.10,-3.09,0.01,-0.91,99.89,0.00
Ac Qs Jh,5d5c,0.996,7.99,-0.00306,-0.63852,0.10,-3.09,0.01,-0.91,99.89,0.00
Ac Qs Jh,6d6c,0.998,8.42,-0.00264,-0.52346,0.07,-3.72,0.01,-0.94,99.92,0.00
Ac Qs Jh,6d5d,0.999,2.08,-0.00228,-1.8332,0.05,-4.26,0.00,-1.56,99.94,0.00
Ac Qs Jh,7d7c,0.998,13.70,-0.00264,-0.32091,0.07,-3.73,0.01,-0.92,99.92,0.00
Ac Qs Jh,7d6d,0.999,2.38,-0.0022,-1.53701,0.04,-4.73,0.00,-1.61,99.95,0.00
Ac Qs Jh,8d8c,0.998,19.21,-0.00269,-0.23302,0.07,-3.62,0.01,-0.96,99.92,0.00
Ac Qs Jh,8d7d,0.999,4.84,-0.00224,-0.76982,0.05,-4.58,0.00,-1.56,99.95,0.00
Ac Qs Jh,9d9c,0.998,22.64,-0.00283,-0.20816,0.09,-3.18,0.01,-0.89,99.90,0.00
Ac Qs Jh,9d8d,0.999,13.08,-0.00254,-0.32423,0.07,-3.60,0.01,-1.07,99.92,0.00
Ac Qs Jh,TdTc,0.913,35.59,0.01627,0.76177,18.04,0.09,1.83,-0.03,80.14,0.00
Ac Qs Jh,Td8d,0.592,29.45,-0.50141,-28.3719,58.78,-1.46,41.06,0.87,0.16,0.00
Ac Qs Jh,Td9d,0.635,30.01,-0.13783,-7.6551,56.79,-1.07,43.08,1.09,0.13,0.00
Ac Qs Jh,JdTc,0.733,41.03,-0.03658,-1.48576,1.89,-1.93,26.80,0.00,71.31,0.00
Ac Qs Jh,JdJc,0.888,78.06,9.41435,201.019,8.37,11.60,91.62,9.22,0.01,0.00
Ac Qs Jh,Jd8d,0.998,34.23,-0.0032,-0.15567,0.09,-3.36,0.02,-0.81,99.89,0.00
Ac Qs Jh,Jd9d,0.998,35.57,-0.00337,-0.15806,0.10,-3.06,0.03,-0.80,99.87,0.00
Ac Qs Jh,JdTd,0.918,40.91,-0.27219,-11.0889,12.55,-2.16,19.49,-0.01,67.96,0.00
Ac Qs Jh,JdTh,0.768,41.16,-0.05931,-2.40161,2.65,-2.22,28.41,0.00,68.94,0.00
Ac Qs Jh,JdTs,0.688,40.88,-0.02509,-1.02292,1.87,-1.33,49.72,0.00,48.41,0.00
Ac Qs Jh,QdTc,0.838,44.58,-0.12452,-4.65493,6.75,-1.84,60.71,0.00,32.54,0.00
Ac Qs Jh,QdJc,0.827,55.98,2.16156,64.3574,5.71,3.50,94.23,2.08,0.06,0.00
Ac Qs Jh,QdQc,0.867,83.06,13.1431,263.716,45.09,14.48,54.90,12.05,0.01,0.00
Ac Qs Jh,Qd8d,0.998,37.64,-0.00348,-0.15416,0.10,-3.27,0.05,-0.73,99.86,0.00
Ac Qs Jh,Qd9d,0.998,38.96,-0.00373,-0.15955,0.11,-2.95,0.05,-0.75,99.83,0.00
Ac Qs Jh,QdTd,0.913,44.70,0.30349,11.3162,17.20,1.74,75.05,0.01,7.75,0.00
Ac Qs Jh,QdJd,0.670,55.97,2.69676,80.3031,53.39,3.23,46.55,2.09,0.06,0.00
Ac Qs Jh,QdTh,0.856,45.13,-0.07282,-2.68892,6.16,-1.53,91.21,0.02,2.63,0.00
Ac Qs Jh,QdTs,0.841,44.76,-0.11775,-4.38482,22.12,-0.54,70.26,0.00,7.62,0.00
Ac Qs Jh,QdJs,0.827,56.09,2.41102,71.6399,17.86,3.74,82.09,2.12,0.06,0.00
Ac Qs Jh,KdTc,0.650,84.61,17.4434,343.613,74.22,18.15,25.77,15.43,0.01,0.00
Ac Qs Jh,KdJc,0.916,44.81,-0.30139,-11.2093,20.72,-1.63,75.41,0.05,3.87,0.00
Ac Qs Jh,KdQc,0.901,49.86,-0.05069,-1.69448,18.78,-1.60,80.77,0.31,0.45,0.00
Ac Qs Jh,KdKc,0.993,52.76,1.01659,32.1117,16.85,2.26,82.97,0.77,0.18,0.00
Ac Qs Jh,Kd8d,0.996,16.25,-0.00504,-0.51706,0.15,-3.20,0.02,-0.50,99.83,0.00
Ac Qs Jh,Kd9d,0.996,17.12,-0.00586,-0.57012,0.20,-2.89,0.02,-0.44,99.78,0.00
Ac Qs Jh,KdTd,0.778,83.59,16.3567,326.112,61.68,17.34,38.31,14.78,0.01,0.00
Ac Qs Jh,KdJd,0.748,44.79,-0.57805,-21.5101,27.77,-2.11,62.98,0.01,9.24,0.00
Ac Qs Jh,KdQd,0.949,49.91,0.55184,18.4282,19.51,1.56,80.04,0.31,0.45,0.00
Ac Qs Jh,KdTh,0.662,84.67,17.3455,341.424,67.34,18.29,32.66,15.39,0.01,0.00
Ac Qs Jh,KdQh,0.934,49.93,0.10334,3.44968,10.33,-1.85,89.24,0.33,0.42,0.00
Ac Qs Jh,KdTs,0.658,84.66,16.61,326.986,70.85,17.10,29.14,15.43,0.01,0.00
Ac Qs Jh,KdJs,0.882,44.77,-0.45895,-17.0836,27.16,-1.81,69.11,0.05,3.73,0.00
Ac Qs Jh,Ad9c,0.995,45.67,-0.00424,-0.15482,0.14,-2.67,0.58,-0.08,99.28,0.00
Ac Qs Jh,AdTc,0.987,53.53,0.82664,25.74,0.12,-1.46,99.74,0.83,0.14,0.00
Ac Qs Jh,AdJc,0.915,60.06,2.48604,68.983,3.87,0.19,96.08,2.58,0.05,0.00
Ac Qs Jh,AdQc,0.864,68.44,5.84207,142.267,6.16,6.38,93.83,5.81,0.01,0.00
Ac Qs Jh,AdKc,0.944,61.21,2.07921,56.614,1.28,-0.50,98.66,2.11,0.06,0.00
Ac Qs Jh,Ad2d,0.995,45.03,-0.00408,-0.15102,0.13,-2.70,0.74,-0.09,99.13,0.00
Ac Qs Jh,Ad3d,0.995,45.03,-0.00408,-0.15104,0.13,-2.70,0.74,-0.09,99.13,0.00
Ac Qs Jh,Ad4d,0.995,45.03,-0.00408,-0.151,0.13,-2.70,0.74,-0.09,99.13,0.00
Ac Qs Jh,Ad5d,0.995,45.03,-0.00408,-0.15102,0.13,-2.70,0.74,-0.09,99.13,0.00
Ac Qs Jh,Ad6d,0.997,43.39,-0.0033,-0.12671,0.09,-3.16,0.49,-0.09,99.42,0.00
Ac Qs Jh,Ad7d,0.997,43.41,-0.0033,-0.12664,0.09,-3.16,0.49,-0.09,99.42,0.00
Ac Qs Jh,Ad8d,0.997,44.51,-0.0037,-0.13863,0.11,-2.99,0.52,-0.09,99.37,0.00
Ac Qs Jh,Ad9d,0.995,45.69,-0.00426,-0.15525,0.14,-2.67,0.57,-0.08,99.28,0.00
Ac Qs Jh,AdTd,0.986,53.80,0.86029,26.6527,0.12,-1.59,99.73,0.86,0.14,0.00
Ac Qs Jh,AdJd,0.960,60.38,2.60468,71.9005,2.78,0.14,97.17,2.68,0.05,0.00
Ac Qs Jh,AdQd,0.878,68.68,5.94096,144.171,6.04,7.01,93.95,5.87,0.01,0.00
Ac Qs Jh,AdKd,0.971,61.50,2.00487,54.3344,6.35,-0.56,93.59,2.18,0.06,0.00
Ac Qs Jh,Ad9h,0.995,45.34,-0.00409,-0.15023,0.13,-2.74,0.51,-0.12,99.36,0.00
Ac Qs Jh,AdTh,0.990,53.90,0.85974,26.582,0.13,-1.62,99.74,0.86,0.14,0.00
Ac Qs Jh,AdQh,0.926,68.87,5.95517,144.11,1.27,6.17,98.72,5.95,0.01,0.00
Ac Qs Jh,AdKh,0.957,61.69,2.20154,59.4756,0.95,-0.71,98.99,2.23,0.06,0.00
Ac Qs Jh,Ad9s,0.995,45.33,-0.00408,-0.15005,0.13,-2.74,0.51,-0.13,99.36,0.00
Ac Qs Jh,AdTs,0.989,53.84,0.85157,26.359,0.13,-0.81,99.74,0.85,0.13,0.00
Ac Qs Jh,AdJs,0.952,60.39,2.60914,72.0128,1.87,0.06,98.09,2.66,0.04,0.00
Ac Qs Jh,AdKs,0.973,61.59,2.13515,57.7817,1.33,-0.72,98.61,2.17,0.06,0.00
Ac Qs Jh,2h2c,0.996,8.03,-0.00312,-0.64729,0.10,-3.05,0.01,-0.87,99.89,0.00
Ac Qs Jh,2h2d,0.996,8.00,-0.00307,-0.6394,0.10,-3.09,0.01,-0.88,99.89,0.00
Ac Qs Jh,3h3c,0.996,8.03,-0.00312,-0.64751,0.10,-3.05,0.01,-0.88,99.89,0.00
Ac Qs Jh,3h3d,0.996,8.00,-0.00307,-0.63932,0.10,-3.09,0.01,-0.88,99.89,0.00
Ac Qs Jh,4h4c,0.996,8.03,-0.00312,-0.6474,0.10,-3.05,0.01,-0.88,99.89,0.00
Ac Qs Jh,4h4d,0.996,8.00,-0.00307,-0.63928,0.10,-3.09,0.01,-0.88,99.89,0.00
Ac Qs Jh,5h5c,0.996,8.03,-0.00312,-0.64721,0.10,-3.05,0.01,-0.88,99.89,0.00
Ac Qs Jh,5h5d,0.996,8.00,-0.00307,-0.63938,0.10,-3.09,0.01,-0.88,99.89,0.00
Ac Qs Jh,6h6c,0.998,8.31,-0.00269,-0.53844,0.07,-3.73,0.01,-0.96,99.92,0.00
Ac Qs Jh,6h6d,0.998,8.20,-0.00266,-0.54107,0.07,-3.80,0.01,-0.98,99.92,0.00
Ac Qs Jh,6h5h,0.998,5.54,-0.00256,-0.77181,0.06,-3.85,0.01,-1.42,99.93,0.00
Ac Qs Jh,7h7c,0.998,13.60,-0.00268,-0.32828,0.07,-3.74,0.01,-0.95,99.92,0.00
Ac Qs Jh,7h7d,0.998,13.52,-0.00266,-0.32736,0.07,-3.80,0.01,-0.97,99.92,0.00
Ac Qs Jh,7h6h,0.999,5.87,-0.00242,-0.68715,0.05,-4.29,0.01,-1.52,99.94,0.00
Ac Qs Jh,8h8c,0.998,19.24,-0.00271,-0.23467,0.07,-3.62,0.01,-0.94,99.92,0.00
Ac Qs Jh,8h8d,0.998,19.21,-0.00269,-0.23362,0.07,-3.66,0.01,-0.94,99.92,0.00
Ac Qs Jh,8h7h,0.999,8.26,-0.00247,-0.49861,0.06,-4.10,0.01,-1.42,99.94,0.00
Ac Qs Jh,9h9c,0.998,22.53,-0.00287,-0.21268,0.09,-3.25,0.01,-0.89,99.90,0.00
Ac Qs Jh,9h9d,0.998,22.51,-0.00284,-0.2101,0.08,-3.27,0.01,-0.90,99.90,0.00
Ac Qs Jh,9h8h,0.998,16.22,-0.00311,-0.3197,0.09,-3.23,0.01,-0.89,99.90,0.00
Ac Qs Jh,ThTc,0.910,35.69,-0.53359,-24.9195,24.36,-2.19,8.35,-0.01,67.29,0.00
Ac Qs Jh,ThTd,0.929,35.37,0.38431,18.1109,18.85,2.04,2.90,-0.01,78.25,0.00
Ac Qs Jh,Th8h,0.502,31.99,-0.12313,-6.41575,80.25,-0.55,19.67,1.63,0.08,0.00
Ac Qs Jh,Th9h,0.529,32.40,0.8246,42.4215,79.06,0.59,20.86,1.74,0.08,0.00
Ac Qs Jh,QhTc,0.827,44.82,-0.02116,-0.78666,2.64,-1.96,96.48,0.03,0.89,0.00
Ac Qs Jh,QhJc,0.805,56.06,2.22594,66.1721,8.49,3.30,91.45,2.13,0.06,0.00
